Class Times	100
Rooms	40
1	700
2	7778
3	8840
4	7684
5	2337
6	7234
7	4537
8	8941
9	5685
10	4992
11	5428
12	4686
13	751
14	2196
15	7136
16	1795
17	7999
18	7011
19	5675
20	2279
21	5750
22	9453
23	4287
24	4495
25	4288
26	8385
27	3377
28	481
29	3309
30	4266
31	4771
32	9410
33	206
34	9142
35	6658
36	76
37	9588
38	8255
39	8208
40	1780
Classes	2000
Teachers	1000
1	395
2	145
3	749
4	328
5	278
6	459
7	418
8	611
9	332
10	979
11	75
12	855
13	895
14	340
15	498
16	252
17	710
18	444
19	72
20	906
21	436
22	512
23	665
24	323
25	199
26	515
27	926
28	129
29	759
30	129
31	141
32	843
33	20
34	227
35	322
36	282
37	465
38	334
39	489
40	917
41	157
42	549
43	795
44	608
45	976
46	741
47	303
48	442
49	612
50	611
51	44
52	773
53	236
54	972
55	702
56	856
57	967
58	745
59	803
60	193
61	821
62	33
63	923
64	565
65	539
66	933
67	819
68	942
69	876
70	509
71	972
72	675
73	908
74	688
75	66
76	299
77	845
78	457
79	53
80	699
81	428
82	82
83	581
84	483
85	378
86	639
87	475
88	975
89	621
90	641
91	201
92	22
93	159
94	196
95	831
96	651
97	29
98	82
99	52
100	743
101	674
102	176
103	501
104	204
105	180
106	410
107	841
108	381
109	56
110	381
111	960
112	644
113	799
114	732
115	891
116	331
117	254
118	842
119	939
120	737
121	328
122	256
123	373
124	216
125	723
126	858
127	222
128	815
129	71
130	321
131	383
132	498
133	712
134	943
135	756
136	5
137	35
138	994
139	350
140	546
141	25
142	222
143	779
144	981
145	617
146	712
147	755
148	248
149	820
150	762
151	887
152	683
153	824
154	691
155	294
156	460
157	591
158	106
159	306
160	802
161	649
162	329
163	443
164	339
165	11
166	788
167	164
168	177
169	525
170	640
171	823
172	859
173	707
174	928
175	201
176	728
177	563
178	833
179	901
180	650
181	359
182	108
183	199
184	930
185	389
186	496
187	346
188	606
189	740
190	585
191	408
192	353
193	965
194	517
195	778
196	582
197	446
198	580
199	336
200	295
201	737
202	752
203	749
204	919
205	91
206	806
207	617
208	51
209	802
210	711
211	547
212	441
213	708
214	612
215	94
216	579
217	958
218	798
219	46
220	906
221	143
222	855
223	31
224	627
225	735
226	921
227	1000
228	137
229	668
230	738
231	274
232	852
233	345
234	205
235	567
236	41
237	822
238	747
239	189
240	311
241	166
242	626
243	674
244	443
245	831
246	856
247	719
248	243
249	764
250	582
251	870
252	19
253	922
254	966
255	379
256	748
257	488
258	387
259	2
260	49
261	31
262	114
263	699
264	730
265	93
266	715
267	622
268	958
269	607
270	626
271	987
272	357
273	371
274	179
275	379
276	519
277	777
278	557
279	247
280	300
281	543
282	884
283	309
284	723
285	390
286	664
287	938
288	430
289	149
290	100
291	227
292	298
293	501
294	128
295	126
296	507
297	492
298	178
299	151
300	779
301	640
302	455
303	513
304	622
305	257
306	433
307	46
308	864
309	852
310	265
311	777
312	788
313	789
314	18
315	962
316	482
317	815
318	196
319	605
320	148
321	677
322	44
323	663
324	547
325	761
326	857
327	724
328	664
329	334
330	778
331	810
332	135
333	820
334	289
335	467
336	672
337	270
338	436
339	613
340	241
341	375
342	678
343	116
344	307
345	757
346	677
347	466
348	844
349	525
350	344
351	507
352	466
353	806
354	133
355	937
356	693
357	460
358	280
359	288
360	529
361	886
362	107
363	768
364	602
365	842
366	798
367	38
368	54
369	234
