Class Times	250
Rooms	40
1	161
2	643
3	191
4	705
5	64
6	316
7	341
8	388
9	838
10	498
11	318
12	78
13	67
14	381
15	815
16	946
17	114
18	989
19	551
20	283
21	302
22	125
23	858
24	811
25	766
26	330
27	166
28	599
29	549
30	260
31	41
32	961
33	348
34	58
35	382
36	678
37	787
38	132
39	263
40	31
Classes	2000
Teachers	1000
1	909
2	830
3	568
4	451
5	340
6	793
7	424
8	233
9	250
10	561
11	358
12	467
13	440
14	190
15	406
16	429
17	478
18	803
19	495
20	574
21	421
22	31
23	865
24	32
25	188
26	247
27	896
28	625
29	902
30	503
31	226
32	984
33	691
34	923
35	597
36	104
37	268
38	727
39	110
40	380
41	693
42	160
43	328
44	340
45	720
46	838
47	746
48	512
49	19
50	915
51	44
52	293
53	935
54	113
55	186
56	969
57	641
58	906
59	18
60	724
61	153
62	946
63	613
64	403
65	308
66	151
67	31
68	940
69	83
70	629
71	713
72	610
73	534
74	942
75	811
76	197
77	597
78	846
79	822
80	572
81	586
82	971
83	85
84	268
85	607
86	495
87	551
88	228
89	343
90	318
91	536
92	660
93	865
94	959
95	687
96	796
97	617
98	277
99	508
100	451
101	695
102	226
103	412
104	640
105	585
106	553
107	523
108	733
109	811
110	330
111	327
112	816
113	476
114	166
115	525
116	220
117	454
118	417
119	337
120	638
121	552
122	542
123	652
124	47
125	384
126	165
127	835
128	727
129	644
130	968
131	250
132	454
133	415
134	182
135	118
136	875
137	654
138	208
139	630
140	715
141	973
142	247
143	281
144	982
145	717
146	598
147	259
148	804
149	722
150	503
151	263
152	845
153	435
154	796
155	747
156	587
157	656
158	362
159	973
160	904
161	371
162	367
163	21
164	630
165	211
166	494
167	37
168	172
169	576
170	360
171	691
172	947
173	450
174	258
175	69
176	943
177	254
178	232
179	63
180	532
181	854
182	489
183	93
184	52
185	425
186	912
187	23
188	521
189	462
190	413
191	376
192	64
193	328
194	385
195	96
196	271
197	754
198	621
199	30
200	601
201	482
202	8
203	934
204	540
205	482
206	179
207	425
208	962
209	598
210	206
211	941
212	740
213	275
214	833
215	196
216	937
217	382
218	406
219	403
220	675
221	397
222	924
223	532
224	517
225	208
226	166
227	720
228	478
229	975
230	181
231	847
232	378
233	412
234	661
235	724
236	437
237	121
238	436
239	61
240	980
241	327
242	178
243	637
244	816
245	471
246	975
247	94
248	781
249	240
250	933
251	716
252	861
253	846
254	9
255	13
256	927
257	101
258	577
259	965
260	101
261	193
262	448
263	449
264	959
265	191
266	459
267	653
268	743
269	444
270	16
271	522
272	547
273	914
274	851
275	480
276	433
277	684
278	515
279	547
280	972
281	572
282	90
283	417
284	896
285	839
286	918
287	203
288	111
289	256
290	809
291	195
292	8
293	119
294	873
295	692
296	974
297	980
298	209
299	346
300	664
301	633
302	75
303	645
304	414
305	786
306	641
307	520
308	408
309	903
310	943
311	184
312	508
313	832
314	591
315	530
316	148
317	480
318	7
319	604
320	221
321	535
322	187
323	456
324	528
325	407
326	580
327	423
328	534
329	27
330	542
331	886
332	7
333	965
334	693
335	999
336	553
337	821
338	588
339	457
340	56
341	348
342	321
343	806
344	40
345	779
346	828
347	946
348	280
349	950
350	619
351	473
352	645
353	818
354	353
355	944
356	889
357	409
358	610
359	177
360	263
361	652
362	95
363	559
364	273
365	799
366	935
367	823
368	307
369	269
370	706
371	333
372	47
373	874
374	768
375	928
376	600
377	438
378	609
379	290
380	219
381	370
382	929
383	942
384	163
385	731
386	56
387	427
388	696
389	595
390	953
391	803
392	521
393	82
394	167
395	386
396	560
397	859
398	702
399	556
400	398
401	711
402	664
403	85
404	376
405	922
406	821
407	502
408	390
409	752
410	847
411	10
412	933
413	398
414	633
415	287
416	820
417	248
418	161
419	509
420	384
421	524
422	89
423	59
424	109
425	550
426	130
427	696
428	238
429	262
430	898
431	469
432	396
433	135
434	914
435	64
436	831
437	123
438	984
439	422
440	88
441	470
442	191
443	441
444	332
445	212
446	927
447	17
448	644
449	215
450	364
451	235
452	856
453	210
454	686
455	824
456	949
457	544
458	462
459	923
460	344
461	463
462	197
463	700
464	161
465	671
466	98
467	133
468	802
469	186
470	874
471	911
472	165
473	647
474	141
475	871
476	39
477	711
478	840
479	744
480	110
481	649
482	589
483	527
484	719
485	97
486	385
487	331
488	765
489	786
490	731
491	813
492	591
493	311
494	738
495	960
496	712
497	115
498	994
499	150
500	382
501	516
502	614
503	296
504	488
505	749
506	707
507	155
508	736
509	192
510	243
511	947
512	281
513	246
514	237
515	844
516	791
517	321
518	447
519	249
520	430
521	102
522	806
523	802
524	239
525	549
526	921
527	932
528	658
529	373
530	132
531	193
532	778
533	105
534	991
535	595
536	146
537	767
538	791
539	441
