Course	Room	Teacher	Time	Students
010957	EHI	1167978	14:00 - 16:00 TH	145661 982172
006023	PK25	0213446	12:00 - 14:00 T	254082 480377 787159 945809 954240 971073 988826 1008967 1056024 1056815 1065646 1065732 1066982 1067297 1077413 1077683 1080272 1080808 1081250 1087116 1088785 1090564 1100383 1141167 1146782 1149344 1150758 1163391 1169386 1170479 3070344 3070881 3073004 3073146 3073568 3074711 3077033 3080612 3080794 3081669 3087449 3087493 3088421 3088521 3088651 3089298 3089566 3089636 3090266 3092972 3092999 3093190 3093369 3094908 3095105 3095842 3096150 3096547 3096592 3097133 3097636 3098883 3099420 3099448 3099704 3099774
006848	PK338	0031347	10:00 - 11:00 MWF	254082 1025460 1080654 1084909 3072594 3079862 3081669 3085649 3089081 3089892 3093369 3094719 3094992 3097636 3099359 3100835
008763	PK25	0899465	9:00 - 10:00 MWF	254082 917334 988625 999689 1083594 1086710 1087116 1088785 1161960 1165961 1169331 1170709 3068353 3070374 3071136 3074711 3079862 3080198 3080473 3085728 3087493 3088124 3088521 3090785 3092431 3093697 3099704 3100408 3100678 3102153 3102380 3102915 3104541 3105046 3105802 3105821 3106074 3106953 3107589 3112067 3195980
003007	TH110	0222805	19:00 - 21:00 T	480377 856128 948568 1001894 1021751 1034405 1078819 1081249 1081917 1131602 1139392 1146782 1150758 3072477 3073066 3077064 3085513 3089651 3102057 3104731 3107980
003009	PK180	0375562	14:00 - 15:00 MWF	480377 906447 945264 966414 998972 1026650 1056963 1078836 1131602 1160658 3073004 3073169 3077472 3085403
008782	TAYD	0576472	14:00 - 16:00 TH	480377
006500	PK25	3198623	12:00 - 13:00 MWF	672478 821922 918549 1008925 1017492 1025623 1028249 1029787 1055078 1055590 1059677 1076531 1088120 1088690 1093044 1094929 1096113 1096152 1116854 1136830 1170860 3064977 3070374 3087347 3087407 3088352 3091573 3092880 3092999 3093221 3094287 3094695 3099468 3099729 3102884 3104653 3104658 3105862 3106068
009263	TAYF	3196642	13:00 - 14:00 MWF	672478 773276 909942 917165 992189 1058893 3099957
002568	EHI	1168490	14:30 - 16:00 T	700408 1017339 1171297
007397	PK243	0603646	12:00 - 14:00 T	731629 852608 914076 986367 989395 1003100 1055441
