Course	Room	Teacher	Time	Students
005725	TH224	0031543	14:30 - 16:00 MW	138353 1075852 1087771 1155700 1156612 3078258 3087757 3087809 3204243 3211360
011306	PK229	3319825	13:00 - 16:00 F	362014 1045792 1052076 1068656 1070835 1076785 1095813 3098496 3152571
001837	PK338	0123161	13:00 - 15:30 TH	385511 746108 794549 858172 1073230 1096638 1125596 1155110 1155700 1160418 3067214 3077505 3078071 3080546 3082852 3084494 3085021 3087231 3087330 3087533 3088047 3088141 3089555 3090752 3090776 3091218 3092091 3092333 3093208 3093257 3094802 3095337 3095867 3096963 3097075 3098380 3098983 3099257 3119048 3119909 3120137 3125127 3135241 3145520 3158474 3160933 3173096 3173283 3177873 3185620 3190685 3191285 3194428 3204830 3208714 3209232 3210876 3211081 3211473 3218679
002161	PK338	0301910	11:00 - 12:30 MW	385511 794549 1032467 1057174 1060971 1073230 1081207 1151485 1154430 1155748 1156282 1160418 1161679 1163245 3065779 3068878 3075104 3076209 3078822 3084494 3085643 3087231 3087330 3087527 3087533 3089580 3091221 3091870 3092333 3092408 3094802 3095021 3098983 3104489 3183942 3193776
006847	PK25	0031335	13:00 - 16:00 T	385511 794549 858172 1022159 1058731 1075329 1125596 1136061 1143387 3062766 3076209 3078822 3080539 3085421 3085643 3086192 3088969 3092244 3092532 3099257 3100402 3104489 3181938 3205337
003034	PK180	0222805	14:00 - 16:00 TH	472799 992777 994316 1014173 1026827 1057202 1060146 1060805 1074339
006031	PK338	0431634	14:00 - 16:00 TH	950914 1001389 1059337 1071241 1086556 3070495 3072895 3074091 3079774 3079866 3079871 3081503 3081951 3085421 3085643 3087527 3087948 3088264 3090058 3091305 3092408 3092532 3095021 3095908 3097592 3097709 3108691 3108886 3109227 3125856 3126433 3145694 3169335 3204306 3205337 3215784 3217371 3217543
011224	PK229	3196642	14:00 - 16:00 T	493741 997621 1012505 1048518 1059101 3065565 3078958 3098034 3155348 3190685
011536	TH110	3213249	19:00 - 22:00 T	493741 997849 1060948 1156277 3062898 3082246 3179026
003278	GOB	0675005	19:00 - 22:00 TH	661374 1034757 1057660
001849	PK336	0123161	11:00 - 12:30 MW	663344 996066 1033981 3065929
010842	CARP21	0564741	13:00 - 15:30 T	692830 1009761 1134649 1163719 3068633 3086709 3097468
002153	PK338	1167863	14:00 - 16:00 T	746108 858172 998860 1073211 1075264 1091600 1162423 1162443 1164327 3063119 3065929 3068181 3077505 3080539 3081400 3084117 3087948 3090776 3092411 3092781 3093257 3097592 3098317 3099676 3103166 3105219 3106403 3119909 3120137 3121582 3126433 3126602 3126930 3150160 3152667 3185122 3185376 3189051 3191834 3192657 3194683 3203991 3204248 3204279 3204495 3204517 3204644 3205337 3210000 3211360 3213412 3213727 3214138 3214704 3217313 3227175
008439	PK349	0132890	13:00 - 15:30 TH	820385 899040 1047863 1050843 1072036 3065568 3065947 3082688 3083717 3088010 3098243 3145695 3212293 3217408
008469	TH110	0125630	16:00 - 17:30 MW	820385 892947 1078911 3092126 3216670
008501	PK349	0031553	19:00 - 22:00 T	820385 899040 902364 980359 983542 1001526 1025351 1043203 1045527 1056692 1069425 1072036 1075221 1076439
011322	TAYF	0028980	19:00 - 22:00 TH	820385 980359
011198	CARP21	3198088	13:00 - 15:30 TH	825075 3078331 3211643 3216420
002456	TH224	0493725	12:00 - 14:00 TH	890353 993172 994663 1015916 1032365 1048062 1085421 1090070 1090632 3061194 3069318
002877	GOB	0031582	10:00 - 11:30 MW	890353 1036579 1161791
005157	PK229	3334598	14:00 - 16:00 TH	893684 1058730 1155813 1157995 3079005 3087431 3089884 3190633
