Course	Room	Teacher	Time	Students
007041	CARP21	0162976	12:00 - 14:00 TH	362014 1070812 1155839 3064630 3065806 3085612 3092244 3188879 3217413
007128	PK25	0028980	13:00 - 14:30 MW	362014 1012362 1019072 1049392 1052099 1057570 1058853 1059804 1068660 1070812 1071318 1073179 1073428 1074737 1093453 1094952 1104323 1123611 1136139 1137568 1141766 1141987 1163270 1163883 3059978 3062862 3065426 3065806 3068612 3069318 3071694 3073483 3078066
002856	PK25	0406445	19:30 - 21:00 MW	692830 1075130 1153904 1162443 1163242 3082370 3085126 3090312 3092604 3092781 3093184 3094700 3097009 3097592 3098317 3099423 3100468 3101907 3103203 3104870 3108814 3108886 3109227 3118027 3119630 3120137 3120610 3120788 3121782 3121966 3125450 3125873 3126433 3126772 3126883 3126930 3135241 3145694 3151195 3152667 3152743 3153306 3153473 3155348 3155695 3165225 3171506 3175457 3177063 3177165 3180697 3180821 3181938 3185376 3190685 3191428 3191823 3191834 3192054 3192657
007365	PK25	0701976	13:00 - 16:00 T	892947 1045484 1153904 3061917 3079915 3085846 3095417 3109335 3119048 3151195 3165225 3178019 3205138 3209832 3217434 3219685 3219719 3226387 3232225 3232322 3236537 3239030 3249531 3256812 3257376 3260308 3264020 3293645 3315776 3322107 3323644 3330926 3332421 3332425
012107	BYC100	0031619	13:00 - 15:00 TH	892947 1012362 1080806 3065488 3095396 3101150
001249	TAYF	0031388	12:00 - 14:00 TH	898104 1058203 1070296 1070620 1073523 1079503 1080204 1084538 1085421 1087579 1093772 1095813 1107899 1122236 1126437 1130377 1153036 1162493 3064715 3077943 3100011
005247	EHLEC	3310303	13:00 - 15:30 TH	1032290 1058154 1155748 3077505 3122857
005263	TAYF	3090017	13:30 - 16:00 TH	1057174 1069487 1085971 1162423 1162792 1163883 3057399 3063735 3067793 3069585 3073483 3080142 3089115 3100385 3155201 3209784 3216013 3322663
006049	TAYF	0207327	16:00 - 17:30 MW	901284 950914 1001389 1047770 1073075 1075264 1086556 1143387 1153554 3064630 3065016 3065591 3066088 3069894 3079774 3079871 3085421 3088390 3092830
001195	CARP21	0031471	12:00 - 14:00 T	903788 1049144 1070620 1078869 1124340 1163179 3069758 3079872 3123316 3209294 3217408 3232625
001750	CARP21	0416447	13:00 - 14:30 MW	903788 1119061 1150429 3081927 3094263 3122181 3175457 3211643 3217540 3329757
002657	EHLEC	0138190	16:00 - 17:30 MW	908849 1161763 3205138 3214129 3221081 3303921
001842	PK25	0031557	19:00 - 21:30 T	910971 1057570 1074737 1075264 1077528 1080382 1080980 1082986 1085466 1087351 1088236 1096638 1143180 1155110 1161679 1161804 1162384 3057362 3077935 3079866 3082073 3083995 3084075 3084853 3087231 3088047 3091218 3091870 3092333 3092830 3098224 3098983 3120137 3211396 3212293 3213217 3213402 3215666 3307517
001893	PK229	0898918	10:00 - 11:30 MW	910971 1009914 1057174 1060971 1076479 1091481 1143121 1150429 1163245
006546	EHLEC	0031478	13:00 - 15:30 T	910971 3067133 3071694 3083995 3099375 3152571 3329964
001474	EHLEC	0853792	13:00 - 15:00 TH	940115 1003163 1079349 1090632 1133031 1162390 1164777
004856	PK229	0053518	10:30 - 12:00 F	940115 1068953 1154430 3065289 3068911 3073014 3093100 3095306 3211335
004889	TAYF	3194193	10:30 - 12:00 F	1000374 1056297 1059105 1086904 1093047 1096573 1108799 1131900 1134151 1161791 1163424 3060775 3061759 3062413 3063437 3306653
012034	PK338	0408816	13:00 - 15:30 T	940115 1098264 1107899 1109686 1122236 1133031 1153036 1162390 3065560 3065568 3088010 3096911 3126602 3215601 3322149
005282	PK336	0493856	16:00 - 17:30 MW	994458 1133642 1141692 3105382 3190633
008766	PK25	0428728	12:00 - 14:00 TH	994458 1095145 3081720 3089555 3090752 3092091 3092411 3092830 3094527 3095908 3097009 3098243 3100468 3104489 3105292 3105866 3110627 3122181 3125873 3126731 3126930 3152667 3163183 3181938 3191210 3197905 3204248 3205324 3209832 3210000 3211081 3211478 3215784 3216244 3217434 3217604 3218335 3219639 3221557 3221785 3262172 3276024 3311410 3312114 3316693 3329656 3330986 3332978
006524	CARP21	3194739	14:00 - 15:30 F	997873 1129252 3068878 3079829 3085846 3096248 3178019 3191340 3299552
006588	BYC100	0777265	14:00 - 16:00 T	1000374 1125596 1129252 3063437 3103193 3215241
011313	PK338	0672202	14:00 - 16:00 T	1084538 1153080 3062860 3064485 3064869 3081179 3081720 3095306 3114776 3191210 3217444 3296990 3308669 3311808
004012	PK25	0854975	11:30 - 13:00 MW	1000704 1045484 1135712 1163242 3086995 3090312 3092179 3121966 3166656 3177063 3210877 3213402 3214617 3239030 3248326 3249531 3254195 3254237 3260308 3261697 3262890 3280006 3282664 3284809 3297368 3302367 3303921 3305222 3315632 3315776 3316906 3323189 3329172 3329671 3330095 3330337 3330377 3330439 3330627 3331473 3331638 3332421
003029	TH110	0492580	14:00 - 16:00 T	1001389 1087351 1088236 1131814 1163125 3064899 3065016 3065426 3065591 3069894 3072895 3077935 3079866 3089384 3214138
001444	TH110	0853792	14:30 - 16:00 MW	1003163 3078437 3082370 3082488 3095599 3104777 3123316 3125322 3127044 3155060 3219029 3322108 3329836 3330926
004016	PK180	3335907	14:00 - 16:30 TH	1003163 3095391 3113753 3121782 3150160 3151640 3177388 3204511 3260419 3265154 3302457 3310852 3316614
003434	PK338	0031477	12:00 - 14:00 T	1010605 1059663 3081410 3092012 3092577 3097521 3110898 3114139 3175356 3179026 3190134 3212784 3214899 3217372 3220189 3254879 3260419 3283446 3306653 3311550 3314971 3330095
