Course	Room	Teacher	Time	Students
007878	TAYF	0031386	19:00 - 21:30 TH	171491 3421700 3426169 3432782 3458641
012330	TH110	3420576	18:00 - 20:00 T	700408 3102995 3158316 3218454 3273028 3323851 3341634 3347767 3352660 3362442 3378849 3390102 3395937 3405144 3415407 3416750 3419470 3426666 3429733 3431260 3432447 3433929 3435628 3438068 3439387 3439475
008764	PK338	0899465	13:00 - 16:00 T	750570 3091931 3217421 3331071 3337463 3339315 3343615 3352269 3374479 3374569 3396377 3401311 3404976 3415144 3418145 3420434 3424318 3426213 3431155 3431445 3435771 3437591 3437778 3438441 3438443 3438472 3439820 3440024 3458122
003270	PK180	3453358	14:30 - 16:00 MW	900525 3094516 3133434 3250683 3266668 3316620 3413771 3418145 3431260 3431303 3437756
008501	TAYE	0125630	13:00 - 16:00 F	900525 1086489 3075829 3102974 3170761 3180674 3199454 3212408 3216292 3223822 3224484 3225017 3225612 3323851
001837	PK338	3452118	13:00 - 16:00 TH	959337 1077482 1165573 3205483 3217421 3223467 3224924 3249725 3250131 3303699 3324192 3324271 3324844 3331686 3340292 3352269 3363924 3364991 3365824 3366138 3375389 3375544 3379786 3380697 3382662 3388921 3389676 3395581 3396312 3396377 3396460 3397265 3397709 3404148 3404828 3405153 3411059 3411159 3411258 3411531 3412670 3413014 3414843 3415849 3416203 3416598 3420437 3421044 3425219 3425437 3429810 3429834 3431445 3432027 3432384 3432595 3433760 3434124 3435070 3435771 3436119 3439558
002153	PK338	0168378	13:00 - 15:30 T	959337 3161291 3212266 3224924 3274299 3319602 3322886 3330906 3340879 3341079 3359596 3360165 3365824 3375120 3397565 3404693 3405145 3405151 3405744 3412670 3412825 3413451 3413521 3413728 3415619 3418120 3420437 3421700 3425578 3429810 3430196 3430383 3430401 3430786 3431294 3431629 3431672 3432238 3432344 3432384 3432595 3433760 3433961 3434130 3435039 3435313 3435384 3435692 3436930 3437365 3437379 3438033 3438374 3438669 3439437 3439670
006847	TH110	3427120	19:30 - 21:30 MW	1077482 1165573 3090430 3095526 3123570 3132705 3192954 3218584 3240228 3240400 3250227 3253100 3258482 3267842 3289325 3311586 3315095 3316273 3316863 3339051 3381050 3382205 3388921 3396292 3411154 3413582
003278	TAYF	0675005	19:00 - 22:00 T	1065796 3086698 3089636 3202451 3218971
003279	TAYF	0675005	10:00 - 11:30 MW	1065796 3086698 3089636 3202451 3218971
002161	PK338	0301910	13:30 - 16:00 TH	1077482 1165573 3166052 3212408 3227217 3253100 3254633 3269425 3270468 3322523 3323859 3324271 3331686 3337246 3337851 3339156 3339567 3359188 3363924 3378849 3381050 3382205 3382662 3389676 3395581 3396292 3396312 3397709 3404828 3405153 3411154 3411159 3411258 3411531 3412864 3413014 3414273 3414843 3415044 3415615 3415852 3416203 3416398 3417370 3425437 3431449 3433663 3435248 3439328 3439558 3440036
001842	PK338	0031557	14:00 - 16:00 F	1080789 3099669 3100359 3108046 3128366 3134508 3153098 3160150 3202006 3211857 3212089 3212222 3212902 3217527 3223467 3224187 3227217 3244115 3253100 3258485 3269332 3274299 3278685 3295955 3319023 3322523 3323539 3324844 3330241 3338208 3339156 3339196 3339989 3381480 3415489 3417000
003019	PK180	0375562	16:00 - 18:00 T	1080789 3105170 3125668 3217578 3225363 3226257 3342984 3413193 3413923 3415627 3432243 3437295
004290	TH102	3447501	13:00 - 15:30 TH	1080789 3260251
012821	TAYG	3448653	14:30 - 16:00 MW	1080789 3162076 3201574 3202006 3217605 3225612 3309945 3323345
002992	PK338	1083868	14:30 - 16:00 MW	1082708 3198788 3213028 3227211 3275705 3319863 3330264 3342762 3350298 3375685 3377851 3381824 3404279 3413728 3415125 3415801 3418907 3419570 3420434 3421753 3424520 3426020 3426719 3428820 3429894 3431155 3431449 3431672 3432796 3433961 3436311 3437141 3437365 3438442 3438472 3440024
010845	TAYG	3092941	13:00 - 16:00 TH	1102723 3108728 3227767 3329409 3416374
001166	PK229	0135660	13:30 - 16:00 TH	1131918 3091931 3100359 3123570 3180861 3217410 3217451 3217652 3223347 3311586 3323354 3323535 3330767 3338762 3341874 3358960 3393147 3396422 3415217
012996	PK229	0408816	16:00 - 18:00 T	1131918 3113981 3196371 3216872 3217451 3223179 3323859 3329727 3351574 3351809 3393147 3413255 3417002 3430944 3440606
011818	TAYE	3453004	14:30 - 16:00 MW	1146215 3105895 3168968 3212902 3225121 3337246 3412523 3412874 3417073 3417088
012304	PK180	0031572	14:00 - 16:00 F	1146215 3198776 3200866 3211826 3212197 3212716 3219871 3224993 3382410 3416998 3423723 3459730
001847	PK180	3422398	18:00 - 20:00 T	1163326 3093818 3113981 3224924 3250131 3254633 3289325 3316768 3319023 3330767 3331277 3338208 3340879 3397565
001893	PK25	0898918	12:00 - 14:00 TH	1163326 3097120 3132705 3270468
006509	PK243	3451414	13:30 - 16:00 TH	1163326 3099420 3160884 3168511 3234753 3311583 3313406 3331277 3337542 3340533 3340585 3426717
011075	TAYF	0529283	11:30 - 13:00 MW	1163326 3191520 3218659 3364991 3429532
012665	PK25	3332662	19:30 - 21:30 MW	1163897 3212471 3221716
012896	PK229	3195964	16:00 - 17:30 MW	1163897 3111488 3170761 3219927 3224492 3283549 3350670 3375685 3395624 3396208 3412866 3413441 3418216 3431133 3434079 3437589 3439480
005173	PK338	3451425	16:00 - 17:30 MW	1170001 3103190 3112960 3119160 3119618 3119907 3125605 3205483 3227361 3227669 3254734 3269332 3311775 3339814 3339827 3352054 3353145 3355412 3358768 3375410 3397586 3404386 3412100 3412381 3415801 3416640 3417073 3417314 3425356 3426735 3428844 3429706 3431449 3435248 3440036
005195	PK338	0493855	13:00 - 16:00 F	1170001 3076022 3093424 3125756 3134180 3163273 3201574 3205483 3217598 3230579 3236006 3329814 3340672 3340959 3342762 3354500 3354609 3358960 3362442 3395937 3411005 3415870 3416424 3417314 3420025 3425219 3429810 3430152 3431449 3431828 3432759 3433849 3434210 3435384 3435771 3438471 3440024
005263	PK243	0493855	16:00 - 18:00 T	1170001 3076022 3116065 3199454 3217598 3225371 3261773 3323851 3329814 3338504 3340672
005310	TAYE	0029475	13:00 - 16:00 TH	1170001 3076022 3089636 3134217 3134350 3134622 3163273 3179084 3218971 3223591 3225371 3230579
001843	PK180	0056992	19:00 - 21:30 TH	1170021 3198863 3211857 3222282 3258485 3274299 3315095 3339216 3388921 3390220 3395581 3395937 3412835 3413451
010965	TAYE	0897706	13:00 - 16:00 T	1170021 3092704 3182934 3186604 3202466 3224418 3225193 3227767 3234723 3269275 3339216
012326	TAYE	3420576	13:30 - 16:00 TH	1170021 3119618 3180674 3198380 3198918 3201900 3233965 3250803 3312519 3343387 3352660 3396206 3397012 3414201 3414298 3415489
005723	TH110	0984701	13:30 - 16:00 TH	1172355 3274299 3411059 3412549 3412874 3416232 3417166 3417172 3418441 3418907 3420037 3420837 3420940 3421770 3423970 3425401 3426638 3429732 3429834 3430786 3431158 3432027 3432259 3432595 3433539 3433849 3435039 3435722
003275	PK229	0695890	14:30 - 16:00 MW	3069495 3103343 3227364 3251781 3314546 3314570 3324289 3337390 3340096 3351895 3362442 3393147 3404732 3404976 3405144
008469	TAYE	3420576	19:30 - 21:30 MW	3069495 3075829 3102974 3119618 3273028 3283602 3329729 3343387 3347767 3350812 3362442 3390220 3395937 3397807 3404732 3417002
012107	PK229	0031619	13:00 - 15:30 TH	3069495 3119618 3180674 3202261 3216292 3224484 3225012 3264284 3329729 3352040 3389674 3390102 3395942 3396837 3405144 3417002 3418117 3435922
012437	PK229	0825571	18:00 - 20:00 T	3069495 3094516 3100182 3217450 3217652 3221877 3233965 3239900 3240203 3244115 3324812 3328955 3337334 3339051 3339074 3343615 3357367 3405393 3417933
001770	PK243	0681020	14:00 - 16:00 F	3070536 3108728 3133451 3184862 3234723 3262457 3270555 3337414 3337542 3353145 3436212
004083	PK229	1167978	19:00 - 21:30 TH	3070536 3086565 3098747 3111488 3112355 3112797 3116805 3162924 3173458 3183035 3197712 3198356 3200739 3217421 3217514 3219221 3222477 3224476 3329449
011294	PK243	0135660	18:00 - 20:00 T	3070536 3075829 3094719 3112448 3130435 3130894 3134180 3217451 3311586 3318988 3323354 3329727
002564	TAYG	0564741	13:00 - 16:00 T	3070697 3212073 3379786 3416398 3429894 3435931 3440075 3440409
002569	TAYG	3393847	14:00 - 16:00 F	3070697 3122279 3212073 3227211 3329765 3397334 3411646 3413146 3435931
007926	TAYF	0468281	13:00 - 14:30 MW	3070697 3110781 3118334 3129160 3225022
001206	TH110	0254151	13:00 - 14:30 MW	3075759 3091931 3118476 3134180 3144208 3196457 3224993 3232841 3249454 3329449 3340838 3396313 3396892 3412520 3413255 3415217 3417359 3430383 3434079 3435183 3440116 3440606 3459730
001896	TAYF	0056992	13:00 - 16:00 F	3075759 3093818 3153098 3185451 3316273
012032	TAYF	3310251	14:30 - 16:00 MW	3075829 3198263 3329814
010725	TAYE	3092941	16:00 - 18:00 T	3091931 3162779 3196460 3231817 3239404 3331071 3341079 3374569 3396036 3411018 3416073 3432238 3435627
005728	CARP21	0031543	13:00 - 15:30 TH	3086565 3098747 3153272 3236006 3250803 3339074 3413774
006518	TH110	0777265	19:00 - 22:00 T	3087450 3129544 3168511 3203637 3227014 3234753 3250227 3264954 3312519 3340533 3372100 3384120 3395942 3396226 3397012 3411158 3417088 3417359 3431448 3431750 3432077 3435922 3437701 3438473 3438550
007378	PK338	0851717	11:30 - 13:00 MW	3087465 3093424 3221877 3223998 3224773 3239900 3244115 3249454 3250244 3254239 3257109 3339156 3339830 3340797 3343615 3365419 3375120 3388921 3389022 3389574 3395299 3397042 3397265 3398117 3409210 3411005 3412261 3415619 3418106 3426213 3426638 3429733 3437756 3439283
007404	DAL119	0056992	13:00 - 15:30 TH	3087465 3218584
012732	CARP21	0826964	13:00 - 14:30 MW	3087465 3218962 3303699 3324812 3339051 3339052
004889	PK180	3194193	16:00 - 17:30 MW	3088757 3102995 3128366 3129360 3177222 3178456 3197712 3199006 3199632 3217514 3219743 3225022 3231318
008770	PK338	3194197	19:30 - 21:30 MW	3088757 3099325 3160201 3183035 3198380 3221877 3245617 3264284 3337334 3337781 3338208 3339196 3342833 3350298 3352660 3390102 3396460 3397709 3398117 3404473 3405153 3405393 3405829 3406196 3411531 3412381 3412520 3412997 3414201 3415827 3416598 3417055 3418106 3418479 3421044 3423829 3430298 3432622 3433929 3435627 3437511 3437701 3438465 3439558 3440116
011318	TAYE	3092667	14:00 - 16:00 F	3088757 3109485 3122354 3197712 3199632 3276264 3287584 3304946 3316863 3340316 3401311 3402556 3404243 3404642 3418058
001474	TAYG	0020093	13:30 - 16:00 TH	3089948 3102278 3112355 3128366 3130894 3132900 3161291 3162638 3201250 3225182
011831	DAL300	0103578	11:30 - 13:00 MW	3089948 3223179 3255465 3287584 3344941 3366745 3432796
012823	PK243	0031632	19:00 - 21:30 TH	3089948 3102278 3132900 3162638 3201250 3225182 3250084 3250395 3304946 3358339
012851	TAYF	3451425	14:00 - 16:00 F	3089948 3162638 3225182 3250074 3340110
004012	PK338	0215359	19:00 - 21:30 TH	3091653 3223591 3225356 3250074 3264954 3324360 3340533 3341358 3352904 3365419 3379786 3381824 3404642 3405695 3411159 3414238 3415769 3415870 3416286 3416896 3417338 3417553 3421753 3423723 3426244 3426717 3426718 3426735 3431828 3432398 3434130 3437379 3437827 3438068 3439402 3439564 3439670 3440175
004835	PK229	0032827	19:30 - 21:30 MW	3091653 3245992 3324192 3338175 3338205 3340232 3357367 3364124 3404243 3405695 3416286 3416750 3417097 3417166 3420884 3435380
006026	TH110	0987775	13:00 - 15:30 TH	3091653 3106762 3108046 3116392 3128366 3160149 3180861 3216810 3254633 3289325 3311583 3312777 3319023 3340797 3375685 3412381 3413728 3417791 3420940 3425401 3426213 3433788 3439475 3439511
002713	TAYF	0468281	16:00 - 17:30 MW	3092704 3198356 3212716 3222659 3224227
001840	PK338	0168763	16:00 - 18:00 T	3093424 3105958 3142819 3149956 3201574 3218584 3225017 3249454 3250131 3253100 3262457 3283602 3289325 3311583 3322637 3324231 3324844 3330318 3334029 3337542 3337781 3337851 3340879 3343167 3352269 3357453 3360165 3365824 3375120 3389676 3396206 3397042 3397265 3397807 3404148 3404693 3404828 3405145 3405151 3405744 3406073 3406406 3409210 3411258 3421044 3431445 3438669
005180	TH110	3426676	14:30 - 16:00 MW	3093424 3102995 3212716 3278685 3314413 3331117 3340959 3342814 3352054 3354609 3358378 3395299 3397598 3397992 3412381 3412866 3416424 3426169 3426658 3434124 3437589 3439475
007377	PK338	0031522	13:00 - 14:30 MW	3093818 3185597 3217450 3221877 3224950 3227217 3239900 3240228 3246608 3249123 3255727 3255755 3257109 3322523 3323512 3324484 3337851 3339156 3339567 3339830 3341358 3342833 3344151 3389574 3405393 3409210 3411254 3415619 3416997 3417003 3417933 3426638 3429733 3433788 3433929 3434539 3436514
006561	CARP21	0031478	13:00 - 16:00 F	3094573 3111592 3122354 3352904 3396226
006588	TH224	0031478	19:30 - 21:30 MW	3094573 3128777 3129544 3168511 3337542
011334	PK25	0031573	13:00 - 14:00 T	3255757 3264954 3312519
004709	DAL300	0058557	13:00 - 16:00 F	3094719 3099669 3101841 3212907 3218659 3220365 3337414 3397012
004823	TH224	3451416	12:00 - 14:00 TH	3095526 3221756 3223454 3316863 3412261
001769	PK243	3099830	19:30 - 21:30 MW	3095725 3119160 3127208 3134461 3196460 3219221 3338504 3340716 3372272 3404386 3420037 3439402
003011	PK243	1083868	12:00 - 14:00 TH	3095725 3105170 3224949 3254408 3314580 3338205 3340232 3363977 3374479 3381824 3417338 3430706 3437778
012726	TH224	0416447	13:00 - 14:00 T	3101841 3113444 3225118
012832	TH102	0103578	19:30 - 21:30 MW	3324289
001857	DAL300	0123161	13:00 - 14:30 MW	3097120 3132705 3212266 3224187 3311583 3323191 3339196 3340292
001887	CARP21	0898918	13:00 - 15:30 T	3097120 3157738 3185451 3196629 3316768 3322637
005228	TAYE	3448653	18:00 - 20:00 T	3097120 3134217 3134622 3160201 3161154 3170761 3218659 3223362 3260251 3340158 3355412 3375629 3420940 3435366 3435692 3438100
005741	PK25	0031543	13:00 - 15:30 T	3098747 3224950 3425364
005293	PK243	1020104	19:00 - 22:00 T	3099325 3112960 3119907 3125756 3128188 3134622 3216872 3226945 3251781 3340959 3341874 3350298
007028	PK180	0316015	19:00 - 22:00 T	3099420 3202006 3219051 3330355 3340003 3344151 3356374 3396292 3414124 3416354 3418441
007040	PK243	0162976	16:00 - 17:30 MW	3099420 3255727 3260429 3330264 3339061 3405604 3414201 3416658 3419570 3437089 3438589
002174	TAYG	0004950	16:00 - 17:30 MW	3099989 3110744 3157738 3191520 3196629 3213032 3218938 3234753 3314060
006852	TH110	0031347	14:00 - 16:00 F	3100155 3198380 3223454 3250803 3254734 3304568 3323512 3339814 3351574 3352040 3374569 3412523 3416374 3417073 3417314 3417336 3417791 3430527 3431260 3434468 3439564
006041	TH110	0213446	10:00 - 11:30 MW	3100182 3102134 3106762 3116392 3133434 3134011 3156597 3160245 3162924 3192700 3198863 3199633 3201354 3224484 3224949 3337912 3338564 3339989 3358756 3366745 3381480 3389574 3414467 3418079
006043	PK338	0207327	10:00 - 11:30 MW	3102322 3105287 3110744 3113444 3116805 3124142 3134309 3199412 3200235 3200866 3211569 3212902 3212915 3219305 3223362 3227882 3246608 3259524 3269425 3314546 3324271 3324397 3329719 3334029 3339160 3369591 3415827 3416354
006031	PK338	0213446	18:00 - 20:00 T	3100359 3103190 3212483 3217578 3234786 3329365 3331071 3342969 3359596 3405422 3412644 3412864 3413193 3413598 3413923 3415144 3415852 3416424 3417055 3417135 3418106 3421700 3423676 3425150 3425364 3425755 3430152 3430383 3430978 3431078 3431080 3431629 3432259 3432301 3432344 3433829 3433849 3433945 3437365 3437511 3437778 3438550 3438669 3439356 3439437
011865	PK25	3393042	13:00 - 15:30 TH	3100786 3102322 3369591
012350	CARP21	3194197	13:00 - 16:00 TH	3103343 3324231 3347767 3414124
006874	TH224	0750235	13:00 - 15:30 TH	3101841 3316953 3329365 3411108
011037	CARP21	0777265	14:30 - 16:00 MW	3102105 3112870 3116065 3196371 3342984 3411136
009362	TAYE	0125630	16:00 - 17:30 MW	3102134 3180674 3201900 3223998 3261773 3310035 3312777 3337463 3347767 3350812 3365419 3397598 3413521 3414298 3434539
010944	DAL119	0777265	13:00 - 15:30 T	3102278 3311583
004293	TH224	3447501	13:00 - 15:30 T	3102322 3226486 3330300 3331222 3340158
006060	PK229	0031454	19:00 - 22:00 T	3102322 3103486 3106762 3118205 3133434 3134309 3160150 3192700 3199412 3200235 3200866 3211884 3212902 3212915 3218454 3219305 3223362 3224891 3224949
004023	DAL300	1167978	12:00 - 14:00 TH	3102969 3291024 3311775 3312800 3340879 3350670 3413441 3416640
005258	CARP21	3426676	13:00 - 16:00 T	3102969 3134350 3179084 3198356 3223591 3344218
004362	PK25	0989327	13:00 - 16:00 TH	3102974 3250084 3324812 3426719
004394	TH224	0989327	13:00 - 16:00 TH	3158421 3231318 3344218
012728	TAYE	0672202	19:00 - 21:30 TH	3102995 3197293 3221499 3225193 3227297 3287584 3304568 3304629 3319386 3319863 3395624 3401311 3406042 3415144
005725	PK243	0164326	10:00 - 11:30 MW	3103190 3329409 3340316 3341634 3352040 3357367 3364124 3396837 3402556 3402721 3412100 3417097
006034	TAYE	0207327	12:00 - 14:00 TH	3103190 3359188 3412100 3413598 3418106 3423676 3425364 3425755 3431080 3432259
006868	TAYG	3392567	16:00 - 18:00 T	3103343 3107001 3153272 3198918 3266668 3316953 3329365 3338009 3411108
001871	PK25	3422398	13:00 - 16:00 T	3103486 3105895 3318430 3339567
002368	TH110	1051497	12:00 - 14:00 TH	3103486 3250074 3330298 3337390 3340716 3374569 3398070 3405829 3412557 3412644 3412835 3413022 3413356 3414016 3414811 3415125 3415870 3418094 3420380 3424520 3424594 3431060 3431155 3431303 3432796 3433501 3436227 3436311 3438084 3439356 3439636 3458122
002636	PK180	0827051	19:30 - 21:30 MW	3104067 3112448 3129160 3224891 3356374 3395581 3416997 3418908 3437141
005853	PK25	3212821	13:30 - 16:00 TH	3104660 3227361 3236356 3340110
012886	PK25	1084458	16:00 - 18:00 T	3104660 3198769 3227669 3413574
006049	PK25	0031526	18:00 - 20:00 T	3105287 3334029 3340232 3369591
001165	TAYE	0408816	19:00 - 22:00 T	3105895 3217451 3223179 3224187 3311586 3323859 3338208 3354445 3355412 3358345 3397066 3398117 3417355 3432027 3435248 3439820
007923	TH224	0031539	13:00 - 16:00 T	3105958 3110781 3260429 3269263
003004	TH110	1083868	16:00 - 18:00 T	3106762 3159218 3172803 3192700 3202466 3212089 3224991 3225245 3227882 3228501 3228721 3256354 3259524 3269332 3314270 3329662 3329719 3338564 3339029 3339160 3411629 3413441 3415489 3417000 3417512 3418079
