Class Times	30
Rooms	600
1	125
2	371
3	234
4	684
5	371
6	311
7	134
8	60
9	957
10	609
11	574
12	805
13	966
14	273
15	925
16	251
17	379
18	693
19	624
20	573
21	255
22	660
23	90
24	769
25	483
26	741
27	645
28	911
29	845
30	155
31	740
32	494
33	316
34	777
35	102
36	668
37	695
38	510
39	953
40	68
41	829
42	232
43	844
44	604
45	109
46	199
47	133
48	757
49	754
50	265
51	847
52	348
53	732
54	481
55	298
56	814
57	358
58	967
59	65
60	186
61	718
62	857
63	744
64	291
65	278
66	71
67	21
68	376
69	275
70	713
71	288
72	332
73	933
74	814
75	838
76	888
77	83
78	262
79	468
80	691
81	891
82	252
83	370
84	239
85	771
86	612
87	308
88	138
89	728
90	213
91	714
92	337
93	531
94	405
95	280
96	370
97	747
98	727
99	919
100	326
101	559
102	733
103	935
104	202
105	785
106	300
107	197
108	402
109	935
110	445
111	91
112	452
113	869
114	80
115	878
116	831
117	733
118	588
119	206
120	383
121	374
122	749
123	582
124	644
125	792
126	742
127	878
128	306
129	541
130	758
131	644
132	433
133	967
134	266
135	25
136	274
137	997
138	853
139	918
140	318
141	778
142	881
143	834
144	800
145	850
146	527
147	823
148	992
149	631
150	154
151	203
152	786
153	530
154	647
155	633
156	464
157	894
158	958
159	298
160	911
161	454
162	796
163	484
164	21
165	978
166	206
167	450
168	185
169	820
170	133
171	713
172	818
173	510
174	753
175	744
176	329
177	597
178	281
179	47
180	445
181	471
182	480
183	181
184	293
185	817
186	849
187	544
188	410
189	911
190	620
191	222
192	136
193	975
194	155
195	586
196	103
197	322
198	921
199	129
200	219
201	34
202	410
203	657
204	50
205	331
206	229
207	708
208	816
209	975
210	551
211	496
212	891
213	911
214	623
215	81
216	759
217	774
218	602
219	61
220	208
221	372
222	437
223	564
224	86
225	285
226	205
227	633
228	500
229	732
230	983
231	189
232	289
233	731
234	347
235	874
236	922
237	420
238	981
239	928
240	185
241	34
242	393
243	537
244	229
245	791
246	613
247	665
248	844
249	542
250	566
251	531
252	688
253	471
254	763
255	707
256	893
257	924
258	693
259	319
260	206
261	859
262	771
263	892
264	747
265	585
266	653
267	609
268	485
269	333
270	819
271	601
272	282
273	996
274	93
275	230
276	185
277	926
278	762
279	170
280	893
281	199
282	243
283	171
284	478
285	288
286	425
287	220
288	749
289	896
290	401
291	120
292	512
293	656
294	586
295	638
296	566
297	860
298	332
299	203
300	997
301	585
302	782
303	307
304	275
305	946
306	212
307	204
308	114
309	810
310	678
311	240
312	483
313	237
314	102
315	400
316	780
317	388
318	304
319	569
320	607
321	376
322	654
323	885
324	500
325	911
326	679
327	527
328	324
329	955
330	854
331	524
332	612
333	974
334	398
335	675
336	913
337	339
338	769
339	591
340	233
341	591
342	438
343	829
344	37
345	688
346	994
347	963
348	900
349	446
350	311
351	367
352	204
353	770
354	290
355	746
356	234
357	372
358	733
359	124
360	584
361	761
362	933
363	342
364	808
365	99
366	446
367	790
368	342
369	149
370	47
371	502
372	941
373	905
374	475
375	414
376	52
377	402
378	345
379	178
380	867
381	292
382	132
383	523
384	731
385	577
386	417
387	748
388	277
389	883
390	268
391	758
392	113
393	439
394	208
395	64
396	355
397	529
398	832
399	793
400	790
401	30
402	464
403	521
404	682
405	66
406	655
407	31
408	423
409	917
410	489
411	802
412	744
413	905
414	294
415	960
416	797
417	421
418	625
419	871
420	10
421	220
422	482
423	28
424	403
425	95
426	459
427	452
428	96
429	312
430	999
431	267
432	865
433	950
434	214
435	798
436	775
437	991
438	46
439	748
440	365
441	576
442	908
443	229
444	97
445	926
446	77
447	290
448	37
449	936
450	37
451	808
452	184
453	852
454	90
455	772
456	121
457	835
458	888
459	760
460	202
461	42
462	413
463	817
464	695
465	909
466	875
467	182
468	870
469	633
470	834
471	993
472	407
473	166
474	635
475	171
476	102
477	41
478	685
479	926
480	963
481	905
482	714
483	52
484	319
485	466
486	509
487	353
488	810
489	762
490	825
491	774
492	316
493	227
494	593
495	463
496	608
497	92
498	788
499	848
500	386
501	38
502	54
503	185
504	27
505	788
506	403
507	669
508	852
509	848
510	321
511	318
512	634
513	134
514	41
515	755
516	338
517	395
518	95
519	341
520	548
521	282
522	462
523	289
524	97
525	341
526	276
527	166
528	779
529	91
530	449
531	101
532	470
533	871
534	315
535	254
536	337
537	380
538	97
539	714
540	320
541	778
542	459
543	498
544	377
545	600
546	335
547	977
548	13
549	759
550	702
551	485
552	827
553	367
554	98
555	501
556	673
557	75
558	56
559	175
560	346
561	680
562	599
563	556
564	60
565	785
566	432
567	586
568	428
569	284
570	919
571	37
572	397
573	307
574	65
575	779
576	373
577	453
578	495
579	622
580	669
581	643
582	314
583	205
584	409
585	223
586	390
587	867
588	550
589	282
590	160
591	589
592	463
593	560
594	443
595	554
596	389
597	12
598	92
599	753
600	743
Classes	80
Teachers	40
1	23
2	35
3	23
4	29
5	10
6	1
7	34
8	17
9	6
10	37
11	30
12	30
13	33
14	40
15	8
16	17
17	32
18	5
19	34
20	14
21	7
22	31
23	26
24	36
25	25
26	18
27	39
28	25
29	11
30	26
31	4
32	19
33	35
34	7
35	24
36	33
37	14
38	19
39	13
40	21
41	15
42	29
43	37
44	3
45	2
46	8
47	15
48	11
49	22
50	9
51	38
52	22
53	16
54	31
55	10
56	38
57	39
58	20
59	40
60	3
61	13
62	2
63	36
64	9
65	6
66	16
67	32
68	18
69	1
70	27
71	24
72	4
73	12
74	28
75	27
76	21
77	5
78	20
79	28
80	12
