Class Times	100
Rooms	40
1	178
2	9660
3	6960
4	9261
5	2856
6	5027
7	8871
8	4924
9	909
10	8337
11	9599
12	839
13	8954
14	8394
15	5058
16	7378
17	8892
18	4655
19	4532
20	6801
21	7839
22	8432
23	3775
24	7550
25	3057
26	613
27	5255
28	1841
29	699
30	7371
31	2484
32	9500
33	6780
34	3802
35	358
36	4171
37	1307
38	7588
39	6168
40	4395
Classes	2000
Teachers	1000
1	594
2	946
3	54
4	226
5	354
6	836
7	531
8	918
9	286
10	853
11	782
12	812
13	548
14	547
15	996
16	766
17	720
18	154
19	456
20	681
21	237
22	116
23	459
24	428
25	481
26	515
27	677
28	855
29	196
30	408
31	690
32	974
33	980
34	868
35	903
36	254
37	535
38	973
39	380
40	617
41	357
42	75
43	811
44	917
45	596
46	939
47	971
48	893
49	689
50	193
51	873
52	49
53	723
54	215
55	527
56	139
57	737
58	805
59	729
60	696
61	690
62	782
63	968
64	895
65	557
66	8
67	924
68	251
69	216
70	50
71	592
72	864
73	716
74	78
75	131
76	861
77	508
78	165
79	646
80	95
81	750
82	544
83	245
84	256
85	242
86	909
87	614
88	125
89	755
90	367
91	627
92	471
93	709
94	284
95	29
96	945
97	683
98	218
99	352
100	444
101	156
102	207
103	854
104	743
105	2
106	365
107	506
108	464
109	450
110	770
111	930
112	585
113	856
114	524
115	482
116	39
117	316
118	380
119	512
120	364
121	776
122	148
123	718
124	805
125	349
126	709
127	588
128	276
129	994
130	533
131	743
132	871
133	812
134	467
135	832
136	382
137	515
138	543
139	96
140	516
141	926
142	834
143	973
144	268
145	537
146	632
147	87
148	93
149	476
150	411
151	631
152	676
153	952
154	634
155	715
156	893
157	517
158	255
159	627
160	726
161	672
162	647
163	693
164	103
165	415
166	35
167	618
168	77
169	840
170	408
171	811
172	397
173	857
174	871
175	494
176	103
177	457
178	252
179	883
180	109
181	386
182	153
183	585
184	930
185	850
186	977
187	701
188	591
189	533
190	596
191	180
192	697
193	133
194	349
195	336
196	514
197	273
198	912
199	378
200	404
201	666
202	93
203	513
204	887
205	957
206	815
207	843
208	22
209	779
210	951
211	714
212	519
213	131
214	482
215	582
216	359
217	458
218	796
219	114
220	509
221	600
222	222
223	494
224	328
225	512
226	844
227	481
228	72
229	872
230	42
231	839
232	748
233	736
234	659
235	710
236	96
237	333
238	102
239	560
240	13
241	615
242	325
243	279
244	374
245	767
246	700
247	138
248	606
249	370
250	316
251	974
252	667
253	181
254	111
255	320
256	411
257	883
258	890
259	652
260	376
261	524
262	520
263	597
264	306
265	488
266	994
267	196
268	615
269	967
270	269
271	608
272	832
273	802
274	755
275	785
276	43
277	730
278	499
279	571
280	879
281	788
282	123
283	86
284	823
285	684
286	429
287	111
288	186
289	862
290	344
291	266
292	963
293	8
294	233
295	200
296	435
297	827
298	270
299	521
300	989
301	530
302	485
303	817
304	469
305	270
306	649
307	145
308	540
309	836
310	30
311	830
312	766
313	830
314	330
315	845
316	292
317	790
318	742
319	961
320	706
321	162
322	761
323	769
324	726
325	68
326	336
327	289
328	365
329	618
330	241
331	433
332	948
333	960
334	719
335	857
336	151
337	560
338	361
339	347
340	329
341	678
342	249
343	221
344	939
345	854
346	969
347	759
348	827
349	266
350	602
351	842
352	826
353	542
354	412
355	201
356	314
357	98
358	79
359	339
360	452
361	427
362	577
363	818
364	851
365	748
366	643
367	839
368	390
369	219
370	795
