Course	Room	Teacher	Time	Students
001838	PK338	0168763	14:30 - 16:00 TTH	32177 847304 861504 906618 912695 916595 918775 920237 963528 976318 985094 989401 1000750 1003389 1025035 1034578 1037338 1057004 1057520 1065781 1068109 1076922 1077417 1077482 1077963 1078819 1079366 1080894 1086447 1121871 1128560 1131918 1169382 1170848 3077336 3078465 3081061
006023	PK338	0213446	11:00 - 12:00 M	32765 827772 850690 851545 859231 861504 869670 917040 967042 968216 970262 986807 987937 988263 988620 992223 1005427 1018271 1019674 1020370 1020695 1023923 1030369 1032432 1039831 1041981 1047339 1056096 1056970 1057779 1058180 1059572 1059677 1064605 1064752 1065148 1066308 1066431 1067182 1067724 1068549 1076776 1076923 1077413 1078390 1079363 1079366 1079564 1079771 1080653 1081101 1082315 1082842 1083627 1084057 1084462 1086927 1087782 1087938 1088690 1089147 1090933 1096152 1096470 1096822 1100536 1100537 1100899 1101336 1103391 1104216 1105842 1111549 1116377 1116854 1126639 1129814 1134358 1139392 1140609 1143639 1143717 1144234 1145146 1146215 1150699 1150720 1158362 1160614 1160885 1169257 1169360 1170303 1170703 1170757 1170823 1171414 3068772 3069038 3070374 3070438 3072910 3073066 3073357 3073384 3073507 3073692 3074167 3075745 3076190 3076211
008479	PK180	0031619	9:00 - 10:00 TTH	534728 746213 751788 896487 913989 972633 1017760 1077003
008500	TH104	0031619	12:00 - 14:00 W	534728 803579 858864 859719 860532 861648 862152 871788 903222 1003539
003464	PK25	0599596	14:30 - 16:00 TTH	603589 848355 853988 879882 882728 889384 897911 901539 903064 912333 914509 967042 988100 1004997 1006899 1010175 1066778 1170470
004833	PK25	0348369	9:00 - 10:00 MWF	672478 755872 897091 899292 901481 913946 914599 966125 967532 989401 1003476 1018271 1020727 1041981 1063875 1077257 3078465
009304	PK180	0056990	9:00 - 10:00 MWF	819263 823997 827772 861504 865618 869670 883015 890945 896487 918277
007007	PK338	0028980	9:00 - 10:00 MWF	710449 883488 902118 919283 960068 988245 992186 1001394 1013071 1018301 1020695 1021751 1024315 1025623 1027597 1030693 1044561 1057520 1057610 1058242 1066431 1081006 1081250 1082799 1084185 1105086 1146370 1171461 3070440 3074001 3081061 3085513
006518	TH104	0777265	12:00 - 14:30 F	731629 858181 904719 920261 998799 1004968 1064270 1066335 1076299 3080937
007372	PK25	0162977	11:00 - 12:00 F	731629 807767 849245 859564 900541 901946 908375 914076 952594 958897 988245 1001039 1015275 1039831 1065238 1067502 1083080 3086238
007375	PK25	0031631	16:00 - 17:30 MW	731629 780450 822518 828394 861180 861730 887586 896036 901946 902217 914076 952594 960497 986367 988100 989395 992577 993517 1003100 1004324 1055441 3080937
004014	PK25	1167978	12:00 - 14:30 F	746210 773014 952783 1005412 1017492 1023923 1041981 1056963 1058421 1059677 1066924 1077417 1078896 1079564 1088972 1095717 1143639 1169109 1169402 3078408
004274	TH110	3092832	10:00 - 11:00 MWF	747519 858527 859719 871681 1007952 1030683 1044561 1044791 1047339 1056012 1065196 1067241 1067748 1078508 1079384 1083812 1086329 1086867 1087782 1105086 1141220 1157506 3073138
005869	GIL210	0031416	13:00 - 15:00 M	747519 861648 888222
001213	TH110	0031471	14:30 - 16:00 TTH	748765 789284 819118 848492 858752 871255 881793 900409 903917 909675 911706 914260 915652 917702 966077 966299 986807 991763 992189 992616 1007554 1016462
001248	DAL204	0031471	16:00 - 17:30 MW	748765 773014 789284 819118 828596 830197 858752 871255 881793 900409 904540 909675 911706 914260 915652 917702 1016462
001897	CARP21	0826942	20:00 - 22:00 TH	748765 819816 848150 901539 909837 1016462
009232	CARP21	1168236	16:00 - 17:30 MW	848150 852945 858034 906206 945584 950942
005724	PK25	0031392	10:00 - 11:00 MWF	751788 917040 988657 1001394 1003644 1028249 1049050 1053370 1056203 1064385 1064605 1065945 1076854 1078680 1088192 1096113
008485	CARP21	0031553	11:00 - 12:00 M	751788 860532 862152 900409 913989 972633
008488	CARP21	0031553	11:00 - 12:00 F	751788 860532 862152 900409 902226 913989 972633
006865	TH104	3092559	16:00 - 17:30 MW	754161 897310 899316 911598 957333 958186 989432 991769 1005059 1008387 1055590
006867	PK180	0824244	13:00 - 15:00 M	754161 822717 830862 860659 886011 889210 909585 957333 958186 989432 991769 1005059
004888	TH104	0032827	12:00 - 13:00 M	755872 856959 859310 871309 899135 899292 901481 911347 914599 1003476
005154	TH104	1020104	13:00 - 14:30 TTH	757188 779081 830862 901262 999833 1056722 1066308 1143228
006026	PK338	0213446	20:00 - 22:00 TH	757188 865276 875055 897911 899135 904680 908002 912699 967532 992189 1001394 1011104 1017840 1024213 1025035 1025379 1039868 1040868 1041559 1044157 1057779 1064385 1065196 1076854 1077065 1077380 1077815 1084363 1092187 1115477 1149344 1169331 1170860 3071734 3095924
001841	DAL204	0814748	10:00 - 11:30 TTH	757321 830280 862176 865894 868541 892458 901688 904516 905540 906963 909692 1001613 1004733 1016793 1079771
001843	TH110	0056992	20:00 - 22:00 TH	757321 820055 830197 845664 861391 865894 881793 904516 908164 908461 912333 945809 970262 980693 989590 999833 1008967 1024315 1029737 1066309 1083594 1158007 1172397
002160	PK338	0004950	11:30 - 13:00 TTH	757321 828017 904516 904680 906963 911936 915885 988263 989590 992796 1003644 1004225 1006444 1006744 1009559 1009729 1017444 1020150 1025460 1025533 1025629 1029566 1029787 1032929 1035148 1036442 1038420 1038671 1040874 1049299 1055441 1066915 1067460 1067933 1068371 1076009 1076246 1078680 1078921 1084017 3070406
