Course	Room	Teacher	Time	Students
010957	PK336	1167978	14:00 - 16:00 W	145661 982172
006023	PK25	0213446	14:00 - 16:00 W	254082 480377 787159 945809 954240 971073 1005548 1006105 1008967 1017492 1029210 1044791 1056024 1056815 1063875 1065646 1065732 1066982 1067251 1067297 1067382 1077413 1077683 1080272 1080808 1081250 1086867 1087116 1088636 1088785 1090564 1092187 1099178 1100383 1100625 1102030 1104151 1122905 1139478 1141167 1146782 1149344 1150758 1162008 1163391 1169386 1169962 1169968 1170071 1170479 1171002 3069991 3070344 3070881 3072447 3073004 3073138 3073143 3073146 3073568 3074711 3077033 3077809 3080198 3080612 3080794
006848	PK338	0031347	10:00 - 11:00 MWF	254082 1025460 1080654 1084909 3079862 3081669 3089081 3089892 3093369 3094719 3094992 3097636 3099359 3100835
008763	PK25	0899465	14:30 - 16:00 TTH	254082 917334 988625 999689 1056024 1083594 1086710 1087116 1088785 1161960 1165961 1169331 1170709 3068353 3070374 3071136 3074167 3074711 3079862 3080198 3080473 3085728 3087493 3088124 3088521 3090785 3092431 3093697 3095625 3099704 3100408 3100678 3102153 3102380 3102915 3104541 3105046 3105802 3105821 3106074 3106953 3107589 3112067 3195980
003007	TH110	0222805	11:00 - 12:00 MWF	480377 856128 948568 1001894 1008967 1021751 1034405 1078819 1081249 1081917 1131602 1146782 1150758 3072477 3073066 3076896 3077064 3085513 3089651 3102057 3104731 3107980
003009	GIL210	0375562	11:00 - 12:00 MWF	906447 945264 966414 998972 1026650 1056963 1078836 1160658 3073004 3073169 3077472 3085403
008782	TAYF	0576472	14:30 - 16:00 TTH	480377 1088690 1161132 3073702 3074891 3078408
006500	PK25	3198623	11:30 - 13:00 TTH	672478 821922 918549 992186 1008925 1017492 1025623 1028249 1029787 1055078 1055590 1059677 1076531 1088120 1094929 1096113 1116854 1136830 1170860 3064977 3070374 3087347 3087407 3088352 3091573 3092880 3092999 3093221 3094695 3099468 3099729 3102884 3104653 3104658 3105862 3106068
009263	TAYG	3196642	10:00 - 11:30 TTH	672478 773276 909942 917165 992189 3099957
002568	PK336	1168490	10:00 - 11:00 MWF	700408 1017339 1171297
007397	TAYG	0603646	13:00 - 14:30 TTH	731629 852608 914076 986367 989395 1003100 1055441
009322	DAL204	0127086	12:00 - 14:00 W	731629 757321 896929 915648 915885 919283 958879 959200 960037 960497 964596 971315 972660 988990 1002248 1005068 1007348 1016434 1025460 1036225 1049299 1055078 1055590 1068371 1143723 1150699 3073666
010961	PK229	0492451	16:00 - 17:30 W	731629 852608 914076 945449 999733 1003128 1005112 1015275
008500	GIL210	0031619	9:00 - 10:00 M-F	746213 751788 827963 906085 907596 913989 945635 967042 971073 972633 976318 988544 1006405 1009104
006525	PK243	1075274	11:00 - 12:00 MWF	751788 1067251 1076238 1096152 1169360
001845	TH110	0123161	12:00 - 14:00 W	756739 849713 907217 920095 970262 991672 993268 1045379 1056688 1067297 1067933 1079993 1082907 1083626 1090564 1099059 1158007 1158026 3073357 3076930
001862	TH110	0031557	10:00 - 11:30 TTH	757321 915885 920095 945969 959200 966299 989590 992744 1003020 1006744 1021867 1029566 1029787 1036442 1038420 1049299 1055290 1078921 1083594 1084909 1172397
002855	PK25	0031573	16:00 - 18:00 TH	757321 1056024 1056910 1066982 1076531 1077683 1079756 1080654 1080808 1082708 1087116 1087490 1088120 1088214 1099178 1102354 1112377 1141167 1161482 1161960 1162008 1162293 1163278 1163326 1163391 1163417 1163664 1163855 1163860 1164190 1164206 1165573 1165961 1166163 1167438 1167714 1167996 1169386 1170709 1170820 1171905 3070017 3070476 3070881 3071136 3072397 3072890 3073146 3073568 3074289 3074314 3074634 3074711 3074792 3074891 3074965 3075163 3075371 3075829 3076456 3076489 3077033 3077623 3077762 3079369 3079370
007008	DAL204	0316015	13:00 - 15:30 F	757321 852502 1000750 1004324 1006899 1056738 1056970 1059677 1065148 1067862 1078390 1080757 1112377 1121871 1149344 3085986 3087493 3088124 3088651 3092431 3095009 3095928 3099359 3102057 3106525 3107658
006562	PK336	0031573	11:00 - 12:00 MWF	773276 1002706 3074023
011056	TAYF	3198619	19:00 - 22:00 T	773276 911936 998799 1004968 1007952
001183	PK243	0406445	9:00 - 10:00 M-F	779081 912439 1055078 3082398 3090785
001444	PK338	0031403	9:00 - 10:00 M-F	901262 911361 954830 987276 993532 1010741 1056281 1077815 1078819 1083627 1095157 1117264 1169968 3073066 3074551
001473	PK229	0024218	12:00 - 14:00 W	779081 900240 912439 913880 950504 993532 999195 1005149 1007196
001836	PK25	0205229	14:00 - 16:00 M	781523 870197 948390 972660 1005102 1006105 1008925 1017492 1036225 1040045 1040874 1058180 1064752 1065148 1077874 1078896 1080648 1080757 1082315 1082842 1084057 1085106 1088558 1092187 1095157 1099178 1102030 1111549 1116854 1122905 1139478 1143639 1143723 1150699 1159063 1160158 1160614 1170823 1171002 1171905 3064940 3068353 3068712 3071015 3072208 3073169 3073507 3074314 3074965 3075371 3075829 3080198 3082682 3085986 3087444 3088117 3088978 3093697 3094906 3095050 3095387 3097158 3104489 3105166 3107254
002160	PK25	0301910	19:00 - 22:00 T	781523 870197 1010643 1017492 1034405 1041559 1045379 1056688 1056980 1059572 1064605 1066309 1066778 1082315 1082907 1084057 1085106 1088558 1088785 1090933 1099059 1101406 1116854 1119989 1133174 1134358 1142418 1143290 1143639 1150699 1150965 1158007 1160158 1169962 1170303 3068712 3072484 3077762 3078073 3080595 3093770 3095719 3096547 3099165
006846	PK25	1167884	19:00 - 21:30 M	781523 870197 954240 960068 970193 970262 988263 1006405 1020150 1021867 1029566 1029787 1055290 1058048 1067460 1076989 1078921 1088785 1090933 1101406 1104216 1119989 1134358 1150965 1170303 3064940 3067556 3072484 3073357 3078073 3080333 3080595
004017	TH110	0031578	19:00 - 22:00 T	795445 832653 900240 959304 1017832 1019006 1039831 1065271 1076923 1078896 1079564 1095717 1104669 1169109 3078408 3099467 3104731 3107658
006044	TH110	0431634	9:00 - 10:00 M-F	795445 945449 959337 999715 1002248 1005112 1036027 1058223 1068526 1077482 1086916 1143290
