Course	Room	Teacher	Time	Students
007877	PK349	0031386	10:00 - 11:00 MWF	163913 3414122 3451063
006023	PK338	3452833	9:00 - 10:00 M-F	496952 3103203 3120788 3136630 3177063 3211393 3252851 3262890 3306703 3307952 3315308 3322722 3329656 3331473 3331638 3332580 3332746 3333105 3344691 3351448 3367966 3371271 3374832 3388630 3388799 3390492 3396618 3396701 3396956 3397115 3404051 3404683 3404942 3404971 3405247 3405863 3406345 3406660 3408271 3408654 3408958 3409020 3409420 3409519 3409588 3409736 3409777 3410542 3412856 3412859 3413259 3413306 3414122 3414175 3417572 3422024 3422232 3422823 3423128 3423208 3424094 3424723 3426085 3426271 3426552 3427492 3427819 3428114 3428193 3428541 3428733 3428936 3429933 3430249 3430442 3430863 3430865 3431580 3431702 3431980 3432092 3432240 3432446 3432458 3432597 3432831
011321	PK180	0028980	12:00 - 14:00 W	692830 3086938 3087141 3108886 3118027 3190802 3191210 3193987 3193996 3211155 3213909 3223593 3256154 3256706 3316273 3329744
008763	PK338	0428728	12:00 - 14:00 W	742992 3084353 3188882 3209232 3209843 3315308 3322722 3323493 3323539 3329885 3331737 3335809 3336037 3344231 3344691 3351448 3366901 3367966 3388799 3393733 3409424 3410213 3410567 3412856 3414711 3415386 3416740 3418635 3422823 3423366 3423482 3423577 3423867 3423870 3424162 3424172 3424462 3424660 3424766 3426182 3427583 3428193 3430013 3430200 3430863 3430865 3430894 3430895 3431705 3432242 3432446
003572	PK338	0024092	14:00 - 16:00 T	854238 997873 1095145 1162443 3079120 3084075 3092577 3095417 3101150 3104014 3104716 3119630 3125873 3126883 3149019 3152788 3153306 3155201 3165225 3175356 3177284 3179026 3191823 3194474 3194873 3194888 3205208 3209949 3210027 3211128 3211478 3212784 3215784 3216840 3218135 3220189
007372	DAL300	0603646	14:00 - 15:30 F	892947 3091892 3094527 3095612 3097009 3216013 3219633 3238414 3239030 3244203 3246661 3248177 3264020 3303921 3330203 3332252 3335184 3343996 3349789 3373846 3380907 3388844 3397566 3401632 3403581 3403676 3406817 3409425 3410355 3424361
008500	PK180	0031619	16:00 - 17:30 TTH	892947 1078911 3163183 3173096 3191876 3204830 3208714 3213402 3213909 3216244 3216906 3217434 3217439 3218034 3316273
001836	PK338	3452118	19:00 - 21:30 M	951759 1069904 1157995 3087141 3197905 3242147 3249531 3299552 3303949 3316614 3316693 3317266 3322777 3324108 3332714 3333260 3356346 3357413 3358246 3367811 3367966 3372208 3373119 3375084 3381343 3382098 3387721 3388003 3388734 3388799 3388882 3388883 3389687 3390131 3396570 3397575 3403581 3403680 3403953 3405092 3405436 3407233 3407265 3407911 3408625 3409020 3409419 3413466 3414711 3419157 3422232 3423867 3424449 3425017 3426251 3426890 3427492 3428193 3428541
002151	PK338	0428815	14:30 - 16:00 M	951759 3153713 3204688 3217346 3266721 3315308 3323328 3323602 3333301 3333501 3342720 3352018 3352587 3358246 3367542 3389987 3397115 3397567 3397573 3398166 3405092 3405247 3405873 3405943 3406150 3407829 3408041 3408271 3408654 3409594 3410542 3410921 3411892 3412859 3414122 3418000 3421242 3422232 3422618 3422805 3422823 3423208 3423577 3423716 3424094 3424660 3424723 3426552 3427461 3427735 3427806 3428114 3428733 3429352 3429563 3429801 3430455 3430709 3430796 3431091 3432092 3432321 3432497 3432597
006846	PK338	0402773	13:00 - 14:00 T	951759 1069904 1157995 3087948 3095908 3114701 3115992 3125127 3177873 3185376 3211006 3215889 3232650 3232822 3242649 3245522 3250904 3260264 3304008 3307517 3308695 3309190 3309285 3310852 3322084 3329812 3331473 3364694 3373472 3374627 3381343 3388714 3397250 3403576 3406004 3431091
