Class Times	100
Rooms	40
1	936
2	906
3	500
4	544
5	94
6	130
7	604
8	39
9	10
10	548
11	814
12	346
13	421
14	780
15	829
16	979
17	985
18	668
19	289
20	720
21	879
22	693
23	400
24	439
25	597
26	681
27	880
28	321
29	991
30	980
31	631
32	301
33	685
34	207
35	176
36	867
37	204
38	751
39	187
40	140
Classes	3000
Teachers	1500
1	426
2	1430
3	1195
4	1308
5	689
6	861
7	348
8	283
9	729
10	786
11	677
12	289
13	1160
14	808
15	862
16	1295
17	366
18	1409
19	81
20	751
21	1234
22	821
23	1500
24	1097
25	362
26	1154
27	940
28	380
29	157
30	1342
31	523
32	1472
33	487
34	717
35	864
36	123
37	1310
38	183
39	786
40	102
41	1329
42	40
43	142
44	406
45	202
46	1485
47	1471
48	415
49	1187
50	509
51	33
52	464
53	1149
54	1494
55	777
56	1246
57	165
58	115
59	1142
60	494
61	832
62	356
63	1003
64	271
65	1421
66	479
67	1206
68	923
69	830
70	879
71	966
72	140
73	213
74	271
75	1487
76	407
77	1099
78	108
79	842
80	325
81	669
82	106
83	1342
84	832
85	461
86	144
87	976
88	1292
89	144
90	492
91	909
92	542
93	739
94	886
95	342
96	1262
97	503
98	280
99	1150
100	1237
101	1030
102	798
103	741
104	533
105	819
106	914
107	1363
108	44
109	362
110	404
111	961
112	71
113	213
114	508
115	58
116	569
117	82
118	1480
119	464
120	885
121	380
122	936
123	1372
124	404
125	266
126	338
127	276
128	535
129	819
130	738
131	1006
132	462
133	792
134	1225
135	597
136	7
137	351
138	115
139	742
140	861
141	1138
142	690
143	133
144	656
145	740
146	1156
147	663
148	826
149	803
150	923
151	218
152	867
153	1476
154	813
155	1399
156	552
157	201
158	1380
159	36
160	631
161	830
162	554
163	1292
164	1312
165	813
166	1203
167	989
168	1059
169	210
170	1299
171	1294
172	829
173	1248
174	859
175	1276
176	84
177	637
178	1089
179	1137
180	64
181	22
182	238
183	150
184	1476
185	1133
186	184
187	407
188	151
189	1112
190	468
191	23
192	584
193	444
194	9
195	508
196	1129
197	867
198	1063
199	442
200	1309
201	653
202	197
203	1109
204	621
205	19
206	913
207	1295
208	869
209	1050
210	613
211	1060
212	1060
213	885
214	354
215	430
216	61
217	1343
218	828
219	934
220	826
221	916
222	292
223	997
224	1441
225	126
226	1389
227	1214
228	217
229	532
230	147
231	169
232	132
233	682
234	1274
235	962
236	542
237	1349
238	915
239	1163
240	1451
241	614
242	1039
243	1250
244	199
245	884
246	1234
247	1472
248	956
249	1151
250	1345
251	647
252	351
253	654
254	428
255	509
256	475
257	700
258	481
259	1366
260	1458
261	940
262	1200
263	1287
264	1132
265	79
266	1149
267	944
268	712
269	698
270	72
271	121
272	151
273	1205
274	1457
275	697
276	1260
277	181
278	1306
279	730
280	48
281	495
282	27
283	894
284	999
285	579
286	1322
287	1305
288	1315
289	1198
290	487
291	672
292	773
293	1469
294	295
295	1184
296	1333
297	284
298	1032
299	1014
300	1309
301	361
302	1075
303	913
304	341
305	199
306	1491
307	264
308	157
309	917
310	1092
311	1304
312	231
313	82
314	589
315	1135
316	1214
317	691
318	921
319	1280
320	518
321	1280
322	1116
323	706
324	1255
325	1485
326	73
327	215
328	375
329	1299
330	1344
331	664
332	859
333	1443
334	1190
335	187
336	1122
337	328
338	950
339	575
340	1419
341	286
342	719
343	1446
344	343
345	306
346	76
347	1316
348	504
349	1260
