Course	Room	Teacher	Time	Students
1	36	526	80	215 1079 1328 2828 2836 3137 3192 3202 3313 3354 3428 3767 4443 4446 4778 5098 5241 5690 5906 5918 6143 6163 6191 6312 6478 6663 7051 7132 7144 7584 8412 8437 8994 9491 10462 10794 10919 11214 11484 11715 12365 12492 13030 13494 13539 14704 14754 14994 15141 15437 15659 16160 16345 17852 18165 18315 18354 18945
2	38	95	73	57 72 181 720 763 1845 2276 3094 3207 3416 3561 3656 4010 4344 5664 7630 7907 8106 8344 8379 8553 8720 9156 9267 10121 10136 10462 10773 11259 11630 11700 11948 12022 12605 12919 13324 13654 13968 14816 15070 15493 15501 15612 15670 16708 16810 16945 17172 17565 17639 18973 19047 19217 19640 19867
3	3	364	86	962 1155 1701 1709 2526 2857 3129 3846 4152 5058 7303 7901 8189 8218 8768 9032 9041 9073 9215 9905 10437 10896 11604 11894 12489 13488 13682 13731 14144 15024 15520 15538 15590 15626 15688 16054 16208 16326 16340 16731 16855 17151 17367 17532 17870 18025 18282 18689 19178 19251 19276 19652
4	9	746	12	227 789 867 917 1366 1417 1484 1832 1860 1943 2510 2874 2929 3185 3186 3643 3952 4705 5246 5547 6622 6676 6747 7776 8924 9847 10327 10550 10919 11196 11308 11618 11962 12376 12630 13130 13263 13386 15135 15721 15931 18088 18933 19232 19799
5	32	373	34	121 493 744 1028 1740 1789 1862 2118 2377 2711 2822 2854 3474 3483 4136 4478 4576 5235 5542 5620 6136 6483 6876 7414 7823 7892 7919 8474 8573 8630 9207 9347 9984 9999 10072 10173 10248 10739 11162 11647 11891 12042 12047 13458 13549 13765 13924 13997 14304 14375 14777 14992 15311 15666 16824 17120 17391 17843 18330 18400 18466 19437 19617 19679 19771
6	1	497	34	679 1381 1660 1737 1855 1859 1980 2482 2530 2922 3127 3441 3490 4483 4950 5811 5871 5990 6166 6382 8259 8785 8877 9641 9715 10643 11100 11306 11438 11904 11932 12116 12514 12557 14280 14727 14811 15568 15976 16391 16643 18443 19457 19563 19764 19982
7	30	248	74	643 1231 1300 1733 2135 3751 3956 6474 7494 7750 8023 8764 8818 9235 9241 9327 9929 9991 10135 10245 10255 11319 11368 11410 11488 13526 13711 13781 14142 14648 14657 14830 14866 15131 15162 15388 15549 15580 15862 15900 16254 17235 19205 19307 19363 19383 19626 19809
8	11	555	47	101 855 1078 1155 1461 1699 1807 1987 2001 2031 2188 2507 2523 2585 2611 2742 2945 3552 5051 5417 5622 5771 5776 5894 6954 7708 7858 8320 9298 9303 9342 9613 9664 9933 10281 11116 11387 11622 12094 12195 12261 12977 13452 13613 14102 14503 14979 15483 15913 15970 17086 17148 17706 18085 18222 18584 18617 18908 19115 19311 19341 19396
9	9	280	94	408 726 727 937 1614 1914 1993 2119 2240 2283 2927 3785 3840 4493 5254 5824 5873 5883 5972 6119 6941 7075 7243 7918 8713 9130 9194 9818 10685 11284 11808 12144 13263 13345 14224 15688 16259 17509 18885 19232 19275 19968
10	3	124	36	170 902 1642 1908 2341 2351 2802 3118 3610 3662 4772 4777 5330 5752 5846 6075 6412 7838 7882 8186 8209 8293 8374 8680 8844 9338 9501 9806 10709 11505 11697 11963 12087 12391 12597 12869 13820 14234 14812 16716 16802 17220 17389 17582 17730 18182 18258 18600 18725 18958 19600
