Course	Room	Teacher	Time	Students
1	30	251	95	1393 2313 3097 3522 3775 7651 9185 9781 10171 10855 10951 11006 11217 11385 11791 12280 12969 14232 14411 14704 14879 15352 15836 16027 16399 17016 17544 17765 18203 19250 19264
2	39	1110	16	2442 2733 3972 3986 4308 5446 6069 6559 6573 7012 8712 10314 10950 11561 13383 13491 13833 14153 14359 14994 15255 15743 16753 16987 17856 18367
3	20	292	89	2828 3394 4534 4606 4748 5172 6971 7143 7711 9121 10338 10413 10607 11154 12902 13777 13821 14302 15180 15411 15425 15993 16306 16627 18064 18224
4	29	821	71	1399 1845 2103 3774 4228 5344 5475 5571 6167 6789 6825 6935 7486 8771 8916 9391 10544 11153 11575 12036 12418 13167 14312 15030 15831 16728 16811 17026 17722 18473 18905 19000 19240 19374 19551 19675
5	14	893	96	912 1183 1747 2307 2318 3761 4148 4490 4574 4678 4755 5282 5370 6273 10369 10409 10410 10750 11328 11778 12215 12325 12766 14158 16342 17452 18138 18880 18999
6	38	1423	74	675 5538 6845 8087 8200 10756 13072 13327 14203 14363 16244 17061 17781 18405 18633 18695 19277 19499
7	25	441	51	1849 3387 4642 5039 5154 7600 8072 9216 9765 10213 10614 11169 12527 13157 13474 14368 14691 16612 18537 19663
8	20	163	41	1168 1202 1992 2525 2984 3358 3876 4108 4216 4953 5195 5867 5928 7047 7588 8105 9475 10600 10877 11734 11984 14371 14741 15032 15885 16864
9	30	356	48	501 1061 1499 1621 2321 2330 2638 4169 5320 6012 6570 7022 7995 8025 8754 9191 10569 10666 11579 11647 12772 15452 15635 15801 15849 17104 17117 17473 17818 18425 18446 19719
10	11	140	77	128 697 793 1073 1152 3066 3139 3754 4694 4745 6676 7764 8393 8579 9165 9623 10436 10547 11609 12375 12418 13555 14253 14320 14681 14742 15801 16487 16606 17135 18394 18717 19483 19537
11	10	331	60	725 1261 1335 2206 2443 3695 4089 4523 5458 6308 8410 9259 10707 12153 13809 16059 16188 16266 16590 17119 17744 18134 18500 18686 19694
12	30	383	82	959 992 1659 2507 3385 3788 4514 6176 6265 7182 7330 7463 7919 8334 8587 8840 9302 9384 10171 10236 10841 11107 11625 12125 12376 13639 14706 15050 16785 17391 18575 19386
13	15	782	30	891 1406 1688 2848 3233 3395 3515 3778 4601 6027 6585 7002 7509 7801 8042 8613 9945 10175 10673 11120 11125 12295 13837 14135 14433 15163 18506 18975 19109 19570 19836
14	20	1220	24	914 1431 3834 3996 4124 4343 4668 4751 4975 5271 5490 5757 7692 10154 10743 11032 11698 13087 13835 15501 15829 15967 17621 17658 18181 19277
15	19	867	12	2164 2569 2967 5569 6044 6444 8705 10251 10861 11449 11538 13260 13898 14147 15292 15493 15539 16482 17414 18213 18829 19676
16	8	1362	13	96 526 863 2444 2619 2811 3198 3605 3623 4078 5297 7359 8277 8501 8619 8721 9521 9935 11944 13425 14539 14843 15054 15117 15791 19563
17	39	1283	26	1 146 1638 3310 4234 4662 4691 4749 5016 5974 6063 9529 9536 10626 10822 11033 11648 12140 13855 15313 15845 17045 17217 17573 17607
18	10	507	79	940 1298 1348 2907 3641 3845 3919 5145 5655 5656 6136 6325 6694 7384 7641 8279 8431 9635 10146 10361 12201 15384 15641 17077 18759
19	21	55	87	613 1295 1591 2361 2510 4824 5745 5792 7832 7887 8033 8648 9852 10584 11052 11467 11985 13037 13207 13774 14870 15760 16626 17063 17173 19306
20	6	664	38	339 431 1197 1243 1615 1679 1717 3101 3338 4090 4887 5957 6421 6672 7375 8893 9587 11083 13684 13839 14089 14947 16254 16619 17102 17392 18539 19137 19229 19326
