Course	Room	Teacher	Time	Students
1	8	183	89	1066 1191 1299 1354 1482 1488 2317 2435 3683 3722 4058 5119 5403 6126 6157 6474 6906 7190 7603 7772 7995 8431 8578 8588 8968 9439 10323 11583 11660 13115 13165 13743 14208 14394 14614 14717 15138 16560 17583 17764 18088 18098 18159 19133 19271 19278 19584
2	30	90	11	18 113 174 377 923 1090 1184 1342 1399 1631 1671 1704 1711 2512 2756 3265 3945 4193 4448 4476 4531 5353 6089 6289 6641 6642 6675 6750 7023 7214 7633 8121 8559 8582 9638 9659 10132 10386 10613 10978 11351 11647 11866 12026 12063 12423 12509 13014 13261 13776 13866 14234 14431 14816 14839 15124 15439 15638 15652 15847 15896 16160 16196 16398 16495 16663 17019 17244 17304 17421 17631 18261 18452 18997 19888
3	13	205	72	441 1017 1708 1713 1739 1873 3176 3453 3546 3595 3772 3975 4145 4195 4211 4683 4763 5188 5240 5618 6249 6419 7320 7781 7787 7800 7826 7979 8196 8426 8979 9114 9273 9633 9667 10067 11043 11175 11506 11615 11625 11880 12188 12503 12541 12919 13006 14081 14683 14799 15772 16841 17074 17194 17696 17769 17990 19263
4	14	320	77	221 924 1174 1611 1724 2611 2813 3097 3167 3373 3394 3804 4383 5098 5288 5493 5608 5625 5665 5724 6071 6271 6362 6703 7411 7427 7935 8237 8600 9595 9781 10052 10512 10744 11293 11609 11644 11912 12128 12274 12353 13145 13177 13278 13432 13785 13909 14175 14847 15194 15296 15512 15536 15735 16408 16550 16948 17492 18344 18415 18451 18559 18658 19530
5	8	135	62	90 827 857 1770 2091 2718 2789 3022 3068 3743 3916 4016 4286 4814 5965 6085 6383 7703 7998 8249 8776 9329 10043 10548 10991 11006 11178 11599 12030 12680 13128 14341 15669 15761 15777 16318 16737 17133 17337 17368 17795 18286 18332 18989 19310
6	9	410	19	105 279 464 1378 1717 2203 2216 2233 2356 2381 2519 2551 2840 2943 3110 3388 3433 3481 4661 4853 5086 6780 6814 6844 6862 6883 7690 8416 8803 8938 8972 8975 9359 10031 10413 10594 10897 10966 11615 11727 11977 11993 12005 14844 15421 16150 17145 17836 18620 18863 19332 19472 19564 19586 19840
7	8	214	54	8 159 869 1291 1358 2442 2604 2899 2962 3014 3368 3398 4372 5283 5709 5760 5910 6052 6430 7096 7276 7923 8751 9440 10016 10983 11116 11226 11504 11760 11766 12347 13401 13836 13924 14441 14630 15213 15500 16170 17512 17684 19957
8	7	201	74	102 106 352 431 877 952 1033 2409 2579 2900 2944 3006 3839 4485 5934 6016 6060 6153 6442 6802 7177 7341 7633 8640 8899 9528 9767 10494 10638 10771 11195 11623 12312 12965 13522 13577 14970 15229 15233 15473 15588 15589 15692 15772 16019 16061 16208 16773 16804 17028 17688 17738 17949 18522 18949 19374 19695
9	7	407	35	330 578 994 1622 1732 1867 2039 2210 2668 2981 3215 4056 4195 4824 5041 5067 5609 5797 6305 6349 6473 7098 7396 8004 8838 9624 10285 10299 10486 10701 10840 11186 11188 11760 11951 12945 13185 13400 13543 13629 14188 14290 14851 15135 15639 15673 16023 16096 16272 16976 17154 17181 17253 18122 18157 18772 19092 19977
10	31	352	15	358 367 696 1212 1339 1889 3277 3752 4065 4705 5268 5642 5711 6440 6952 7152 7324 7362 7685 8102 9642 9693 9857 9885 9906 10020 10136 10152 10203 10340 10344 10998 11132 11138 11250 11504 11764 11806 12503 13151 13427 13700 13933 14148 14324 14992 15301 15665 15850 15900 16099 16711 16976 17193 17424 17474 17740 17754 17882 19267 19919 19989
11	35	647	2	20 1073 1536 1567 2273 2473 3202 3210 3241 3439 3833 3924 4157 5123 5340 5638 5881 6181 6235 6435 7929 8451 8731 9170 9235 9569 10249 10837 11188 11341 11413 11803 12134 12386 12791 12798 13172 13648 13938 14326 14522 14562 15117 15212 15375 15650 15775 16462 16951 17129 17358 17577 17630 18243 18276 18716 18910 18930 19305
12	8	319	51	993 1259 1355 1375 3089 3350 3632 3889 3950 4741 5250 5606 5761 5932 7424 7993 8322 8345 9748 10109 10313 11320 11347 11828 12058 12097 12538 12568 12760 12927 12970 13257 13417 13506 14286 14591 15409 15504 15756 15997 16290 16647 16703 17270 17613 18403 18849 19634
13	5	387	42	721 1211 1319 1786 2199 2320 2548 2785 2999 3080 3386 4182 4282 4338 4598 4797 5193 5739 5892 6161 6381 6677 7073 7082 7269 8096 8103 8779 9350 9355 9867 10090 11865 11874 11895 12162 12184 12791 13037 13071 13379 13752 13779 13892 15707 15812 16352 16554 16683 17001 17391 17680 18095 18229 18604 18683 18717 18754 19187 19350 19463 19613 19738
14	7	383	31	247 611 830 1210 2055 2810 3008 3367 3840 4160 4234 4465 4853 5884 6411 6726 7480 7911 8010 8169 8549 8911 9290 9303 9415 9678 9898 9966 10456 10527 10695 11133 11655 11699 12870 13416 13849 14446 14731 15134 15290 16409 16774 16899 17659 17744 18189 18259 18841 18860 19004 19261 19482 19643 19952
15	18	198	61	502 1057 1603 2215 2836 3365 3962 4293 4514 4693 5121 5224 5511 5723 6572 6743 7543 7839 7981 8391 8689 8697 9543 9878 10479 11055 11525 11565 12299 12931 13381 13402 13632 14082 14818 15006 15731 15891 16071 16455 16471 16773 17372 17626 18498 18708 18843 18962 19241 19882 19907
16	31	619	6	158 393 1639 2100 2306 2412 2566 2861 2884 3117 3783 4076 4178 4278 4553 4704 4890 5584 5611 6427 6573 6777 7043 7521 7755 7872 8090 8157 8343 8527 8763 8840 9222 9280 10240 10554 10619 10693 10998 11017 11104 11512 12549 12560 12854 13077 13268 13399 14096 14380 15532 15579 16204 16285 17034 17127 17192 18581 18621 18769 19613
17	4	545	99	590 903 992 1127 1275 1444 1794 1998 2745 3017 3591 3630 3684 4515 4603 5594 5662 5810 5942 6468 7047 8049 9405 10202 10281 10434 10825 10996 11148 11730 11734 11783 12248 12464 12493 12613 12943 13121 14472 14586 14953 15015 15436 15819 16536 16726 16747 17528 17548 17905 18034 18466 19686
18	27	208	19	161 754 792 1093 1600 2073 4509 4596 4888 5085 5207 5467 5972 6186 6311 7179 7625 8013 8505 8827 9506 10621 10760 11517 11962 12082 12221 12305 13233 13690 13702 13898 13922 14115 14128 14470 14492 14650 15142 17307 17654 18141 18332 18781
19	14	649	41	264 427 753 1021 1598 3160 3221 3246 3264 3303 3321 3322 3908 3992 4055 4345 4430 5263 5711 5956 6180 6868 7207 7339 7361 7541 7599 8065 8116 9592 10088 10461 10593 10673 10905 11679 11703 11778 11808 12377 12658 12666 12828 12836 12882 13032 14435 14578 14941 15069 15205 15328 16337 16705 16721 16826 16833 18153 18271 18432 18655 18749 18918 18989 19446 19684 19814
20	5	456	22	215 274 324 776 1177 1398 1451 2203 2602 2838 3213 3472 3783 4112 4445 4638 4964 5074 5092 5529 5741 5911 5996 6034 6310 6413 6495 7225 7794 8010 8100 9308 9514 10005 10083 10174 10625 11431 11439 12642 12690 13198 13996 14177 14263 15122 15198 15933 16015 16213 16216 16449 16600 16695 16813 17134 18449 18897 19016 19150 19224 19374 19678 19770
21	20	675	26	969 984 1070 1211 1260 1501 1517 1803 1925 2377 2405 2482 2513 3381 3614 4037 4073 4389 5164 5252 5425 5849 6341 8029 8035 8308 8883 9077 9315 9788 10065 10110 10420 10434 10445 10595 10670 10711 10841 11465 12880 14110 14128 15015 15247 15250 15349 16262 16411 17640 17836 17910 17994 18030 18037 18816 19933
22	13	502	69	429 1477 1555 1752 1915 2209 2229 2404 2845 2882 3763 3942 4266 5175 5970 6277 6519 6730 7390 7523 7922 8215 8423 8729 9047 9285 10128 10642 11332 11935 12083 12195 12999 13143 13496 13841 13920 14983 15204 15294 15514 15532 15589 15636 15700 15754 15819 16094 16643 17308 17459 17839 17899 18091 18828 18904 19163 19165 19840
23	13	682	68	408 723 1051 1068 1111 1453 2598 2681 2697 3677 3806 3957 4049 4959 5254 5512 5803 6141 6552 6693 7666 8131 8196 8440 8715 9489 9559 9852 10055 10283 10448 10501 10629 11452 11535 12256 12765 13575 14185 15043 16119 16166 16610 16670 16738 16821 17233 17322 17370 17511 17633 17862 17883 17965 18102 18217 18895 19497
24	20	618	6	394 726 1155 1377 2352 2573 2826 2873 3105 3255 3474 4142 4222 4674 5134 5200 5600 6856 7282 7303 7734 7933 8966 9132 9174 9486 10270 10715 11361 12564 13897 13942 13977 14020 14021 14531 14845 14934 15148 15623 15656 15908 16682 17017 17057 17170 17226 17783 18433 18583 18799 19001 19142 19228 19848 19866
25	31	317	73	460 938 1137 1535 1890 2005 3120 3149 3382 3566 3744 3959 4412 4505 4862 5559 5876 6092 6492 6605 6979 7232 7694 7816 8018 8472 8685 8958 9431 9847 10025 10418 10866 11344 11438 11967 12381 12679 12684 13069 13508 13649 13680 13854 14562 15075 15481 15926 16382 16502 16997 17099 17148 17965 17969 18303 18456 18751 19405 19561 19744
26	7	539	32	254 801 1373 1612 1842 2342 2743 3049 3359 3606 3758 3867 5087 6097 6153 6367 6402 7160 7226 7918 7999 8134 8899 10571 10725 10823 11728 12143 12946 13446 13688 13743 13793 14372 14403 14587 14638 15372 15985 16244 16563 16667 16793 16846 16922 17406 18315 18419 18659 18700 18775 19157 19289 19325 19383 19430 19675 19883
27	30	77	66	222 817 955 1291 1514 1529 1530 1751 1761 1771 2389 3189 3355 3628 3908 3986 4545 5096 5270 5583 5792 5867 5874 5941 6365 6555 7018 7617 7824 7846 8116 8317 8325 8709 8782 8919 9667 9773 9928 10127 10619 11115 12072 12248 12534 12848 13083 13398 13493 13620 13734 13793 13859 13997 14235 14264 14955 15232 17080 17340 17449 18154 18595 19086 19412 19526 19918
28	27	98	32	743 1130 1170 2544 3141 3389 3483 3951 3989 5301 5465 6501 6715 7956 7994 8243 8473 8619 9240 9823 9886 10095 10374 10529 10925 11036 11794 12222 12750 12775 13935 14598 15388 15541 15812 15884 17128 17698 17975 18284 18498 18635 19440 19801 19995
29	5	692	5	75 379 635 715 721 1106 1672 1710 1872 2144 2939 3098 3102 4038 4384 4438 4599 4639 4962 5134 5671 5890 6091 6131 6255 6410 6520 7046 7097 7804 7979 8474 8840 9078 9108 9270 9639 10145 10449 10495 10496 10521 10759 11890 12203 12718 12986 13732 14254 15210 15245 15307 15330 15521 15692 16057 16417 16613 16673 17652 17720 18217 18381 18550 19931
30	7	45	69	75 133 289 636 1681 1732 1967 2448 2461 3603 3830 4495 5162 5291 5456 5572 5760 5966 6061 6399 6890 6983 7092 7202 7343 7541 7835 7927 8221 8229 8530 9643 9706 10898 11483 12038 12269 12410 12411 12607 12624 13297 13463 13861 14280 14344 15063 15334 15535 15694 16193 16926 17495 18009 18879 19265 19419
31	18	365	39	193 943 2145 2596 2889 3223 3400 3447 3477 3689 3994 4602 5599 6293 6302 7944 8146 8374 8735 9866 9970 10577 10598 11402 11710 11756 12663 12777 12921 13187 13273 13908 13988 14329 14345 14588 14620 14695 15521 15787 16035 16062 16096 16176 16761 16962 17894 18559 18578 19440 19800 19964
32	35	211	81	168 964 1054 1304 1802 2166 2201 2270 2554 2918 3260 3286 3496 5397 5837 7651 7795 8404 8423 8527 8540 8744 9162 9174 9288 9328 9663 10132 10556 10812 10820 11334 11722 12555 12556 12862 13173 13199 13358 13427 13449 13954 14042 14101 14727 16021 16023 16259 16944 17060 17294 17367 17521 17734 17925 18035 18390 18734 19589
33	31	543	74	493 757 935 1262 2433 2437 3143 3184 3295 3324 3475 3598 3739 3945 4288 4293 4419 4441 5254 5710 6574 7020 7949 8833 8991 9220 9426 9581 9656 9716 11049 11063 11204 11343 11540 11702 12085 12300 12933 13494 13926 14412 14548 15003 15023 15121 15631 16574 16878 17352 17865 18232 18452 18923 18960 19549 19610 19646 19776 19790 19870
34	20	127	83	450 780 936 1110 1300 1595 1619 1666 1699 1746 1989 2012 2189 2532 2802 2979 3232 3384 3449 3992 4802 4886 5022 5890 5945 6591 7270 7802 7813 7953 7960 9089 9236 9995 10188 10284 10780 11205 11947 13817 14874 15136 15285 16073 16181 16490 16883 17010 17437 18071 18924 19112 19373 19552 19805
35	7	267	6	65 1239 1404 1483 1580 2159 2537 2606 2752 3115 3559 4074 4570 4701 4745 4997 7367 7374 7386 7496 7610 7628 7711 7855 8645 8682 9325 9381 9626 9948 10422 10491 10854 11212 11753 11933 12915 12961 12965 12987 13426 13551 13940 13979 14302 14757 14794 14840 14892 15341 15831 16613 16668 17595 18152 18706 19071 19166
36	20	506	65	231 353 1489 2407 2749 2844 4032 4571 4616 4768 5158 5844 6217 6352 6792 7134 8232 8268 8739 8798 8846 8887 9022 9933 10205 10237 10277 11082 11478 11883 12129 12405 12679 12819 13014 13397 13420 13835 14209 14936 15083 15668 16132 16363 17110 17304 17353 17403 17837 18142 18340 18880 19335 19477
37	9	602	8	27 252 408 1410 1868 2330 2498 2650 2895 3579 4327 4451 5031 5312 5353 5532 6518 6588 6978 7582 8022 8399 8466 8625 8864 9065 9747 10286 10713 11386 11494 11637 12000 12562 12756 13307 13411 13568 13658 13976 14686 14760 14917 15274 15455 15494 16584 16837 17426 17537 18050 18104 18965 19608 19909
38	14	587	29	57 680 794 845 1030 1046 1288 2076 2232 2298 2843 3127 3354 4137 4177 4266 4580 4636 5268 5270 5795 5817 6233 6402 6590 6842 7125 7170 7520 8441 8604 8753 8786 9039 9236 9932 9958 10038 10046 10253 10495 10641 11127 11312 11929 12201 12315 12736 13078 13171 13488 14030 14121 14255 14469 14641 15024 15694 15861 16307 16674 17052 17085 18570 19135 19670 19682
39	13	527	87	794 837 1322 1327 1747 2016 2116 2170 2220 2792 3150 4553 4659 5132 5335 5371 5576 5819 7013 7021 7070 7097 8113 9065 9441 9563 9963 10060 10272 10519 10794 11579 12512 12551 13122 14269 14321 14369 14490 14628 15208 15366 15446 15502 15920 16375 16624 16963 17162 17245 17258 18385 18400 18589 18735 18925 19234 19292 19349
40	18	115	86	84 277 356 1423 2904 3410 3925 4297 4400 4454 4675 4908 5775 5881 7185 8230 9538 10181 10194 10271 11808 12098 12283 12543 12795 12881 13452 13636 13653 13782 13958 14017 14480 14814 15032 15182 15766 16037 16762 16805 16891 17060 17301 17326 18183 18481 18545 18785 19124 19157
41	14	660	43	294 365 853 1267 1459 1549 2101 3112 3128 3500 3506 3888 4031 4583 4599 4753 4767 5083 5550 5837 6353 6517 6704 7494 9088 9117 9266 9511 9635 9716 10004 10597 10779 11380 11593 11739 11842 11919 12163 12189 12708 12792 12918 13260 13393 14253 14814 15335 15678 15984 16313 16541 16588 16888 17068 17256 17315 17322 17346 17470 17614 17639 17728 18026 19210 19497
42	20	42	81	446 736 911 1113 1568 2659 2891 3273 3423 3664 4291 4815 4907 6012 6166 6645 6657 6660 6799 7087 7516 7801 8054 8062 9829 9863 9869 10538 10838 10894 11206 11472 11705 11774 12074 12834 13477 13536 13812 13860 13957 14094 14335 14537 14844 15687 16604 16707 16770 16898 17319 17348 17818 18792 19075 19494
43	5	377	14	131 283 678 1117 1401 2200 2383 2499 2912 3270 3405 3514 3590 4920 5158 5605 5635 5842 6425 6479 6964 7455 7768 7987 8180 8589 9026 9373 9536 10006 10014 10483 10757 10861 11091 11460 11967 12219 12375 12964 13198 13557 13906 14027 14065 14108 14661 14690 14786 14883 15377 16459 16718 16992 17254 17359 17497 17562 18333 18615 18782 19194 19915
