Course	Room	Teacher	Time	Students
1	33	648	38	119 535 619 924 1683 1896 2058 2452 2546 2621 2668 2846 3505 3506 3614 3731 3851 4016 4099 4720 4906 5119 5908 6070 6989 7106 7109 7616 7731 7808 8232 8264 8506 9943 10043 10052 10400 11210 11516 13368 13461 13585 13818 13863 14649 15160 15274 15358 15509 15676 16002 16086 16104 16113 16378 16635 16645 16655 16831 17031 17129 17867 17955 18136 19011 19164 19371 19418
2	7	671	18	361 920 2182 2387 2410 3094 3422 3457 3581 3813 3964 4118 4262 4374 4610 4646 5243 5417 6150 6401 8015 8636 8661 8929 9199 9324 9588 11891 12424 12557 13166 15200 16330 16350 16427 16660 17315 17376 17397 17401 17586 17897 17934 19336 19584
3	27	293	22	787 794 1059 1151 1216 1320 1699 2002 2413 3215 3832 3878 3936 5382 6016 6097 6736 7295 7680 8327 8667 9913 10503 10685 10745 10805 10894 11319 11554 11725 11738 12183 12459 13089 13352 13879 14598 14892 14948 16176 16257 16552 17175 17344 17997 18221 18383 18660 18663 19886 19918
4	27	401	28	1665 2362 2632 3112 3316 3818 4098 4506 4822 5307 6050 6750 7885 8004 8442 8466 8793 9023 9032 9439 9669 9700 9806 10092 10292 10428 10454 10836 11006 12429 12972 13806 14215 14932 15360 15546 16535 17002 17024 17226 17230 17954 18154 18284 19140 19339 19388 19561 19875 19884
5	17	222	92	243 318 1131 1284 1834 1926 2611 2735 3386 3490 3537 3595 3867 4154 4773 4821 5113 5435 6234 6527 6606 6763 7484 7813 9122 9968 10030 10032 10628 10630 11056 11160 11268 11732 12108 12196 12212 12671 13366 13415 13987 14107 14195 14914 15586 15988 16886 17023 17059 17275 17507 17581 17652 17673 17978 18035 18431 18571 18712 19225 19233 19361 19409 19525 19575
6	33	124	90	173 409 794 1248 1309 1356 1815 1862 2146 2304 2593 2696 2866 3999 4004 4182 4565 4851 5681 5796 5833 6726 7195 7618 7766 8308 8834 8920 9460 9688 9813 10023 10453 11348 11393 11501 11830 12047 12123 12537 12551 12723 13008 13115 13252 13512 14080 14526 14532 14655 14745 15266 15321 15497 15627 15789 15820 16393 16958 17156 17334 17722 18295 18767 19052 19475 19633 19658 19741
7	22	280	35	225 404 436 652 1096 1415 1557 1588 2170 3221 3321 3324 3702 4581 4691 5782 6428 6603 7360 7604 8308 8784 8851 8960 9319 9628 9951 9961 10174 10262 10513 10963 11170 11677 12156 12197 12284 13160 13348 13394 14587 14873 14918 15701 16233 16485 16506 16522 17151 17220 17451 17817 18329 18351 18391 19311 19766
8	4	220	5	95 376 830 1642 2247 2325 2747 3173 3261 3530 3610 4086 4108 4502 4883 4896 5016 5019 6039 6191 6491 6516 6582 6882 7676 7912 8068 8464 9161 9762 9934 10392 10606 10703 11135 11216 11396 11697 11876 11928 12232 12633 12900 13293 13317 13439 14273 14681 15093 15957 16198 16203 16878 16997 17364 17635 18643 18806 18954 18971 19952
9	1	374	86	684 733 976 1007 1147 1184 1885 1990 2819 2927 3000 3147 3259 3552 4117 4139 4868 5158 6216 6255 6338 6357 6825 7609 7626 7670 8009 8471 9310 9497 9842 9854 9923 10557 10699 10889 11479 12231 12708 13370 13496 13572 13986 14286 14543 14796 15114 15121 15308 15367 15990 16553 17601 17750 17788 18116 18742 18897 19412 19611 19902
10	2	669	92	926 950 1059 1499 2272 2550 3009 3339 3347 3570 3781 3795 3899 3943 4055 4183 4218 4399 4812 4945 5242 6464 6697 7855 8207 8818 8860 9182 9591 10099 10917 11127 11733 12290 12576 12698 13150 13572 13624 14400 14831 14890 14987 15344 15469 15558 15669 15864 16784 16935 17295 17593 17734 19041 19389 19483 19626 19722
