Course	Room	Teacher	Time	Students
1	20	999	41	460 689 743 3274 3415 3596 4303 4667 5189 5310 6051 6272 6384 7889 7918 8786 9215 9819 10375 11094 11890 12002 13033 14673 14724 15093 15558 15872 16168 16864 19319 19646 19650 19653 19711
2	1	67	83	694 867 1867 2890 3149 3262 3382 3816 4423 4576 6056 6163 6560 7005 7348 7612 7898 8121 8341 8484 9901 10196 10234 10750 11116 12151 13254 13753 15071 16134 16401 16788 17436 17669 18177 19880 19936
3	12	686	100	1469 2162 2654 2737 3080 3805 4096 4997 5471 6360 6578 7174 7534 10582 10633 11149 12064 12212 14274 14300 14322 14611 14632 16172 16457 16969 18116 19142 19795
4	20	1244	69	670 1288 2333 2378 3314 3733 5266 5609 6108 6909 7677 7859 9351 9498 9807 10632 11010 11128 11387 11416 12213 12367 12583 12709 14108 16139 16233 16277 16716 16791 18330 19107 19171 19398
5	33	492	62	890 983 5179 6150 8192 9098 9568 10526 10982 11301 12490 12702 13100 14053 14568 14911 16611 17212 17334 18760
6	26	781	67	5 34 1550 2418 2855 3862 3941 4321 4628 5647 7121 7216 7448 7691 9463 9517 9619 10107 10459 11492 11734 12833 13752 13892 14217 14593 15143 16421 17941 18171 18241 18951 19858
7	11	867	76	67 885 2378 2455 2642 2755 4679 6665 7162 7198 7626 8251 8930 9449 9489 9641 10945 11729 12298 13912 15370 16463 16739 17175 17401 17627 18015 18419 19185
8	29	1196	54	35 2488 2953 3260 3520 4527 5211 5269 5397 5834 7253 7752 9074 9350 10905 11358 12172 12318 12475 13564 14015 14657 15093 15239 17596 17866 18011 18233 18659 19015 19506 19881
9	27	435	48	405 1403 1714 2089 3845 4578 4677 5266 6125 6304 6326 6418 6520 6597 6635 7086 7123 7414 7947 8025 9020 9131 9372 9505 9695 12548 12924 15173 15717 16580 18245 19106 19540
10	29	706	77	129 1099 2109 3493 3504 3690 4506 5782 6146 6206 6550 6861 8522 9479 11005 11290 11513 12080 12996 13370 14474 14633 15015 15474 15786 16379 16609 16938 17149 18766 19312 19623
11	39	378	95	204 266 330 1574 1909 3619 5428 5889 6713 7274 8333 9664 9906 11091 13940 14332 16188 16978 17182 17611 17858 18243 18453 19240 19615 19926
12	39	1199	46	1429 1611 1957 2092 2878 3259 4210 5096 5455 5976 7060 7278 9207 10513 10818 11448 11547 12880 13063 14038 15130 15994 17640 18072 18911 19269 19415
13	33	585	95	1110 3878 5272 5547 7032 7809 8465 8539 11170 15219 15221 16402 16480 17072 17384 18157 18334 19809
14	21	804	1	965 1352 1545 1728 1977 2186 3347 3708 5611 5891 6426 6523 7236 7538 7739 8595 9495 10514 10551 11416 11486 11504 12708 13440 13711 16366 16835 16990 17608 17614 18721 19894
15	11	1118	12	668 1125 1175 1606 2206 3234 5297 5467 5933 7958 8023 8297 8324 8467 8523 9154 9584 10925 11016 11301 11420 12971 13624 14503 15250 15435 16268 16508 17404 18703
16	36	426	99	172 1321 2818 3170 3343 4382 4401 9368 9906 11542 12511 12948 12995 14025 14503 14854 15386 16190 16239 16561 17769 17773 18752 19322
17	18	893	73	628 848 1302 1453 1559 1801 3092 3467 3681 5464 5986 6046 6489 6917 6922 7183 7223 7547 7549 7834 8136 8212 8849 10446 11378 11965 12252 12558 12681 12872 15781 16000 16872 17315 17855 17987 18006 18525 19174 19349 19386 19781 19928
18	12	814	91	1191 1537 3832 3841 4082 5752 5968 6953 9636 10036 10043 12132 12792 12939 13174 14074 14165 15285 15504 15711 17285 18421 18659 18661 18760 19367 19527 19729 19771
19	32	1216	22	504 831 1417 3122 5777 5796 6486 7316 7785 8528 10803 11106 11878 11894 11936 12348 12470 12819 12871 12931 14377 16041 16614 16713 17918 18921
20	30	1049	96	516 643 2404 3159 4514 5985 6002 8243 8260 8886 9050 9240 10122 10534 10872 11360 11472 12767 13018 14851 15080 15427 15998 16267 16485 17057 18141 18220 18700 19185
21	23	711	75	1262 2471 3579 3676 3741 4045 4414 4637 5165 5826 6988 7084 7197 7217 7284 9360 10110 11776 11807 12414 14100 14373 14608 14646 16543 16983 17550 17848 18018 18067 18272
22	23	608	41	740 1821 4000 4330 4526 4906 5068 5162 6296 7177 8788 9183 9864 9998 10618 11435 11458 12119 12271 12780 13018 13672 15970 16435 16485 17541 18335 18393 18889 19235 19552
23	24	652	41	1192 1214 1957 2673 3566 4501 5472 5595 6471 6488 7215 7754 8083 8535 9483 10256 10524 10773 11714 11841 14667 15895 16365 17587 19057 19578 19663 19697
24	18	704	30	811 1086 1419 1553 1848 2403 3233 3891 4238 4441 4527 4595 4619 5010 5045 8000 8125 8311 9061 9897 10643 11581 11661 11775 11822 11973 12372 12512 12602 12914 12991 13102 13421 13870 14166 14408 14428 14663 15897 16393 16601 16785 18931 19089 19421 20000
25	22	740	79	600 1260 1796 2218 4964 5482 5523 6780 6901 7280 8253 8805 10346 12381 14786 15186 15982 16438 16529 17289 17737 17739 19853
26	20	811	45	498 704 2223 4566 4595 4738 4740 5056 6039 6270 7012 8670 8799 9515 10810 11005 11345 11418 11506 11778 12013 12109 12509 13474 13679 14136 14535 16194 16693 17233 17460 19193 19802 19950
27	26	406	51	1208 1292 2139 3979 4452 4571 4646 5007 6220 6517 6719 7425 7771 7789 7986 8434 8968 8979 10149 10406 10590 11093 11152 11422 13320 13912 13998 14772 15467 15812 16487 17667 18644
28	37	602	44	366 537 559 918 1437 2658 3102 3258 3832 4963 5273 5604 5614 5686 6355 7057 7497 7697 9610 10120 10265 10280 10938 10963 12499 13405 13579 15160 15290 15931 17868 17980 18049 18083 18700 19323 19578
29	15	327	45	152 277 1032 1326 1524 2186 3243 3723 6969 7408 7495 8459 8967 9598 10444 11229 11485 11805 12337 13582 14218 14402 15032 15613 16122 16997 18164 19390
30	38	985	9	241 2157 3309 4540 4646 4848 5601 6593 7332 7775 8360 8450 9603 10682 10831 11389 11937 13148 13219 13258 13345 14236 14332 14753 14903 16075 16472 17432 18229 18347 19707 19915
31	4	943	89	2617 2897 3427 3616 4909 4974 5267 6887 7386 8131 8301 8503 9294 9701 10104 10494 10511 10802 11171 12394 12891 13730 13809 14513 14519 14534 14783 15073 16515 17413 17652 18068 18134 18185 18506 18640 19078 19200
32	39	933	73	42 53 2187 2855 3329 4097 4280 5942 6170 6305 6771 7003 8281 8434 9722 11519 12063 14620 15595 15696 15987 16179 16322 19067 19983
33	39	373	9	391 1839 1968 2382 3129 3348 3857 4285 4668 5111 6936 7218 9205 9211 9919 12562 13414 14070 14281 14871 15507 15644 16405 17872 18107 18224 19705
34	39	1036	18	527 862 2028 2576 2753 5678 6670 6761 6912 7029 9186 10018 10805 11131 11710 11866 12681 12823 13404 13779 14604 16437 16599 18012 18342 18860
35	29	254	56	37 52 109 1228 2013 2820 4985 4992 5103 5737 5756 5794 5795 5871 5924 6530 7209 7402 8238 8740 9026 10688 11119 11825 11828 12152 12766 13033 13378 13490 16640 18911
36	15	1155	14	2837 3424 3964 5824 5966 6666 7223 7347 11149 11242 11449 11650 12222 12654 13101 13362 14792 14820 15317 15507 15553 16091 16692 16936 17623 18181 18733 19542 19627
37	36	731	78	3543 3825 4261 5174 5935 6539 6984 7594 8464 9076 9944 10567 11463 13474 13599 13696 13731 13769 14155 14365 17553 18969 19115 19747 19806
38	20	720	36	420 625 1430 1449 2528 2546 3567 3588 4097 4441 5337 6664 7136 7450 7651 8252 8281 10396 10646 11674 11824 11884 12260 12515 13658 14337 15058 16299 16432 17030 18163 18205 18289 18518 19753
39	9	755	11	2183 3190 3440 3485 3641 6256 6316 6420 6504 7369 7422 8205 8876 9501 9935 10121 10401 11124 11303 11367 11987 12002 12302 13639 14520 15563 15593 16068 16961 17188 17580 17889 17898 18714 19055
40	29	1205	32	1653 1890 2052 2056 3511 3871 3895 6664 8044 8173 8184 8676 8976 9478 10091 12906 14035 14816 15118 15397 16826 17262 17591 17831 17894 18152 18381 18798 19144 19626 19662 19840
41	39	998	35	911 2689 3989 4474 4545 4662 4804 5765 7150 7176 7511 9346 10194 10338 10356 10610 10801 11287 11776 12579 13884 14876 17541 17661 18288 19780
42	22	1045	74	391 1596 2022 3458 4139 4750 5450 5503 5658 6384 8291 9312 9373 10611 11229 13965 14582 14879 15655 16672 16695 17235 19395
43	18	261	34	186 443 580 1388 2395 3028 3291 3607 4097 4222 4429 4526 6090 6554 6905 7547 7824 8250 9071 9795 9867 10023 11227 11252 12357 13113 13152 13514 13990 14157 14724 14866 15654 16236 16257 16889 16904 17384 18025 18844 18923 19170 19384 19905 19924
44	32	1036	7	330 1615 1791 3472 3786 3923 4649 5471 5764 6233 7657 7795 9678 9789 12122 12517 13078 13300 13368 14775 16647 16993 17001 18059 19153 19596
45	23	1175	9	429 848 1783 2062 2200 2214 3222 4233 4669 4932 5050 5175 5390 5541 6715 7648 7732 8838 10224 10233 10374 12044 12943 13707 14171 14358 15372 15794 16030 16101 16301
46	37	403	60	509 915 1286 3034 3044 3297 4092 4185 4225 4963 5076 6715 8207 10228 11353 11521 11541 11678 11950 12513 12534 12625 14292 14425 14480 15215 15366 16797 17126 17453 18005 18511 18718 18964 19637 19703 19830
47	24	1151	74	107 133 1953 1987 2188 2645 4455 6261 7303 7859 8677 9028 9578 10082 10841 11051 11422 11663 11696 11776 12629 13614 14006 14699 16772 17560 18299
48	24	3	2	565 704 1558 1724 2513 3399 3650 4538 5087 7237 7686 7847 8974 9295 9321 9910 10529 11676 12166 13079 16496 17054 17340 17716 17891 17944 18100
49	12	968	52	568 921 2033 2353 2450 2752 3145 4055 4166 4502 4951 5970 6962 7767 8712 11622 12539 15229 15706 16127 16810 16831 16976 17072 18097 18567 18908 19991
50	40	599	63	5 609 679 1478 1984 2073 2389 2642 2809 3455 3971 4037 4998 5230 5674 6665 7221 8637 8734 10468 11220 12034 12694 12807 13337 13962 14526 14555 14666 15024 15976 16400 16536 16550 16564
51	26	395	61	1632 2063 2573 2631 2675 3959 4503 4676 4809 5119 5866 7831 7957 8087 8413 8900 9977 10580 12373 12501 12613 13490 13510 13634 13717 13943 14042 14515 14705 15479 17201 17236 17713 19736
52	32	609	63	1786 3133 3370 4237 4245 5306 5374 5489 5870 7889 8137 8394 8582 10599 10656 10739 10795 13050 13990 14575 15895 16372 16451 16627 16802 18929
53	1	754	67	501 1125 1396 1461 3574 3625 3694 3797 3837 4434 4557 5585 5975 6200 7198 7287 8220 8693 10289 11395 11651 12481 12755 12781 14137 14360 14368 15923 16004 16019 16602 16654 16862 18055 18356 18810 19966
54	21	47	86	284 474 545 730 1222 5234 6998 7674 8911 9722 10095 10876 13017 13476 13542 13956 14366 14421 15232 15798 15812 16193 17151 17169 17310 17425 19094 19309 19723
55	1	248	20	106 1195 3100 3307 3774 6081 6625 6638 6821 6956 7792 9218 9874 11541 11660 11906 12970 13093 13158 13753 14188 14704 14849 15092 15169 15620 15819 15974 16096 16718 17582 17592 18040 18182 18689 19054 19854
56	1	221	86	708 1269 1890 1897 3278 3366 3790 4591 5338 5527 5665 6158 6280 6468 8059 8498 9178 9663 9952 11489 11550 11706 11815 14168 14349 14477 15956 16445 17906 19017 19344 19346 19351 19758
57	38	1242	78	720 954 1459 2423 2911 2921 3839 4695 4719 4945 5070 5800 6030 6470 7371 7548 7636 11437 11996 13229 13655 13852 14282 14396 15224 15674 16719 16739 17011 17730 18327 19721
