Course	Room	Teacher	Time	Students
007877	PK229	0031386	17:30 - 19:00 MW	163913 3414122 3418591 3425204 3451063
006023	PK338	3452833	9:00 - 10:00 M-F	496952 3103203 3120788 3136630 3177063 3211393 3215889 3252851 3262890 3307952 3322722 3329656 3331473 3331638 3332580 3333105 3344691 3348796 3371271 3374832 3388630 3403968 3404051 3404683 3404942 3405863 3409420 3409519 3409736 3409777 3417572 3422024 3422232 3422823 3423128 3423208 3424094 3424723 3425923 3426085 3426271 3426552 3427492 3427819 3428114 3428193 3428541 3428733 3428936 3429933 3430249 3430442 3430796 3430863 3430865 3431580 3431702 3431980 3432092 3432240 3432446 3432458 3432597 3432831
011321	DAL300	0028980	12:00 - 14:00 F	692830 3086938 3087141 3108886 3118027 3190802 3191210 3193987 3193996 3211155 3213909 3223593 3256154 3256706 3329744
008763	PK338	0428728	10:00 - 11:00 MWF	742992 3084353 3188882 3209232 3209843 3315308 3322722 3323493 3323539 3329885 3331737 3335809 3336037 3344231 3344691 3351448 3366901 3366991 3367966 3388799 3393733 3407566 3409424 3410213 3410567 3412856 3414711 3415386 3416740 3418635 3422823 3423366 3423482 3423577 3423867 3423870 3424162 3424172 3424462 3424766 3426182 3427583 3428193 3430013 3430200 3430863 3430865 3430894 3430895 3432242 3432446 3450544
003572	PK338	0024092	13:00 - 16:00 W	854238 997873 1095145 3079120 3084075 3092577 3095417 3101150 3104014 3104716 3119630 3125450 3125873 3126883 3149019 3152434 3152788 3153306 3155201 3165225 3175356 3179026 3191823 3194873 3194888 3211128 3211478 3212784 3215784 3216840 3218135
007372	PK338	0603646	12:00 - 14:00 W	892947 3091892 3094527 3095612 3216013 3219633 3238414 3239030 3244203 3246661 3248177 3303921 3330203 3332252 3335184 3343996 3373846 3380907 3388844 3397566 3401632 3403581 3403676 3406817 3409425 3424361
008500	DAL300	0031619	11:00 - 12:00 MWF	892947 1078911 3163183 3173096 3191876 3204830 3208714 3213402 3213909 3216244 3216906 3217434 3217439 3218034 3316273
001836	PK338	3452118	10:00 - 11:30 TTH	951759 1069904 1157995 3087141 3197905 3242147 3249531 3299552 3303949 3316614 3316693 3317266 3322777 3324108 3332714 3333260 3356346 3357413 3358246 3367811 3367966 3372208 3373119 3375084 3381343 3382098 3387721 3388003 3388734 3388799 3388882 3388883 3389687 3390131 3396570 3397575 3403581 3403680 3403953 3405092 3405436 3407233 3407265 3407911 3408625 3409020 3409419 3413466 3414711 3419157 3422232 3423867 3424449 3425017 3426251 3426890 3427492 3428193 3428541
002151	PK338	0428815	8:00 - 9:00 M-F	951759 3153713 3204688 3217346 3266721 3315308 3323328 3323602 3333301 3333501 3342720 3352018 3352587 3358246 3367542 3389987 3397115 3397567 3397573 3398166 3405092 3405247 3405873 3405943 3406150 3407829 3408041 3408271 3408654 3409594 3410542 3410921 3411892 3412859 3414122 3418000 3421242 3422232 3422618 3422805 3422823 3423208 3423577 3423716 3424094 3424660 3424723 3426552 3427461 3427735 3427806 3428114 3428733 3429352 3429563 3429801 3430455 3430709 3430796 3431091 3432092 3432321 3432497 3432597
006846	PK338	0402773	11:00 - 12:00 MWF	951759 1069904 1157995 3087948 3114701 3115992 3125127 3185376 3211006 3232822 3242649 3245522 3250904 3260264 3304008 3308695 3310852 3322084 3329812 3331473 3364694 3373472 3374627 3381343 3388714 3397250 3403576 3406004 3408274 3431091
006519	PK229	0031478	8:00 - 9:00 M-F	997873 3086995 3094700 3104014 3114776 3152571 3322939
003277	PK229	0675005	14:00 - 16:00 W	1058218 3079120 3082058 3152788 3194873 3211393 3217195
011962	PK180	0492451	12:00 - 14:00 F	1058218 3191428 3306968 3411329
002160	PK338	0301910	12:00 - 13:00 MWF	1069904 1157995 3204830 3219639 3243105 3245522 3247055 3261847 3262890 3311410 3314945 3316281 3316693 3324108 3329668 3330273 3331578 3331989 3351610 3356346 3371271 3373472 3374627 3375084 3382098 3388003 3388714 3388734 3390131 3397250 3397575 3403576 3403581 3403680 3403953 3405286 3405436 3406004 3406695 3407265 3407466 3408037 3408274 3408625 3408820 3409792 3417859 3423871 3426085 3427670 3431750 3431980 3432458
004304	PK180	3448653	14:30 - 16:30 T	1073211
006029	PK338	0213446	19:00 - 21:30 M	1073211 1156319 3095612 3204905 3220923 3243105 3245522 3264020 3324108 3334056 3335391 3351610 3357841 3373472 3373902 3374627 3381996 3388882 3389687 3389864 3390131 3396601 3397250 3397575 3403953 3404522 3405286 3405615 3406004 3406020 3406150 3406438 3406889 3407265 3407566 3408037 3408274 3408625 3408846 3409080 3409477 3409792 3409934 3410516 3416098 3417786 3418177 3423502 3424681 3426251 3429568 3429801 3430200 3431091
001547	PK229	1054236	13:00 - 15:00 M	1075130 3126731 3332714 3368051 3396763 3397573 3409420
002874	PK229	0031582	14:00 - 16:00 T	1095145 3092781 3112040 3307321 3332236 3425181
011943	DAL300	3393009	8:00 - 9:00 M-F	1095145 3125450 3126639 3126883 3149019 3155201 3165225 3175356 3205138 3209949 3210027 3212784 3216871 3254879
001213	PK338	0031471	13:00 - 14:30 MW	1124340 3084353 3113753 3123316 3125322 3152623 3155060 3166656 3188793 3209232 3209294 3209873 3211360 3215601 3216609 3217778 3221143 3228759 3239494 3265154 3304008 3311445 3315776 3316281 3323189 3329836
001248	DAL300	0254151	19:00 - 21:00 M	1124340 3084353 3122857 3126602 3135241 3152623 3160008 3188793 3209232 3209294 3212787 3217778
012666	PK180	0254151	8:00 - 9:00 M-F	3212787
012891	DAL300	3453004	11:30 - 13:00 TTH	1124340 3062958 3094527 3152623 3216914 3317266 3357061 3382642 3388844 3407233
008824	PK229	0031572	10:00 - 11:30 TTH	1138637 3161390 3191198 3192657 3212165 3212293 3215081 3217415
001862	DAL300	3422398	13:00 - 15:00 M	1155748 3092781 3158474 3177873 3210074 3221922 3232650 3248182 3307517 3309190 3311445 3323692 3323699
006538	PK229	3451414	14:30 - 16:00 M	1155748 3079887 3111037 3121199 3152571 3248179 3332955 3396570
006555	PK229	3451414	19:00 - 21:30 M	1155748 3152571 3160933 3178019 3232650 3260308 3388648 3410355
003027	PK338	0375562	17:30 - 19:00 MW	1156319 3204306 3204893 3215759 3217667 3220304 3220923 3221557 3223593 3261754 3304723 3316819 3322141 3335255 3389664 3405615 3406438 3409477 3410139
