Course	Room	Teacher	Time	Students
001839	TH110	3426758	14:00 - 16:00 TH	252627 1156282 3082852 3087533 3089542 3090325 3092781 3119909 3211081 3213727 3214617 3260264
002151	PK338	1167863	13:00 - 14:30 TTH	252627 3088571 3191285 3209873 3214617 3218908 3219639 3223468 3223593 3232822 3242147 3243225 3245522 3250904 3252673 3261847 3262890 3293645 3309285 3315613 3315934 3323189 3323454 3323644 3323699 3324108 3329668 3330273 3330597 3330630 3331483 3331578 3331618 3331989 3332580 3332714 3340189 3344476 3351610 3373119 3373472 3374627 3375084 3381343 3382098 3385569 3387721 3388734 3388735 3388882 3389687 3390131 3396570 3397575 3397815 3403581 3403680 3403953 3405286 3405436 3407233 3407265 3407466 3407911 3408274 3408625 3409420 3409792 3410241
006846	PK338	1167884	13:00 - 16:00 F	252627 820816 1073230 1155110 3063119 3068181 3081400 3089555 3092781 3093208 3095460 3098317 3121582 3142378 3189051 3216609 3249841 3261685 3261847 3306835 3311445 3323699 3330372 3330439 3332978 3407079
005732	PK25	0031543	19:30 - 21:30 M	460748 3097080 3098490 3114872 3153306
004666	PK25	0775640	14:00 - 16:00 TH	525775 1155839 3094527 3193288 3211384 3217313 3329812
008427	PK338	0125630	19:30 - 21:00 T	692830 1163242 3067133 3077926 3079120 3081073 3087472 3089542 3112040 3113753 3191210 3209872 3213921 3233697 3248326 3283446 3293645 3305222 3319378 3322740 3333219 3336573 3409781
001836	PK338	0056992	14:30 - 16:00 W	820816 3063119 3114251 3121582 3154498 3204517 3204688 3211006 3216609 3222944 3223468 3232650 3243105 3248182 3250904 3250907 3257376 3266721 3268127 3281747 3283446 3293645 3304008 3306835 3308695 3310852 3311410 3312024 3314945 3316281 3322141 3322720 3323454 3330203 3330597 3332978 3333301 3333501 3347834 3350650 3352587 3358560 3373902 3389987 3397566 3397567 3397573 3398026 3398166 3405873 3405943 3406150 3408041 3409419
002160	PK338	0004950	14:00 - 16:00 T	820816 3082852 3095908 3098380 3114853 3115992 3154498 3173096 3177873 3188399 3210074 3211006 3211081 3214147 3215249 3219786 3221922 3227208 3238039 3238414 3239494 3242649 3249841 3250907 3260264 3276024 3281747 3283446 3288377 3303949 3304005 3304008 3306703 3307517 3309190 3310852 3315632 3315961 3316653 3322149 3322942 3330372 3331473 3332978 3347031 3373902 3409557
006867	PK25	3426911	13:00 - 15:30 T	889130 3072284 3074091 3095021 3099423 3204495
007377	PK338	0701976	19:00 - 21:00 W	892947 3080512 3087117 3087231 3096808 3100468 3205329 3246661 3296121 3329671 3364522 3388364
008479	TH110	0031619	10:00 - 11:00 MWF	892947 1078911 3081988 3093349 3095254 3095396 3098243 3173096 3179026 3208714 3213402 3216906 3217434 3217439 3218034 3316273
002712	TH224	0138190	14:30 - 16:00 M	997873 1079912 3080774 3091889 3094422
009320	PK25	0031478	14:30 - 16:00 M	3096963 3099375 3126602 3210020 3304941 3332980
003572	PK338	0024092	14:30 - 16:00 M	1017457 1037213 1045484 1059404 1070105 1072178 1073076 1093772 1154382 1154715 1156612 1157995 1158383 3062439 3063303 3065947 3066711 3067358 3067585 3069455 3073216 3080539 3080843 3081410 3081503 3081927 3082246 3082959 3084658 3087809 3088052 3089884 3091781 3092012 3096229 3096248 3099676 3100458 3145695
004013	PK338	0163316	14:00 - 16:00 F	1017457 3153576 3210020 3212787 3231837 3292462 3297051 3299552 3304324 3314971 3323454 3330334 3331184 3333094 3333301 3333459 3334296 3343092 3359167 3389434 3405863
001765	TH110	0033637	13:00 - 16:00 F	1037213 1073076 1154382 1154715 3067358 3082688 3119630 3125873 3126883 3211542 3216871 3220932 3265154
007375	PK338	0031631	14:00 - 16:00 M	1037213 3065779 3078602 3097075 3114853 3119048 3211384 3211593 3214299 3216420 3217195 3226387 3232225 3233697 3260308 3299552 3312114 3331473 3331618 3332518 3373846 3373902 3382642 3410355 3410901
011396	TH110	3310251	19:00 - 22:00 W	1095145 3063558 3065947 3067585 3073216 3080539 3082246 3087948 3088052
003277	PK25	0675005	19:00 - 21:00 T	1045484 1155813 3072284 3081410 3088969 3090375 3095290
007372	PK338	0603646	13:00 - 14:30 MW	1045484 3081410 3081698 3088969 3097709 3114139 3179026 3194873 3205329 3209872 3209873 3211593 3215889 3232225 3232322 3232625 3252312 3307002 3314945 3317234 3317266 3323644 3331496 3381343
006562	TH224	0031573	16:00 - 17:30 TTH	1048446 3083995 3098947
012487	TH110	3426095	8:00 - 9:00 M-F	1048446 1095145 3061917 3081073 3094575 3096229 3103910 3108487 3231837 3260308
001200	TH110	0254151	13:00 - 16:00 T	1049332 1081304 3066711 3085021 3088010 3093246 3126602 3211360 3217778 3221143 3311445 3315776 3323692
002472	PK25	0493725	13:00 - 16:00 TH	1049332 1133589 3063558 3095867
009233	PK25	0029475	18:30 - 21:00 T	1049332 3100415 3155348 3217408 3218034 3233850
012317	TH110	0899465	9:00 - 10:00 MWF	1056457 3223001 3232650 3245522 3249841 3256154 3256812 3303949 3306968 3315059 3316653 3329757 3351178 3358560
003475	PK338	3425459	19:00 - 22:00 W	1059404 1093772 1155700 1158383 3082688 3084658 3089884 3092577 3120610 3125450 3153306 3179026 3194888 3205208 3211478 3213840 3216840 3220189 3227145 3228428 3242936 3260419 3284809 3330627 3340395 3347031 3388458
004830	TH110	0348369	13:00 - 16:00 M	3081720 3085407 3095417 3169644 3204511 3216609 3217408 3218335 3268686 3316281 3344691
006518	PK338	0777265	13:00 - 16:00 TH	1059404 1155700 3089884 3092196 3097933 3099375 3099745 3119048 3158474 3210027 3238039 3306992 3316273 3322663 3330630 3333675 3357841
004874	PK25	0032827	16:45 - 19:30 M	1068953 3093184 3099191 3121782 3180697 3311452 3311808
011044	TH110	3213249	16:30 - 18:00 MW	1068953 1095145 3091870 3155348 3210876 3212008 3215879 3216633 3221785 3224239 3322204
001764	TH110	1165592	13:00 - 14:00 T	1070105 3062439 3081410 3089884 3097192 3153576 3155201 3194888 3211478 3254879 3329187 3329964 3409695
003488	TH110	3426910	13:00 - 14:00 MWF	3063558 3075104 3088047 3097080 3145695 3149019 3216840 3308669 3311808 3381444
001151	PK338	0031388	13:00 - 15:30 TH	1072178 1124340 3079872 3087533 3111582 3113753 3122857 3125322 3150160 3155060 3169335 3209873 3215666 3215889 3217313 3231914 3232650 3239494 3245522 3254879 3262890 3264020 3280006 3295766 3296990 3303921 3304197 3307002 3314945 3315776 3316281 3316906 3323692 3329836 3330439 3334296 3336573 3336686 3337363 3343996 3349789 3350767 3352018 3385569 3388735 3389314 3389488 3389756 3397064 3407233 3407639
001213	PK338	0031471	19:00 - 20:30 W	1072178 1156282 3065568 3066711 3079169 3083717 3085021 3087472 3088010 3091218 3096808 3098317 3122857 3126602 3135241 3212787 3216914
001248	TH110	0031388	11:00 - 12:00 MWF	1072178 1081304 1098264 1156282 3065568 3075252 3079169 3082033 3083207 3083717 3085021 3087472 3088010 3093246 3094738 3099745
001760	PK25	0254474	19:00 - 20:30 W	1073076 1163242 3067358 3078331 3248478 3316782
012446	TH110	3426910	19:30 - 21:30 M	3066711 3073216 3084658 3087809 3096229 3145695 3152788 3165225
001844	TH110	3312777	19:00 - 20:30 W	1073211 1133589 3086119 3086240 3091370 3158474 3194428 3208714 3215666 3315934
002992	PK338	0222805	8:30 - 10:00 TTH	1073211 3067214 3067387 3082488 3088147 3088572 3091781 3093050 3105219 3175356 3185122 3192657 3204248 3204619 3204905 3205138 3210877 3211155 3214617 3215099 3219367 3221557 3221612 3223593 3231914 3233850 3251946 3262172 3284809 3302367 3302457 3312024 3321787 3321871 3322084 3322204 3322715 3322740 3322752 3323493 3330273 3330377 3330926 3331578 3335255 3356157 3389664 3389864 3390492 3398026 3403530 3403558 3403576 3403676 3403968 3405092 3405257 3405436 3405615 3406438 3406889 3408820 3409080 3409477 3409721 3409934 3410139
004292	PK180	3092832	11:00 - 12:00 MWF	3088571
002653	TH110	0576472	19:00 - 21:00 T	1075130 3085126 3155201 3216013 3217615 3228778 3231826 3248326 3311550 3333105 3358246 3388628
007381	PK338	0031611	13:00 - 16:00 T	1075130 3068181 3075104 3078150 3087414 3092604 3098983 3099257 3100468 3119048 3177388 3178019 3204153 3216601 3236537 3296121 3315084 3410355
