Course	Room	Teacher	Time	Students
002394	PK338	0020988	19:00 - 21:00 MW	1088365 3460770 3579949 3462851 3540705 3479085 3483003 3580095 3561098 3668800 3668849
002428	TH110	3452082	14:30 - 16:00 M	1088365 3475298 3486141 3458339 3463729 3479085 3442432 3477580 3461556 3576325
012731	PK338	0032827	14:00 - 16:00 W	1088365 3454100 3458441 3465036 3468749 3481221 3463587 3484361 3480382 3484272 3464848 3484816 3462298
013157	TH110	3648007	14:30 - 16:00 MW	1088365 3540428 3580139 3558543 3555932 3574563 3577806 3574475 3669016
004292	TH110	3092832	11:00 - 12:00 MWF	3375323 3451724 3469520 3480714 3576013 3458176 3455690 3576444
011865	TH110	1165566	8:00 - 9:00 M-F	3375323 3458176 3468070 3451557 3455690
003572	PK20	0897399	8:30 - 10:00 TTH	3375410 3451551 3453467 3455519 3457393 3457808 3458121 3462293 3462606 3412881 3430131 3455808 3457932 3463879 3442335 3454476 3443092 3460073 3427633 3454210 3431257 3442991 3444537 3459584 3426858
011528	TH110	0431946	13:00 - 14:30 TTH	3375410 3440958 3454210 3446645 3533264 3581274 3595163 3473086 3486834
001769	PK338	3099830	13:00 - 15:30 W	3375410 3412725 3456016 3462955 3559900 3455808 3479838 3462019 3471745 3667404 3576565 3669045
001845	PK338	0123161	19:00 - 22:00 W	3417108 3454100 3474140 3544945 3482101 3463768 3454625 3482592 3576326 3576570
001847	PK338	3483424	14:00 - 16:00 M	3417108 3443421 3460235 3460867 3476797 3483298 3486617 3455915 3692269 3481943 3483587 3650277 3437534 3470393 3462514 3481862
003277	PK243	1061861	8:30 - 10:00 TTH	3417908 3476930 3374040 3459109
004082	TH110	0031578	13:00 - 15:30 T	3417908 3437962 3438068 3461936 3416891 3448687 3441406
001248	PK20	0031388	15:30 - 17:00 F	3418606 3432223 3435187 3439912 3462297 3462417 3462849 3452964 3455291 3463776 3459645 3462964 3443283 3461498 3475198 3461933 3455058 3459980 3462647 3463126 3451663 3451496
001898	TH110	0168763	14:00 - 16:00 W	3421500 3438113 3443421 3446832 3458972 3463071 3437534 3463993 3462292
012288	PK338	0409956	16:30 - 18:00 MW	3421500 3428608 3432223 3446832 3448679 3456677 3458295 3458972 3459523 3486852 3487041 3481690 3475573
002874	TH110	0031582	13:00 - 14:00 W	3423839 3463453 3540190 3436710 3458037 3559872
012895	PK338	3792641	14:00 - 16:00 T	3425347 3433881 3443731 3447681 3463602 3463936 3441894 3467452 3417819 3454115 3480264 3463589 3463882 3481862 3576383 3668797
014231	PK243	1168214	10:00 - 11:30 MW	3425347 3576474 3668895
014534	PK20	0031631	11:00 - 13:20 T	3425347 3427674 3433881 3440454 3449400 3450068 3456722 3459032 3463602 3463936 3481520 3430131 3467093 3442335 3453262 3464985 3485636 3440419 3487621 3485092 3576302 3576439 3668761
001764	PK338	1061058	13:00 - 14:00 MWF	3425437 3464666 3578842 3441894 3478964 3439636 3602435 3629970 3638594 3694828 3695292 3668900
006050	TH110	0031526	13:00 - 15:00 T	3425437 3429761 3441004 3460488 3462228 3455043
006023	PK20	0213446	10:00 - 11:30 TTH	3425679 3476797 3538202 3557244 3559870 3576260 3580139 3580217 3581918 3575971 3581913 3560858 3561229 3577187 3537536 3540705 3580248 3544262 3483640 3485774 3489089 3492423 3493764 3498974 3559464 3574519 3578240 3579361 3579864 3580211 3591211 3595071 3595163 3595641 3596713 3597215 3597302 3599536 3602816 3608097 3608602 3620520 3629951 3629970 3631042 3631215 3632103 3632881 3649880 3650256 3650736 3651033 3651365 3651487 3651573 3651605 3652473 3656490 3667381 3667608 3667674 3668130 3669280 3689402 3690361 3690733 3690800 3690806 3691575 3691748 3692316 3692514 3693092 3693219 3693230 3693280 3693286 3693813 3693840 3693902 3694415 3694738 3694791 3695024 3695027 3695345 3695542 3695643 3577806 3655393 3574546 3668985 3669024 3669033 3669036
012845	PK20	3195964	9:00 - 10:00 M-F	3425679 3436588 3437962 3456645 3581962 3451168 3561402 3459645 3452988 3446653 3481031 3510878 3556594 3577795 3560308 3669051 3692917
001894	TH110	3483424	14:00 - 16:00 F	3428608 3453445 3459523 3460235 3460867 3405451
002568	TH110	0564741	14:00 - 15:30 F	3429199 3456313 3575916 3484894 3463439 3453663
008769	PK20	0428728	16:30 - 18:00 MW	3430697 3462639 3483511 3559225 3559476 3560167 3581846 3581999 3457459 3555254 3570123 3483954 3467781 3561229 3455227 3575969 3581980 3441310 3486050 3476864 3558528 3574483 3580407 3483059 3496439 3559319 3559903 3575259 3595071 3606293 3606350 3630915 3632881 3649880 3652273 3668386 3690204 3692766 3693813 3461197 3561660
011321	PK338	0028980	13:00 - 15:30 M	3430697 3460073 3478951 3691361 3462262 3559645
014545	TH110	0168763	16:00 - 17:30 MW	3432223 3462293 3481813 3485537 3450069 3458744
001546	PK20	0031756	13:00 - 14:00 T	3432357 3438206 3462356 3462414 3485800 3561074 3577485 3460737 3460359 3478964 3474374 3581786 3462298 3463883 3477425 3451496 3576482 3668765 3668895 3669018
001547	TH110	1054236	19:00 - 21:30 T	3432357 3460737 3577682 3458957 3464272 3668765 3668895
004011	PK20	3442425	10:00 - 11:30 MW	3432357 3480728 3483036 3506324 3531305 3540428 3576126 3577167 3578963 3579592 3549272 3575769 3581827 3460718 3581786 3508682 3533093 3576763 3581967 3579687 3493931 3581389 3628726 3632720 3666801 3690346 3690516 3690719 3691361 3692187 3693433 3693473 3694101 3695292 3473086 3577590 172459 3580383 3669003
014138	PK338	0493855	12:00 - 14:00 W	3432357 3561318 3581827 3645720 3665045 3690516 3693092 3559731
007381	PK20	0031611	13:00 - 16:00 M	3429761 3433881 3538202 3540714 3549272 3581920 3460134 3481102 3481894 3578177 3480999 3479311 3497993 3691361 3692628 3694754 3426943 3455043 3442188 3487316 3485092 3525384 3576299 3576330 3576406 3576461 3576462 3576565 3668778 3668785 3668797 3668798 3668844 3668861 3668887 3668904 3668906 3668916 3668917 3668926 3668934 3668979 3669007 3669041 3797881 3797882
012107	PK338	0031619	10:00 - 11:00 MWF	3433881 3459032 3462872 3487055 3510665 3581999 3467452 3559537 3559534 3576230 3440687 3575971 3579116 3580341 3576334
001213	PK20	0031471	13:00 - 14:00 M	3435187 3439912 3462849 3478747 3481798 3484763 3487321 3451331 3452964 3462964 1160238 3461498 3580341 3485912 3486632 3463126 3463526 3467983 3576375 3576391
007127	PK20	0162976	13:00 - 16:00 T	3425679 3436588 3439917 3441413 3453472 3454439 3455297 3456645 3461469 3462872 3463143 3463708 3479945 3581031 3438342 3453856 3459613 3443453 3458949 3458469 3462290 3454433 3446653 3485305 3239415 3462956
008485	PK243	0031553	19:00 - 20:30 TTH	3436588 3441166 3461933 3574558 3445607 3576523
008488	PK243	0031553	19:30 - 21:00 T	3436588 3441166 3461933 3574558 3445607 3576523
009283	TH110	1167978	17:30 - 20:00 W	3437962 3460770 3448687 3558800 3337463 3487040 3580095 3576305
005738	TH110	0031543	19:00 - 22:00 W	3438068 3579099 3480423 3443283 3428042 3442991 3580159 468326 3484314 3456210
002456	PK338	0493725	14:30 - 16:00 TTH	3438102 3486141 3458049 3462851 3486182 3454497 3460369 3405427 3483003 3458452 3482445 3485816 3576364 3576389
005263	PK20	0029475	16:00 - 17:30 MW	3438102 3444811 3452561 3455908 3456053 3482989 3520100 3577167 3438342 3578921 3433275 3480382 3457935 3465244 3442237 3477004
014572	PK338	0695890	13:00 - 16:00 TH	3438102 3462606 3481557 3520100 3577167 3461057 3433275 3502893 3446670 3580407
014573	PK338	0695890	13:00 - 14:00 TH	3456820 3462606 3438119 3460134 3460369 3505185 3502893 3446670 3580407 3463851
004839	PK338	3452082	13:30 - 14:30 W	3438113 3453472 3455341 3581870 3459823 3485970 3477824 3484361 3455690 3533093 3578488 3462246 3463851 3576465
007899	PK243	0031386	19:00 - 21:00 M	3438206 3524066 3482018 3525384 3668752
012733	PK243	0910346	10:00 - 13:00 T	3438206 3438455 3441406
002162	PK338	0168378	19:00 - 20:30 TTH	3438232 3466364 3480668 3481419 3485290 3477824 3483467 3485288 3459522 3456228 3480710 3440419 3485027 3576428 3576442
004827	PK20	0031373	13:00 - 16:00 TH	3438232 3440454 3456016 3474409 3524963 3561001 3580139 3474620 3483954 3575908 3581907 3480382 3481944 3575969 3442991 3479085 3576753 3533093 3580340 3561511 3581149 3462246 3482592 3575581 3576412 3576448 3580383 3668770 3668821 3668852
011826	PK338	0168378	19:30 - 22:00 T	3438232 3466364 3480668 3481419 3485290 3574543 3582040 3477824 3483467 3441900 3456228 3480710 3487087
014381	PK338	0053518	13:00 - 14:00 W	3580139 3457327 3568636 3581247 3482101 3572330 3645720 3797692
