Course	Room	Teacher	Time	Students
1	27	938	84	34 473 1249 1588 2068 2186 2998 3535 3675 4317 6183
2	28	241	79	118 809 1514 1611 2102 2675 2719 3056 3335 3587 3701 4062 4365 4784 4820 5203 5578 5902 6378 6671 6682
3	1	779	90	3 214 490 906 2065 4304 4403 4687 4969 5308 5973
4	16	935	99	18 1503 1596 1902 2410 3321 3407 3607 4449 4597 5188 5365 5670 6230 6366 6709
5	7	198	39	1008 1491 1698 2968 3025 3250 3365 4032 5078
6	29	440	78	64 1395 1861 2048 2655 3450 3505 3605 3813 4839 5179 5628 6005 6293
7	5	312	71	75 2361 2991 3107 3135 3543 3774 4070 4145 4213 4592 4985 5552 5575 5582 5873 6097 6524 6749
8	31	879	93	157 170 941 1427 1724 3483 3885 4236 4822 4858 4865 5432 5507 6022 6660
9	34	822	23	1181 1239 1760 2194 2421 3040 3485 4628 4930 5051 6865
10	6	655	46	1285 1688 1834 2616 3271 4601 5239 5495 5654 6592
11	27	579	91	50 328 1146 1388 2411 2908 3600 5540 5542 6140 6783 6977
12	31	22	25	618 640 687 1618 1692 2392 2421 2681 3399 3524 3560 3640 4327 4618 5007 5973 6787
13	37	450	44	57 922 2159 2396 2861 2964 3003 3239 3843 3849 4016 4602 4698 4776 5686 5809 6138 6695
14	16	432	59	595 705 1679 1871 1991 2222 2287 2441 2927 3232 3645 3989 4835 5258 5716 5883 6521
15	5	954	85	158 354 521 1303 2364 2442 2473 2906 2941 3438 3569 3747 3846 4216 4274 4978 5191 6254 6572
16	29	525	20	543 619 739 772 1317 2056 2354 2364 2623 3524 3759 3803 5576 6025 6215
17	27	902	4	570 996 1025 1239 1843 2101 2213 3904 4056 4096 4423 4682 5173
18	7	311	83	259 839 1519 1752 4417 4556 5894 6519
19	1	630	1	541 1733 1835 1855 2158 3536 4186 4950 4951 5053 5117 5534
20	25	475	19	120 534 1042 2276 2705 2862 2986 3615 3689 3943 4089 4270 4326 5679 5725
21	15	411	69	2856 3010 3464 3474 3531 4338 4480 5224 5262 5395 6354 6408 6620 6715
22	7	63	89	336 817 962 2033 2574 3950 4851 6424
23	7	285	14	639 1365 3017 3888 4706 6104 6427 6674 6731
24	5	943	29	290 872 1039 1048 1282 1359 2889 2910 3120 3353 3997 4365 4857 4980 5307 5589 5592 5787 6601 6837
25	8	119	70	11 1034 1192 2347 2860 3017 3574 3869 4314 4855 5096 5409 5486 6865
26	16	288	56	564 949 1003 1091 1182 1618 2452 2584 3284 3592 3968 4781 4843 5933 6097 6413 6656
27	38	302	59	351 1929 2874 3996 4281 5797 6014 6315 6547 6697 6867 6979
28	10	446	86	335 339 469 746 965 1658 1695 2304 2315 2462 2849 2874 3736 3825 5109 5759
29	6	757	77	184 250 956 1848 2317 3875 6026 6567
30	31	407	40	1092 1712 2161 2825 2871 3027 3425 3832 3884 3928 4164 4200 4582 4632 5206 5512 6078 6170
31	18	85	18	168 190 328 1795 1818 1894 2143 2261 2334 2508 3036 4224 4909
32	16	521	15	247 391 468 484 606 776 996 1133 1759 1815 2379 3109 3366 3536 5511 6398 6861
33	18	639	21	176 343 695 851 1074 1143 2732 3208 4014 4816 5452 5724 6022 6886
34	3	942	96	735 1013 1128 1220 2182 3008 3451 3890 4526 4858 6558
35	5	501	89	186 299 453 640 946 1229 1737 3110 3210 3369 3510 4430 4558 4571 4781 5333 5671 5740 6478
36	10	863	61	197 669 1271 1818 3162 3330 3644 4042 4184 4815 4891 5156 5993 6339 6362 6718
37	27	915	40	904 1466 1531 1749 1974 2334 2766 4804 4832 5142 6337 6422 6648
38	1	359	49	1006 1172 1521 1583 1740 2624 4158 4472 4868 5142 5803 6469
39	16	786	52	529 892 959 1477 1753 1819 3005 3026 3154 4074 4920 5385 5401 5452 6201 6806 6974
40	27	209	74	14 2709 3068 3503 4393 4537 4767 4861 4957 6324 6755 6756
41	12	103	21	919 2804 2935 3024 4112 6741 6743
42	11	891	52	289 637 644 912 915 2386 4321 4756 5045 5637 6033 6240
43	38	949	95	527 1684 1777 2578 3087 4226 4342 5030 6290 6401 6458 6462
44	10	292	62	198 454 542 1054 1359 1392 1442 2374 2683 3275 3519 4101 5832 5871 6810 6915
45	6	937	14	601 711 2038 3043 4273 4883 5161 5434 5795 6738
46	38	981	12	126 1678 2340 3332 3895 4049 4107 4668 4983 5223 6193 6486
47	11	840	90	491 731 866 2426 2437 2605 2660 2774 4904 5559 5614 5749 6568
48	31	449	7	407 786 815 1030 1451 2408 2564 3388 3666 3755 3797 4031 4580 4619 5091 5327 6451 6634
49	16	437	60	623 759 1590 2273 2456 3026 3307 3515 4301 4396 4489 4910 6230 6751 6799 6839 6988
50	15	852	27	654 723 1054 1290 2177 3369 3713 4170 5298 6298 6610 6618 6654 6969
51	25	912	27	135 565 765 1433 1664 2139 3082 4473 4776 5127 5466 5533 6079 6640 6772
52	34	857	42	9 379 1797 1917 1925 2048 3091 4367 5030 6205
53	38	493	38	235 1178 1858 2202 2788 2790 3098 3198 4338 4679 5165 6174
54	3	397	56	344 362 906 1170 2487 4919 4929 5012 5554 5603 5934
55	28	376	90	262 510 842 1143 1341 1754 1897 2527 2564 2593 3544 3932 3969 4712 4877 4903 5263 5412 6433 6776 6920
56	10	671	15	50 251 569 592 879 1641 2298 2362 2541 2657 4518 5079 5189 5281 5990 6107
57	15	453	76	18 269 1039 1999 2547 3471 3830 4167 4810 5060 5149 5515 6341
58	8	789	74	15 370 1142 1691 2539 2931 3420 3826 4510 4955 5183 5416 6152 6176 6592
59	29	3	36	821 985 1093 3519 4228 4521 4732 5178 5278 5634 5645 5678 5723 6028 6983
60	37	55	43	53 545 549 778 900 1218 2632 2691 2718 4645 5044 5161 5414 5528 5747 6467 6473 6526
61	38	783	62	358 1334 2276 2383 2529 2993 3356 4346 4654 5949 6314
62	11	29	63	338 1803 2181 2319 2923 3918 4135 4753 4949 5249 5335 5520 6095
63	18	477	9	143 248 899 2128 2162 2546 3874 4659 5551 6143 6329 6474 6600
