Course	Room	Teacher	Time	Students
1	11	698	23	411 620 1631 1684 1750 2057 2105 2195 2801 2926 2976 3456 4429 4617 4863 6396 6637 7597 7957 8185 9182 9582 9803 10015 10828 13000 13287 14278 14793 15979 17001
2	35	431	52	298 1346 1646 2229 2265 3051 3267 3779 4554 5135 5316 5824 6003 6336 6454 7069 7759 9161 9206 9238 10092 11902 12009 12298 12697 12725 13012 13160 13850 15002 15209 16398 19470
3	10	914	9	676 889 1846 1942 2001 3372 4494 5456 5595 7932 7996 8936 9195 9341 10332 10864 11640 11945 12254 13861 15815 16185 16675 17100 17945 18691 19655 19678 19771 19894 19904
4	28	55	47	368 693 891 908 1002 1247 2234 2476 2723 2898 4048 4170 4262 4541 5780 7963 8636 8882 9292 9436 9618 9756 10078 10286 10459 10542 10692 10918 11102 12203 13197 13500 13851 13869 14389 15811 15836 16169 16305 16475 16629 16774 18002 18197 18304 18984 19007 19375 19462 19660 19802
5	5	326	59	77 159 972 1102 1930 3716 4491 4599 4940 5247 5811 6387 6646 6813 7607 9688 10302 10583 11313 11566 11823 11903 12691 13719 14062 14369 14938 15424 15793 16617 17696 18141 18568 18688 18964 19058 19332 19949
6	33	569	70	1144 1845 3212 3306 3482 4786 5156 5603 6860 6890 6950 8339 9508 9550 9678 10274 10416 11049 11234 11252 12517 12693 12956 12995 13136 13497 13502 13806 14421 14812 15191 15201 15321 15582 15829 16160 17004 17436 17717 18244 18820 18853 19005 19930
7	2	655	7	182 414 768 862 1454 1636 1781 3648 4226 4481 5497 6211 7088 7223 7302 7981 8298 8605 8731 8855 9736 9966 10927 11597 11962 12148 12856 13089 13651 13967 14184 14275 14671 15513 15959 16063 16161 17687 18466 18781 19369 19596 19766
8	22	785	55	184 740 847 1181 1294 1825 3722 4028 4257 5485 5497 5890 6113 6169 6267 6520 6976 7099 7170 7206 7802 7887 8623 10481 10523 10842 11209 11535 11553 11791 13038 13797 14061 14240 14580 15666 15790 16631 17342 19745
9	17	570	55	1187 1307 2185 2595 2710 3053 3257 3304 3354 3389 3458 3746 4210 4717 4831 5812 5996 6269 6844 6927 7578 8148 8856 8918 9191 9655 9861 9903 9992 10067 10127 10195 10280 11169 13737 14008 14352 14697 15273 15519 16395 17809 18372 18410 18673 19134 19166 19344
10	23	90	82	631 838 1244 1405 1589 2095 2642 2903 3273 3364 3368 3834 4470 4613 5176 5881 6058 6099 6375 6885 6929 8715 10231 10348 10359 10569 11545 12752 12964 13182 13265 13974 14238 14587 14749 15314 15463 15479 15542 16093 16256 16337 16638 17398 17683 17905 18442
