Course	Room	Teacher	Time	Students
1	15	767	86	883 953 1899 2144 2696 2725 3140 3146 4032 4215 4566 4577 5232 5337 5779 5899 6229 6270 7530 7535 7574 8033 8230 8424 9422 10074 10706 11923 12498 12783 13029 13434 14729 14908 15002 15113 15246 15656 15999 16368 16827 18110 18605 19049 19076 19837 20552 20776 21282 21349 21439 22233 23736 23754 24139 24382 24431 24567 25058 25268 25813 26080 26400 27377 27459 27777 29267 29588 29852 30306 31529 32418 32698 32793 32913 33216 33886 34067 34567 34646 34993 35518 35643 36018 36536 37248 38507 38850 40360 40555 40891 41406 41483 41933 42150 44875 46805 47257 48147 48216 48409 48525 49308 50428 50859 51343 51616 51827 52096 52280 52335 53323 53418 53480 53710 53921 55400 55796 56205 56399 56609 58560 59454 59863 59882 61259 61424 62553 63019 64206 65180 65726 66149 66368 66493 67878 68061 68716 69273 69674 70570 70737 70906 72168 72286 72646 72740 73552 73562 73969 74860 74930 75526 75685 75826 76827 76901 77001 77533 78094 78300 78675 80085 80180 80416 81075 81679 82946 83341 84070 84644 84856 85124 85941 86170 86825 87101 87307 87336 87507 87532 87766 88811 88958 89214 89500 89581 89956 90253 90765 91132 91302 92283 92503 92602 94573 94656 94787 94833 95300 95565 96029 96679 96915 99248 99552 99626 99701
2	15	124	58	28 1400 1773 2203 3452 3672 4538 5019 5155 5560 5626 5707 6414 7444 7676 7727 7736 7962 8102 8188 8197 9313 9665 10690 10882 11019 11111 12015 14006 15371 15995 16099 17126 17379 17567 18484 19079 19081 19258 19723 19772 20800 20935 21635 22063 23125 23294 23370 23976 24601 26009 26054 26163 26279 26471 26598 26844 26864 26945 27583 29103 29823 30411 30420 30802 30954 31642 31782 32574 32816 33528 35343 35814 36459 36713 36786 36958 39047 40506 40591 40897 40970 41417 41547 43047 43325 43638 43867 44272 44671 45007 45171 45465 45967 46189 46502 46764 47259 47544 47956 48497 49269 49663 50683 50954 51538 51769 52990 54048 54142 54278 54721 55439 55640 56854 57305 58134 59275 59775 60148 60388 61496 62939 62956 63127 63432 63622 63641 63773 64121 65011 65464 65787 65829 66302 66407 67075 67680 67866 68380 68469 69009 69281 69365 69411 69534 70626 71391 71909 72477 72786 72950 74157 74521 74649 75406 75861 76944 77454 77618 78224 78351 78444 79402 79687 79798 80105 80478 81680 82242 84243 84893 84896 85078 85242 85308 85470 85974 86148 86383 86966 87596 87713 88430 89679 90582 90928 91478 91520 91641 92221 92336 93130 93140 93677 93742 93990 94159 95002 95299 95539 97164 97382 97938 98310 98428 99298 99518 99880
3	11	73	35	38 787 1364 2472 2492 2697 3025 3164 4600 5805 5882 6719 6801 6967 7182 8387 9889 10112 10391 10721 13285 13403 13737 13778 14032 16183 16306 16454 17775 18315 18964 19668 21272 22470 23974 24141 25375 26426 26963 27401 27549 28168 28528 28687 29945 30065 30164 30397 31018 31471 32245 32795 32816 34207 35073 35170 35672 37160 37291 37382 37634 38150 38630 38860 38949 39468 40248 40624 40869 41237 41509 42273 42741 43309 43653 44810 45631 45876 46701 47102 48613 48983 49127 49385 50022 50392 51051 52907 53210 54281 54676 54784 55190 55352 55524 55668 56368 56739 57519 57626 57952 58288 58649 58661 59087 59277 59377 59683 59703 60107 60138 60355 60518 60727 61282 61744 63030 63188 63493 63857 64083 64259 65087 65319 65452 65511 65920 66482 66962 67818 68310 68796 69074 69144 69592 70038 70083 70316 70820 71199 71508 71676 71706 72157 73222 73557 73621 73857 73860 74070 74398 75646 76122 76178 76380 77250 78231 78284 78484 78724 79033 79123 79536 80077 80523 80879 81868 82005 82569 82709 83040 84018 84069 84465 85032 85294 85391 86261 86822 88245 88271 88480 88697 88705 89933 91343 91721 92208 92293 92504 93294 93318 93631 93750 94600 94928 95041 95455 96124 96490 96549 96554 96855 96957 97482 97497 97709 98697 99287
4	23	321	17	647 1141 2008 3003 4310 4477 4536 6246 6507 6600 7032 7228 9010 9503 9543 10243 10980 12419 12561 12650 12826 13614 14169 16603 17001 18037 18891 19152 20126 20282 20638 22011 23216 23505 23576 26487 29574 30042 30873 30908 31020 32450 32684 33528 34669 35505 35523 35616 36334 36846 37510 37620 38007 38072 38334 38342 38959 39602 39953 40832 42335 42377 42445 42526 43421 44754 44888 45861 46203 46542 47261 47772 48693 48894 49620 49712 50102 50349 53106 53482 53763 54279 54549 54683 55807 55842 56192 56828 57009 57531 57804 58732 58913 58961 59032 59484 60132 60615 61630 62653 65222 65612 66670 66689 67631 67972 67976 68217 68857 69154 69555 69938 70398 71262 71548 71607 73033 73360 74028 74063 74487 74936 75485 76717 77385 77557 77715 78292 78688 78732 78974 79440 80351 80410 80825 81962 82674 82698 82852 83039 83367 83458 83632 84235 84757 85047 85542 89151 89349 89794 90437 90742 90776 91625 91744 92742 93170 93708 93803 94670 94794 95366 95695 96679 97214 97326 98042 99152 99326
5	12	849	33	32 555 2465 2810 2991 4392 5741 5925 6162 6370 7108 7520 7716 7952 9255 10543 10606 10849 11400 11727 14912 15290 15665 15791 15841 16009 16149 16326 16561 16847 17220 18270 19178 20369 21437 21525 21921 23950 24126 25813 27277 27313 27362 27570 27606 27993 28265 28973 29028 29125 30015 30215 31467 31663 31851 32184 32300 32310 32735 32838 33158 33223 34033 34815 36019 36100 36612 36614 37242 37297 37490 38386 38407 38599 39081 40780 40783 41104 41691 41781 41818 42229 42289 42996 43702 44347 46336 46520 46828 47443 47637 49415 50427 50524 51120 52732 52864 53038 53443 53486 53780 54068 55863 56173 56181 58495 58841 59535 59721 60537 61085 61247 61531 62203 62633 63013 63610 64047 65101 65728 65888 66756 67257 67876 69674 69902 70211 70377 70517 71073 71701 71735 71781 71819 72075 72167 73280 73438 73634 74168 75102 75155 75205 75894 75951 76704 76760 77552 78598 80372 80704 82052 82343 82372 82552 82833 83486 84925 85086 85681 86066 86406 86687 87070 87323 87445 87478 87504 87769 87859 87872 88487 88974 89198 89610 90421 90732 91133 91418 91420 91456 91604 91703 92506 92732 93104 95342 95480 97354 98009 98038 99675
6	9	262	65	720 2326 2529 2724 3955 5406 5469 5953 6711 6917 7674 8183 8436 9180 9330 9815 10121 10470 10483 10659 10984 11433 11698 12158 12570 13234 13307 13690 14810 15656 16237 16605 16842 17256 17315 17376 17475 18547 18732 18777 20271 20908 21646 21911 22847 23806 23903 24822 25139 25767 25806 27693 27897 30229 30248 31511 32430 32583 33057 34393 35289 35698 35705 35711 39227 39711 40077 40084 41045 41225 41659 42215 42573 42727 43212 43457 44239 44669 45351 46066 46856 48148 49109 49998 51078 51672 51755 52624 53199 53240 54075 55221 55499 55546 55691 55744 56099 56254 56599 57819 60082 61770 62613 63260 63443 64447 65368 67012 67018 67051 67923 68700 69210 69631 69738 70302 70387 70960 72822 72957 73289 73526 73842 74776 74940 75286 75387 75737 77128 77760 78394 78826 79681 79846 79934 80066 80186 80636 81057 81818 82137 82182 82648 83473 83755 84938 85489 86609 86855 87697 88229 88301 88726 89159 89168 90224 90235 90617 91330 92561 92685 93506 93935 94148 94652 95007 95538 96645 96681 97531 98761 98999 99787 99813
7	8	369	83	1725 1760 1884 2528 2647 2905 3206 3581 3891 5233 5408 5732 6424 6648 7010 7490 7510 7714 8532 9398 9867 9871 10698 12312 13427 13692 13723 14835 14879 15017 16423 17007 17157 17190 17641 17702 18409 19603 19780 20619 20712 21370 22117 22177 22603 23246 24177 24253 24285 24363 24375 24941 25302 25458 25634 25991 26198 26311 26643 27489 28241 28693 29235 29465 29880 30380 30793 30798 31852 32094 32524 32682 33389 33751 33819 33993 34016 34133 34987 35417 35886 36152 36392 37249 37987 38224 38666 39202 40057 40372 40391 40538 41747 41799 42652 43761 44006 44276 44872 45573 45618 46061 46068 46071 46172 47266 48115 48568 49183 49312 49454 49472 49804 49900 50568 51740 51964 52737 53287 53416 53840 54563 55420 56604 57305 57501 59290 59974 60386 60549 60937 61587 61676 62007 62191 62293 62295 63557 63566 63706 63879 64170 64737 64874 65517 65694 65699 65963 66388 67745 67954 68014 68089 68332 68806 70175 70424 70644 70885 71375 71906 72594 72931 73352 73792 74491 74802 75370 75946 75975 76583 78967 79300 79340 79569 79600 79868 80014 80669 80895 81256 82101 82135 82725 83482 83487 83800 84700 84732 85432 85765 85979 86075 86344 86894 87117 87296 88352 89185 89545 90295 90822 90929 91150 91550 91956 92241 92317 92898 93012 93352 94137 94190 94924 94935 95587 96769 97294 97295 97741 98596 99060
8	40	433	93	136 177 603 1007 1112 1176 2147 2283 3103 3155 3994 4149 5497 6360 6793 6891 6906 6977 7022 7394 7885 7993 8134 9074 10439 10670 11937 12594 13010 13074 13150 13634 13760 13777 14529 15392 15543 15897 16106 16289 16811 17073 17155 17444 17811 20209 21130 21248 21635 22713 23372 24205 24294 24789 24935 25301 26102 26591 26910 27780 28106 29469 30074 30196 30572 30717 31188 31245 31749 32075 32128 32680 33435 33730 35797 35911 36008 36954 37276 37464 37539 38109 38248 38504 38780 38809 39499 39799 40233 40754 41295 41690 42326 42452 42642 42690 43130 43667 43857 45202 46149 47244 47311 47384 47705 48058 48663 50560 50588 50684 51547 52296 53022 53195 53420 53459 53724 53826 53996 54292 54349 54668 54969 54988 54989 55383 55657 56382 56417 56659 57354 57835 58073 58439 59424 60020 60269 61239 62262 62449 64462 64559 65325 66165 66272 66924 67329 67559 67642 68331 69394 69588 69947 70036 70120 70846 70928 71264 71447 73974 74088 74233 74480 76607 76958 77281 77283 77588 78890 79086 79261 79736 80386 80926 81414 81991 83397 84070 84152 84349 84419 84651 85437 85659 85749 85899 86484 86953 86957 87355 87471 88740 89027 89261 89514 89553 89564 90112 90180 92023 92560 93369 93888 93950 95018 95045 95108 95199 95914 95982 97744 98299 98724 99720
9	23	848	61	2523 2930 4142 4455 4692 4892 6651 6784 8291 8644 9336 9566 10584 11347 11534 12968 13878 14071 14686 15649 16027 16099 17741 19276 19496 19946 20075 20568 21447 22844 23262 24754 25322 26131 26535 26731 26737 27647 28411 28965 29144 29684 29686 31250 31500 31711 31842 32037 32048 32302 33511 34146 34642 34885 35873 36055 36396 37358 37725 38274 38763 39109 39901 40656 40892 41137 41201 43470 43829 44587 44694 45409 45488 45625 46006 46899 47853 48763 48811 50438 50869 51748 52086 52457 53709 54254 55170 55395 56151 56174 56501 56566 56672 57151 57901 58547 58990 61814 62068 62383 62497 63758 63778 63875 64075 64092 64384 65601 66080 66702 67211 67623 68567 69251 69304 69323 69884 70205 70284 70375 71069 71464 71937 72071 72094 73144 74139 76270 76746 77686 77940 78155 78419 79203 79242 79502 81424 82006 83058 83629 84115 84154 84276 84321 84783 85074 86440 86451 86926 88259 88354 89211 89397 89401 91444 93037 93286 93871 94006 94105 94704 96190 96248 97464 97478 97857 98264 98771 99475
10	19	111	97	61 1396 2024 2064 2126 2329 3211 3989 5356 5369 5485 6165 8829 9591 10106 10178 10572 10874 11084 13454 14064 14233 14447 14999 15042 15218 15595 16114 16359 18490 19436 20326 20370 21038 21425 21652 21703 22818 23232 23312 23465 24025 24862 25126 25671 25701 26070 26489 27045 27528 28588 29279 30055 31912 32024 33084 33605 33933 34549 34659 36715 37430 37804 37906 38044 38226 38238 38395 39364 39914 41310 41569 42350 43017 43144 43154 44174 44712 44876 45629 46228 46266 46783 47083 47186 47745 48639 48871 48877 49921 49975 50502 50531 50659 50672 50979 51611 51868 52368 53337 53438 54136 54494 55459 55741 56203 57141 57475 58122 59619 60621 61311 61541 61902 62258 62351 62751 62979 63029 63105 63658 64347 64962 65223 65649 66701 67177 67256 67996 68653 69055 69144 69993 70697 71263 72361 72835 73129 73866 75607 76454 78272 78486 79736 80030 80072 80160 80632 80760 81008 81396 81837 81846 82070 82259 83264 83469 84498 85631 85645 85987 86416 86544 87163 87314 87703 88512 89277 89604 89818 89924 90032 90111 90212 90234 90707 90963 91041 91243 91465 92156 93305 95182 96075 96297 96456 96521 96552 96733 96940 98118 98583
