Course	Room	Teacher	Time	Students
1	33	44	59	303 317 449 591 830 1069 1638 2820 2893 5169 5398 5654 5990 6384
2	28	609	7	76 1011 1270 1548 2164 2983 3001 3525 3882 6225 6338
3	28	686	81	458 912 1243 1343 1601 2170 2276 4167 4879 5540
4	19	765	71	324 404 1489 1594 1685 1988 2213 2354 3092 3431 3569 4371 4868 5193 6427
5	26	430	57	904 1285 1662 2166 2272 2292 2554 2621 3110 3234 4061 4064 4067 4479 4719 5010 5681 6002 6058 6077 6120 6976
6	19	360	84	411 1133 1546 1814 1975 2900 3170 4199 4433 4945 5165 5362 5442 5475 6375
7	7	86	66	53 550 1006 1759 2157 2682 3831 5038 6266
8	5	632	33	1105 1953 2680 4244 4460 5686 6435 6497
9	18	573	93	74 282 808 1234 1268 2825 3350 3893 5190 5930 5991 6051 6691
10	27	57	9	218 3617 4056 4476 5484 5924 5977 6674 6976
11	13	409	9	527 905 1606 2172 2457 2464 2837 3156 3565 3627 3656 3782 4535 5078 5278 6087 6331 6884
12	14	608	84	391 622 1966 2181 3354 3808 3917 4130 4878 5117 5123 5877 6285
13	13	580	88	179 508 590 673 2169 2721 3083 3122 3479 3891 4255 4614 4685 5337 6251 6253 6799
14	14	793	67	326 1062 1337 1882 1987 2221 2621 3775 4739 4764 5306 6318 6368
15	7	376	55	19 610 1356 1539 2325 2390 2996 3483 4570 4754
16	9	849	85	369 1171 1315 2004 2290 2615 2777 2887 3346 4230 4490 5387 5445 5994 6488 6917
17	28	27	47	259 868 1053 2693 2710 3912 4004 5733 5900 6288 6493
18	39	668	86	1837 1851 1947 2002 2873 3289 4033 4687 4923 5337 5539 6392 6530
19	12	896	68	173 658 830 1926 2057 2472 2744 3041 3209 3776 4565 4663 5059 5307 6061 6421 6571 6608 6782
20	9	972	6	28 1396 1496 1968 2080 2517 2800 3639 3846 4952 5139 5201 5230 5914 6713 6735
21	39	106	71	1140 1315 1446 1707 2275 2321 2654 3139 3924 4308 5934 6246 6732
22	26	416	32	62 106 130 167 509 674 1192 1823 1970 2023 2446 2552 2737 2764 2898 3204 5375 5644 5924 6376 6526 6799
23	6	740	34	30 419 1534 1777 2623 2661 2710 2869 3294 3507 3599 3644 3830 4018 4150 5339 6202 6210
24	33	779	39	235 603 1085 1113 2357 3288 3311 3824 4388 4797 5235 5326 5558 5698
25	4	991	93	77 681 1473 1984 4639 5084 6034 6621 6637
26	4	421	7	329 1201 1356 1458 1526 2027 3124 3481 4801 5740
27	13	910	73	118 337 484 737 2642 2749 2981 3274 3411 3514 4639 4809 4844 5791 6423 6738 6793
