Course	Room	Teacher	Time	Students
1	1	585	90	165 1276 1606 1922 2120 2450 2703 2751 3503 3605 3766 4955 5158 5893 5992 6888 7022 7265 7586 9469 9507 10122 10130 10287 10925 11006 11395 12599 13146 13299 13634 16247 16323 16616 16989 17303 17504 18155 19660 20234 21350 21511 22515 22656 22744 23281 23503 23996 24505 25435 25460 25916 26239 27811 28986 30360 30602 30939 33125 33344 33778 35073 36293 36620 38513 39311 39421 40920 41916 43128 43489 43504 43943 44087 44203 45118 45150 45779 45976 47397 47775 48586 49216 49630 50882 51147 51382 52125 52891 53302 53459 54111 54509 54522 54551 54748 55097 55451 55774 56046 56088 56522 57798 58882 59179 59189 60499 61476 63015 64395 64753 65062 65523 65773 65809 66445 66485 66764 67220 67999 69126 70489 70886 70944 70978 71401 72094 72168 72400 72544 73027 73057 73211 73982 74969 75666 75877 76179 76370 76893 77298 78665 78804 79061 80960 81060 81848 82247 83458 84045 84242 84632 86444 88208 88240 88304 88402 88501 89293 90299 90663 92181 92402 92909 92968 93597 93679 93760 93916 95213 95574 96049 97455 99204 99793
2	12	156	71	337 1114 1704 1882 2238 2381 3683 3716 4596 4694 4819 4995 5511 5577 6055 6804 6934 7496 7643 8242 8443 8798 9406 10802 10881 11335 11848 12589 12894 12965 14055 14327 15139 16047 16192 16422 17245 17287 17903 19025 19178 19732 20076 20698 21049 21496 21906 23156 24180 24221 24854 24916 25193 25424 25477 26924 27194 27401 27436 29981 30408 30411 30609 31744 32704 32815 34224 35285 35562 35933 36285 36385 36688 37039 37719 37867 38066 38917 39166 39665 39697 40026 40039 40168 40760 41121 41391 41510 42403 42597 43185 44250 44323 44886 46087 46728 48053 48941 49992 50076 51796 52077 52759 53377 55454 55952 56435 56558 56811 57293 57658 57677 58385 58864 60859 61570 62317 62537 63265 63446 63600 64031 65358 65517 66487 66558 67155 67262 67847 68079 70327 70872 71065 71256 71280 71308 73549 74004 74526 74650 75806 76136 76233 78330 79233 80408 80773 80963 81102 81355 81721 82024 82043 82438 82490 82687 82947 83557 83844 84066 84975 85165 85596 85701 85759 85978 86256 87010 87730 88381 89934 90137 90654 91738 92977 93200 93253 93652 94679 94831 95442 96625 96642 97310 97687 97740 98046 98135 98625 98967 99129 99156 99640
3	12	154	2	132 188 1067 1261 2348 3197 3443 3708 4325 4521 5082 6119 6313 7296 7861 8381 9119 9145 9718 9735 9995 11488 11850 12132 13667 13696 14098 15130 15710 15736 16631 16819 16936 17621 17971 18185 18318 20602 20769 20865 21286 21742 22234 22382 22837 22994 23242 23788 24060 24992 25287 25478 26285 27099 27239 27353 27677 28446 28585 29391 30553 30887 31415 31715 33201 33553 33579 34358 35472 35633 35749 35835 36034 36173 36855 37502 37614 38009 40271 40437 40625 40761 40796 41102 41931 42712 43364 44403 44571 44941 45173 46019 46244 46608 47001 47185 47477 47810 51831 52182 52236 52943 55351 55841 57135 57572 59506 59614 60302 61132 61253 61482 63082 63110 63278 64318 64526 64737 64918 65008 65294 65968 66531 66805 66917 68262 68431 69005 69740 70704 71147 71602 71606 72065 72067 73294 73700 74458 74853 75121 75123 75536 75766 76215 76909 77048 77336 77448 77578 77960 79289 79291 80066 81000 81337 81698 81830 82193 82217 82340 82479 82600 84465 84535 85755 86520 87483 88117 88124 88314 88372 88565 89009 89350 90022 90038 90068 90202 90299 92823 93206 93325 93565 93767 94012 94333 94979 96292 97394 97932 98687
4	20	277	92	989 1656 2580 3153 3808 5310 5564 5732 5845 6916 6951 7578 8060 8222 8429 8646 8791 9493 9861 9876 10285 10301 10466 11974 12381 12495 12589 12893 13024 13247 14167 14232 14639 14867 14868 15238 15809 16088 16981 17164 17426 17812 18561 18765 20372 21379 22139 22365 22655 23786 24854 25202 25363 25366 26072 26588 26647 27156 27866 28748 28827 29756 30385 30470 33063 33414 33722 34199 34543 34931 35465 35933 36216 36253 36477 37346 37578 38937 39045 39225 39301 39855 40157 40998 42432 43499 43677 44397 45143 45938 46909 47355 49210 49533 49615 49787 50182 50401 50673 50726 51254 51262 51400 51791 52252 52607 53728 54691 55878 56434 56495 56614 56770 57387 57582 57643 57650 57840 58119 58168 59309 60961 61032 61440 61441 62111 62225 62250 63108 63748 63921 64198 65553 65762 66311 68110 68924 69004 69620 70545 70659 71419 71458 72068 72834 74104 74300 74802 75309 75411 75983 76340 76422 77347 77348 77884 78001 78656 79140 79764 79930 80166 80233 80468 81210 81886 82157 82759 83086 84025 84244 84268 84656 85367 85463 85917 86518 87114 88565 89519 89847 90984 91917 92105 92307 92366 92584 92882 93357 94113 94771 95851 97117 97281 98124 98313 98383 98398 98779 99004 99070 99451 99952
5	13	950	84	181 518 611 1255 1994 2427 2811 3302 4102 5506 5507 5584 5597 5727 5808 6630 6749 6752 7104 7740 8438 9181 9592 10911 11351 11920 12240 12317 13160 13828 14065 14109 14783 14835 14916 15012 15826 16399 16699 17694 18067 18141 18233 18512 20169 20379 20404 21421 22340 22355 23642 23768 23778 23970 25425 26196 26546 26962 27740 28475 29058 29448 29844 29910 30464 31083 31387 32349 32825 32955 32989 33235 33740 34216 34310 34865 35223 36304 36404 36437 36981 37084 37396 37542 37614 37823 37957 38125 38221 38549 39596 41025 41048 41718 42336 43088 44343 45167 45211 46187 46324 46988 47606 47639 47809 48770 49977 50180 51352 51620 51727 54289 57165 58776 60179 61083 61325 61355 61426 62485 63894 64684 65328 65434 66158 66848 67536 67551 67753 68485 68531 68838 69573 70815 70931 72376 72629 73314 73965 74533 75962 76140 76379 76585 77212 78385 78751 78819 79005 80163 80823 81164 81839 84253 84459 84591 84857 85860 85971 86666 88545 89010 89266 89334 90339 90897 92950 93244 93739 93973 94335 94752 94818 96850 96976 97681 98166 99066 99835
6	38	268	12	1131 1315 1320 1744 2248 2297 3710 4130 5864 7746 7913 7948 8085 8311 8347 8559 9771 11119 11329 11481 11497 11997 12057 13972 14049 14128 15112 15592 15864 16587 16722 17389 17576 18927 19189 19197 19690 20063 20499 20788 20990 21367 21462 21834 22705 22878 23017 23093 24623 24647 24755 24818 25269 25727 26427 26937 27288 28082 28142 28484 28582 28720 30314 30916 31006 32022 32042 32418 33172 35093 35692 36483 36853 37258 38297 38586 39512 39986 40640 40762 41250 41882 42202 42358 42580 43222 43502 43529 44180 44285 44655 45700 46141 46180 46413 48463 49853 50405 50513 51631 51900 51996 52353 53460 53701 54004 54272 54656 55094 55139 55410 56158 57037 57685 58231 58570 58997 59410 59944 61054 61109 61220 62201 62422 62722 62805 62861 63536 63675 63793 63862 64127 64643 64780 65840 66343 67002 67257 67484 67761 68267 68430 68545 68700 69161 69972 70846 71083 71633 73031 73044 73648 74295 74685 74835 75091 75387 75486 75797 75942 75990 77260 77932 78115 78119 78555 79207 79678 79720 79993 80113 80135 80172 80278 80342 80697 80702 81178 81883 82165 82290 82422 82838 82873 84522 84630 85053 86665 88129 88440 88475 88530 88582 88586 89164 89591 89628 89932 90106 90540 90622 91141 91245 91807 92021 92225 93271 93293 94614 94849 94882 95065 95114 96504 97222 97242 97745 98086 98770 99115 99993
7	8	643	39	632 1155 1434 1948 2090 2970 3240 3368 4152 4503 5554 6094 6142 6184 7059 7209 8229 9155 10004 10154 10537 10749 10776 11152 11517 11635 11830 12007 13962 14177 14329 15679 16099 16168 16828 18317 18991 18998 19556 19881 20951 21130 21647 21811 21836 22255 22671 24049 24460 24462 25405 25502 25543 26309 27285 27559 27631 29146 29589 29814 30699 31571 32254 32537 33030 33408 34426 35716 36436 36700 37744 37962 38453 38486 38669 39452 40991 41352 41354 41432 41663 42405 42568 43491 43678 44122 44310 44552 45254 45501 45667 45859 46186 46425 47834 48739 49305 49899 50416 50704 50809 50968 51288 51313 51659 51942 52371 52450 52993 53698 54252 54330 55310 55600 55607 55741 56498 58451 59084 59485 60174 61002 61216 61489 61746 61787 62948 63048 63393 63710 64195 64196 64234 64346 64671 64739 64781 64789 64821 65649 66243 66915 67039 68504 68657 68767 68840 68932 69339 70143 70302 70643 70879 70950 71260 71836 72045 72046 72674 72972 72999 73997 74240 75016 75154 78299 78447 78644 78840 79396 79486 79511 80164 80330 80494 80524 81662 82076 82273 82428 83146 83635 84592 85077 85250 88323 88679 88840 89475 89723 89730 89909 90110 90168 90212 90435 90799 91507 92168 92804 93527 93929 94452 95488 95708 96259 96606 97570 97644 98068 98804
8	7	655	84	441 558 1059 1254 1809 2017 2884 3694 3906 4345 4353 4640 5381 6195 6279 6746 7513 8018 9210 9889 10048 10417 10877 11000 11783 12886 14173 14420 14466 14777 14871 15156 15215 16022 16108 16666 17206 17677 18025 18522 18919 20815 20945 21790 22235 23502 23710 23859 24227 24967 25409 25775 26147 26582 27603 28640 29757 30493 31429 31807 32755 33525 33627 33915 33999 34077 34273 35046 35247 35756 35782 36028 36609 36678 37129 37281 37508 38073 38554 38870 39288 39329 39389 40956 41241 41410 41990 42279 43020 43034 43324 43630 44518 45038 45107 45398 45526 45567 46046 46785 50087 51324 53157 53591 54217 54324 55022 57084 57464 57506 58563 59208 59858 60190 60542 61257 62062 62308 62575 63317 63947 65898 66530 66737 66912 66913 67101 67324 68058 68664 68786 68939 69408 69477 69499 70560 70577 72742 72846 73396 74085 74159 75156 76457 76642 76844 76849 77498 77954 78977 80709 81309 82077 83117 83237 83858 84489 84928 84958 86632 86771 87650 88307 88341 88504 89597 90002 90858 91239 91429 92554 93121 93571 93695 93764 94682 94702 96017 96150 96648 97235 97287 97530 98024 99261 99635 99908
9	22	707	48	702 1265 1549 1663 3367 4537 4588 4738 5632 7365 7999 8539 8731 8823 9960 9996 10247 10307 10444 11518 12283 12842 14192 14483 15249 15404 15457 15785 18169 18403 18520 19088 19614 19923 20055 20060 20125 20262 20728 21374 21473 21610 21723 22376 22378 23088 23300 23565 23610 23739 24150 24492 24756 25412 25747 26237 28456 28685 30017 30084 30572 31267 31489 31781 32876 32965 34040 34444 34521 34913 35873 35984 36209 36786 36873 37336 38088 38384 38503 38630 39115 39301 39397 40132 40495 41842 43615 46768 46877 47070 47612 47625 47633 48265 48744 49530 49561 51230 51961 52182 52430 52721 53352 54648 54885 54968 55526 57223 57497 57550 58075 58187 60802 62632 62750 62966 63444 64124 64368 65198 65287 66025 66685 67067 67425 67552 68189 68289 69104 69419 69601 69954 70215 70413 71210 71526 71681 72103 72752 73736 74080 74154 74406 77469 77580 78142 78424 78883 79077 80232 80589 81528 82091 82616 82909 82922 83616 83705 84356 84815 85919 86077 87100 87177 87419 88550 89434 90025 90601 90610 90916 91144 91578 91718 92285 92360 92692 94250 94928 94963 95218 95323 95567 95656 97234 97380 97622 97970 98268 98495 98533 99037
10	9	972	45	212 669 1140 3550 3818 4402 4917 5756 5786 6369 6480 7747 7780 7867 7869 8271 8618 8693 8789 9495 9781 11036 12061 12355 12704 13956 14162 14223 15529 15805 16790 16993 17966 18489 20292 20597 20647 20854 21347 21714 21928 22028 22599 23589 24514 24917 24937 25379 26279 26644 26912 27797 28022 28120 28479 28643 28794 29640 29688 29899 30247 30364 30662 31553 31693 32068 32925 32964 33186 33212 33429 33803 35216 35475 36248 36422 36680 37270 37469 38475 39967 40308 40445 41415 42228 42449 43515 43837 44405 44668 44958 45600 45635 45944 46065 46099 46462 46773 46892 46921 47289 47412 47995 48362 48620 49013 49336 49663 51412 51951 51956 52460 52861 53218 53723 54120 54616 54647 54694 54727 55375 55523 56619 57158 57556 57959 57971 58443 58737 59412 59925 59939 60111 60159 60645 61124 61459 61684 61781 62173 62400 62946 64507 64557 64742 64933 65819 66304 66747 66905 67339 67792 67870 68235 69337 69652 69745 70153 70229 70947 71067 71180 72129 72598 73780 74005 74007 74734 74828 74861 74898 74953 75097 75256 76083 76108 77902 78363 79245 79623 79961 80318 80486 81215 81272 81594 81936 82814 83655 84013 84047 84422 84731 85142 85416 85553 86290 86798 87128 88251 88351 88451 88900 89452 89900 89943 89978 90971 91268 92123 92452 92598 93226 93627 93644 93974 94387 94477 94813 94985 95374 95684 98648
