Course	Room	Teacher	Time	Students
1	38	462	38	296 980 1149 1464 1945 2721 3437 3490 4731 4980 6847 7099 7916 9015 9397 9511 10003 10826 11141 11304 11472 11617 12083 12521 15096 15472 15911 16868 18248 18401 20036 20037 20775 20872 21853 22471 23685 23899 24223 24740 25627 26201 26507 27842 27948 28170 29431 29555 30160 30171 30479 31296 31812 31987 32105 32771 33591 33961 34227 34944 35170 35838 36828 38906 39862 40368 40402 41537 42132 42756 44104 44371 44466 46072 46378 46827 47131 47273 47802 49052 49136 49952 50295 50416 50919 50923 51298 52498 52795 55135 55305 56888 57661 57868 58457 58932 59443 59990 61908 62234 62792 63732 63914 64074 65344 65365 65511 66310 66715 66744 67230 67908 68060 68221 68263 68386 68923 69077 69418 69650 69987 70047 70241 70309 70348 70646 70853 70940 71086 73535 74270 74379 74709 74943 75179 75681 76317 77625 77952 79107 79510 80010 80185 80441 80637 81980 82073 82449 82772 84663 87529 88529 88732 89102 90478 90957 90982 91180 91545 91828 93445 93583 95417 95437 96418 97069 97793 97874 98359 99283 99297 99589
2	15	321	10	55 1112 1328 1376 1855 2163 2595 2759 2785 3628 3945 4119 4315 4943 5027 5698 6249 6442 6552 7008 7427 8222 8976 9398 9825 9833 10046 10268 10336 11353 11354 13720 13956 14029 14169 14218 14505 14781 14857 15186 15189 16850 17484 17782 18261 18644 19516 19523 19797 20078 20667 20913 20996 21155 22442 22816 24043 24333 24604 25075 25530 25952 26087 26580 27892 27945 28173 28189 28283 30074 30216 30908 31942 32023 32029 32491 33337 33626 34089 34181 34580 35218 35486 35774 35895 36355 37017 37439 37896 37994 38711 39119 40156 40527 41335 43821 43997 46376 46401 46491 46602 47123 48463 48676 51167 51198 51285 51768 51820 52367 52964 53880 54347 54557 54736 54768 55875 56305 56437 57131 57274 57852 58001 58126 58133 59207 59685 60569 61133 61214 63448 63460 63892 63946 64574 64959 65547 65833 66344 66492 67616 68931 69010 69576 70299 72043 72647 73288 73295 73352 73664 74256 74651 75115 75258 77623 78117 78626 79033 79105 79436 79444 80091 82343 82358 82969 83084 84023 86877 87160 87905 90035 90259 92365 92383 92448 92644 92965 93359 93412 95437 95667 95686 95702 96263 96336 96528 96578 97198 97452 97522 97802 98242 98603 99187 99344 99630 99995
3	11	506	70	127 154 522 632 653 1032 1469 2944 2951 3505 3815 4197 4877 6123 7566 8221 8461 9153 9287 10320 10552 10949 11197 11655 11865 12232 12459 12953 14447 15272 15417 17606 17684 17866 18245 18383 18493 18629 20940 21368 21717 21848 22836 22850 22946 23109 24155 24169 25426 25460 25646 26076 26543 26712 26747 27045 27052 27803 27939 28038 28134 28237 28417 28582 28618 29875 29942 29955 30811 31204 31998 34378 35376 35422 36146 38221 38315 39026 39504 40277 42692 43284 43323 43512 43632 43665 43995 44112 44614 46736 47208 47624 47906 48360 49281 49285 50663 51580 51689 53179 54253 56174 56247 56980 57098 57400 58658 59550 59877 59940 60322 60636 61175 61343 62407 62487 63746 64695 65969 66914 68525 69063 69276 69641 70913 71174 71413 71653 72527 72557 72595 72655 72784 73636 73842 74037 74207 74576 75041 76406 77215 77574 78019 78500 79233 79467 79622 80932 81044 81498 81930 82471 82621 83469 83544 83667 83694 84231 84419 85080 86072 86125 86983 87460 87994 88255 89204 89803 90018 90619 91220 92047 92436 93244 93541 94557 94776 94799 96406 97291 97334 97629 98043 98830 99330 99521 99857
4	11	955	59	23 1274 1722 1854 2020 2679 2904 2976 3110 5369 7061 7535 7753 8130 8658 9407 9479 9626 9763 10214 10942 11078 11142 11176 11724 12944 13696 15783 16141 16439 18172 19487 20029 20096 20744 23008 23266 23784 26627 27709 29088 29491 29692 30411 30862 32173 32220 32621 32683 33284 33446 33627 33684 33741 33761 33972 34681 35638 36456 36480 36841 37403 38095 38555 39634 39742 40767 40822 40890 42036 42132 42350 42928 43223 43752 44216 44699 45564 46467 46500 47094 47575 47667 48122 49123 49544 50005 51222 52641 52715 52739 52839 53868 54543 55477 56586 56927 57065 57407 57598 57618 58523 58815 59143 59225 59413 59476 59680 60744 61040 62102 62378 62705 62787 63847 63969 64175 64943 65048 65185 65337 66640 67478 67484 68100 68343 68650 68906 68968 69498 69761 69872 69877 71813 71827 71954 72221 72331 73958 74115 74354 75711 75787 76231 76368 76379 76522 78505 78972 79088 79513 80623 82629 83238 85242 85619 85666 86250 86693 86844 88197 88282 88430 88879 89154 89216 89294 89441 90811 91409 91499 91578 91674 92157 93449 96338 96482 96781 96862 97368 98859 99092 99149 99804 99992
5	38	899	22	161 1446 1933 2975 3461 3540 3965 4210 4984 5359 5858 6068 6168 7322 7406 7433 7619 7878 8586 8697 9190 9458 9827 10222 10692 11647 13809 14234 14998 15063 15763 17753 18380 18939 19800 20366 20499 20642 20645 21142 22206 22324 22526 23323 23331 23725 24335 24391 24728 24785 24955 25692 28708 29708 30002 31404 31874 33017 33686 34427 35958 36771 36911 37007 37499 38273 39143 39663 39959 40874 41160 42568 42951 43580 43862 43912 44811 44920 45852 48462 48759 48939 49183 49464 50036 50281 51781 52594 52966 53348 54029 56115 56123 57238 57831 58082 58585 59109 59876 60677 60822 61441 61893 62521 62815 63459 65533 66628 68723 68857 69259 69700 71019 71102 72251 72466 73231 73358 73688 73832 74005 74522 75091 75537 76121 76144 76512 77082 77218 77385 77661 77708 78154 78283 78295 78526 79580 79712 80765 80840 81384 81498 81831 82751 83020 84374 84462 85587 85866 86731 87488 87585 87852 87980 88079 88187 88368 88618 88643 89134 89675 89768 91141 92353 92742 93965 95020 96940 97808 97836 97918
6	10	944	34	46 823 901 1086 2308 2507 2730 2796 3161 3252 3374 3428 4721 4881 5022 5135 5198 5376 5468 5635 7326 7537 7762 8010 8140 10703 10847 10995 11321 11750 12564 12910 13122 13139 13176 13503 13622 13942 14065 14262 14966 15611 15691 15928 16012 16341 16938 17657 18029 18433 18925 19106 19141 19305 19664 19907 20133 20308 20962 20971 21244 21333 21727 22819 25005 25119 25410 25619 26530 27014 27804 28728 28867 29095 29292 29328 29470 29997 30696 30900 31605 32229 32390 33533 33767 34169 35449 35470 35513 37575 37932 39130 39379 40026 40152 40848 40849 40921 41007 41334 41364 41977 42804 43665 43752 45126 45433 45636 47761 48222 49532 50438 50842 51117 51732 52088 52118 52381 52529 53142 53376 53659 53918 55376 55469 56218 56636 57261 57710 58442 58747 59134 59547 61085 61139 61158 61682 62198 62689 62796 63785 63933 64514 64754 64780 64835 66324 66781 66937 67302 67741 67809 68253 68363 69438 69574 69963 69974 69996 70447 70515 70558 70700 70742 71231 72515 73563 73980 74047 74454 74478 74730 74805 75173 76104 76160 76985 78648 78727 78889 79492 79726 80439 80890 81073 81484 81595 82636 83193 84552 84650 84805 84967 85406 85887 86340 86384 86880 87258 87941 88135 88660 88813 89361 89613 90070 90367 90995 91141 91656 92756 92764 94000 94033 94185 94307 95085 95133 95234 97741 98242 98721 98858 99060 99233 99734
7	39	326	69	462 1422 3455 3728 3866 4327 5009 5031 5508 5698 5761 6089 6672 6886 7073 7629 7740 8303 8779 10204 10415 11057 12199 13229 13879 14371 15131 15460 15710 15928 16913 17318 17578 18007 18312 18393 19208 20022 20835 21307 21615 21718 21898 22032 22755 23702 23772 24237 24622 25353 25851 26198 26281 26748 27326 27481 28075 28272 28466 28564 29306 30512 30556 30763 31449 32123 32181 32293 32790 33404 34796 34819 35114 35343 35734 35994 36148 36673 36973 37619 37728 37988 37992 38018 39499 39833 39971 40283 41458 42129 42257 43717 43861 44042 47130 47438 48457 48485 48835 50071 50465 50748 50964 51188 51350 52264 52518 52638 52695 53665 54684 55200 55777 57322 58356 59077 59703 61259 63760 64055 64178 64232 64821 65016 65221 66557 66886 67880 68950 69024 70097 70381 72783 73327 73405 73623 73995 74226 74239 75053 75764 75908 76147 76575 76826 77060 77249 77327 77560 77917 78352 78461 78648 80423 81507 81928 82577 83294 84184 84338 84632 84730 85028 85628 85905 86215 86793 86995 87139 87511 87760 89272 89383 89620 89870 90232 90561 91029 91257 91606 91713 92609 92823 92899 93158 95672 95996 96350 96574 96611 96803 96908 97117 98803
8	32	163	43	1088 1361 1535 1878 2617 3454 3468 4156 4550 4846 5035 5895 6284 6820 7221 7271 8125 8927 9008 9034 9409 10315 10477 10519 10547 10613 11263 11427 11511 12597 13167 13715 13802 14199 14262 14288 15048 16330 16348 16909 17262 17711 18152 18318 18775 19398 19500 19512 19755 20936 21195 22120 22576 22909 23241 23262 23530 24182 24490 24681 25528 25896 26052 26124 29074 30517 30581 30651 31630 31806 32423 32560 32664 32697 32874 33093 33822 34337 34363 34665 34922 35235 35455 35463 36110 36290 36981 37677 38256 38796 39074 41380 41409 41429 41430 41522 41800 41971 41985 42005 42907 43334 44480 44634 45123 45342 45389 46033 47003 47360 48513 49742 49745 49854 49887 50903 52310 52649 54212 54929 54940 55550 55564 56335 57521 57763 57836 57948 58691 58931 59815 60736 61039 61616 62273 62308 62358 62452 63295 64318 66064 67197 68662 69073 70218 70844 70883 71028 71924 71936 72413 72486 72953 73298 73485 74282 74365 75331 75563 75719 75966 76437 76815 76880 78460 79160 79814 80011 80170 80746 81740 82123 82611 82695 82785 82839 82926 83212 83228 83623 83954 84203 85099 85485 86376 87270 87395 87449 88238 88326 88328 88493 89007 89145 89835 90374 91126 91241 91455 91832 91962 92522 92592 93180 93712 93909 94698 94716 95094 95868 96961 97029 97124 97137 97959 98019 98186 98315 98422 98457
9	7	237	11	34 445 1034 1192 1287 2517 4845 5005 5463 5731 6067 6516 6878 7028 7064 7321 7334 7872 7876 8145 8287 8547 8915 9236 9627 10347 11113 13076 13087 13135 13934 14234 15432 16070 16313 16841 17601 18252 19421 19813 19877 20010 20186 20272 21784 22654 22804 23082 23297 24088 25016 25589 26000 26362 26374 26496 26974 27139 29504 30052 30110 30403 30654 30766 30804 31176 31428 31706 31964 32141 33667 34007 34744 35042 35556 36228 36728 36808 37075 37335 37385 37416 38550 38612 38715 38834 38979 39100 39489 39922 40412 40599 40712 40856 40958 41256 41742 41762 42371 42459 42585 43914 43953 44034 44067 45048 45114 45481 45765 46610 46629 46668 47365 47735 47971 48055 48679 49032 49910 51004 51046 51144 52561 52660 54866 55673 56066 56231 56712 57315 59448 59457 61082 61088 61214 61416 61758 61813 62136 63526 64645 64917 65514 65695 67238 68804 69611 70000 70067 71015 71113 71774 71858 72456 73895 74547 75228 75354 76125 76362 76613 77381 77454 77876 78350 78421 78952 79487 79577 79729 80227 80614 81282 81585 81670 82203 82262 82588 83165 84296 84965 85109 86837 86959 87442 87464 88235 88878 89074 89636 89980 91172 91364 91370 91840 91876 91945 93076 93142 93185 94030 94034 94037 94096 94840 95651 96041 96654 97347 97968 98127 98529 99232 99642 99848
10	38	857	12	51 453 593 643 777 872 1287 1695 1858 1917 2508 2955 3244 3481 4200 4278 4638 5791 5865 6119 6397 7116 7675 7788 8095 8517 8846 9742 10305 10708 11020 11536 11744 15447 15676 15946 16662 18316 18545 18666 18997 19489 19591 19830 19875 19979 21168 21551 21758 21927 23736 23751 25995 26313 26318 27133 28600 29945 30165 31130 33157 33376 34051 34057 36156 36939 37473 37518 38857 39733 40235 41067 42575 44949 45090 45824 46250 46504 46923 46957 47122 47135 47363 47510 47682 47817 48081 48694 49047 50531 50587 52913 53343 53370 53452 54526 54727 55076 55788 56296 57456 58170 58212 58259 58702 59542 59546 60189 60333 60939 61229 61500 61716 62196 62272 62610 62611 63258 64856 65198 65221 65748 65753 67371 67746 68202 69482 69537 69898 71123 71250 71261 73578 74522 74838 75991 77013 77265 77324 78120 81430 82057 82166 82248 83435 83801 84734 85060 85451 86216 86660 86676 87843 87912 88743 89148 89192 90192 90401 90541 91125 93592 94547 94607 95751 96034 96047 97671 98336 98502 98961 99090 99853 99982
