Course	Room	Teacher	Time	Students
1	11	706	71	231 262 470 1222 1468 1992 2840 2880 3274 4249 6102 6347 6655 6905 7181 7434 7819
2	21	826	57	149 459 1881 2801 3557 3808 3958 4228 4324 4670 4682 4952 5181 5396 5471 6030 6170 6833 6924 7290 7484 7732 7975
3	18	233	36	181 342 758 1019 1824 2456 2655 2728 3678 4030 4266 4681 4690 5507 5862
4	18	42	99	474 534 1093 1408 3105 3512 3532 4577 4711 4764 5568 5859 6117 6832 7580
5	1	448	84	4240 4929 5340 5421 6202 7204 7685 7975
6	31	588	9	330 495 1386 2217 2845 3219 3281 3994 4109 4260 4524 4580 5130 5316 6074 7539 7560 7633 7670 7856
7	31	418	93	97 1708 1938 2099 2186 2514 2818 2849 3073 3712 3723 4295 5744 6175 6325 6768 7323 7669 7741
8	6	137	90	406 469 1777 3316 4473 4934 5226 5470 5785 5840 5960 5991 6525 6812 7023 7351 7916
9	26	775	80	28 512 750 1370 1383 2368 4701 4900 5229 5495 5505 6272 6507 6533 6925 7584 7963
10	31	557	52	941 1053 1264 1734 2660 2735 2820 3026 4430 4528 4973 5476 5578 5696 5967 6077 6178 6686 7528 7900
11	27	147	66	2240 2354 2424 3194 3497 4089 4651 4734 5008 5360 5423 5587 5709 6171 6438 6503 6754
12	1	125	72	642 1519 3029 4251 5120 5937 6191 6312
13	9	240	51	973 1750 2200 2436 2777 3325 3622 3707 4121 4290 4880 4894 6162 6736 7547
14	33	531	41	790 2260 2269 2316 2558 2694 2820 2864 3382 4332 4591 4622 4663 4933 6203 6609 6610 6721 7523 7573 7683
15	30	252	76	55 554 663 1295 1361 1439 1621 2092 3942 6794 7003 7764 7953
16	25	996	42	205 756 927 979 1967 2052 3171 3428 3681 4987 5047 7778
17	11	532	2	1385 1526 2177 2214 3071 3222 3468 3606 3776 4222 4417 4630 4840 4971 5089 6082 6621 6964 7755
18	13	977	1	594 785 1444 1867 2915 3223 3885 4152 4866 5631 6012 7080 7302 7927 7990
19	40	259	43	460 1041 1554 1687 3611 3798 4019 5005 6909 7455 7721 7954
20	9	829	38	744 1111 1829 2456 2980 3694 3919 4389 4944 5224 6249 6689 7376 7545 7968
21	31	423	33	513 566 725 884 1137 1305 1899 2704 3042 3134 3164 3494 3918 4279 4729 5050 7106 7272 7378 7708
22	9	619	93	9 347 1524 2439 3551 4350 4569 4748 4751 4874 5943 6390 7128 7606
23	19	519	74	496 527 1132 1644 1936 2251 2622 2782 2972 3201 3291 3622 3826 4713 5914 6912 6982 7356 7923
24	21	939	88	184 638 1014 1813 2156 2658 3444 3550 4240 4505 4783 4954 5017 5084 5133 5224 5722 5894 5916 6356 6839 7221 7547
25	4	480	40	159 604 845 891 1068 3308 4303 4309 4502 6505 6663 6752 6896 7629
26	19	871	75	497 579 737 913 1402 1795 1840 2336 3769 4291 4913 5021 5365 5572 6357 6691 7278 7333 7676
27	22	401	27	157 3082 3278 3478 3536 3997 4060 4276 4339 4725 4791 5352 5449 6010 6442 6820 7105 7199 7452 7482 7509 7617
28	19	940	93	812 827 1325 1439 1541 1672 1954 3152 3742 4172 4351 4382 4427 4536 5086 5125 5466 7999
29	11	469	84	286 397 1176 1423 1467 1575 1675 1766 1810 1952 2940 3496 3642 4285 4450 5703 6100 6737
30	33	180	26	442 571 1556 1884 1992 2389 2663 2917 3012 3110 3413 4069 4150 4889 5074 5274 5531 6151 6778 6893 7256
31	33	69	93	214 446 715 949 1848 2550 2915 3309 3396 3571 3867 4567 5179 5355 6019 6076 6301 7038 7324 7978
32	4	410	34	131 310 370 521 630 1358 1477 1864 2737 2771 3288 3821 5155 6302
33	18	564	2	59 1056 2690 3090 4368 4458 5197 5228 5755 5883 5897 6076 7259 7789 7841
34	27	144	85	45 313 474 1088 1550 1914 2135 2342 2596 3359 3812 4503 5244 5471
35	22	906	69	1119 1685 1782 2212 2406 2767 3269 3404 3909 4017 4040 5130 5727 5875 6048 6612 6659 7000 7327 7609 7923
36	13	619	35	962 1241 1471 2433 3022 3170 3314 3572 4392 5242 5501 5597 6640 7239
37	4	321	28	119 603 632 1315 1611 1746 2065 3954 4359 5546 6147 6523 7324 7490
38	16	705	26	1171 1716 2079 3019 3888 4039 4881 5099 5302 7137 7348
39	40	873	36	430 452 1334 2421 3877 4271 4412 5461 6678 7287 7308 7397 7780
40	18	511	27	144 534 627 769 1585 1870 2154 2958 3439 4788 4876 6411 6609 7704 7788
41	18	426	22	127 342 1262 3246 3374 3497 3859 5241 5738 5745 6018 6222 6470 7108 7840
42	25	809	24	96 1476 1731 2787 3521 3887 4290 4429 5410 6101 6907 7708
43	4	892	30	122 172 2211 2222 2945 3873 3972 4526 4595 5371 5775 6484 6934
44	24	253	61	91 256 364 748 957 1206 2236 2783 3028 5222 7159
45	30	263	14	759 1020 1183 1599 1684 2354 2416 2524 3653 3959 4557 5106 5116 6668
46	1	197	30	173 455 1964 2525 3765 4326 4867 7053 7150
47	4	386	87	507 564 1005 1926 2477 3003 4506 4581 4768 5651 5865 6072 7058 7678
48	26	931	32	718 945 2060 2075 2722 3708 3906 4159 4706 5397 5679 5827 6400 6432 6478 7134 7434 7687
49	11	207	98	347 647 1643 1874 3604 3626 4608 4909 4936 5084 5275 5436 5469 6081 6136 6501 6526 7910
