Course	Room	Teacher	Time	Students
1	40	961	59	294 1782 3020 4634 4732 5748 6776 7015 8848 9510 9516 10236 10683 10773 10801 11333 11490 11881 12289 12296 12644 14444 14967 16766 16844 16992 17215 17538 17604 19220 19417
2	34	688	51	1598 1966 2388 2576 2596 2853 3206 3586 3980 4206 4688 4698 5186 5294 5419 6324 6749 7781 8227 8354 9221 9243 9263 10728 10917 11419 11484 12310 12740 13913 14555 15112 15658 15963 16549 16670 16715 18152 18271 18720
3	15	613	97	108 355 727 992 1249 1266 1572 2202 2298 3071 3408 3546 3636 3648 4041 4416 4896 5090 5293 6307 6645 8325 8536 8621 8739 9692 9759 10762 11076 11300 11494 12305 12387 13372 13781 15272 15721 15870 16144 16849 18221 18383 18454
4	11	815	58	731 1070 1306 1973 2404 2719 2789 3211 3811 5244 5272 5511 5790 7458 8038 8348 8689 9055 9450 9505 11600 11731 12845 13328 14061 14837 16406 16480 16534 17046 17366 17472 18353 18619 18815 18914 18917 19746 19794
5	14	480	14	300 1312 1789 2749 2809 2862 3047 3833 4351 4763 4993 5082 5253 5964 6150 6427 6498 8365 8389 8397 9284 9378 10132 10460 10590 10722 10868 11310 11383 11488 11569 11726 11755 12308 12441 12749 12817 13531 13910 14827 17632 18529 19084
6	9	215	29	308 597 1260 1566 2167 2273 2320 3272 4104 4333 5089 7169 7526 7603 8379 8390 9393 9629 10759 11409 11443 12225 12532 13264 13703 14062 14189 15151 15215 17288 17936 18486 18618 18648
7	40	852	79	1958 2214 2310 2911 3326 3667 4630 4759 4796 4940 6925 7254 7576 7996 8401 9457 10408 10869 11672 11734 12195 12621 13395 15624 16655 17797 18267 18608 18977 19161
8	9	48	86	73 306 707 862 4484 5469 5965 6525 7219 7520 7611 8308 8494 9470 9566 10346 11367 12090 12641 13556 13606 13756 14024 14073 14739 16279 16617 17502 17760 18082 18167 18974 19274
9	17	44	48	212 459 585 1001 1571 2212 2732 3256 3700 4443 4617 4867 5235 5269 5726 7002 7876 8932 9146 9490 9506 9968 11038 11504 11565 12707 12871 12891 14105 14466 14555 14601 14699 15200 15441 15550 16299 16406 16681 16902 17788 18130 18435 18513 18564 18736
10	22	494	39	273 392 1396 2582 2653 2756 3340 4610 5894 6209 7315 7604 8056 8137 8548 8617 9066 9333 9632 11827 12859 13029 14093 14254 14432 15004 16051 16077 16127 16710 16966 17569 17798 17927 18093 18582 18792 19360
11	15	239	56	770 1251 1265 1914 2883 3802 4186 5733 6420 6512 6844 6922 7307 7451 8474 8590 9083 9133 9624 10031 10627 10927 11196 11364 11692 11733 11802 12017 12620 13390 13446 14003 14323 14850 14953 15163 15521 16867 17054 17379 18041 19058 19209 19813
12	32	579	11	1486 1959 2525 4074 4548 4770 4932 4993 5969 7437 7575 8264 8329 8407 8794 8859 9122 10051 11149 11399 11902 13047 13112 13630 14809 15123 15135 15247 15744 16365 17267 17903 18245 18700 19494 19755 19759
13	20	963	88	287 667 749 1410 1475 2085 3353 3381 3408 3612 4042 4315 4854 5653 5728 6177 6945 7214 7446 8921 9969 10087 10229 10764 12299 12992 13327 14140 14599 14985 15499 15726 16054 16509 17128 17204 17274 18888 19198 19279
14	31	89	84	647 1681 2686 2994 3119 3502 3990 6044 6233 7735 8249 8895 10690 11300 11362 11949 12270 12538 12618 13046 13107 13138 13289 13404 13570 13930 14392 14699 15269 15307 16370 16548 16651 17362 17452 18499 19265
15	9	119	85	73 156 1450 1923 2813 2814 3678 4976 7486 7674 7926 8218 8249 8561 8776 8779 10363 10566 10598 11421 12804 13577 13594 13707 15268 15475 15815 15978 16483 17739 18507 18587 19203
16	28	72	44	126 2542 2751 3189 3287 3298 3461 3828 4232 4281 4474 5206 5418 5872 6098 7278 7892 8624 9410 9459 10284 10675 12074 12256 12617 13101 14565 14920 14935 15029 15217 15348 16568 16589 16899 17181 17616 17999 18487 18874 19902
17	40	733	5	542 1563 2022 2353 2357 2573 3776 4267 4460 5435 5832 6975 9896 11265 11293 11570 12030 13578 14511 15491 15783 15977 16347 17941 17992 18008 18478 18769 19681 19984
