Course	Room	Teacher	Time	Students
1	8	681	2	167 229 779 857 1125 1218 1708 1898 2166 2186 2773 2817 3870 4730 5040 5104 5201 5700 6564 6811 6944 7009 7364 7641 8043 8153 9716 10192 10569 11053 11831 12287 14021 14253 15784 16896 17385 17438 17490 18248 18452 18718 19214 19247 19337 20008 20760 20887 21019 21123 21135 22345 22544 22960 23488 23606 23961 25043 25279 25732 26328 26643 27157 28214 28287 29285 29299 29707 29950 30050 30280 30372 31305 31323 31337 31398 31529 32674 32807 33459 33842 34032 35563 35877 35984 36098 36709 38010 38207 38248 39705 39929 40415 40474 40820 40885 41027 41676 41735 42203 42532 42572 42595 42914 43292 43975 44418 44499 44521 44837 45731 47186 47403 47794 49258 49688 49817 49843 49945 50091 50752 51664 51853 52990 53230 54096 54611 55083 58810 59364 59619 59881 60098 60169 60246 60302 60320 61221 61380 61534 62316 62397 63076 63322 63903 63948 64360 65249 65644 66953 67244 68828 69481 69530 69697 69853 70074 70644 70658 71076 72282 72308 72680 72875 73131 73576 73635 74333 74355 75597 76660 77329 77383 77690 78463 80855 81318 81341 81345 81790 82018 82399 83619 83784 84743 85273 85661 85951 86109 88476 88852 89082 89413 91348 92033 92327 92490 93720 94638 94677 95422 95911 96678 96693 97016 97090 97632 97800 98104 98281 98731
2	30	696	12	327 400 513 1141 1334 1746 3345 3866 4141 4267 4301 4660 4675 4998 6429 6611 8128 8210 9053 9748 11011 11363 11516 11522 11553 12518 12961 13092 13471 15343 16392 19163 19375 19622 19661 20411 20456 20749 21254 21811 21821 22284 22331 23297 24704 24806 26081 26673 27874 27904 28102 28228 29553 29979 30126 30199 30647 30994 31286 31655 32533 32818 33691 35035 35840 37437 37776 38003 38290 38682 39149 39203 39504 39737 40636 40846 41751 42497 43907 44050 44221 45209 45378 45879 46258 46484 47240 47882 49219 50716 50802 50913 50978 51240 51780 51902 52268 53317 53357 53427 53903 53908 54240 54260 54606 55015 55613 56888 57264 57482 58777 59393 60828 61232 62162 63220 63316 65072 65287 65434 65776 67249 68501 69000 69610 69885 70680 71117 71440 71528 71535 71733 71853 72419 72530 73193 73213 75660 75810 76044 76606 77946 78731 79681 79893 80059 80510 81318 82159 82205 82382 82949 83431 84204 85096 85858 86021 86047 86233 86703 86820 86920 87032 87531 88689 88884 89457 89588 90108 90743 91256 91323 92299 93119 93158 94684 94905 94928 95274 95414 95861 96335 96654 96785 97160 97423 97748 98989 99000 99909
3	1	219	68	166 2603 3794 4224 4589 4944 6059 6165 6950 8169 8873 9176 9600 10658 10685 11031 11416 11641 12292 13647 13707 13767 17181 18447 18505 19113 19439 19506 19945 20481 21513 21952 22812 23486 23876 23926 24066 24180 24456 24505 25040 25489 26552 26788 27153 28341 28350 29434 29537 29896 30000 30100 30683 30773 30826 32225 32408 32921 34798 35452 36261 36729 37030 38180 38557 38721 38896 39158 39320 39611 40034 40324 41018 41218 42399 43408 43947 44564 45690 45999 46560 47152 47577 47733 47826 48043 50484 51046 51239 51732 51828 51909 52876 53316 53355 53544 53616 54001 54461 54517 55255 55461 55676 55802 56514 56763 56997 57060 57396 58026 58798 58812 58857 59318 59785 59855 60295 60618 60909 61361 61505 62621 63011 63368 64718 65199 65539 66339 67117 67351 67627 68511 68556 69157 69178 69548 70068 70577 70596 70810 70971 71127 71318 72868 73471 73788 73975 75528 75542 75586 76515 76842 78246 78413 78967 79224 79230 80927 81041 81168 81474 81569 82358 82679 83406 84289 84807 84986 86095 86113 86408 86871 87571 87704 88006 88349 88967 90289 90995 92218 92467 92534 92624 93121 93147 93356 93798 95517 95836 96648 97012 97171 97896 98258 99268 99276 99851 99923 99984
4	30	812	70	543 630 1508 2119 2285 2927 3934 4010 4701 5998 6024 6120 7022 9657 9804 10429 10565 10813 10877 12136 13228 15181 15293 15778 16337 16800 16843 17727 18084 18619 18866 19375 19964 20086 20257 20876 20935 21401 21659 22154 23099 23281 23295 23683 23949 24933 25303 25437 25455 26139 26424 26648 27436 27457 27528 27587 28157 28229 28862 29036 29138 29943 30145 30574 30836 32081 32410 33561 33623 33716 34124 34361 36278 36627 36963 37194 38658 39732 40038 41997 42291 43646 44105 44277 44369 44707 45079 45094 46259 48001 48298 48387 48794 48908 48950 49148 49188 50135 51690 52210 52809 54036 54815 55827 55830 56403 57188 57359 57809 57814 58095 58404 59192 60423 60429 61428 61804 62640 62862 62936 62975 63006 63130 65642 66596 67303 67490 67682 68499 68881 68916 69189 69268 69485 70990 72355 72458 72482 73154 73159 73658 73966 74412 74462 74614 74910 75221 76879 77711 77803 78473 78613 78869 80099 80760 81508 82428 84411 84803 85842 86156 86181 88377 88641 89235 89433 91485 91567 93609 93689 94026 94455 94467 94789 95157 96254 96450 96538 96611 96711 97283 97996 98038 99237 99557 99821 99897
5	15	796	47	363 3262 4134 4890 6178 7009 8018 8205 8916 9129 9964 10202 10481 10607 11060 12013 12599 12773 12930 13820 14175 18270 18340 18436 18511 19896 19932 20028 20294 20643 21149 21634 22465 23176 23767 26321 27364 27884 28482 28510 29002 29266 29378 29507 29679 29889 29995 30744 30955 31201 31297 31539 32380 32799 34537 34540 35226 36094 37492 37922 38447 38834 39045 39499 39658 40133 40511 40596 40934 42886 43648 44108 44111 44946 45000 45248 45811 45846 46318 47964 48416 49450 49468 50107 50254 51053 51533 51692 54197 54376 54732 55122 55198 55549 56380 56512 57123 57198 57308 57475 58658 58756 58782 59111 60004 60395 60556 61363 61836 61893 62002 62448 63148 63373 63465 63686 64371 65778 68180 68271 68382 68675 68677 68933 69507 69536 70411 70639 71636 72242 72719 74084 74916 75722 75842 76709 77434 77634 77857 78040 78237 78982 79492 80200 80372 80947 81220 82801 82854 82962 83533 83652 84398 84488 84869 85278 85352 85496 85968 86320 86839 87335 87853 89209 89335 90633 91057 91537 91935 92482 92599 92680 94156 94389 94649 95012 95124 96069 96086 98041 98440 98724 98832 99459 99460
6	16	214	42	259 947 1054 1587 1975 2501 2605 3547 4254 4431 4759 5167 5767 6231 6554 6563 6600 6764 7110 7775 7892 8169 8195 8466 8590 9113 9314 10328 10790 11009 11017 11232 11606 12322 12374 13534 13657 14284 14355 14757 14762 15330 16037 19011 19096 19421 20112 21021 21295 21724 21827 22109 22162 23038 25100 25252 25698 27118 27211 27269 27432 28356 28396 31053 31619 32702 33057 33833 33878 35063 35642 36898 37187 37455 37580 37658 37701 37961 38320 38667 39295 39875 39882 39958 41150 41342 41373 41780 42072 42440 42457 42610 43816 43838 44153 44385 44997 45163 46338 46555 46872 46902 46944 47494 47590 47630 47953 48244 48471 49784 49910 49944 51011 51014 51596 52367 53889 54525 55308 55549 55606 56121 57401 57697 57865 58005 58238 58313 59648 61220 61411 61587 62083 62163 62450 62916 63084 64191 64400 64940 65676 66547 66656 66808 67385 67920 69289 69348 69389 69536 69817 69868 70571 70740 70859 70959 72578 72587 73217 73559 73860 73921 74847 75500 76293 76713 76946 77471 77622 78049 78722 79648 79674 80053 80497 80602 80900 81841 81917 82306 82329 82346 82594 83299 83443 83444 83728 83945 84304 84434 84591 84754 84780 85567 85596 85740 85871 86465 86696 87386 87598 88953 89760 90403 91914 92624 92983 93827 94627 95079 95189 95651 96036 96322 96555 96892 98550 98813 99027 99211 99464
7	3	62	72	528 1476 2151 3483 3751 3830 4590 4784 5090 5325 5365 5824 6186 6615 6728 6855 6988 7349 7609 7879 8785 9440 9519 11895 12259 12485 13050 13720 14016 14745 14847 15154 15563 15949 16924 16952 17301 17426 17678 17756 18069 18127 18411 18983 19056 19270 19821 19878 21649 22403 22480 22741 23698 24229 24774 25060 27356 28305 28644 29774 30850 30934 31383 31902 33060 33348 33645 36471 37385 37780 38204 39139 39502 39624 39955 41047 41309 41445 41753 42015 42235 42478 43386 43424 43714 45530 45622 47076 47506 47581 47718 48072 49128 49529 49827 50304 50470 51065 51120 51443 54172 54345 55691 58037 58613 58801 58805 59272 59468 59839 60174 60531 61573 61842 61991 62056 62351 62572 62929 63555 63976 64836 65254 65391 66459 66755 67721 68135 68349 68661 69828 70274 70930 71007 71454 71730 71951 72057 72729 73358 73509 74337 74504 74846 75027 75558 75884 75990 77573 78119 78206 78550 78601 78896 80254 80637 81000 81354 81709 82292 82318 82424 83361 84529 85844 86351 87313 88144 89006 90092 90099 90171 90320 90683 92232 92268 92554 92786 93724 94131 94254 95025 95081 95880 96813 97163 98609 98614 98626 98792 99982
8	40	291	99	689 1680 2181 3598 5326 5967 6356 7337 8207 8225 8910 9637 10231 10234 10619 11868 11931 12475 12910 13965 14996 17583 17920 18749 18812 18845 19562 19743 20410 21238 21430 21835 22534 22951 23965 24315 24349 24370 24755 26898 26958 28042 28780 28957 30028 30320 30731 30779 30945 31006 31230 31554 32449 32622 32662 33843 34401 34500 36080 37272 37644 38356 38843 39453 40129 40134 40514 40621 40678 41057 41404 41454 42279 42627 42651 44525 44793 44894 45416 45787 45973 46589 46633 47017 47237 47847 47996 48386 49110 49649 50454 50462 51114 51298 51347 53749 53842 54117 54368 54475 54798 54805 55523 55572 55927 56381 56465 56591 56821 56947 57761 58131 59360 60972 61074 61542 63351 63735 63979 63992 64306 64834 65127 65170 65789 66174 66384 66875 67169 68785 70011 70937 71195 71489 71666 71843 71972 72204 72511 72642 72766 72946 73169 73171 73415 74037 74187 74405 74608 75806 77192 77273 77373 77700 78284 78304 78581 78675 78785 79128 79264 79897 80262 80374 80979 81135 81701 82741 83242 83833 84215 84297 85402 85916 85929 86699 87013 87557 87572 87807 88739 88795 89299 90066 90959 92412 93164 93401 93979 94930 95778 96092 96137 96569 96994 97605 97848 98229 98528 99094 99366 99645
9	6	758	17	75 97 177 706 1066 1355 1629 2046 2107 2353 3312 3353 3373 3513 3607 4307 4577 5418 5531 5817 6589 7781 7864 9523 10328 10687 11619 11753 12174 12473 12837 13084 13330 13501 13774 14187 14851 14869 15367 16011 16325 16892 17004 17804 17987 18056 20849 21503 21734 21762 22326 23224 23500 24653 24707 25304 25466 26044 27074 28037 30467 30929 31434 31957 31958 33651 33752 33938 34642 34646 35090 35858 35885 36874 37241 38101 38108 38399 38705 38708 39277 40034 40633 40850 41610 41699 41736 42025 42223 42377 43024 43439 43573 44338 44473 44770 44897 45058 45192 45245 45260 45892 47067 47649 47899 47954 48529 48579 49158 49185 50004 50098 50243 50835 51275 52079 52636 53219 53374 54226 54733 55180 55251 55693 55964 56532 56699 57271 57303 57810 58461 59073 59306 59740 60269 61666 61794 62691 63961 64611 65170 65633 66025 67335 67623 67756 68315 69577 70454 70781 71579 72142 72604 73604 74939 75742 76737 76996 78121 78558 79228 79787 81602 81730 82051 82140 82708 84008 84135 86059 87655 87814 88038 88044 88567 88723 89702 90002 90149 90173 90754 91037 91096 94008 94564 94776 95008 95272 95871 95928 96084 96124 97864 97913 98470 99250 99441 99465 99599 99881
10	6	667	56	964 1554 1735 1768 2095 2576 2603 3092 3370 3904 4153 4634 4763 5007 5804 6390 6554 6799 7264 7275 7460 8545 9024 9892 10272 10387 10541 11613 11802 11849 11917 12078 12263 12381 13859 14042 14354 17049 17321 17433 17827 17962 18143 18244 18461 18775 18948 19106 19481 19934 20505 21204 21608 21703 22231 22297 23188 23357 23771 24835 24943 24949 25888 26505 26606 26733 27097 27765 27800 28759 29332 29446 29483 29590 29813 29967 31348 31391 32593 33339 34161 34598 34989 35041 36529 37266 37495 37994 38548 38802 39152 39221 39776 40396 41268 44406 44592 44598 45252 45394 45407 45419 45738 46819 47129 47222 47326 48742 48758 49878 50932 51867 52025 54471 55030 55807 56092 56379 56599 56689 57125 57173 57301 57821 58471 58479 59191 59732 59886 60024 61160 61446 61570 63012 63201 64320 65525 65847 66286 67244 67432 69148 70318 70582 70850 70984 71280 73186 73206 73431 74056 74477 74579 75074 75375 75472 76130 76219 77254 77443 78065 78534 79741 80062 80574 80607 80809 80941 81031 81256 81292 82936 83606 84026 85146 85907 86212 86354 86571 87458 87761 88876 88903 89228 91319 91347 91545 91774 92568 93989 95079 95150 95167 95192 95456 98000 98652 98900 99794 99903
