Course	Room	Teacher	Time	Students
1	13	64	17	613 1029 1071 2131 2261 2807 2943 3122 3379 4104 4751 5058 5633 6564 7184 7780 7860 8286 8605 8850 8929 9557 10069 10184 10276 10350 10946 11686 12348 14560 14942 15637 16282 17820 17842 18455 18496 19035 19065 19199 19818 20088 20737 22136 22456 22580 23001 23157 23947 23992 24073 24767 24841 25844 26040 26292 27576 27629 28674 29006 29421 30107 31003 31535 31629 31970 32026 32299 33184 33231 34447 34755 36693 37084 37516 37751 37803 37817 38577 38659 39477 40047 40920 40940 41183 41365 41853 42626 42813 42867 43591 44054 44351 44649 44653 45083 45636 45890 46576 46716 46757 47218 47288 48483 48552 48706 48792 50401 50693 51102 51129 51834 51974 52836 54799 55198 55707 55841 56514 56659 57155 57633 57969 57980 58724 58988 58994 59308 59865 60380 60810 62286 63454 63661 63721 65207 65512 66086 66258 67239 68318 68772 70217 70507 70587 70626 70825 71658 71778 71891 71905 72144 72779 73099 73748 73782 73877 74624 74995 75760 76918 77087 77132 78021 78964 79285 79790 80122 81162 81690 81879 82025 82391 83370 84284 85127 85380 85528 85640 86381 86522 86839 87048 87457 87462 87812 88035 88487 89147 89211 89310 89437 89675 90419 91113 91326 91406 91446 92502 92888 93893 93988 94202 94536 95388 95796 96076 96104 96771 97258 99970
2	29	678	29	456 1670 1865 2407 3537 3563 4097 5264 6964 7476 7654 7897 8158 8267 8953 9351 9576 9696 10041 10166 11071 12241 12712 12921 13544 13800 13852 14069 14157 14955 15429 15509 16404 16544 17466 17624 17913 18182 18567 18642 18816 19358 19606 20480 20858 21512 21525 21594 21773 22918 23061 24048 25536 25716 25776 26303 26600 26743 26892 27035 27135 27614 27788 28191 29763 29926 30445 30763 31896 31966 32030 32776 33261 33549 34430 34688 35566 35892 37392 37819 38186 38423 38901 39684 40617 41436 41572 42390 43536 44145 44485 45337 45717 46752 47749 48330 49277 50010 50045 51650 51978 52916 52972 53002 57758 58141 58555 59173 59614 59731 59810 59837 60303 60386 60495 60534 60846 61139 61274 61890 63063 63488 63686 63941 63961 64545 66720 66773 67712 67877 68156 68228 68791 69516 69547 70717 70931 71588 71827 71847 74600 75313 76571 77405 77705 78207 78723 78818 79145 79346 79361 80032 80759 81127 81369 81738 82027 82867 83050 84244 85280 85725 87946 87962 88980 89612 89814 90066 90660 91098 91555 92169 92202 93225 93599 94162 95098 95166 95748 95987 96370 97678 97760 98046 98215 98913 98938 99148 99557 99575 99585
3	11	828	2	140 698 890 1191 1441 1564 2526 3673 3869 4941 5141 6248 7471 8289 8554 9117 9542 9845 10089 10179 11212 11363 11593 13215 13369 14102 14283 14333 15101 15683 15974 16224 16414 16882 17540 17628 18127 18336 18342 19196 20443 20473 21631 21725 21957 22250 22787 22942 24406 24795 26408 26476 27219 27235 27898 28271 28586 28937 29331 29589 29665 29923 29969 30267 30404 30479 31212 31835 32206 32686 32869 33251 33384 33534 33723 33752 34246 34720 34875 35753 37050 37743 37830 38958 39116 40680 40898 41162 41848 41975 42386 44203 44365 44953 47061 47163 47252 47261 47704 48892 49491 51571 51657 52003 52234 54575 54878 55081 55315 56427 56989 57563 58392 58674 59659 59924 60489 60529 60618 61019 61085 61821 62871 63159 63828 64886 64912 66115 66426 66537 68454 68892 69053 69829 70080 70511 71815 71975 72736 72865 73445 73706 73795 74281 74663 74810 74815 75000 75147 75276 75883 76028 76272 76476 76637 77864 78255 78511 79047 79368 79437 79983 79994 82362 82896 83502 84066 85288 85628 86440 87961 88453 89155 89687 91564 91693 92305 92526 93104 93240 93433 93557 94282 95075 95342 96120 96873 99453 99717
4	26	311	6	142 176 2416 2535 3887 4027 4461 4533 4746 5040 7913 8397 8848 9342 10261 11310 12379 13797 14510 14546 14664 14704 14810 15808 15986 16720 17674 17811 17927 17946 18392 19226 19233 19375 20109 20440 20561 20875 21626 21857 22297 22583 23031 23458 24133 24754 25463 25562 25864 26165 26661 26691 28171 28238 28279 28759 29342 30116 30585 31242 31565 31920 32380 32709 33172 33176 33308 33672 33951 33975 34428 35505 35837 36124 36139 37000 37179 37735 38611 39183 39474 39769 40996 41433 41781 41855 41913 42199 42221 42240 43543 44445 44801 45167 45348 45519 45600 46071 46921 47346 47458 48675 49191 49891 50082 51711 52708 52941 53615 54116 54437 54759 55641 56437 56492 56641 56936 57838 58118 58207 58491 58937 59117 59572 59711 60025 60160 60540 61321 61487 61720 62250 63696 64275 64905 65149 65815 66527 66610 66908 67501 67727 67728 68149 68655 69504 70324 71526 73611 74131 74193 74638 74992 75643 75938 76057 76181 76262 77262 77467 77796 79243 79452 80046 81365 83380 83718 83843 84434 84561 84616 84628 84649 84664 84705 85144 85345 85350 85686 85925 86360 87033 87383 89036 89251 89578 90187 90486 91062 91922 92434 93037 93254 93866 95901 97108 98061 98327 98386 98470 98615 98678 99047 99352
5	32	413	31	30 765 1016 1710 1783 2262 2461 3019 3023 3075 3624 4324 5251 5279 5765 6162 6528 6871 7062 8547 8747 9899 10130 10381 10548 10549 10993 11204 11451 11454 12628 12894 13213 13421 13599 14083 14786 15383 15480 15708 16197 16357 17052 17272 17574 18330 18501 19340 19492 20827 21110 21166 21266 21513 21640 21891 22008 22323 23221 23257 23452 23583 23674 23733 23929 25363 25650 26000 26717 26718 27194 28190 28201 28835 29288 29753 30047 30697 30841 31008 32269 32499 32749 33025 33577 33899 34526 35080 35367 35371 35784 36044 36101 36145 36203 36549 36565 36914 37418 37820 37882 37914 38395 40051 40151 40664 40872 41069 41684 42019 43110 43336 45242 45788 46473 46935 47685 48260 48520 49354 49979 50272 51333 51940 53336 53349 53688 53825 53896 54529 54609 54821 55985 57440 58207 58220 59117 59214 59677 59745 60464 61714 62223 62355 62499 62673 63604 63857 64902 64907 65028 65677 67341 67975 68159 68222 68731 69337 70161 70552 70852 71117 71999 72141 72147 72419 74933 77285 77374 78527 78673 78680 78858 79053 79360 79695 79703 81153 81489 81836 82299 82309 82619 82967 83608 83634 83758 85324 85589 85856 85927 86712 86789 86977 87406 87744 88497 88628 89244 91192 91983 92022 92234 92857 94169 94671 94850 94903 95734 96150 96498 96551 97222 98015
6	17	842	64	346 1086 1442 1746 2103 2328 2936 3307 3485 3865 4118 4127 4174 4558 4984 5092 5796 6714 7469 7661 9215 9457 9719 9881 10023 10864 12455 12683 13541 13672 14109 14245 14958 14982 16133 17203 17237 17479 17954 18423 18658 19068 20226 21699 23415 24198 24621 24956 27132 27275 27461 28934 30165 30407 30469 30940 31406 31571 31916 32435 34345 36513 36570 36716 37705 37797 37959 38387 38638 38942 38970 39119 39206 39255 41386 41667 41813 43507 44492 44658 44739 44993 45163 45179 45781 46319 47769 48508 49135 50373 50981 52839 52887 52918 53851 54096 54361 55338 55679 56000 56265 56718 56947 57090 57136 59286 60551 61018 62833 64254 64442 64705 64940 64979 65187 65437 66791 66845 67597 67674 69342 69665 69770 70465 71987 72169 72311 72320 72477 73136 73426 74114 74399 74448 75176 75189 75239 76456 76705 77846 78572 79303 79796 80436 80548 80560 80577 80732 80820 81586 82021 82532 83390 83498 84034 84331 84476 88768 89177 89401 89968 90444 91485 92167 92800 92895 92982 93212 93313 93744 94126 95084 95194 95814 96014 96244 98332 98429 98439 98567 99220 99243 99253 99790 99860
7	27	690	89	214 975 1766 1897 2022 2325 2396 3639 3669 3966 4145 4626 4972 7797 10872 10981 11123 13140 13590 13710 13731 15056 15789 16554 18631 20531 21270 22214 23368 24978 25034 25404 26885 27179 27937 28688 29101 29136 29966 30353 30660 31637 31763 31989 33254 33361 33887 34602 34644 34936 35250 36167 36357 37990 38427 39058 40258 40788 40895 41598 42009 42544 43589 45353 45569 47911 48792 49393 49686 50360 50903 52030 52343 52536 52568 53091 53531 54969 55095 55256 55542 56234 56825 56876 57164 57594 57915 58277 58429 58767 58895 58913 60768 60886 61738 62813 63655 63763 63819 64304 64644 65945 68660 68962 69042 70055 70878 71266 71299 73212 73638 74169 74267 74900 75109 75234 75272 75279 75673 75719 76010 76756 76884 77398 77453 77898 77996 78438 78777 79034 79328 80123 80263 80366 81200 81338 81833 81967 82238 83058 83298 83568 84058 84319 84833 85593 85935 86770 87411 88168 88204 88223 88349 89642 89953 90714 91163 92332 92993 93580 94385 94435 95106 95393 95531 95858 97033 97518 97676 97791 98323 98339 99174
8	15	210	61	646 1065 1516 2549 3243 3886 4350 5645 6285 6458 6554 7466 7587 7752 8171 8455 8626 8879 8894 8916 8992 10074 10075 10672 10823 10840 11078 11140 11519 12349 13250 13904 14102 14284 15139 15582 17638 17650 17811 18026 18524 20889 21884 22294 22357 22813 23055 24313 26103 26364 26400 27220 28893 29560 29757 30036 30431 30652 30984 31396 31585 31621 31793 33181 33252 34535 35646 36516 37520 38523 39330 39792 40003 40984 41958 42215 43101 43212 44122 44453 44681 45458 45753 46355 46516 46758 46894 47263 47517 47902 47997 48270 49431 49462 49466 49709 50106 50800 50894 51484 51627 51927 52281 52341 52594 52696 53729 54468 54678 56023 56605 56732 57330 57674 58078 58175 58331 58788 58997 60166 60234 60511 60568 61789 62786 63344 64397 64639 64646 64972 65131 65326 65432 66466 66555 67256 68255 68398 68628 69812 69862 69912 70158 70355 70422 70541 70611 70626 71137 71148 71647 71951 72900 72993 73194 73562 74901 75259 75327 75397 76147 77317 78114 79626 82334 83256 84425 85379 86673 86707 87168 87265 87883 87946 88078 88677 89634 89859 90204 90963 92194 92903 93814 93817 93876 94020 94556 94609 95574 96334 96392 96690 96747 97275 97536 98559 98835
9	36	183	85	14 776 989 1221 1360 2666 3361 4073 4325 4652 4782 5990 6004 7433 7978 7984 8398 8629 8862 9319 9329 9433 9977 10098 11017 11301 11643 11701 11883 12022 12259 12530 12628 13204 13222 13834 14481 14715 14929 15289 15546 16155 16390 16693 16714 16756 17726 18225 19880 20337 21198 22177 22362 22682 22782 23197 24502 25328 25627 25922 26140 26215 26250 27343 27572 29154 29838 30301 30513 31107 31114 31457 32040 32285 33267 33374 33421 34858 35300 36420 37116 37658 38356 38658 39010 39500 39784 39785 40190 41180 41595 42210 43039 43289 43642 43645 43924 44000 44171 44517 44775 46661 46764 47011 47371 47471 48433 48544 48653 48953 48999 49354 49650 50135 50201 50437 51861 52777 53060 53475 53635 54118 54829 55517 55800 56155 56626 57196 57701 57734 57795 58247 59283 59372 61617 62399 62453 63503 63624 63797 63824 63830 65683 66007 66097 67628 68657 68710 68732 69607 70653 71359 71471 72186 72304 72798 72887 73264 74344 74776 75098 76450 76917 77325 78152 78620 79038 80132 80144 80189 81288 81528 81541 81979 82077 82168 82495 82990 83733 83948 84033 85889 85998 86290 86727 86990 87214 87696 87713 88619 88705 89438 89533 89929 90172 90393 90460 90779 90897 90905 91411 91609 91629 92145 92518 93808 95076 95187 96788 96985 97303 97519 98118 98438 98460 98476 98725 99177
10	15	427	16	2228 3132 3231 4262 5649 5884 6172 6913 7132 7570 8993 9852 10446 10486 10607 10794 11499 11806 12159 14010 14864 14928 15005 15126 15617 16531 16601 16916 17395 18130 18475 18778 19353 19385 19500 20105 20193 20304 21546 22106 22119 22871 23172 23210 23914 24996 25790 26466 26755 27579 27737 28438 28682 31315 32465 32568 33071 33249 34087 34867 35422 35503 36105 36227 36387 36537 36680 37177 37337 37901 38608 38906 39622 40069 40933 41229 41485 42017 42041 43424 44837 45398 45440 45500 46033 46470 46637 46883 46993 47273 48450 50025 50464 50587 51240 51253 51325 51446 51493 51574 51957 52091 52434 52999 53321 53567 54376 54719 55323 55784 55946 56321 56893 56965 57011 57121 58324 58627 59921 60937 62391 62448 62457 62524 62693 62783 63186 63359 63614 63637 63725 64850 65712 65735 66134 66400 67421 68433 68685 68773 69076 69559 70911 71063 71392 72234 72583 72682 75057 75556 75785 75904 76936 77044 77390 78442 79231 79345 79768 80106 80360 82061 83353 83839 84252 84450 84663 84890 85175 85428 85923 86217 86670 86677 87517 87915 88034 88195 88948 90211 90236 90464 90982 91140 91678 92466 92981 94414 96237 96482 96496 96645 97238 97332 98165 98239 98570 99367
