Course	Room	Teacher	Time	Students
1	1	35	1	
2	1	13	1	
3	3	1	18	
4	1	78	1	
5	1	78	1	
6	1	26	1	
7	1	80	1	
8	1	15	1	
9	1	93	1	
10	1	99	1	
11	1	13	1	
12	1	44	1	
13	1	20	1	
14	3	33	9	8
15	5	16	19	5
16	1	41	1	
17	1	21	1	
18	1	4	1	
19	1	22	1	
20	1	63	1	
21	1	34	1	
22	3	80	15	10
23	5	65	9	2
24	1	76	1	
25	1	85	1	
26	1	36	1	
27	1	94	1	
28	1	12	1	
29	1	26	1	
30	1	4	1	
31	1	60	1	
32	1	10	1	
33	1	37	1	
34	1	14	1	
35	1	6	1	
36	1	73	1	
37	1	43	1	
38	1	93	1	
39	5	32	10	3
40	1	50	1	
41	1	44	1	
42	1	54	1	
43	1	32	1	
44	3	1	20	
45	1	45	1	
46	1	46	1	
47	1	9	1	
48	1	7	1	
49	1	65	1	
50	1	24	1	
51	1	34	1	
52	3	73	4	7
53	1	46	1	
54	1	10	1	
55	1	71	1	
56	1	77	1	
57	5	17	20	5
58	1	75	1	
59	1	49	1	
60	1	50	1	
61	1	89	1	
62	3	2	19	
63	1	16	1	
64	1	37	1	
65	1	71	1	
66	1	60	1	
67	1	55	1	
68	1	77	1	
69	1	18	1	
70	5	38	2	4 9
71	1	84	1	
72	1	98	1	
73	1	9	1	
74	1	39	1	
75	3	85	8	8
76	1	90	1	
77	1	3	1	
78	1	76	1	
79	1	63	1	
80	1	90	1	
81	1	74	1	
82	1	96	1	
83	1	70	1	
84	1	39	1	
85	5	87	13	3
86	1	5	1	
87	5	70	6	1
88	1	94	1	
89	1	82	1	
90	1	38	1	
91	5	59	15	4
92	5	55	8	2
93	1	48	1	
94	1	79	1	
95	1	92	1	
96	1	47	1	
97	1	14	1	
98	1	20	1	
99	1	51	1	
100	1	54	1	
101	1	100	1	
102	1	96	1	
103	1	72	1	
104	1	3	1	
105	1	92	1	
106	5	62	5	1
107	1	100	1	
108	1	30	1	
109	3	67	3	6
110	1	53	1	
111	1	24	1	
112	1	84	1	
113	1	67	1	
114	1	45	1	
115	1	33	1	
116	1	72	1	
117	1	31	1	
118	3	88	17	10
119	1	59	1	
120	1	41	1	
121	1	15	1	
122	1	58	1	
123	1	64	1	
124	5	12	17	5
125	3	89	16	10
126	1	74	1	
127	1	17	1	
128	1	18	1	
129	1	57	1	
130	1	47	1	
131	3	11	5	7
132	1	48	1	
133	1	7	1	
134	1	19	1	
135	1	21	1	
136	1	68	1	
137	5	28	11	3
138	1	91	1	
139	1	28	1	
140	1	19	1	
141	1	52	1	
142	1	57	1	
143	1	68	1	
144	1	29	1	
145	3	66	12	9
146	1	88	1	
147	6	2	1	
148	3	99	11	8
149	1	64	1	
150	3	62	1	6
151	3	6	14	9
152	5	66	4	1
153	1	31	1	
154	1	69	1	
155	1	53	1	
156	3	95	10	8
157	1	79	1	
158	1	43	1	
159	1	95	1	
160	5	36	3	10
161	3	69	6	7
162	1	81	1	
163	1	23	1	
164	1	30	1	
165	1	51	1	
166	1	5	1	
167	1	82	1	
168	1	87	1	
169	5	75	7	2
170	1	8	1	
171	1	97	1	
172	1	29	1	
173	3	42	7	7
174	1	86	1	
175	1	86	1	
176	1	97	1	
177	1	27	1	
178	1	56	1	
179	1	52	1	
180	1	81	1	
181	1	83	1	
182	5	40	1	1 2
183	1	56	1	
184	1	27	1	
185	3	35	13	9
186	5	83	14	4
187	1	42	1	
188	1	91	1	
189	5	8	18	5
190	5	98	16	4
191	1	49	1	
192	1	40	1	
193	3	22	2	6
194	1	11	1	
195	1	23	1	
196	1	61	1	
197	1	25	1	
198	1	25	1	
199	1	58	1	
200	5	61	12	3
