Course	Room	Teacher	Time	Students
1	1	29	1	
2	1	6	1	
3	1	64	1	
4	1	96	1	
5	1	36	1	
6	3725	72	19	5
7	1	67	1	
8	1	96	1	
9	1	72	1	
10	1	24	1	
11	1	89	1	
12	1	19	1	
13	1	97	1	
14	1	67	1	
15	1	71	1	
16	1	42	1	
17	1	78	1	
18	5640	5	2	5
19	5640	12	4	6
20	5640	24	10	8
21	1	77	1	
22	3725	47	6	1
23	1	43	1	
24	3725	84	15	3
25	3725	99	14	3
26	1	80	1	
27	3725	13	18	4
28	1	30	1	
29	1	73	1	
30	1	69	1	
31	1	13	1	
32	1	98	1	
33	1	19	1	
34	1	8	1	
35	1	47	1	
36	1	6	1	
37	1	54	1	
38	1	40	1	
39	1	73	1	
40	1	30	1	
41	1	69	1	
42	5640	27	12	9
43	5640	2	19	
44	1	42	1	
45	1	78	1	
46	1	50	1	
47	1	81	1	
48	1	8	1	
49	1	32	1	
50	1	18	1	
51	1	15	1	
52	1	46	1	
53	1	43	1	
54	1	60	1	
55	1	25	1	
56	3725	48	8	2
57	1	87	1	
58	1	10	1	
59	1	85	1	
60	1	75	1	
61	1	17	1	
62	1	5	1	
63	1	54	1	
64	1	31	1	
65	1	37	1	
66	1	51	1	
67	5640	80	6	7
68	1	18	1	
69	1	26	1	
70	1	87	1	
71	1	9	1	
72	3725	21	16	4
73	1	3	1	
74	1	14	1	
75	1	46	1	
76	1	89	1	
77	1	85	1	
78	1	10	1	
79	3725	65	9	2
80	1	51	1	
81	1	29	1	
82	1	14	1	
83	1	63	1	
84	1	95	1	
85	5640	57	15	10
86	1	16	1	
87	1	23	1	
88	1	20	1	
89	1	83	1	
90	1	23	1	
91	3725	25	10	2
92	3725	74	3	9 10
93	1	35	1	
94	1	28	1	
95	1	62	1	
96	1	86	1	
97	1	76	1	
98	1	75	1	
99	1	97	1	
100	1	52	1	
101	5640	4	7	7
102	1	44	1	
103	1	57	1	
104	5640	1	18	
105	1	34	1	
106	1	83	1	
107	3725	92	11	2
108	1	84	1	
109	1	82	1	
110	1	86	1	
111	1	49	1	
112	1	62	1	
113	1	71	1	
114	5640	88	16	10
115	1	82	1	
116	1	26	1	
117	1	77	1	
118	1	50	1	
119	1	22	1	
120	1	27	1	
121	1	33	1	
122	1	95	1	
123	1	74	1	
124	3725	58	7	1
125	5640	91	8	7
126	1	88	1	
127	1	52	1	
128	1	22	1	
129	5640	36	11	8
130	1	16	1	
131	1	66	1	
132	1	41	1	
133	1	61	1	
134	1	3	1	
135	1	53	1	
136	1	35	1	
137	1	53	1	
138	5640	1	20	
139	3725	92	1	4 7
140	1	44	1	
141	1	12	1	
142	1	11	1	
143	1	49	1	
144	5640	48	1	5
145	1	31	1	
146	1	63	1	
147	1	20	1	
148	1	94	1	
149	1	28	1	
150	1	64	1	
151	1	37	1	
152	3725	32	12	3
153	1	11	1	
154	1	66	1	
155	3725	21	17	4
156	1	45	1	
157	5640	98	3	6
158	1	70	1	
159	1	58	1	
160	3725	2	2	6 8
161	1	90	1	
162	1	38	1	
163	1	17	1	
164	1	33	1	
165	3725	100	4	1
166	5640	68	14	9
167	1	61	1	
168	1	70	1	
169	1	91	1	
170	1	45	1	
171	1	81	1	
172	1	76	1	
173	1	93	1	
174	1	94	1	
175	1	34	1	
176	1	79	1	
177	1	90	1	
178	1	7	1	
179	1	65	1	
180	1	40	1	
181	1	39	1	
182	1	59	1	
183	5640	55	9	8
184	3725	59	20	5
185	5640	60	17	10
186	1	56	1	
187	5640	38	5	6
188	3725	100	13	3
189	1	9	1	
190	1	93	1	
191	1	68	1	
192	1	4	1	
193	3725	56	5	1
194	1	39	1	
195	5640	79	13	9
196	1	99	1	
197	1	55	1	
198	1	7	1	
199	1	41	1	
200	1	15	1	
