Course	Room	Teacher	Time	Students
001837	TAYG	3452118	13:00 - 14:30 MW	3105802
002153	PK20	3415849	10:00 - 12:00 T	3105802 3481664 3489089 3497993 3539996 3579291 3579864 3580211 3611135 3629467 3651605 3652353 3692796 3692862 3693789 3694754 3695368 3722764 3797331 3818029 3818274 3821069 3823130 3559464 3630501 3687862 3818773 3821440 3558796 3609553 3715444 3721962 3816483 3651487 3671851 3695543 3710991 3820588 3716638 3789175 3668196 3816722 3581918 3650239 3821197 3694101 3699567 3768197 3680751 3689500 3722926 3821097 3816554 3816104 3693224 3820732 3576212
006847	PK20	3646602	12:00 - 14:00 T	3105802 3430298 3461197 3475298 3480714 3481805 3489089 3493748 3591591 3693789 3695368 3483298 3558796 3574137 3631215 3496439 3521461 3529298 3668196 3470846 3481943 3591844 3650956 3691241 3651017 3693224 3482323 3576311 3576403 3576406 3576410 3576421 3576464 3576496 3576536 3576555 3668790 3668846 3668855 3668912 3669050 3797616
012832	PK180	1168592	14:00 - 16:00 TH	3397840 3475298 3479085 3479355 3487093 3485054 3486141 3546417 3559970 3580095 3465588 3559804 3576429 3668923
015106	PK182	3896857	13:00 - 16:00 F	3397840 3668623 3464398 3576231 3433962 3480166 3486838 3576417 3576426 3576521 3668923
001851	PK338	0409956	12:00 - 14:00 F	3426943 3461197 3474620 3476797 3558739 3576260 3581085 3581920 3823130 3485169 3487055 3486379 3529298 3470846 3467093 3481862 3576386 3576512 3599497
008770	PK20	0428728	10:00 - 11:30 MW	3426943 3461197 3516442 3596713 3651365 3651816 3689893 3690020 3694481 3694813 3728679 3796007 3559464 3687862 3691983 3693276 3480734 3690800 3796723 3816483 3631215 3695542 3695543 3689919 3611048 3666207 3692756 3579645 3692269 3816336 3620017 3699567 3663306 3680751 3695022 3768356 3818024 3689329 3816181 3692514 3694828 3768686 3474395 3910507 3910592
014984	CARP21	3577231	13:30 - 16:30 T	3426943 3461197 3475573 3476797 3575928 3581085 3559464 3591211 3481862 3576415 3576522 3797828
009303	PK338	0029475	14:00 - 17:00 T	3432357 3445680 3465050 3467427 3561772 3591591 3479355 3487055 3433686 3579579 3478309 3581827 3467199 3486782 3457873 3476082 3506165 3575581 3576417 3576529
013182	PK338	1020104	13:00 - 14:00 MW	3432357 3474374 3483511 3538688 3544254 3774943 3789070 3796732 3817668 3819367 3667503 3771747 3694810 3789464 3486838 3557478 3768972 3576548 3576563
015113	TH110	0820103	14:30 - 16:00 MW	3443731 3456653 3484750 3558739 3577795 3651816 3487266 3480571 3464985 3556617 3580159 3768356 3467932 3476899 3580912 3484243 3486389 3576382 3576391 3576408 3668761 3910754
007374	PK20	0987494	16:00 - 18:30 T	3444536 3480592 3483567 3578861 3579592 3581609 3606350 3608097 3651816 3689893 3693084 3694434 3694754 3695285 3704166 3774116 3818746 3531305 3621523 3574137 3667676 3671851 3483587 3821008 3595163 3620017 3651573 3789136 3693219 3480867 3560487 3577806 3612623 3642204 3692915 3692187 3440687 3580912 3651033 3581247 3576460 3578673 3797605 3797680 3797823 3910628 3910654
007396	TH110	0162977	19:00 - 20:30 MW	3444536 3476927 3483567 3501476 3524963 3579592 3606350 3635008 3651816 3667319 3443522 3579099 3822613 3480939 3544945 3668196 3460569 3483587 3485636 3575309 3690482 3556617 3480867 3481894 3560487 3577806 3642204 3823113 3484324 3576397 3576419 3576449 3576457 3576631
004394	TH224	0138190	13:00 - 16:00 F	3445680 3575483
004306	CARP21	1165566	14:00 - 16:00 TH	3451724 3466014 3468070 3474140 3480714 3456089 3469520 3482144 3451557 3576365 3576425 3576444 3576555
007087	PK243	0031573	12:00 - 14:00 F	3451724 3581207 3691361 3694318 3461517 3542887 3668768 3668919
