Course	Room	Teacher	Time	Students
001213	PK278	0031471	13:00 - 14:30 MW	310347 3331180 3340324 3359596 3405451 3415849 3418606 3422289 3425356 3431158 3434428 3434468 3435161 3438472 3443283 3451496 3451663 3455058 3455291 3459645 3459980 3461933 3462297 3462417 3462647 3463776
001248	PK338	0031388	14:00 - 16:00 T	310347 3322886 3331180 3339315 3340287 3340324 3359596 3405619 3413283 3415849 3422289 3424520 3425356 3430944 3431158 3431535 3431740 3434428 3434468 3435161 3438472 3439820
012317	PK25	3554385	13:00 - 15:30 T	750570 3463745 3475745 3480999 3483003 3483467 3546417
003277	PK100	1061861	13:00 - 15:30 TH	1005720 3198263 3424363 3431260 3437252 3459109
007372	PK278	0603646	15:30 - 17:00 F	1005720 3198263 3396377 3417908 3420434 3432077 3439437 3439899 3443731 3444536 3453262 3455043 3456722 3457935 3459109 3460820 3462516 3463453 3467452 3469615 3484314 3484619 3503382 3561074
014112	PK278	3452853	13:00 - 16:00 F	1057610 3413923 3432595 3454059 3478506 3483965 3484898 3492392 3514835 3540124 3547282 3552259 3559657 3574563 3576477 3668783 3668811 3668894 3668971 3669002 3669027
005282	PK349	0493856	11:00 - 13:20 T	1086489 3437365
008769	PK20	0428728	14:00 - 16:00 T	1086489 3196460 3337463 3438471 3439387 3441004 3448314 3458136 3458957 3460338 3460737 3462416 3464638 3465050 3466962 3476899 3478964 3479054 3479350 3479718 3479885 3480069 3480810 3481557 3481943 3481967 3482101 3483546 3485228 3485537 3486311 3486389 3486777 3487640 3514964 3524963 3537536 3558838 3559645 3559804 3560199 3560308 3574866 3575971 3576449 3579414 3580248 3581171 3581952 3581962 3650578
001161	TH110	0031388	13:00 - 14:00 TH	1160238 3250131 3418606 3421044 3422289 3429602 3451331 3461937 3462417 3462964 3463022 3463879 3466011 3481798 3485504 3576553 3580341 3651077
002855	PK20	0031399	19:00 - 20:30 MW	3226303 3432357 3460718 3465332 3470393 3470797 3470846 3471190 3473086 3474374 3476864 3478356 3479311 3479534 3480728 3480791 3480867 3480868 3480999 3481391 3481532 3481894 3481944 3482288 3483036 3483042 3483306 3483511 3483640 3483954 3484746 3485628 3485756 3485774 3487623 3492392 3502893 3503382 3503587 3503630 3503865 3505157 3505185 3506324 3508682 3510665 3510878 3510971 3512896 3514835 3514964 3516442 3516634 3518231 3519078 3519499 3519726 3520100 3521265 3521272 3524066 3524341 3524963 3525604 3530220 3531305 3533093 3533264 3537536 3538202 3538400 3538688 3538928 3539996 3540124 3540190 3540428 3540705 3540714 3542887 3544262 3544945 3546417 3547282 3549052 3549272 3551641 3552259 3555254 3555932 3556169 3556594 3556617 3557478 3558528 3558543 3558800 3558838 3559225 3559462 3559476 3559534 3559537 3559591 3559612 3559624 3559645 3559657 3559804 3559815 3559843 3559870 3559872 3559900 3559970 3560167 3560193 3560199 3560308 3560487 3560649 3560687 3560770 3560858 3560860 3561001 3561074 3561084 3561229 3561280 3561318 3561402 3561511 3561516 3561660 3561772 3564528 3568636 3568950 3569865 3570123 3574047
004274	PK20	3092832	13:00 - 15:30 TH	3415766 3433962 3436514 3456089 3461975 3467781 3474789 3476085 3479885 3485327 3576351 3576438 3576480 3576555 3576576 3576624 3579414 3579579 3580217 3581149 3581207 3581596 3581962 3668812 3668881 3668930 3668974
