Course	Room	Teacher	Time	Students
004083	PK180	0376136	13:00 - 16:00 T	145661 795445 903449 915740 945809 965927 972660 982172 988355 999689 1000122 1000939 1040818
006024	PK243	0301909	13:00 - 15:30 TH	254082 897931 948568 954240 1001894 1006105 1008967 1017832 1067251 3070344 3070438 3070881 3071136 3074711 3074965 3077033 3080612 3081669 3087352 3087449 3088521 3089081 3089566 3090519 3092431 3092999 3093190 3093369 3094719 3094908 3095105 3095842 3096149 3097133 3098330 3098883 3099448 3099774 3099986 3100110 3100408 3100835 3102057 3102380 3102599 3103038 3105818 3106835
006026	PK338	0213446	14:00 - 16:00 F	911802 959200 989590 1036442 1058223 1094520 1095157 1112377 1145146 1170709 3069337 3074551 3074634 3075188 3089009 3094033 3095630 3099729 3103445 3103807 3104899 3106769 3107323
008764	PK243	0899465	14:30 - 16:00 MW	254082 999689 1037291 1056024 1086710 1087116 1088785 1161960 1169331 1170709 3071136 3079862 3080198 3085728 3087493 3088124 3088521 3090785 3092431 3095625 3100408 3100678 3102153 3102380 3102915 3104541 3105046 3105821 3106074 3106953 3107589 3112067
003003	PK243	3214464	9:00 - 12:00 F	480377 906447 945264 966414 1001394 1056963 1067862 1078836 1079363 1079564 1102530 1131602 1157047 1170703 3065039 3067556 3072477 3073169 3073384 3074570 3077336 3077472 3077809 3080473 3080612 3085513 3087449 3092972 3093190 3095105 3095649 3095842 3099757 3100989 3102057 3104731 3105612 3105854 3107966
010965	PK25	0897706	16:00 - 18:00 T	649837 853174 861816 956475 980544 993506 1005315 1039868 1053370 1056320 1088192 1170470 3080937
004815	DAL105	3092667	13:00 - 14:30 F	672478 967042 1001351 1066982 1100625 1122905 3078500 3092985 3103177
006504	PK338	3198623	14:00 - 16:00 T	672478 906963 918549 984724 1017492 1025623 1055590 1056024 1088214 1088690 1144234 1165961 3064977 3082682 3087407 3092880 3093174 3094719 3095625 3098292 3099729 3104386 3106068
011230	TAYF	1167856	14:30 - 16:00 MW	700408 1171297 3077471
006555	TH110	0127086	13:00 - 14:20 MW	731629 960497 1021017 1021867 1055078 1170860
006043	PK338	0409737	13:00 - 16:00 TH	744449 896929 909240 915622 967988 970193 987600 999715 1000355 1002405 1005082 1005112 1006438 1007394 1016434 1018936 1024283 1049929 1064780 1067334 1068052 1076989 1077161 1081917 3073169 3077471
006060	TH111	0031384	10:00 - 11:30 MW	744449
