Course	Room	Teacher	Time	Students
013176	PK180	0995587	16:00 - 17:30 MW	3425114 3788919 3768303 3813457 3634695 3823438 3844962 3612203 3768458 3521265 3559900 3818675 3829442 3668817 3797643
006026	PK20	0213446	13:00 - 14:30 F	3544262 3551641 3580389 3591211 3651365 3652276 3692761 3693185 3675467 3561229 3768034 3796974 3816181 3819309 3668420 3764422 3699593 3789529 3861195 3581605 3513947 3521461 3540124 3579723 3611048 3651486 3655428 3676165 3716057 3790792 3790825 3816970 3820395 3858715 3668916 3668978 3797594 3797623 3797660 3797748 3797750 3910744
005723	TH110	3648007	13:00 - 16:30 TH	3788919 3915044 3839910 3930614 3711406 3819380 3911124 3668378 3931889 3869959 3901484 3902440 3827187 3829442 3914676 3903986 3576002
001213	PK349	3577228	14:15 - 16:00 T	3820397 3580259 3574483 3574563 3580586 3518231 3797164 3695539 3581830 3651293 3580714 3483511 3574866 3516442 3558796 3559843 3560256 3580991 3692756 3561772
015513	PK349	3996563	13:00 - 14:00 T	3820397 3580259 3560487 3797576 3929165 3518231 3788983 3695539 3540190 3764422 3558796 3559537 3611048 3668365 3692756 3537536 3579181 3910480 3910496 3910729
002929	PK278	3995790	14:30 - 16:00 MW	3914820 3818782 3929815 3821116 3903833 3901004 3820774 3820587 3716357 3820971 3576361 3910586
004807	PK349	3326005	16:00 - 18:00 T	3699561 3797576 3901722 3929810 3789283 3913786 3692862 3824908 3861195 3848415 3432357 3816180 3816860 3823092 3823192 3579645 3674492 3995730 3914822
004276	TH110	1165566	14:15 - 16:00 T	3821162 3914754 3488858 3668378 3823271 3902667 3910870 3653119 3579645 3823391 3694828 3716057 3768197 3914676 3668831 3684090 3695271 3910497 3910595 3929572 4086249 4086301 4086311 4086333
006045	PK20	0207327	19:00 - 21:00 T	3492423 3503382 3559534 3575916 3577485 3578252 3578804 3581135 3631215 3651243 3667273 3691416 3692098 3692771 3820030 3821393 3477425 3478356 3651499 3651605 3690361 3789055 3475959 3580584 3492361 3691981 3820032 3650596 3694417 3821439 3789493 3581077 3715155 3691575 3695554 3462565 3574519 3693789 3629518 3581282 3695543 3487429 3555932 3574873 3576879 3581375 3694236 3695368 3797331 3578842 3581952 3576002 3820257 3580114 3669022
005846	PK349	3176705	13:00 - 14:30 F	3930841 3581315 3692164 3759092 3929954 3758075 3844962 3905871 3913807 3464954 3824908 3798513 3768458 3818746 3905460 3650225 3816992 3790306
014570	PK20	0409956	19:00 - 21:00 MW	3631215 3930841 3789175 3907037 3929704 3839910 3930674 3910185 3795919 3851345 3699567 3816108 3820858 3821440 3823307 3846717 3901790 3903861 3914344 3915040 3915043 3929235 3930042 3930544 3930831 3693084 3790857 3799474 3801768 3818064 3833378 3845742 3902905 3910848 3913671 3914502 3929586 3773692 3834985 3902439 3858042 3931962 3722764 3799593 3913164 3915088 3652353 3816483 3930025 3648550 3695145 3863747 3930070 3930608 3823094 3911054 3915054 3771823 3819393 3823391 3902404 3721962 3788616 3854723 3513947 3561660 3606418 3715444 3768515 3820588 3821097 3843290 3860357 3906818 3909951 3913863 3914696 3912597 3930865 3931064 3915203 3517604 3797694 4086403 4086471
015666	PK243	3900232	13:00 - 14:00 TH	3430527 3795919 3458065 3576753 3901254 3816860 3910343
013613	TH110	0492580	13:00 - 14:00 T	3695510 3498974 3789055 3821588 3821571 3821008 3819598 3821359 3789806 3820971 4093446 3668880 3797597 3797604 3910491 3910516 3910543 3910580 3910599 3910624 3910652 3910670 3910718
005739	PK243	3392421	13:00 - 14:30 F	468326 3817048 3481664 3577682 3650256 3599497 3668766 3669004 3870878 3910646
015674	PK278	1051497	15:00 - 16:00 MW	3711406 3930253 3914498 3505185 3510878 3580139 3606293 3655749 3668623 3694433 3851907 3929651 3720506
015675	PK180	0431946	19:00 - 22:00 T	3651243 3711406 3483546 3930253 3914498 3505185 3510878 3580139 3606293 3655749 3668623 3694433 3851907 3929651 3720506 3797679
015676	PK278	0851717	16:00 - 17:30 MW	3711406 3930253 3914498 3505185 3510878 3580139 3606293 3655749 3668623 3694433 3851907 3929651 3720506
007128	TH110	0162976	13:00 - 16:00 F	3581207 3460718 3560199 3796230 3518231 3510878 3483954 3570123 3487623 3690445 3561402 3577795 3559645 3581995 3581038 3516442 3559624 3568950 3581249 3542887 3463919
004048	PK349	0031578	13:00 - 15:00 TH	3460718 3585962 3768034 3905715 3559657 3558800 3705083 3561402 3692187 3465332 3578963 3584557 3561098 3599497 3668816 3668882
002368	PK20	1051497	10:00 - 11:30 MW	3915044 3819380 3498974 3821440 3671929 3708638 3758045 3905885 3820963 3821166 3464954 3902667 3817419 3915332 3930683 3914724 3914814 3768025 3818805 3822122 3823278 3903909 3904101 3928911 3929241 3929800 3930137 3792406 3668831 3668923 3668972 3689944 3822886 3910466 3910503 3910563 3910690 3910721 3910741 4086260 4086320 4086333 4086433 4086488
015106	PK349	3208421	19:00 - 21:00 T	3498974 3533093 3651412 3560193 3540190 3479534 3653119 3690346 3689919 3692380 3820010 3693280 3694481 3931474 3668849 3668895 3797645 3797692 3797819 3797833
015406	PK243	0024092	13:00 - 15:00 T	3506324 3694101 3652473 3462019 3549052 3547282 3474374 3690204 3668800 3668810 3797777
001899	PK278	0409956	9:45 - 11:15 TH	3529298 3581232 3480999 3560167 3470846 3558739 3426943 3470393 3521461 3543742 3576260 3581920 3650277 3472549 3668966
007393	PK180	0987494	13:00 - 14:00 T	3529298 3574137 3620017 3693286 3768356 3796723 3581609 3667676 3630501 3677885 3774116 3817260 3694754 3575309 3797650
012291	PK180	0409956	13:00 - 14:00 TH	3529298 3668196 3785953 3930864 3480867 3578673 3668789 3668893 3668925 3797625
001249	PK349	3577228	19:00 - 21:00 TH	3580259 3574483 3574563 3575735 3485756 3581830 3580714 3483511 3574866 3521272 3540124 3557478 3559843 3559963 3560858 3576126 3580991 3537536 3538400 3561772
011223	PK243	0207327	13:00 - 14:30 MW	3692771 3581980 3462565 3693789 3513947 3561084 3581952 3628726 3580114
009304	CARP21	1137952	13:00 - 16:00 TH	3581981 3693092 3667677 3559462 3667381 3667654 3668538
001766	PK243	3998659	13:00 - 14:00 T	3699561 3600785 3694101 3544945 3816708 3599090 3900952 3610681 3857764
007375	PK20	0820103	15:00 - 16:00 MW	3600785 3651750 3821088 3789136 3796723 3691616 3699613 3816104 3818762 3612623 3667385 3692187 3818746 3629467 3645720 3693433 3712913 3728679 3774116 3797192 3817682 3820479 3578673 3668749 3668790 3668818 3668959 3669029 3669047 3797619 3797630 3797632 3797714 3797774 3797803 3910507 3910583 3910651
015665	PK278	3318436	13:00 - 14:30 MW	3544262 3600785 3630915 3818686 3602435 3579143 3483036 3544254 3575769 3820958
006546	PK234	0031478	10:00 - 11:30 MW	3648970 3820378 3694798 3668820 3797760
015679	PK338	0247216	13:00 - 14:30 MW	3689931 3397771 3692852 3995719 3581907 3693565 3694741 3519499
