Course	Room	Teacher	Time	Students
1	3	997	80	1082 2204 2672 2855 3639 3727 3964 4058 5766 5961 6900 7554 7909
2	16	769	63	767 847 1083 1771 2363 2464 3173 3363 3908 4682 5056 5769 5957 6337 6581 6908 7050 7117 7507 7825
3	31	471	63	432 824 1102 3631 4474 5437 7983
4	19	585	90	579 1348 1359 1806 2969 3504 3891 4144 5189 5780 6109 6563 7326 7766
5	8	893	45	170 726 963 1040 1175 1208 1455 1818 2280 2322 2479 2942 3031 3632 4369 4505 4660 4793 5050 5248 5281 7265
6	31	351	22	643 1341 1402 3903 5127 5377 6511 7395 7658
7	2	658	77	15 607 752 2106 2357 2361 2373 3113 4068 4310 4552 4569 4831 4869 4883 5289 5888 6298 7042 7644
8	33	817	55	215 936 1043 1142 1222 1346 1361 2134 2318 3023 3377 3473 3888 5187 6560 6600 7923
9	39	178	92	836 1967 2143 2390 3107 3920 4000 5179 6964 6983 7256 7471
10	28	178	38	2561 2683 3398 3471 4037 4048 5065 5216 6072 6790 7440 7979
11	15	477	8	1159 1408 1546 1860 2217 2288 2732 2898 3273 3526 4762 5058 5083 5560 5786 7183 7589 7836 7869
12	3	481	38	456 1404 1699 3525 4078 4508 5382 5411 6246 6399 6686 6946 6991
13	16	733	96	72 1394 1433 1511 2041 3125 3151 3753 3974 5270 5318 5478 5483 5838 6084 7231 7374 7443 7639
14	2	235	6	94 1165 1516 1623 1639 1860 2165 2816 3266 3329 3354 3472 3871 4130 4463 4697 5483 6131 7527 7631 7958
15	11	773	90	53 1275 1354 2037 2523 3066 3593 3649 4098 4558 6092 7022 7206 7633 7904
16	6	841	13	116 117 301 362 1397 2361 2729 2895 3998 4876 4965 5628 6355 6691
17	3	993	10	300 1563 1806 2125 2891 3142 3524 4012 4085 5738 5938 7449 7487
18	18	79	70	280 462 732 834 959 1803 1888 1983 1990 2118 2965 3011 3072 3261 3769 4043 4121 4206 4238 5291 5309 5508 6320 6867
19	37	523	26	186 271 306 945 2630 2722 2741 3724 4152 5073 5308 6820 7388 7415 7807 7851
20	37	640	57	289 925 2065 2163 3389 3802 3856 3901 4294 4846 5165 6085 6239 6693 6777 7162
21	27	727	99	863 986 1025 1826 2131 2164 2472 2635 2663 2931 3421 4211 5937 6920 7156 7515 7780 7909 7996
22	4	645	55	996 1460 3595 3645 3866 4780 5021 5448 5725 5847 5940 6718 6874 6919 7076 7166 7743
23	31	649	1	2187 3267 3815 4241 4830 5316 5463 5971 6646 6707
24	28	778	95	669 2401 3075 3249 3577 3695 4742 6209 7109 7759 7866
25	37	281	72	351 709 1688 1986 2476 4206 4287 4587 5842 5845 6259 6278 6397 6463 7667 7805
26	12	828	7	720 1066 1608 2852 3380 3766 3995 4527 4792 5358 5473 6155 6872 7567
27	18	967	96	192 289 419 943 1019 1240 1648 1879 1940 2365 2846 2948 2972 3359 3991 4330 5202 5346 5506 6692 7463 7554 7880
28	6	299	36	180 922 1811 1883 1929 2059 2340 4291 4351 4372 4385 6150 6225 6334 7943
29	15	670	13	1679 1811 2153 2533 2668 2972 4021 4046 4100 4145 5178 5569 5999 6493 6524 6695 7216 7346 7632
30	37	576	74	353 626 1433 1856 2260 2544 3147 3940 5101 5332 5451 6254 6608 6732 7308 7762
31	26	699	85	988 1206 1424 1588 1681 2634 3073 4075 5593 6690
32	39	549	2	14 993 1189 1312 2574 3202 3346 3796 3860 4980 5005 5946
33	27	71	40	266 566 2093 2959 3191 3376 3876 4715 5791 5874 6215 6217 6736 6816 7185 7300 7502 7641
34	6	42	76	330 886 1643 3007 3983 4186 4546 5218 5688 6023 6145 6572 7381 7685
35	15	570	31	47 1060 1099 1502 1595 1721 1725 2039 2197 3780 4136 4354 4736 4777 5390 6512 6739
36	6	169	48	223 867 2892 3786 4987 5256 5261 6242 6300 6341 6966 6978 7494 7822 7962
37	12	100	74	66 429 437 1898 2921 3938 4262 4522 5602 7039 7256 7320 7935
38	2	805	52	537 1221 1574 1873 1955 2287 3292 3572 3996 4186 4781 4902 5097 5383 6143 6312 6344 6352 7147 7556 7934
39	28	723	77	366 1349 2025 2782 3261 4387 4729 6181 6501 6901 7918
40	16	280	10	153 827 972 1527 1529 2332 2552 3620 3829 3834 4556 5408 6576 6719 7229 7255 7282 7638 7767 7995
41	9	331	73	966 1132 1717 2392 2548 2752 3240 3656 3671 3832 4480 4567 6176 6709 6752 6794 7334 7461
42	18	222	26	373 581 663 1014 1054 1098 1473 1845 1980 2323 2371 2653 2829 3056 3386 3630 3683 3852 3959 4424 4432 4605 5763 7269 7458 7945
43	23	448	50	1065 1345 2337 2845 3079 3417 3745 3803 4594 5406 5593 6000 6365 7257 7939
44	33	379	3	41 415 674 1736 2082 2301 2427 2622 3330 3656 4093 5074 5183 5912 7269 7312 7682
45	8	541	31	72 427 895 1081 1494 1526 1535 1856 2200 2230 2249 2394 2499 3503 3667 5062 5714 6170 6662 6696 7799
46	18	260	72	330 407 552 899 1168 1611 2301 2835 2961 2968 3104 3227 3479 3874 5233 5683 5703 6315 6379 6850 6910 6916 7986
47	19	827	25	176 269 270 392 962 3619 3810 4027 4352 4659 5449 5801 6982 7358
48	11	700	69	1832 1992 2252 2310 2473 3226 3361 4975 5989 6472 6757 6985 6998 7442 7705 7716
49	9	10	4	287 894 957 1005 1738 2427 3493 3916 4087 4477 4560 5354 5383 5615 5924 6798 7051 7088
50	4	998	21	594 1505 1914 2162 2676 2791 3095 3626 4067 4868 4991 5072 5292 5304 5902 6253 7712
51	28	239	42	4 307 564 1951 3408 3582 3857 5714 5849 6795 7108
