Course	Room	Teacher	Time	Students
1	1	640	67	261 447 573 723 1163 1206 1908 2781 2855 3157 3351 3790 4080 4853 4901 5667
2	13	279	51	119 946 2799 2956 3198 3513 3880 3882 4053 4124 4145 4592 4931 5913
3	13	3	29	46 80 803 1140 1699 2056 3087 3221 3274 3715 3764 4123 4608 5622 5684
4	22	623	65	327 1020 1228 1503 2043 2754 3154 3214 4580 4755
5	16	123	83	10 1383 1768 2093 2456 3596 4212 4326
6	34	918	70	511 836 974 1167 1676 1833 1955 2444 2637 2876 4100 4973 5716
7	11	38	49	471 2244 3795 3850 3868 4093 4762 5987
8	35	572	40	120 934 1046 1087 1196 1892 2203 3937
9	30	645	7	229 392 592 660 1186 1304 1548 2980 3385 3437 3501 4013 4228 4528 4754 5177 5322 5527
10	26	88	68	74 398 2602 4080 5802
11	27	556	65	1038 1736 2251 2350 2522 3646 3988 4532 4986 5723
12	20	136	89	36 428 1144 1883 2961 3378 3538 4351 5023 5402 5490
13	12	973	88	55 140 1343 1628 1694 3156 3175 3443 4054 4267 4427 5147 5239 5936
14	24	327	39	286 304 422 2589 3471 3508 4455 4544 4644 4747 5312 5426
15	22	662	33	161 1406 1505 1647 2270 2547 4420 4514 4943 4988
16	24	126	42	296 379 1031 1609 1773 3151 3696 4191 4211 5019 5058 5187
17	1	527	92	479 877 939 1348 2014 2461 2784 2787 3519 3567 4348 4469 5460 5466
18	18	472	52	33 121 163 517 1140 1366 1378 1522 2005 2233 2294 2446 2475 3018 3106 3240 3579 3827 5271
19	26	296	75	725 922 2378 4160 5623
20	16	799	77	2146 2489 2588 2666 2904 3488 5193 5353 5696
21	40	930	31	1228 1541 1595 1956 2399 2938 3610 3929 4308 4688 4899 5247 5278 5745
22	38	793	87	330 903 1504 1778 1988 3599 3981 4259 4851 5036 5382
23	15	25	68	339 884 945 959 1421 1718 1767 2365 3470 3934 5147 5326 5788 5994
24	22	938	32	160 421 515 713 1523 1631 1840 3073 4692 5431
25	24	528	94	520 692 1114 1279 1345 1986 2200 5242 5556 5721 5782 5915
26	16	985	66	1387 3044 3172 3379 3894 4328 4702 5038 5187
27	22	44	48	249 252 1794 2316 2586 3688 4271 4478 4892 5155
28	11	39	16	170 662 1120 3535 4419 5467 5524 5649
29	26	190	94	405 936 2275
30	20	915	51	1187 1263 1626 1757 1967 2007 2587 2588 2654 4330 4516 5287
31	28	279	45	8 1487 1508 1633 2638 3449 3668 4174 4584 4753 4955 5796
32	16	149	9	500 1298 1566 1736 2075 2588 4108 5772 5823
33	1	875	89	456 796 1413 2119 2679 2772 3643 4313 4418 4974 5405 5507 5656 5782 5953
34	13	899	92	247 636 989 1116 1123 1626 2293 2420 2866 3935 4180 4481 4572 5229 5328
35	24	40	67	369 594 812 1492 2509 3443 3609 4060 4214 4533 5632 5823
36	36	699	73	549 1092 1304 2362 2712 3952 5538
37	34	298	17	219 245 826 987 1814 2050 2913 4421 4475 5113 5294 5297 5684
38	13	668	85	224 375 471 1474 1709 3428 3438 3540 3601 3933 4632 5014 5139 5523 5743
39	36	885	38	70 490 547 924 2704 3258 4026
40	1	399	81	407 417 854 879 1157 1220 1600 2941 3046 3531 4299 4307 4908 5062 5159 5715
41	11	83	13	157 244 454 484 2302 2603 3991 4151
42	40	292	64	86 1423 1984 2488 2635 2787 2906 2985 3141 3592 4295 4385 4986
43	13	147	40	77 368 635 1206 1541 1797 2999 3299 3726 3760 4861 5108 5218 5502
44	27	374	94	1524 1650 1845 1987 2274 2824 2943 4861 4908 5325
45	34	820	22	233 436 687 1238 1552 1802 1833 2318 2392 3886 4351 4888 5366
46	28	608	49	15 159 780 1049 1773 2033 2245 2462 2926 4590 5296
47	18	651	12	122 157 412 449 1151 1661 1740 1780 2203 2504 2635 2998 3484 3492 3612 3958 4006 4425 5241 5295 5328
48	40	3	93	156 183 419 1158 1519 2394 2519 2597 3470 4236 4870 4932 5049
49	36	307	37	55 341 2141 3365 5064 5504 5620
50	15	498	26	177 267 1199 1934 2328 2438 2732 2743 2988 3337 3749 4419 4557 4752
51	27	327	22	619 632 1873 1883 3697 3834 4441 4810 4903 5956
52	18	635	29	65 613 792 829 1205 1577 1906 2032 2084 2347 2445 2493 2917 3570 3913 4372 4578 4802 5237 5983
53	24	125	69	389 935 1122 2417 2456 2509 4582 5420 5537 5574 5651 5764
54	13	569	57	136 320 1542 1743 1772 2683 2909 3399 3498 3703 4170 4550 4992 5143 5371
55	36	164	59	395 1005 1335 2933 4630 5459 5681
56	18	994	63	199 365 720 769 772 1365 1974 1989 2550 2838 3734 3805 3964 4306 4552 4987 5606 5780 5969
57	1	363	11	8 18 544 1039 1446 1531 2076 2236 3065 3140 3160 3727 3982 4263 4723 4813
58	18	738	22	593 946 1079 1277 1850 1864 1961 2109 2809 2936 3043 3422 4192 4248 4356 4406 4531 4690 5265 5483 5502
59	40	781	12	748 765 912 1069 1560 1595 1610 2461 2695 4253 4873 4922 5638 5712
60	13	637	24	35 342 480 611 702 1631 1642 2116 2682 3493 4051 4142 4826 4864 5292
61	35	541	64	209 452 565 2011 2639 3810 4773 4818 5818
62	14	756	39	659 754 885 1065 1746 2539 3006 4769 4826 5406 5547
63	16	877	87	24 292 2124 2409 3771 3859 4558 4689
64	15	135	9	106 715 947 1099 1181 1532 1538 1799 2114 3480 4134 4165 5637
65	1	914	50	152 288 415 451 539 624 647 2180 2254 2513 3866 4381 4483 5080 5336 5925
66	36	791	14	1112 1151 1935 3933 4130 4456 5198 5597
67	36	794	50	251 881 908 1681 2335 4293 4595
68	12	273	66	2 109 117 1304 1758 3124 3957 3966 4275 4917 5326 5423 5837
69	24	20	25	251 331 1286 1499 1619 2157 2404 2609 4227 4747 5257 5945
70	26	439	73	516 847 1970 4221 4599
71	14	123	54	759 974 1264 1800 3241 3273 3424 3487 3707 4113 4331
72	34	885	14	211 300 1030 1071 1640 2106 2312 2883 3085 3086 3440 5220 5453
73	34	456	9	190 1497 1533 2675 3145 3229 3799 4268 4753 5057 5290 5369 5870
74	34	976	90	664 1599 1852 2375 2549 2856 3565 3653 4069 4339 4600 5751 5821
75	22	778	61	311 961 1022 1312 1806 2571 2785 3072 4325 5899
76	1	861	74	317 548 555 2404 2651 2652 2718 2775 2940 3203 3458 4437 5071 5156 5242 5460
77	28	181	13	865 1553 1694 2309 2458 3389 3816 4127 4457 4594 4716 5400 5882
78	38	736	45	214 1227 1779 2094 3708 3736 3909 4081 4284 5214 5927
79	40	46	91	153 1190 1273 1339 2030 2482 2807 4195 4542 4624 4920 4935 5009
80	13	167	27	38 131 837 1381 1616 1904 2099 2754 2843 3115 4163 4519 4889 5114
81	34	824	79	586 805 809 1786 2021 2377 3515 3570 3757 3988 4844 5625
82	30	155	66	275 981 1033 1052 1289 1302 1613 1743 2165 2387 2915 3764 3925 4180 4526 4557 5696
83	30	200	46	95 177 370 1229 1520 1532 1575 1898 3189 3408 3444 3586 4292 4738 4786 5601 5679
84	38	88	70	297 1130 1500 3270 3787 3949 4375 4833 5303 5380 5520
85	26	51	81	1444 3912 4420 5015
86	24	905	17	227 842 1270 1432 1977 2395 2690 2962 3532 3864 3883 5470
87	36	842	8	1067 1150 2093 2872 3174 3900 4680 5383
88	18	162	53	54 172 891 1421 2031 2038 2111 2347 2467 2664 3292 3526 3973 4243 4358 5098 5163 5604 5678
89	13	492	17	24 991 1169 1440 2346 2710 2989 3194 3230 3705 4248 4265 5032 5486 5970
90	26	822	3	1418 2907 2941 3434 3644 4719 5694
91	20	921	50	1133 1501 1562 1640 1880 2569 3075 3343 3704 4375 5387 5593
92	30	441	98	785 1536 2058 2426 2856 2888 3066 3291 3824 4158 4266 4364 4491 4584 4586 4694 5315
93	30	457	50	125 175 211 716 976 1051 1185 1188 2468 3125 3521 3663 3725 4695 4751 4956 5880
94	27	864	35	739 1447 1461 2996 3426 4028 4294 4693 4912 5794
95	38	210	9	92 831 963 1037 2347 2361 2485 4260 5316 5529 5564
96	30	255	73	322 418 675 1220 1232 1283 1591 1772 3810 4050 4811 4989 5076 5442 5693 5802 5871
97	12	530	19	441 1725 1979 2061 2091 2101 2112 2328 3178 3657 4071 5005 5098 5644 5939
98	18	433	86	13 1085 1352 1426 1556 1662 1984 2091 2594 3051 3184 3381 3497 4074 4927 4982 5100 5610
99	27	157	24	639 819 967 1952 2478 3935 3969 4319 4997 5767
100	1	561	26	57 450 532 1021 1549 1601 1780 1913 2544 2711 2826 3108 3591 4649 4838 4988
101	14	273	41	667 1073 1401 2029 2370 4458 4771 5132 5469 5780
102	27	43	7	539 906 1846 2832 2867 3661 4049 4623 5094 5983
103	30	343	54	155 1255 2121 2181 2236 2687 2762 3151 3175 3787 3812 3847 4762 5025 5660 5924
104	14	89	59	845 994 2065 2584 3309 4176 4410 4493 4754 5246 5638
105	35	921	29	81 692 1559 2483 3849 4799 5727 5965
106	11	547	5	114 2124 2692 2973 4170 4727 5692
107	13	50	82	219 236 528 1930 2277 3072 3362 4304 4491 4495 4633 4819 5136 5639 5776
108	30	685	41	76 364 550 738 850 1101 1890 2835 2860 3225 3552 3711 3964 4503 4688 4782 5409
109	15	984	22	165 235 452 1307 1639 2061 2213 2257 3482 3649 3785 4273 4846
110	35	28	6	2522 3071 3730 3897 4153 4364 4634 5791 5852 5886
111	20	596	19	667 698 1217 1728 2285 2625 2772 3048 3172 5070 5254 5774
112	35	879	8	2631 2688 2980 3273 4056 4066 5410 5712 5738 5873
113	1	591	1	861 1058 1072 1311 2455 2540 2602 2640 3204 3423 3724 4338 4499 4758 5295 5329 5885
114	34	698	72	525 1521 2037 2808 3170 3777 3841 3929 4241 4290 4558 5221 5753
115	24	397	11	207 470 1054 1242 1280 2214 2355 3960 4184 4896 4994 5103
116	24	408	77	403 1939 2544 3773 4276 4548 4646 5010 5585 5814
117	28	882	52	23 840 1323 1741 2510 3165 4118 4304 4704 5060 5166
118	26	72	32	425 1391 1562 1982 2333
119	11	183	1	156 1484 2235 3425 4343 4566 4777
120	24	17	51	313 1069 1147 1341 1400 1411 1518 2214 2358 3230 3630 3943
121	14	629	3	389 963 1139 1248 1759 1819 1895 3242 3467 3778
122	15	476	65	330 629 1338 1746 2258 2815 2898 3251 4124 4444 4668 4958 5609
123	27	183	54	919 1064 1167 2362 3161 3204 4159 4193 5942
124	35	964	9	3247 3447 3533 4540 4656 5008 5226 5563 5798
125	36	823	67	496 1789 2221 2446 4515 5616
126	38	235	48	217 382 920 1139 1262 1778 2094 3625 3668 3813
127	16	454	45	1488 1506 2074 2183 3226 3417 4033 4843
128	14	319	100	27 811 1509 2649 4108 5140 5237 5571 5574 5780
129	28	537	11	858 2052 2492 3130 3134 3219 3538 3857 4370 5534 5612 5964
130	11	444	87	805 832 1115 2597 3136 3383 4913 5710
131	12	159	43	667 766 2017 2031 2262 2269 2518 2995 3281 3658 4182 4252 4844 5376 5720
132	24	115	80	410 773 1622 1965 1968 3221 4585 4820 5164 5308 5759
133	14	893	51	744 848 892 1055 1357 1726 3830 4810 5000 5150 5904
134	28	836	81	90 184 722 1294 2227 2963 4330 4525 4554 5325 5364 5600
135	11	589	94	913 1348 1476 1632 2537 3463 4180 4250
136	16	951	53	1132 2586 2588 3117 3471 3586 3638 4399 5636
137	27	42	64	1028 1079 1477 2755 3279 3346 4041 4087 4941 5434
138	20	395	56	1260 1346 2195 2871 3801 3850 3856 4064 4587 4830 5366 5867
