Course	Room	Teacher	Time	Students
1	24	560	59	160 1110 1122 1139 2010 2419 2431 2464 2648 2741 2985 2992 3207 3674 4401 4532 4702 5409 5459 6276 6409 6915 7118 7726 7727 8619 8778 9344 10412 10821 11290 11449 11463 11934 12400 12954 13241 13579 13838 14799 14847 16062 16690 17569 17719 18201 18771 19210 19804
2	3	190	82	572 1355 1497 1959 1972 2509 2965 4437 4804 4988 5326 5395 5901 6139 6308 6321 6354 6754 7333 8095 9063 9148 9995 10163 10237 11375 12215 12241 13462 13575 13631 14099 14773 15671 15782 15843 16014 16247 16494 16817 16943 17112 17909 18460 19169 19639 19977
3	59	813	18	210 537 649 1009 1482 2417 3007 3155 3175 3486 3649 3733 3818 4233 5173 6323 6432 6784 7379 9505 9685 10459 11744 12714 12955 13594 14130 15355 15895 16498 16555 16590 16964 18402 18633 18694 18755 19029 19073 19458 19914
4	73	990	19	121 1734 2248 2336 3446 4710 5008 5030 5083 5126 5481 5659 5793 6364 6795 7603 7634 7868 7979 8202 8522 8997 9074 10352 10774 10858 10998 12631 12664 12751 13676 13774 14718 15912 17053 17269 17605 17864 18248 18672 19258 19380 19432 19652 19950
5	46	381	61	1191 1373 1415 1421 1475 2026 4154 4366 4541 5271 5885 6353 6883 7084 8101 8235 8724 8781 8965 9959 10029 11251 11403 11989 12253 12313 12321 12385 12641 12982 13770 14440 14645 14941 15333 15522 16478 16625 17159 17225 17595 18346 18357 18389 18661
6	62	670	47	393 745 1003 1725 1874 2021 2085 2183 2927 4077 4200 4282 4325 5025 6788 6917 7166 7393 7985 8554 8893 9281 9924 12854 13655 13818 15099 15138 15208 16023 16271 16411 16581 17330 17752 17920 18209 18280 18333 18350 18673 19162
7	60	791	77	1494 3851 4191 4301 4309 4477 6243 7678 7857 8974 9517 9781 10252 11370 11384 12303 12504 12514 12807 13427 14907 16320 17030 17188 17665 18181
8	55	67	91	10 466 781 1235 1740 2692 3632 3770 3911 3923 4318 5254 6357 6882 7336 7495 7853 8453 8997 9581 9625 10156 10858 11208 11386 11749 11802 13221 13307 18325 19164 19290 19437
9	3	977	20	622 765 1086 1174 1333 1532 1850 2760 3804 3868 4308 4526 4975 5172 6279 6981 7312 7585 8044 8085 8210 8998 9214 9248 9910 9925 10028 10136 10188 10725 10870 11559 11876 12485 14079 14753 14895 15127 15144 15874 16645 16709 16944 17145 17755 18618 19427 19609
10	14	265	13	338 621 909 2040 4272 5130 5202 5480 6222 6256 6765 7102 7371 7644 8089 8258 8272 8292 8713 8873 9026 9196 10040 10057 10743 10760 11759 12415 12444 12616 13026 13900 14472 15415 15524 15780 16704 17303 17440 17541 17691 17692 19258 19349
11	38	921	5	3 2094 2237 2863 3099 3348 3813 4170 4565 5022 5928 5975 6690 6692 6926 7373 7776 7996 8699 8796 10106 10334 11156 12705 13203 13515 13624 14430 14996 15640 17033 17132 18205 18363 18953 19043
12	17	750	8	155 397 1062 1950 4554 6108 6135 7376 7877 8110 8392 8583 8830 9199 9335 9372 10397 10959 12048 12140 12145 12206 13726 14473 16364 16657 16872 17075 17112 18563 19461 19527 20000
13	78	494	47	1262 1542 1802 2185 2188 3030 3527 4751 4864 6016 6042 6207 6237 6772 6925 7379 7398 7536 7587 8485 9338 9586 9664 10794 11243 12061 12382 14428 14509 15035 15282 15470 15620 16490 16709 17207 17725 17755 18163 18588
14	43	538	90	1007 2248 2639 2889 3547 3899 4858 4990 5131 6136 6630 8299 8343 8607 9367 9531 10572 11710 12338 12413 12901 13199 13451 13488 13584 13792 14671 14986 15466 16825 16950 17488 18280 18849 18956 19234 19355 19418
15	66	550	81	689 1428 2276 2669 4529 5378 5477 5677 5776 6568 6892 7140 7234 7396 8424 9667 9682 10607 10894 11289 11538 11749 11766 12159 12620 13121 13211 14505 16044 16077 16435 16713 17680 18064 18165 18366 18425
