Course	Room	Teacher	Time	Students
1	10	827	1	339 426 745 1302 1575 2649 2682 3208 3478 3855 4034 5123 5416 5700 5706 6492 7198 7208 7235 7713 8470 8722 10563 11158 13822 14246 14561 15039 15047 15130 15206 15945 16051 17165 18220 18368 18450 18556 19114 19128
2	24	534	58	718 916 1200 3065 3274 4065 4663 5198 5846 6554 6601 6806 7270 7468 7600 7918 8155 8757 10182 10244 11262 11431 12325 12612 12933 13135 15174 15328 15360 15368 15381 16508 16689 16854 17983 18433 19137 19165
3	32	66	55	250 861 960 1145 1452 1763 2962 3053 3439 3747 5617 5709 6166 6597 8265 8334 8480 9490 9928 10741 10936 12349 12869 14351 14815 14843 16684 17410 18715 19059 19135 19186 19477
4	10	637	2	340 1499 1592 3787 3795 4247 4785 5195 5463 5714 5871 6129 7345 7787 9378 10385 10711 11353 11455 11604 11918 12710 12776 13829 14281 14460 15031 15291 15950 16062 16476 16786 17781 17876 18005 18438 18635 19002 19853 19876
5	36	91	66	1577 1606 1728 2280 2474 2542 3418 5931 6111 6388 6992 7388 7502 7968 8344 8948 9150 9761 10362 11203 11297 11381 11945 11974 12134 12201 12756 13106 13190 13964 14034 14677 15276 15742 16043 16467 16772 17017 17858 17974 18479 18911 19611 19927
6	32	395	79	560 1738 2417 2857 3535 4085 5264 6125 6620 6840 7894 8473 8880 8970 9606 11439 11710 13299 13424 13663 13937 14148 14298 15471 15594 16680 17157 17261 17300 17356 17667 18283 19393 19684
7	7	521	85	260 631 1291 1328 2331 2338 2776 3420 3424 3449 4117 4847 5044 5159 6600 7978 8667 8808 9551 10809 11484 11500 11844 12171 13460 13749 13823 13839 14290 14546 15313 15648 15738 15923 17108 17663 17739 18275 19400
8	32	724	81	601 774 1157 2161 4229 5194 5357 5541 6498 7639 7653 8839 9091 9237 9396 9865 10021 10529 10952 11441 12690 13098 13327 13334 13714 14109 14124 14448 14936 16980 17385 17816 18049 18924 19814
9	33	53	48	476 605 1353 1610 1859 2313 2463 2794 2917 4033 5011 5102 5292 6589 7767 8016 8445 8653 9918 10146 10740 11346 11442 12180 12224 12448 12475 12516 12607 12733 13049 13470 13834 13925 14264 14287 14953 15174 15300 16332 16776 17160 17946 18474 18493
10	13	817	51	253 1221 1336 1698 1858 1896 2272 2390 3296 3655 3728 3970 6013 6604 6918 7341 8622 10003 10513 10972 11108 11477 11669 12132 12421 12956 14225 14395 15914 16401 16450 16461 17085 17917 18107 18172 18239 18521 19344 19643 19791
11	24	97	27	367 825 851 2032 2943 3021 3047 3827 4486 4548 4724 6053 6242 6703 7097 7125 7736 8000 8226 10178 10269 10426 10815 11267 11283 11845 12461 13204 15471 15516 16507 16642 17631 17786 18291 18342 18710 18957 19615
12	22	357	56	594 1135 1422 2725 3282 3368 3492 3677 4482 4758 4816 5028 5445 6526 8131 8356 8813 9088 9131 9590 9930 9998 10151 10828 11846 12554 12917 13588 13672 14459 14571 14582 14993 15575 15762 16766 16840 17931 18273 18295 18343 18603 19287
13	22	328	18	868 1586 2002 2094 2269 2816 3524 3679 4104 4316 5482 6213 6460 6613 6764 7862 8235 8317 8677 10092 10350 10677 10922 11011 11066 11878 12214 12256 13711 13790 14026 14495 14854 16443 17235 17350 17441 17583 17907 17909 18133 18628
14	24	495	15	282 688 797 1083 1127 1468 2312 2395 2569 5442 5893 6499 6875 7142 7268 9586 9677 10328 10827 11053 11736 11866 11890 11992 12859 13247 13255 13637 15446 15447 16135 17145 17551 17722 18250 18875
15	38	530	39	814 1450 1881 1918 2165 2793 3623 4391 5608 5835 6617 7087 7109 7218 7322 7735 10123 10584 10709 10915 11495 12813 13147 13619 13714 14043 14318 17559 18301 18400 18515 19015 19572
16	8	844	59	415 1848 2107 2246 3132 3311 4579 5144 5880 5999 6470 6685 7746 9096 10051 10176 10966 11056 11144 11808 12255 13368 13876 14297 14332 14534 14886 14982 15444 16198 16200 16664 17514 17744 17780 18362 18604
17	13	340	47	231 366 1865 2680 2757 2877 2968 3306 3786 4083 4169 4766 5168 5234 5269 5341 5684 5735 7563 7602 8045 9860 10365 10526 11388 11498 11501 12760 12775 12955 12994 12996 13530 14530 15157 16511 17119 17829 19839
18	7	370	82	245 1257 1330 3581 3750 4553 4652 5398 5615 6620 7290 9019 9132 9574 10136 11437 11907 12677 12700 13478 14020 14162 14465 15418 15669 15680 15853 16278 16626 16892 17036 17193 17280 17606 17649 17666 17735 19692 19899 19911
19	14	754	53	315 599 760 853 1235 1523 2589 2696 3156 3841 4243 5313 5599 5673 5900 6035 6360 6652 6937 7009 7933 8283 8596 8826 8931 10065 10608 10973 12158 12537 13148 13271 13479 14328 15188 15207 16914 16992 17353 17382 17389 17522
20	36	610	85	96 447 1526 2444 2686 2748 3169 3480 3625 4096 4151 4719 4998 5004 5075 5099 5693 5921 6252 6390 7356 7616 8400 9283 9841 10195 10325 11214 11337 11800 13722 14569 14800 14847 15763 16386 16553 16573 18246 19071 19164 19364 19724 19931
21	14	875	36	178 1437 1655 1732 2017 2867 2963 2983 4045 4300 4526 5635 5922 6443 7089 7867 8050 8153 8190 8397 8912 9810 9848 10707 11345 11491 11944 12365 12869 13921 15553 16197 16557 17022 17392 17404 18135 18524 19637 19733 19820
22	14	762	27	147 182 1124 1631 1807 1977 2039 2166 3100 3529 4500 5167 6228 7255 8777 8795 9569 9750 10453 10571 11065 11149 11826 11992 12075 12457 12573 13936 14073 14336 15300 15315 16039 17235 17459 17969 18684 18983 18989 19002
23	22	435	93	20 388 919 1070 1355 1927 2535 4176 4286 4416 5501 6009 6392 6560 6829 6983 7671 7836 8223 8404 9058 10529 11135 11628 12591 12761 12908 14694 15242 15451 15861 16125 16472 16700 16753 16897 18078 18455 18621 18709 18762 19901
24	20	812	67	547 661 1026 1844 2337 3141 3645 5821 5965 6219 6364 6686 6714 7252 7256 8313 8324 9022 9078 9206 9859 10254 10528 11013 11086 11523 13313 13753 14223 14530 15104 15676 16541 16794 17533 18845 19462
25	20	893	60	470 1210 2687 2848 2919 4074 5348 5824 6516 6668 6783 6809 6843 7033 7358 8248 9042 9796 10314 10502 10735 11865 12402 12859 12964 13003 13009 13016 14217 14291 15347 16220 16547 16555 16697 16725 16892 19200
26	1	275	6	822 1422 1594 2420 3256 4518 4970 5180 7115 8174 8488 9004 11346 13087 13129 13348 13553 13710 14539 15110 15339 15530 15884 15916 16829 18409 18540 18602 19146 19192 19284 19989
27	36	481	67	1757 1971 2322 2636 2761 3320 3368 3576 3770 3962 4555 5575 5689 5791 5825 6832 6925 7081 7428 7531 7697 7800 8140 9855 9940 10337 11753 12939 13399 13511 13522 14169 15296 16527 16698 16758 16878 17160 17933 18213 18420 18871 18900 19485 19886
28	23	82	22	828 1555 1686 1849 1897 1930 2079 2225 2335 2456 2779 2898 3275 3346 3549 3816 3879 4041 4101 5007 5339 5770 6051 6788 7044 7148 7215 7245 8513 8528 8614 8626 8634 8879 9007 10305 10403 10785 11890 12476 12494 13503 13582 13795 14541 14878 15050 15342 15787 15807 16623 16833 16928 18234 18680
29	30	596	52	97 247 761 1036 1861 2082 2141 2654 2773 3286 3366 3727 4640 4841 4976 5106 5518 5617 5964 6214 6870 7324 7788 8028 8094 8319 8386 8806 9546 10247 10376 10705 10867 12040 13374 13474 13940 14328 14875 17038 17683 17766 17915 18083 18592 18937 19608 19918
30	31	353	73	405 1949 3324 3807 3930 4451 4578 4712 4811 5053 5554 6302 6970 7343 7487 7876 8503 8578 8746 9450 14369 14464 15722 15857 16196 16617 16808 17574 17582 17707 18306 18968 18997 19221 19244 19997
31	32	609	44	144 317 1236 2321 2543 4331 5101 5424 5566 7274 7402 7622 7906 8419 8749 9471 9654 9984 10201 10910 12919 13510 13934 14424 14947 15105 15327 15727 16103 16267 16794 17075 17187 17416 18370
32	14	381	80	672 1021 1043 1294 1332 1622 1959 2439 2869 3671 4346 4801 5820 5900 6804 7113 7306 7308 7803 8342 8527 9042 9169 9701 9872 10729 10745 12191 12941 13088 13357 14589 15420 15454 15772 17902 18136 18247 18432 19103 19938
33	34	941	97	709 772 990 1094 1231 1431 1540 2129 3663 4275 4687 5045 5918 6518 6681 6880 6972 7843 9244 9529 9686 10323 11006 12709 12963 13140 13238 13634 14108 14292 14708 15156 15310 16118 16188 16301 16745 17279 17500 17826 18064 18774 19034 19075 19590 19807
34	33	153	9	1408 1860 2252 2672 2885 3548 3558 3710 3785 5568 5732 5969 6109 7593 8351 8417 8827 9806 10319 10949 11193 11482 11756 11832 12097 13052 13211 13582 13799 13868 14058 14531 14549 15765 15953 16157 17308 17473 17488 17747 17956 18108 18267 18341 18706 18850 19823
35	10	581	12	412 489 518 1782 2184 2264 2953 3039 4156 4170 4436 4682 5929 6094 7401 7418 7790 7900 8023 8161 8471 8808 9185 9217 9802 11868 12018 12048 12129 12293 12407 12495 12545 13586 13850 16892 17648 19162 19444 19547
36	32	767	21	8 312 368 647 884 1586 1636 1838 2139 3244 3705 4258 4389 5333 5479 7044 9142 9297 9344 9980 12231 12480 12797 14614 14842 15536 17034 17520 17691 18382 18678 19595 19710
37	38	594	69	94 163 235 264 598 887 1793 3527 4089 5793 6832 8368 9722 10074 10129 11106 11133 11362 12356 12906 13660 13982 15782 16490 17071 18091 18133 18766 18809 18830 19460 19762
38	30	868	100	138 507 1467 2183 2299 3355 3427 3608 3767 4001 4218 5179 5576 6355 6473 7450 7618 8016 8237 8492 8933 9162 9369 9752 9802 9929 10220 10945 11177 12018 12033 12242 13256 13283 14233 14267 14700 15089 16365 16790 18184 18257 18541 18809 19026 19049 19321
39	14	997	84	697 866 911 1211 1421 2074 2542 3049 3439 3850 4201 4468 5696 5809 5860 5955 6110 6734 6900 8029 8537 9688 9731 11058 11709 12640 12753 13157 13482 14020 14053 14724 15425 16977 17051 17075 17141 17320 17669 18274 18592 19575
