Course	Room	Teacher	Time	Students
1	28	884	64	428 605 1466 2227 2519 2688 3535 4362 4562 4650 4738 4962 5298 5314 6087 6862 7525 7779 7886 8447 8509 8704 9420 9582 10745 11577 12044 13214 13433 13837 13944 14033 16283 16386 16816 17080 17909 18466 18814 19078 19181
2	26	758	76	913 1275 1502 1817 2187 4327 4880 5018 5493 5566 5691 5936 5944 5954 6543 8078 9610 10406 11420 11988 12031 12772 12864 13059 13299 13374 13539 13839 15143 15252 16396 17132 17213 17697 17835 18302 18625
3	15	532	29	269 279 405 1554 2017 2877 4457 4493 4662 4666 4775 5297 5433 5853 6292 6694 7003 7814 8403 9015 9045 9159 9547 9645 10392 10744 10847 10892 10982 11244 11314 11635 12765 12875 12965 13403 13527 13529 14770 15196 15882 16084 16504 17006 17347 18237 18696 18754 18978 19039 19173 19177 19373 19932
4	26	763	52	519 895 1018 2638 3464 3693 3866 4379 4741 4802 5823 6828 7124 7332 7514 7527 8194 8599 8852 10264 10835 11302 11409 11488 11888 12002 14359 14474 14860 14865 15102 17494 18269 18594 18632 19274 19650 19864
5	20	880	82	250 294 1943 2265 2564 3415 4174 4217 4263 4407 4584 4719 7680 8057 9095 9196 10026 10571 11783 12047 12185 12324 12973 13528 13537 13644 13931 14727 16114 16133 18298 18332 18510 18947 19309 19312 19927
6	24	96	2	382 817 877 907 935 1181 2290 2376 3009 3074 3190 3870 4319 4830 5307 5496 6111 6946 7278 7362 8363 8622 8715 10079 10255 10381 10834 10863 10924 11304 11786 12533 12859 13868 14051 14242 14422 14521 14541 15232 15882 16760 17390 18018 18520 18620 19377 19502 19885
7	28	172	94	805 1625 1772 2117 2226 2822 2882 2904 4089 4162 4579 4673 5971 6046 7401 8305 9600 9841 9966 11402 11466 13101 13990 14280 14316 14481 15276 15286 15337 15377 15533 16235 16579 16744 17055 17150 17229 17274 18753 18898 19597
8	28	385	39	262 328 419 631 643 1081 2409 3021 3612 4907 5386 6475 7416 8750 9038 10345 11095 11407 11524 12405 12765 13160 13320 14411 15074 15570 15941 15955 16137 16270 16279 16305 17278 17433 17506 17563 17656 17853 18380
9	12	146	45	314 2334 2738 3199 3581 5131 5273 5590 5617 6274 6772 6872 6963 8766 8790 8962 9111 9248 9446 9934 10424 10502 11748 11854 12589 12817 13603 13904 14080 14611 16243 17304 19137 19468 19936
10	12	240	50	345 927 1415 2123 2605 4908 5811 5829 6507 7062 7228 7626 8459 8499 8500 8890 9413 10553 10608 11451 12966 13256 13324 14038 15636 16736 17143 17542 17595 17916 17918 18579 18790 18810 18900 19537
11	24	952	76	797 951 1046 1356 2155 2511 2658 2776 3392 3777 4097 4219 4402 4535 6158 6338 6439 7283 8120 8168 8356 8375 9353 10004 10243 10531 10986 11000 11178 11309 11382 11655 12257 12472 12827 12907 12925 13245 14441 14567 15439 15639 15683 15875 15985 16495 16792 17485 17529
12	26	477	45	434 716 1221 2182 3035 3642 4035 4174 4640 4674 5717 6188 6291 6414 6604 7572 7690 7787 8006 8200 8203 9054 12119 12753 13977 15663 15696 16006 16453 16817 17277 17344 18106 18325 18371 19424 19679 19810
13	2	154	20	203 724 1053 1184 1418 1561 1645 1897 2731 2929 4942 6835 7269 7541 7592 7979 8263 8541 9686 10218 10842 12552 12708 12986 13588 14046 14240 14573 15366 15440 15568 15587 15717 16357 16522 17260 17594 17671 17933 17967 18608 19845
14	17	41	47	575 931 1608 1679 2455 2475 5217 5218 5846 6758 6835 7875 8015 9989 10096 10398 11279 12119 13021 13085 13172 13268 13768 14186 14238 15314 17607 18980
15	20	903	44	33 343 952 2443 2520 4286 5537 5543 6205 6235 7349 7778 8222 8427 9005 9444 9706 10016 11325 11977 12125 12331 12620 13238 13288 13806 14061 14420 14975 15098 15118 16270 17071 17635 18964 19044 19170 19311 19901
16	11	42	90	441 1222 1651 1807 2686 3139 3338 4396 4779 4783 4819 4847 5038 6109 6754 7363 7860 8588 9004 9910 10446 10483 11116 11281 11320 11330 12528 12679 13877 14513 14655 16134 17143 17803 18208 18304 18561 18778 19100 19718
17	29	151	14	373 704 1223 2047 2645 2670 3018 4376 4567 4817 4875 5342 5402 5740 5925 6022 6299 7355 7357 7694 8250 8400 8754 8831 9269 10439 10913 11469 12682 12992 13235 13753 14088 14100 14902 15380 15465 16103 17114 17141 17723 17799 17961 17999 18534
18	5	496	50	130 730 735 1232 2189 2626 2750 3010 3081 3797 3861 4121 4509 5037 5742 6250 6814 6928 9560 9801 10101 10309 11970 12710 12829 13016 13519 14640 14667 14691 15056 15347 15759 16250 16347 16565 16810 16941 17364 17372 18237 19460 19478 19521 19543
19	3	948	95	325 668 999 2085 2639 2649 3939 4231 5181 7236 7432 7841 8190 8393 8918 9479 9944 11127 12875 12965 13001 13129 13476 14155 14787 16243 16785 17213 18835 18871 19265 19275
20	12	704	22	168 339 700 762 807 1179 2003 2010 2394 3265 4014 4040 5532 5797 6238 6393 6822 7768 8215 8433 8747 10033 11007 11156 11659 11990 12722 12729 12779 17382 17408 18104 19122 19370
