Course	Room	Teacher	Time	Students
1	18	795	14	765 1229 1246 1276 1559 2229 2855 3254 3836 3858 3932 4402 4807 4949 5015 5950 8069 8388 8927 10379 10583 10994 12071 12616 12635 13048 14608 14708 14879 15210 15389 15401 15491 15677 16233 17793 17878 18570 19063
2	23	532	44	408 505 793 850 926 2286 2351 2528 5441 6054 6242 7223 7415 7660 7700 7936 8409 9295 9349 9499 9819 10064 10311 10366 11492 11659 11935 12255 12308 12484 12882 13022 14697 14806 15427 15809 15910 16073 16527 16847 17227 17930 19092 19897
3	19	936	43	347 710 1321 1684 1740 1798 2147 2434 2736 3814 3852 4215 4216 4438 5199 6137 6687 6768 7058 7119 7873 8546 8874 8926 9371 10041 10412 10629 11628 12074 12277 12831 13254 13552 13902 14083 14393 14739 14961 16002 17023 17075 17306 17407 17600 17752 17891 18214 18370 18790 19613 19692 19708
4	4	188	7	1590 3130 3648 3723 4547 4926 5032 5294 5501 5801 6215 8295 8969 8990 9262 9897 10626 11020 12698 13888 14432 15181 16721 17033 17056 17293 18274 19540 19548
5	10	356	1	1640 1872 2147 2841 3496 3979 4348 4816 5012 5024 5262 5791 6841 7128 7453 7744 7752 8068 8245 8446 8463 9215 9233 10509 10585 11727 11851 11902 12584 12681 12775 12831 13832 14261 14362 14654 14910 16085 16229 17338 18439 19259 19347 19499 19938
6	1	695	84	692 1120 3059 3216 4884 5839 5905 6197 6751 6924 7601 8020 8545 8614 9083 9457 9554 9909 10456 11218 11493 12219 12513 13078 13283 13967 15499 15917 16002 16292 16982 17217 18972 19096 19474 19768
7	1	440	47	277 514 1235 2269 2667 3213 3279 3536 4252 4404 5291 6792 6834 7389 7599 8718 9800 10008 10264 10542 11050 11400 11895 12539 12965 13357 14297 14814 15784 16346 16583 16819 16885 17019 18963 19568
8	14	701	73	517 628 1369 1404 1485 2204 3119 3221 3438 3835 3855 4053 4542 4731 6037 6238 6268 6435 6809 6993 8966 9178 10266 10640 10766 13315 13545 13668 13670 13694 15826 16351 16984 19184 19598
9	18	988	97	487 730 780 2174 2300 2784 3068 3464 3472 3985 4615 4740 5058 5712 6693 6954 7393 7489 8199 8590 8782 8933 10516 12111 12178 14160 14665 14835 14859 15572 16508 17832 17949 18183 18278 18895 18907 19583
10	16	297	2	107 115 567 592 1323 2171 2494 2879 2899 3016 3459 4095 4819 5348 6513 7133 7182 7763 7831 7908 9728 10150 10280 10338 10529 10707 11206 12743 13103 14109 14250 14367 14512 14613 14728 15266 15746 16042 16623 17261 17390 18429 19655
11	14	424	54	304 990 1050 1375 1783 2385 3071 3457 3877 3893 4130 4575 4953 5734 5944 6389 7015 8284 9483 11964 12761 12941 13304 14511 14967 15487 15495 16009 17120 17325 17608 18319 18469 18607 19585
12	11	185	48	609 936 1306 1377 1405 1638 2322 4379 4411 4419 5132 5629 6784 7134 7558 8055 8828 10444 10621 10820 10885 13026 13569 13592 13849 14007 14136 14406 14655 14983 14986 15322 16182 16317 16906 16983 17150 17589 18095 19033 19152 19181 19663
13	4	968	65	435 1119 3945 4261 4903 4976 5044 5598 5810 6221 6653 10574 11038 11998 12205 14102 14816 14849 15505 16755 17170 17229 17316 17440 17837 18986
14	4	823	100	203 4392 4775 6934 7841 9565 9816 11839 13503 13702 13885 14869 15129 17435 18408 18937 19360
15	10	791	99	67 1719 2163 2168 2515 3242 4196 5114 6017 6764 7166 8565 9122 9524 9823 10018 10511 10667 10675 10992 11732 11798 12145 12300 12696 13152 13590 14064 14103 14197 14250 14460 15067 15850 17193 17208 17301 17371 17687 18336 18821 19027 19084 19245
16	17	363	52	129 816 891 1100 1863 2130 4483 4785 4848 5091 5121 5407 5487 5995 6352 6842 7405 7844 8611 9569 9719 9750 10756 11334 12373 14621 14982 14990 15283 15300 15920 16037 16616 16671 17232 18746 19095 19338 19619 19745
17	1	978	45	258 504 801 1318 2492 2973 4785 5408 5541 6078 7378 7634 8210 8317 9296 10836 10869 11017 11288 11575 12650 12758 12933 13513 13743 15156 15676 15844 16610 16730 17300 17985 18008 19012 19638 19903
18	18	866	76	269 566 1201 1401 1418 1922 1981 1996 4174 5055 6016 6222 6475 6663 7367 7936 7943 8437 9437 9448 9467 9567 9817 10880 10897 11134 11224 11439 11674 12159 12524 12534 12867 14214 16943 17115 17882 18811
19	16	54	4	112 1720 1894 2719 3087 4660 5154 5949 7068 7969 8000 8254 9023 9098 9645 9698 10307 11515 11955 11972 12032 12221 12305 12386 12867 13082 13319 13669 13807 13946 14455 14928 15371 16278 16464 17376 17784 18171 18307 18387 18982 19611
