Course	Room	Teacher	Time	Students
1	18	644	53	808 2222 2520 2639 2977 3257 3587 5029 5112 5440 5849 7244 7570 8992 9093 9485 9499 11425 11431 12452 12552 14013 14561 15103 15819 16643 17575 19908
2	12	360	20	101 466 1036 1714 1952 1956 2458 3036 3735 3877 4206 4267 5472 5532 5868 6973 8646 9247 10034 10801 12147 14648 15360 15636 16007 16090 16430 17340 17482 17527 18254 18318 19224 19591 19836
3	3	128	66	543 1062 1129 1252 3070 4274 4725 5141 5737 5783 6747 6761 7142 7369 8833 9101 10257 10677 10773 10824 11219 11716 11882 11945 12009 12668 12691 13043 15038 15117 15410 15719 16373 16609 16737 16753 17611 17617 18508 19075 19445 19962
4	10	17	12	1201 1770 1866 2146 3029 3041 4693 5651 5818 5932 6132 6977 7087 7360 8437 8907 9898 9981 10189 11516 12352 12665 13561 13808 14080 14607 14693 14757 14960 15788 15868 16781 17221 17445 17624 17753 17861 18139 18425
5	5	412	52	198 272 377 1690 2079 2526 2589 3255 4218 4573 4830 5022 5305 5308 6907 6975 8575 8615 8669 10200 11442 11893 12327 12384 12998 13715 13758 14184 14186 14552 15012 16044 16056 16173 16238 16750 16944 16958 17405 17644 17852 18570 19216 19704 19895 19945
6	10	558	24	28 488 510 910 1770 1877 2362 2402 3004 4036 4767 5765 6121 6937 7136 7148 8483 9548 10259 10390 11148 11700 11846 12125 12268 12653 13270 13861 14358 14788 14961 16014 16062 16174 16260 16674 17115 17400 17540 18312
7	2	984	34	131 463 636 871 1481 2132 2233 3873 4607 4631 4935 5741 6974 7050 7913 8299 8343 8404 8642 9074 9100 9738 10000 11778 12212 12305 12850 13250 14763 15115 15428 15692 15908 16092 16258 16309 16460 16731 17598 19454 19796
8	8	279	97	2055 2201 2777 3017 3625 4264 6091 6248 6878 8207 8391 10500 11484 11963 12437 12460 12679 12821 13157 15122 15756 16101 16617 16929 17059 17106 17206 17914 18353 18773 19041 19217 19484 19944
9	14	318	37	1753 2216 2302 2662 3160 3761 3992 4780 5577 5874 6014 6440 6536 7788 8046 8124 9967 10017 10939 11657 11978 12282 12595 12637 12698 12999 14109 14130 14209 14744 15072 15726 16508 17244 17645 17789 17877 19000 19544
10	7	308	67	745 1517 2853 3218 3272 3936 5287 6096 7023 8341 8584 8861 9395 10257 10652 11366 11701 12725 13205 14104 14187 14878 15487 16067 16096 16525 16657 17235 17435 17565 18786 18818 19058 19132 19662 19700 19925
11	19	395	81	116 756 1279 1311 1891 1937 1975 2242 3140 3344 3602 4024 4037 4300 7817 8140 8240 8378 9283 10209 12096 12665 13035 13336 13396 13656 14504 15477 16326 17561 17967
12	11	782	58	137 419 642 1042 1142 1497 1634 2591 3350 3534 3897 5962 6258 6266 6424 6606 6886 7562 7890 8013 8372 8546 9131 9978 10028 10437 10827 10957 11850 12082 12225 12473 13170 13290 13352 13456 14212 14460 15007 15711 16293 16459 17454 17565 18612 18639 18829 18932 19587
