Course	Room	Teacher	Time	Students
1	23	812	5	331 2372 2510 2762 3475 4031 4465 5021 5077 5363 6645 7685 7688 7840 8786 10516 11673 11701 12280 12649 12917 13760 14480 15107 15778 16577 16775 17641 17828 18082 18330
2	25	944	72	729 1288 1832 2205 2677 3116 3248 3296 4259 5093 6005 6083 6606 6618 7561 8649 9428 9515 10130 10188 10204 10826 11822 11952 12179 12383 12431 12462 12511 12561 13572 14737 15552 16044 16814 17476 17577 17608 18176
3	9	231	13	30 482 705 2005 2156 2668 3081 3853 4798 6281 6545 7641 8512 9370 9670 10467 10653 10697 11241 11507 11809 12298 12698 13339 13919 14504 14728 15103 17173 17751 18071 18227 18303 19656 19933
4	35	311	74	1342 1472 1721 1937 2059 2199 4075 4292 4551 4690 5758 6009 7007 7552 7868 7928 8504 8705 8772 9365 10766 10901 11009 11013 11822 12346 12857 13119 15060 15098 15110 15822 16179 16575 16952 19637
5	34	453	68	576 1877 1934 1951 2440 2472 2562 3534 3877 4058 4513 5415 6388 7000 10026 11307 11917 11948 12931 13017 13124 13715 13845 14494 14513 14880 14978 17133 17508 18800 18980 19324 19648
6	3	842	4	339 953 1553 1853 1886 1951 1992 2185 2565 2697 2968 3237 3576 4364 4835 4990 5100 5538 5714 6011 6448 7270 7940 8092 8101 8107 9752 10631 10671 10997 11078 11729 13048 13926 14412 14507 14978 15263 15981 16749 16840 17180 18188 18522 18849 19030 19291 19292 19623
7	19	807	40	552 675 796 1634 2620 3064 3731 4366 5213 5943 6036 6068 6284 6356 6426 6463 7346 7652 7920 9034 9079 9299 9445 9870 9883 10114 10352 11769 11862 12205 12228 12636 12678 14159 15256 15988 16029 16128 16872 17381 17538 17945 18713 18834 18839 19323 19849
8	26	846	33	242 576 1683 2082 2162 3237 3580 4451 4800 5098 5270 5340 6027 6823 6971 7068 7120 7632 8047 8109 8677 8934 9644 10207 10506 10955 11397 11652 12015 12048 12662 13264 14051 14604 14808 15444 16568 16807 16832 17430 17684 17754 17794 18486 18510 18658 18689 19389 19735
9	37	173	36	270 1195 1334 1387 1505 1881 2659 2891 3238 5471 5931 6410 7719 8353 8930 9241 9698 10201 11002 11063 11117 11883 13076 13910 14726 14740 15201 15240 16855 16975 18017 18367 19468
10	13	647	30	183 2252 2926 3457 3968 4061 4111 4274 4802 4822 5510 5572 6738 6795 7186 7296 7459 8883 9214 9650 10939 11439 12535 12584 12716 12883 13048 13755 16095 16228 16783 16788 17422 18014 18061 18613 18850
11	18	751	52	51 356 882 1148 1618 1728 1941 2278 3930 4004 4011 4730 5463 8599 8843 8858 9160 9415 9583 9587 9697 10238 10455 10785 11066 11847 13035 13432 13507 13711 13753 15723 17579 18491 18567 18749 18774
12	18	403	71	128 1865 3663 3849 5123 5741 5883 6197 6484 6499 6742 6777 6969 7212 7621 7732 8171 8521 8657 9692 10064 10763 13248 13380 13959 14077 15447 15485 15784 16592 17536 17792 17852 18098 18316 18653 19105
13	40	536	59	36 325 1769 2455 3057 3512 3820 4261 5981 6753 7561 7568 7600 7657 7769 8231 8464 8810 9010 9310 9714 10995 11309 12307 13157 13406 13809 15292 15914 16404 16689 17486 17902 18048 18170 18893 18937 19387 19744 19984
14	38	713	34	800 1002 1356 2231 2587 4062 4467 4523 4806 4861 5906 6534 6769 6991 7166 7804 8180 8905 8967 9063 9958 10375 11229 11348 11353 11356 11958 12246 12271 12749 13138 13847 14002 14444 15724 15861 16004 16582 17918 18085 18122 18446 18910 19201
15	3	873	33	53 116 1313 3766 3835 3907 4047 4478 5044 5060 5068 5247 5277 5712 6130 6205 6370 7365 7911 8105 8130 8133 8221 8474 8853 9053 11605 11621 11806 11955 12006 12014 12032 12167 13844 15396 16283 17058 17464 17477 18252 18544 18949 19171 19501 19615 19738
16	23	110	56	381 731 1319 2382 2627 2642 2752 3145 3476 6128 6346 7656 7873 8080 8120 8663 9169 9797 9862 10779 11685 12406 12680 13154 13849 15295 17233 17696 17912 19350
17	11	43	53	307 967 2776 2810 3319 3776 4054 4151 4587 5020 5051 6391 6424 6834 6961 7001 7660 7881 8044 8404 9160 9701 10114 11815 11848 12840 13415 13615 13857 14519 14551 14938 15821 15841 15904 15952 16220 16378 16663 16900 17252 18876 19534
18	37	785	48	422 931 1269 1350 1353 1887 2084 2274 2294 2779 3265 5837 6521 6715 6828 7029 7140 8409 8857 9596 10614 12020 13367 13424 13587 14009 14727 15891 16890 18167 19576 19878
19	32	420	19	122 281 408 671 858 887 1398 1875 2046 2427 2990 3030 3098 3119 3276 4051 4322 4326 4823 5227 5645 5988 6469 6878 7253 7660 8237 9814 10613 10706 11095 11224 11607 11967 12728 13411 14164 15179 15234 15516 19123
20	15	304	56	741 1493 1789 2169 2639 2823 2895 3492 3546 4638 4927 5086 5177 5617 5744 8564 9543 10966 11015 11182 11203 11365 12179 12347 13016 13159 13629 13748 14405 14416 15127 15721 15737 16153 16892 17664 17718 17925 18982 19231 19309 19881
21	11	670	58	372 703 853 1151 1993 2669 2927 2996 3253 3815 4122 4623 4934 6430 6524 7564 7821 8964 10299 10322 10326 10658 10919 11198 11266 11872 12060 12567 12803 12997 13399 14442 15482 16717 17146 17325 17943 18606 18874 18964 18969 19671
22	31	21	64	458 865 2127 2210 3220 3560 3918 4119 6410 7096 7192 8138 8540 8709 9724 10232 10696 10842 12745 13122 13955 14986 15112 15266 15712 16912 17035 17682 17964 18499 18592 18782 19161 19803
23	40	320	15	754 1758 2355 2848 3180 3300 3730 4012 4628 4801 4943 5329 6936 8243 9226 9348 9429 9735 10006 10111 10173 10443 10591 10967 11965 13586 13782 13831 14600 15179 16080 16644 16885 17234 17962 17973 17997 18363 18851 19215
24	6	25	9	1416 1514 2450 2569 2660 3312 3675 4063 4105 5065 5219 6806 7740 8554 8841 9990 10140 10558 10581 11443 12486 12692 12809 13590 13651 13664 13933 14508 15038 15417 15626 17671 17956 18220 18491 18577 18614 19889 19990
25	35	470	32	405 881 1882 3571 3902 4322 4584 4919 4924 4951 6732 7323 7461 7883 8434 10092 11985 12584 15471 15975 16810 16841 17177 17375 17770 17917 18236 18322 18434 18546 18773 18826 18913 19216 19439 19641
