Course	Room	Teacher	Time	Students
1	4	260	42	961 1345 2326 3709 4143 4231 4385 4493 7210 7738 10541 10660 10769 10876 11395 11556 11580 11656 12347 13023 14883 15053 17889 18442 18778 18833 18977 19817
2	28	767	10	53 495 1577 2444 3444 3672 3781 4014 4199 4298 4390 5649 5973 6261 7148 7569 7621 7788 8006 8138 8411 8535 10404 10621 10717 10911 13281 13548 15361 15571 15652 16034 16415 17231 18793 18839 19577 19709 19718 19891
3	9	55	15	12 924 1380 1671 2342 2499 2748 2964 3291 3707 3957 4509 4552 5505 5523 6553 7537 8359 8746 9144 9656 9742 9776 9985 10141 12578 12874 13100 13264 13522 14183 14504 14659 15078 15551 16020 16801 16863 17932 18505 18825 19039 19117 19681
4	7	553	6	825 1129 2618 2710 3059 3669 4009 4784 4840 5632 5931 6083 6683 6893 7122 7189 7444 7846 8287 9177 9210 9392 9416 9479 10104 10288 11992 12229 12514 12515 12736 13173 13458 13589 13655 13938 14423 14566 16269 16481 17731 18122 18246 18389 18630 19092
5	31	958	14	957 1635 1720 2863 3618 3732 4159 4170 4209 4328 4495 4917 6561 6623 7431 8188 8344 8787 9784 9883 10073 10438 12230 13021 14409 15038 15346 16196 16384 17388 17669
6	29	225	33	172 779 800 1609 1825 2292 2488 2585 3650 3964 4086 4119 4236 4531 5155 5532 6255 7077 8139 8220 8412 8909 8998 9653 10159 10163 11425 11616 12129 14013 14920 15820 17196 18015 18069 18659 18913 19424 19883 19899
7	34	585	35	824 1057 1605 2414 2552 2711 2821 2840 3682 4163 4543 5986 6276 6993 7000 7416 7631 7666 8191 8539 9660 10550 10676 10888 11740 12252 12605 13575 14454 14926 15017 15075 15856 16171 16274 17784 17964 18354 18541 18694 18970 19605
8	38	182	8	1322 1735 3375 3392 3695 4017 4815 4899 5044 5466 5851 6447 6900 7714 9204 9262 10140 10740 10885 11661 11668 11821 13621 14336 14904 15647 16056 16448 16561 16964 18437 18910 19124 19156 19449 19627 19969
9	25	451	33	492 1137 1181 1222 1735 1938 2026 3107 3163 3857 4104 6639 8183 8503 9303 11412 11447 11553 11628 11976 12812 13486 14124 14251 14278 14345 14921 15643 15812 15814 16279 16609 17524 17780 17823 18236 18861 19026 19078 19151 19875 19906
10	20	393	46	1273 1554 1800 2862 3795 3936 4045 4342 4442 5284 5322 5789 6674 7194 7272 7423 7593 7753 7924 8524 8645 9446 9586 9984 10064 10289 11235 11262 11523 11714 11977 12438 12886 13411 13984 14032 14089 14244 14317 14480 14863 14969 15457 15682 15923 16904 17043 17152 17739 18588 18608 18777 19281
11	35	344	5	345 878 1625 1640 1774 1877 2104 3273 3822 3829 3991 4261 4683 5377 6486 6747 6995 8018 8224 9268 9748 9793 10151 11104 11205 12307 12583 13133 13136 13770 15519 15769 16558 17363 17454 19560 19664
12	12	374	54	111 683 892 999 1265 1686 2236 2258 2838 2897 3292 3336 5707 5719 5827 7285 7311 7937 8001 8007 8255 9072 9392 9747 10023 10028 10666 10783 12075 12800 13014 13695 14524 14871 14925 15240 15523 16845 17208 18104 18265 19305 19491
13	20	579	28	238 675 948 967 995 1044 1728 2113 2279 3530 4579 4978 5579 5670 5882 5955 6230 6662 6915 7257 7778 8185 8674 9937 9984 10727 11003 11284 11314 11867 12554 12616 12712 12867 13081 13557 13689 14188 14714 14926 15043 15342 15810 16083 16107 16353 16539 16580 17195 17277 17906 18272 18297 18487
14	32	907	13	329 1818 3223 3557 3576 4071 4402 5373 5441 5692 5697 5743 6019 6387 6567 6824 7659 8774 9222 9540 10180 10418 10543 10853 10979 11169 11503 12189 12492 12521 14114 14955 14969 15605 15895 16140 16259 16468 16878 18312 19121 19576 19797
15	28	294	8	45 963 1218 1363 1911 1963 2061 2584 2730 3073 3261 4942 5983 6292 6375 7700 7824 8546 9274 9600 10338 10589 11082 12176 12353 12981 14180 14486 14585 14682 14729 14892 15447 16302 16921 16986 18364 18749 18812 19418 19816
16	4	697	8	563 616 1300 2223 2401 2414 3263 3400 4299 4702 4830 6464 7300 7608 9270 10661 11288 11846 13658 15233 16703 17061 17271 17303 17869 18242 18916 19614 19917
17	40	190	32	267 316 738 1453 1810 2169 2867 3089 3785 3949 4771 6104 6136 6261 6486 6549 6691 6854 7379 8289 9257 9265 11288 11361 11942 12112 12799 12975 13187 15140 15415 15752 15997 16377 16754 16977 17041 17101 17680 18715 18749 19073 19746
18	22	973	12	392 631 1930 2372 3340 3805 3821 4009 5174 5210 5701 5704 6161 7819 8139 8194 8473 9991 10497 11789 11790 12034 12298 12691 13440 13563 13564 14808 15029 15797 16022 16779 17413 18602 18783 19448 19519 19520
19	8	522	45	931 1631 1768 1921 2008 2218 2415 3791 4062 5639 5806 6208 6271 6646 6847 7100 7723 8023 8562 8699 8803 8826 9197 9329 9374 9451 10987 11049 12220 12470 12774 13060 13387 13618 13829 13953 14006 14094 14369 14672 15068 15704 15864 16324 16506 16557 16708 17591 18180 18581 18831
20	19	753	28	164 824 2667 3811 4242 5100 5736 6671 6867 7330 7364 7694 7898 8821 8826 9333 9858 10506 10781 10987 13029 13827 14468 16143 16319 17022 17073 18118 18120 18318 18895 19543 19639 19691
21	37	363	52	716 754 2587 2598 2697 4271 4726 5210 5671 7057 7816 8024 8096 8690 9092 9700 9790 10189 11080 11099 11255 12247 12383 14802 16219 16240 16794 16888 18296 18862 19095 19120 19158 19705
22	26	895	8	458 787 2239 4108 4382 5060 5730 6176 6222 6552 6939 6989 7361 7950 8217 9519 10257 10471 10846 12069 12203 12407 12627 12846 13092 13764 14184 14523 14811 15133 15661 15681 15694 16260 16263 16640 17117 17897 19034 19252 19806
23	29	10	37	187 511 1539 1795 1883 2212 2236 2562 2654 3097 3611 3843 5553 5622 6114 6850 7233 8574 9801 10099 10723 10989 11419 12669 12929 13209 13567 13640 14274 14968 16076 16110 16413 16425 16815 17117 17859 18150 19503 19695
24	1	937	9	489 512 634 2079 2689 3217 3521 4698 5550 5635 6359 7729 9627 10207 11020 11164 11278 11669 11945 11981 12324 13681 14290 14501 14701 15508 16617 17367 17467 17665 19128
25	22	919	4	339 624 833 979 1243 1445 4122 4943 5470 6076 6250 6366 6472 6500 6957 7118 7363 7686 7838 8446 8467 10301 10635 10939 11128 11647 12915 14552 14891 14932 15093 15162 15334 16056 17757 18077 18772 19286 19337
26	3	639	47	780 1119 2922 3438 4091 5384 6059 6371 6690 7405 8153 8288 8306 8936 9659 10162 10634 11110 12071 13318 13485 13981 14184 14224 14531 15153 15467 15476 16267 16416 16942 17518 17698 17731 19190 19267 19858
27	2	473	50	129 655 1880 2186 2538 3354 3394 3485 4365 5050 5247 5932 7316 7397 9234 9456 9475 9646 11382 12074 12929 13053 14137 14251 14367 14386 15251 15358 15438 16018 16805 16827 17364 17501 17591 17809
28	3	377	21	343 904 1677 2211 3716 4905 4928 5024 5338 6338 7611 7963 8154 8694 8733 9414 10405 10411 10667 12292 12585 12714 13007 13824 14090 14397 14432 14853 15679 16481 16800 16812 18898 19095 19702
29	26	867	29	672 892 941 1007 1412 1742 3032 3249 3358 3553 4623 5850 5888 6666 6881 7152 7430 7716 8729 9661 9786 9875 9914 10464 10635 10952 11925 13166 13600 13808 14659 14747 14831 15979 17131 17134 17710 18066 18636 18802 19379
