Course	Room	Teacher	Time	Students
1	14	91	217	344 3092 3276 4493 5161 5582 5634 6012 6156 6190 6464 6503 6900 8016 8295 9022 9028 9150 9342 9371 9518 9652 9983 10578 11012 11412 12166 12319 12593 13851 14125 14316 14557 17267 17843 18603 19181 19507 19830 19925
2	33	897	223	454 579 1340 1398 1492 2550 3134 3523 4142 4504 4991 5657 6165 6823 8044 10895 11304 11869 11943 12184 13122 13165 13988 14479 15300 15445 15549 16547 16561 16590 17041 17190 17556 17885 18334 18713 18889 18979
3	14	569	182	175 446 507 1579 1648 1670 1776 1805 1953 2167 2668 3373 3956 4098 4122 4567 4670 4740 4802 4998 6686 6705 9250 9736 10093 10142 10512 12323 12532 12985 13828 14364 17491 17908 18573 18721 18964 19803 19859 19892
4	36	29	190	518 2059 2549 2570 3478 3960 4336 4691 5231 6707 8235 9530 9868 10311 10729 11182 12051 12362 12909 14364 15433 15474 15507 16156 17435 17989 18982 19586
5	9	162	208	470 576 721 762 773 1065 1373 2763 2862 3098 4294 5178 6053 6615 7966 7974 9643 9804 9937 10502 11616 12272 13439 14003 14222 15825 15871 16631 16743 17097 17239 17778 18277 18971 19126 19484
6	33	190	2	722 1011 1583 3712 4103 4663 4752 5941 6516 7305 7386 7698 7883 7911 8869 8997 10990 11266 11506 11651 11834 11878 12134 12897 13089 13140 13159 13995 14831 15494 15556 16473 17328 17540 17722 17919 18403 19047 19860
7	9	91	89	375 629 690 767 1282 1783 2502 3317 3823 5400 5567 5577 6731 6803 7298 7524 9219 10405 10486 10833 11792 12086 12094 12538 12785 13635 14998 15492 16402 16889 17324 17541 18580 19317 19577 19757
8	36	555	208	148 3135 3367 4034 5873 6876 7638 7887 8894 9775 9983 10439 10717 12066 12764 12975 13428 14254 15160 15849 16469 16546 16783 18715 19097 19110 19630
9	4	345	155	30 380 821 1395 1487 2455 3110 3680 3693 3915 4371 4475 4896 5434 5739 6169 6407 7799 8442 9054 9102 9909 10400 10577 10710 10879 11112 11299 11332 11538 11553 11663 12709 13129 13986 14614 15177 15251 16417 17087 18273 18544 18689 19244 19276
10	3	16	98	32 231 468 899 1390 1432 2008 2366 3478 4313 5232 6799 7381 7581 7900 8399 10090 11176 12758 13223 13332 13643 13916 14756 16414 16471 16790 16791 18484 18600 19223 19396 19673 19937
11	36	576	225	859 2349 3265 3297 3879 5153 5861 6094 6389 6659 7780 8702 9190 10188 10438 10888 11289 13841 14824 14836 14988 16024 16288 17605 17915 19290
12	4	653	129	550 588 696 780 1163 1586 2121 2922 3574 3787 4063 4647 4671 4785 5776 6562 7356 7440 8208 8994 9159 9776 10733 11090 11475 11535 12132 12534 12782 13056 13423 13464 14133 14231 14377 14482 15107 15462 17739 18165 18461 18495 19295 19587 19610 19832
13	4	964	154	27 117 492 835 1332 1551 1725 2424 3206 4223 4702 5049 5512 6691 7624 7774 8254 8915 9111 9830 9844 9934 10188 10391 10428 10512 10522 10747 11999 12092 13016 13575 13977 14564 15482 16539 16775 18054 18713 18735 18772 19068 19402 19756 19832
14	20	802	175	835 1059 1910 2148 2509 3207 3259 3474 3567 3766 4321 4324 4573 5779 5981 6027 6545 9075 9440 9449 11238 11458 11613 11821 11864 12123 12854 12939 13236 13869 14399 14944 15907 16019 16134 16527 16824 16906 17666 17916 18291 19022 19054
15	4	445	9	40 82 867 1034 1126 3068 3310 3366 3664 4101 4172 5099 5141 5146 5637 5949 6996 7583 7715 8789 8933 9014 9145 9268 9504 9677 11352 12218 12746 13026 13296 13719 14158 14391 14402 14878 15972 16118 16591 16856 17512 17864 18079 18139 18781 19266 19923
16	4	393	41	491 523 540 2286 2328 2521 3170 5296 5341 5550 6098 6340 6612 7136 7383 7716 8044 8326 8833 9359 10004 10402 10756 10837 11619 11939 12009 12509 12884 13099 13125 14164 14475 14782 14846 14956 15118 15228 16370 16548 17159 17227 17671 17719 17948 19696 19771
17	9	322	240	1282 2053 2168 2448 3359 3715 4128 4706 5748 5787 5870 6297 6342 6953 7033 7446 7654 7845 7913 8870 9290 10963 11331 12216 12683 13878 14271 14365 15011 15278 16193 16638 16878 17339 18345 18873
18	9	141	28	1597 1977 2951 3642 4057 4127 4194 4489 4672 4795 6057 6344 6819 6866 7066 7243 7945 8472 9890 10074 10162 10304 10646 10834 11960 12239 12288 12594 13189 14403 15732 15898 16631 17327 17521 18876 19868
19	33	180	108	530 2155 2687 4162 5185 5351 6280 6339 6478 6765 7009 7256 7738 7953 8569 8630 8810 9983 10063 10803 11554 11691 11713 11810 13224 13936 14160 14220 14458 14697 15678 15765 16187 16856 18051 18690 19360 19377 19638
20	3	275	235	515 584 637 871 1272 2087 2959 3196 3786 4679 4941 5481 5657 5791 6897 7107 7203 7584 8451 8588 10788 11944 12146 12162 12581 12857 14699 15256 15482 17053 17199 17466 17571
