Course	Room	Teacher	Time	Students
1	10	917	32	174 324 433 1921 2303 3916 4382 4885 5311 6067 6235 6620 7046 7872 8615 8788 9011 9483 10531 11097 12128 13651 13908 14115 14340 14657 16451 18045 18396 18558 18948 19567 19841
2	30	305	43	213 797 858 1828 2614 2629 2675 2965 3925 3976 4037 4704 4891 4894 5070 5444 6698 6994 8227 8314 8609 9317 9716 10107 13078 14531 14702 14844 15296 15933 16235 16502 17223 19409 19431
3	1	253	97	31 490 758 857 1144 1216 1410 2146 2878 3377 3448 4821 4974 5439 5877 6144 6437 6477 6523 7032 7242 9883 9954 10166 10708 11163 11454 12063 12972 13237 13373 14232 15695 15725 16095 17365 18292 18380 18626 18934 19756
4	19	801	2	47 76 2846 3407 3556 3602 3766 4846 5150 5920 6490 7054 7059 7298 10145 10457 10895 11394 11554 12418 12434 12526 12756 13276 13764 13844 13869 14051 14058 14531 14880 14949 15828 16106 17464 17773 17818 18111 18900 19620 19638
5	34	855	96	42 220 783 3536 4014 4568 5353 5464 5511 5605 5824 6310 7033 7341 8961 9307 9540 10443 10644 11256 12852 12909 13211 13728 13888 14400 14839 15079 15193 15497 15781 16186 16220 16339 16416 16497 16847 17824 18959 19905
6	27	336	12	281 1052 1662 2156 2270 2308 2505 2858 4082 4096 5827 6028 6577 7870 8124 8847 8860 9547 9801 11017 11864 12148 12392 12902 13444 13540 14937 14989 15270 16099 16369 16508 16578 16977 17752 18584 18773 19090
7	3	568	11	546 1950 3190 4543 4691 4879 5189 5205 5329 5429 6747 6959 7480 8405 8682 8806 9152 9423 9509 9597 10332 10396 10656 11252 11323 11401 13147 13655 14612 14616 14866 15398 15814 16051 16289 16957 19382 19918
8	22	62	80	242 306 1629 1737 4460 5186 5251 5585 6199 6439 6958 7246 8154 8497 8965 9200 10505 10548 11027 11118 11190 11489 13367 13780 13841 15895 15900 16140 16343 16599 16727 16914 17369 17896 17958 18716 19210 19247 19767
9	30	538	10	13 223 354 1179 1499 1542 1598 2683 2829 3190 4019 4202 4613 5541 5880 6444 7014 7539 7821 8142 9846 9885 10220 10511 10841 12522 13970 14621 15423 15480 15563 16083 16859 18621 19549
10	34	570	46	486 542 632 1507 2014 2086 2127 2158 2942 2968 4096 4520 4532 5049 5280 6449 6922 7265 7658 7692 8197 9245 9256 9389 10162 10636 11670 11768 11789 12425 12466 12634 12734 12964 13621 14011 14256 17027 17052 18189 18348 19395 19934
11	6	497	43	107 382 587 655 785 836 1264 1352 1703 2022 2044 2439 2700 3228 3246 3737 4338 5945 6009 6813 6938 7508 7773 7796 8490 8763 9013 9261 9506 9554 9685 10041 10769 11152 11167 11395 11799 11974 12317 15309 15838 15937 16243 18103 18163 18889 18936 19064 19107 19211 19324 19329 19601
12	30	659	77	525 1250 2064 2265 2656 2761 2809 3654 3887 4301 4448 4608 4797 5752 5900 6408 7280 9564 11198 11540 11886 12636 12730 13101 13565 13915 14010 14554 14661 15051 16363 17184 18392 18802 19597 19767
13	3	682	93	186 206 888 1006 1653 2431 2632 4515 6460 7733 8360 8587 8739 9473 9674 9823 10219 10413 11140 11370 11927 12181 12350 12807 13061 13469 13604 13653 13688 14244 16034 16186 17687 18025 18056 18103 18805 18943
14	13	30	14	1399 1699 1769 2344 2678 3692 4150 4780 4983 5037 5535 6331 7951 8086 9793 10896 11282 11941 11969 13132 14261 14723 15799 15951 17717 17835 18164 18263 19143 19707
