Course	Room	Teacher	Time	Students
1	131	1	5	12 14 16 19
2	303	13	5	6
3	131	19	8	2 15 19
4	207	7	6	14
5	379	2	7	
6	207	15	8	3 7
7	1	20	1	
8	131	11	4	6 7 8
9	131	6	6	1 3 16
10	303	16	2	12 19
11	379	17	2	17
12	303	10	10	14
13	131	10	3	3 8 10 19
14	207	20	1	10 11
15	207	18	3	9 18
16	379	7	4	17
17	131	3	1	1 2 5 6 12
18	379	5	6	20
19	131	3	9	3 6 15
20	1	18	1	
21	131	4	10	5 9 20
22	303	4	1	4 13
23	207	16	10	8 18
24	207	11	2	7 11 15
25	303	2	3	2
26	131	1	7	1 4 9
27	379	14	5	20
28	303	5	4	5
29	207	15	9	4 9
30	303	9	7	10
31	131	12	2	4 10 13 20
32	379	17	3	17
33	207	12	7	2 12
34	207	19	4	13 16 18
35	303	14	6	8
36	207	6	5	15 18
37	303	13	9	11
38	379	9	1	16
39	1	8	1	
40	303	8	8	11
