Course	Room	Teacher	Time	Students
1	385	10	4	9
2	266	8	3	1 3
3	266	7	17	4
4	266	4	20	5
5	266	17	8	4 6
6	385	20	3	8
7	385	11	8	10
8	1	6	1	
9	385	12	7	10
10	385	16	5	
11	266	12	13	1
12	266	3	4	2 4
13	266	7	15	3
14	1	18	1	
15	1	18	1	
16	266	20	16	4
17	266	1	19	5
18	1	4	1	
19	266	2	18	5
20	266	19	5	2 9
21	266	9	12	8 10
22	1	13	1	
23	266	13	7	3
24	1	17	1	
25	1	5	1	
26	266	6	14	2
27	266	1	6	2 7
28	266	19	9	5 6
29	385	15	6	9
30	385	14	2	7
31	385	2	9	
32	1	8	1	
33	385	10	1	6
34	266	16	1	1 3
35	266	9	2	1
36	1	15	1	
37	1	14	1	
38	266	5	11	7 8
39	1	3	1	
40	266	11	10	6 8
