Course	Room	Teacher	Time	Students
1	72	1	6	
2	72	5	5	10
3	1	8	1	
4	1	20	1	
5	72	15	4	7
6	1	10	1	
7	356	2	12	9 10
8	72	14	1	7
9	356	17	17	4
10	356	19	2	2 5 8
11	356	12	6	2 6
12	356	3	5	1 6
13	1	3	1	
14	356	14	14	2
15	356	8	7	3 8
16	72	13	2	7
17	356	5	3	1 10
18	1	6	1	
19	72	2	8	
20	72	1	7	
21	1	19	1	
22	356	9	18	4
23	356	16	1	1 5 6 9
24	1	11	1	
25	356	10	20	6
26	356	9	11	8 9
27	1	7	1	
28	1	13	1	
29	1	18	1	
30	356	12	8	3 5
31	356	20	10	4 9
32	356	18	16	3
33	356	4	13	2
34	356	17	15	3
35	1	7	1	
36	1	4	1	
37	72	6	3	7
38	356	11	19	5
39	356	15	9	4 10
40	356	16	4	1 8
