Course	Room	Teacher	Time	Students
1	24	20	7	4 6
2	39	6	5	9
3	1	20	1	
4	1	3	1	
5	1	16	1	
6	39	19	6	10
7	39	6	3	8
8	24	19	1	1 4 9
9	39	1	7	
10	1	14	1	
11	39	11	1	6
12	39	15	2	7
13	1	15	1	
14	24	11	13	1
15	24	8	4	2
16	24	2	19	5
17	1	12	1	
18	1	4	1	
19	24	1	5	2 10
20	1	5	1	
21	24	17	12	1
22	24	3	11	8 9
23	24	14	8	5 10
24	24	13	17	3
25	24	7	18	3
26	24	17	9	5 6
27	24	5	20	5
28	1	8	1	
29	39	10	4	8
30	1	13	1	
31	24	2	3	4 7 10
32	24	18	16	3
33	24	12	10	6 7
34	24	9	2	2 3
35	24	4	6	4 9
36	24	9	15	2
37	1	7	1	
38	24	18	14	1
39	1	10	1	
40	1	16	1	
