Course	Room	Teacher	Time	Students
1	260	39	30	28
2	260	32	12	23 27
3	350	1	27	9 19
4	1	12	1	
5	1	34	1	
6	260	16	16	6
7	350	22	11	1 14
8	350	30	19	5 21
9	350	27	14	3 18
10	350	25	4	2 5 26 30
11	350	7	9	19 27
12	260	8	11	23 25
13	260	5	13	24 30
14	260	38	2	11 30
15	350	25	20	6 21
16	350	10	12	1 28
17	1	30	1	
18	350	38	1	2 3 15 18 26
19	350	36	6	2 16 26
20	1	21	1	
21	1	11	1	
22	1	13	1	
23	260	35	27	20
24	1	23	1	
25	350	9	21	6 19
26	1	3	1	
27	1	21	1	
28	260	2	19	10
29	1	36	1	
30	260	17	18	8
31	350	39	5	3 6 9 27
32	350	5	28	10 20
33	1	40	1	
34	260	37	14	5
35	350	15	26	8 26
36	1	29	1	
37	260	32	21	12
38	260	15	17	8
39	260	37	5	13 17
40	260	13	10	18
41	260	7	28	23
42	260	29	26	19
43	350	11	17	4 22
44	350	4	13	3 9
45	260	1	20	11
46	350	19	25	8 24
47	350	6	22	7
48	1	16	1	
49	350	17	30	11 21
50	1	26	1	
51	260	35	3	12 22
52	260	14	29	25
53	260	40	8	15 20
54	350	23	29	10 22
55	260	33	24	14
56	260	12	23	13
57	350	26	24	7 22
58	350	33	7	10 24 27
59	62	3	2	
60	350	34	8	18 28
61	350	9	23	7 21
62	260	20	7	14 17
63	260	14	25	16
64	260	27	9	16 29
65	350	28	3	2 7 24 29
66	350	19	2	1 14 25 28
67	1	6	1	
68	1	22	1	
69	350	2	18	4 23
70	260	18	6	13 15
71	1	20	1	
72	260	18	22	12
73	260	28	15	5
74	1	8	1	
75	62	10	1	29
76	260	4	1	11 25
77	350	24	10	1 17
78	350	24	15	4 9
79	350	31	16	4 16
80	260	31	4	13 20
