Course	Room	Teacher	Time	Students
1	48	8	3	18
2	1	7	1	
3	143	14	3	5 8 13 16 20
4	32	6	7	7
5	34	14	7	20
6	143	12	9	2 17 19
7	143	8	6	1 3 17 18
8	32	15	4	2
9	34	2	5	4 5
10	1	10	1	
11	143	3	5	1 2 9 15
12	32	3	2	15
13	34	15	8	9 19
14	32	19	1	19
15	34	16	6	6 12
16	143	17	4	1 5 13 19
17	32	1	6	4
18	34	6	3	1 7
19	1	18	1	
20	48	12	4	20
21	34	19	2	11
22	1	2	1	
23	143	4	2	3 5 6 12 14
24	32	16	9	12
25	143	18	7	6 8 15 17
26	32	17	3	17
27	1	11	1	
28	143	1	10	4 8 20
29	32	5	5	
30	32	4	8	11
31	34	11	10	10 18
32	32	13	10	12
33	143	13	1	3 4 10 13 14
34	34	5	9	9 13
35	1	20	1	
36	48	10	1	16
37	143	7	8	7 18
38	34	20	4	3 8
39	48	9	2	16
40	34	9	1	7 11
