Class Times	100
Rooms	40
1	4731
2	4831
3	7225
4	9933
5	6751
6	1395
7	1643
8	2002
9	6104
10	4175
11	1087
12	3622
13	6687
14	8520
15	2567
16	6780
17	7819
18	8343
19	2646
20	2071
21	4552
22	2636
23	1547
24	7807
25	8220
26	4614
27	7167
28	488
29	8038
30	3934
31	9679
32	8229
33	5666
34	290
35	2345
36	2197
37	7585
38	9642
39	6964
40	7151
Classes	2000
Teachers	1000
1	946
2	834
3	706
4	266
5	431
6	186
7	942
8	318
9	184
10	413
11	730
12	517
13	959
14	323
15	742
16	533
17	182
18	279
19	694
20	762
21	853
22	801
23	979
24	162
25	196
26	442
27	770
28	705
29	75
30	813
31	677
32	460
33	347
34	421
35	584
36	71
37	167
38	467
39	527
40	131
41	321
42	765
43	249
44	73
45	699
46	297
47	133
48	495
49	866
50	679
51	110
52	182
53	83
54	567
55	812
56	448
57	346
58	212
59	792
60	45
61	553
62	178
63	244
64	856
65	642
66	609
67	107
68	720
69	719
70	127
71	921
72	987
73	166
74	830
75	951
76	319
77	662
78	433
79	133
80	686
81	620
82	987
83	568
84	573
85	961
86	137
87	186
88	6
89	376
90	383
91	465
92	787
93	387
94	501
95	627
96	146
97	80
98	146
99	834
100	171
101	288
102	813
103	558
104	688
105	97
106	976
107	520
108	525
109	800
110	251
111	492
112	259
113	975
114	357
115	490
116	841
117	137
118	136
119	825
120	966
121	954
122	707
123	241
124	444
125	144
126	493
127	688
128	166
129	850
130	301
131	809
132	943
133	203
134	274
135	855
136	405
137	393
138	523
139	854
140	390
141	365
142	772
143	433
144	633
145	151
146	901
147	811
148	722
149	261
150	731
151	227
152	135
153	751
154	667
155	233
156	798
157	954
158	398
159	75
160	971
161	984
162	58
163	285
164	66
165	398
166	318
167	916
168	93
169	762
170	399
171	786
172	170
173	584
174	948
175	58
176	730
177	596
178	79
179	346
180	620
181	748
182	305
183	918
184	78
185	421
186	885
187	895
188	988
189	287
190	707
191	493
192	802
193	820
194	365
195	938
196	101
197	333
198	962
199	372
200	385
201	422
202	351
203	845
204	157
205	773
206	107
207	807
208	674
209	845
210	342
211	617
212	6
213	951
214	698
215	930
216	334
217	408
218	507
219	880
220	809
221	799
222	585
223	903
224	926
225	121
226	77
227	605
228	219
229	869
230	13
231	390
232	972
233	713
234	101
235	824
236	96
237	591
238	583
239	382
240	5
241	44
242	694
243	130
244	618
245	274
246	369
247	423
248	588
249	369
250	227
251	815
252	38
253	923
254	692
255	736
256	832
257	371
258	933
259	943
260	800
261	297
262	150
263	352
264	733
265	982
266	681
267	387
268	96
269	743
270	765
271	932
272	561
273	743
274	982
275	21
276	460
277	650
278	788
279	533
280	108
281	755
282	621
283	770
284	495
285	384
286	540
287	207
288	54
289	537
290	906
291	814
292	70
293	459
294	245
295	426
296	991
297	519
298	948
299	681
300	653
301	727
302	685
303	911
304	20
305	31
306	215
307	686
308	159
309	333
310	946
311	55
312	281
313	911
314	480
315	570
316	630
317	430
318	816
319	183
320	480
321	505
322	177
323	924
324	814
325	673
326	512
327	882
328	489
329	481
330	479
331	477
332	682
333	936
334	881
335	19
336	49
337	84
338	9
339	82
340	691
341	240
342	195
343	125
344	279
345	821
346	915
347	236
348	554
349	352
350	931
351	19
352	412
353	355
354	188
355	167
356	218
357	626
358	508
359	757
360	772
361	541
362	237
363	51
364	345
365	212
366	24
367	642
368	341
369	898
