Course	Room	Teacher	Time	Students
007125	PK338	0162976	13:00 - 15:30 W	362014 1012362 1019072 1070812 1074737 1081112 1093453 1097508 1123611 1141987 1163270 3065426 3065806 3067313 3068612 3073034 3077926 3094479
007127	PK338	0028980	9:00 - 10:00 MWF	362014 1012362 1019072 1049392 1052099 1058853 1059804 1068660 1070812 1073428 1074737 1081112 1093453 1094952 1097508 1104323 1123611 1136139 1137568 1163270 1163883 3062862 3065426 3065806 3068612 3069318 3071694 3073483 3077926 3078066
011321	PK25	0028980	12:00 - 14:00 W	362014 1104323 1137568 1163883 3068911 3081073 3095290 3096229 3097933
011838	PK25	0031619	13:00 - 15:00 TH	1049392 1162892 3061460 3066114 3067056 3077931 3081988 3086192 3208714 3211727 3216244 3218034 3223468 3329656
002571	PK25	0564741	12:00 - 14:00 M	692830 1163719 3068633 3069893 3086709 3097468
006863	EHII	0402773	13:00 - 15:30 M	889130 1092551 1153307 3074091 3095021
008427	PK338	0125630	19:00 - 22:00 T	892947 1149928 3078602 3081698 3091176 3150738 3204830 3219719 3264020 3308669 3316819 3330334 3332425 3332580
010954	EHII	3401548	15:00 - 16:00 TH	892947 3101907 3257376
001248	PK338	0031388	12:00 - 13:00 MW	898104 903788 1058203 1070296 1070620 1072725 1073523 1079503 1080204 1084538 1085421 1087579 1093772 1095813 1107899 1126437 1130377 1153036 1162493 3064715 3077943 3100011
005263	PK25	0493855	12:00 - 13:00 MWF	898104 1032290 1089244 1118914 1133642 1136656 1162792 3069040 3079829 3081431 3121199
006044	PK338	0207327	12:00 - 14:00 M	901284 950914 1080806 1086556 1096920 1131814 1143387 1153554 1155813 1162725 3062828 3064630 3078822 3079774 3087527 3088264 3088390 3088433 3089763 3091221 3092532 3094802 3204306 3204893
001213	PK338	0031471	13:00 - 15:00 TH	903788 1058203 1079503 1081304 1084538 1087579 1092958 1098264 1136139 1153036 1163179 3064485 3082033 3083207 3093246 3094738 3099745 3100011 3160008
001845	PK25	0123161	14:00 - 15:30 F	908849 1143121 3077943 3080546 3084494 3086240 3092091 3204830 3211081 3219428 3323692
002712	EHII	0468281	12:00 - 13:00 MW	908849 1058068 1071068 1161763 3064156
001166	PK25	0135660	18:30 - 20:00 MW	910971 1057174 1060971 1071507 1122236 1162384 1163245 3065929 3069758 3070184 3083207 3093246 3095867 3100011 3122857 3123316 3126602 3188793
001862	PK25	0031557	13:00 - 16:00 T	910971 1057174 1073230 1160418 1161679 1162493 3065779 3075104 3084494 3087533 3089580 3097588 3104489
006559	PK336	0031478	19:30 - 21:00 T	3071694
001183	PK336	0406445	14:00 - 16:00 F	940115 1122236 1138637 3065560 3065568 3088010 3091218 3093100 3094700 3096808 3126602 3160008 3212787
001473	PK336	0031632	18:00 - 21:00 W	940115 1003163 1079349 1090632 1133031 1162390 1164777
004869	PK25	0053518	19:00 - 22:00 M	940115 1056297 1068953 1163424 3065289 3209936
004888	PK25	3092667	14:00 - 16:00 TH	940115 1000374 1056297 1059105 1068953 1086904 1093047 1108799 1131900 1161791 1163424 3060775 3061759 3062413 3063437 3065289 3073014 3306653
006059	PK338	0619470	8:30 - 10:00 TTH	950914 1047770 1058218 1073075 1080806 1088892 1096638 1135712 1138792 1143387 1149469 3064630 3065016 3065591 3066088 3069893
007396	PK25	0825571	14:00 - 16:00 T	979769 1058154 1070105 1071785 1096920 1115206 1139204 1141766 3066589 3078150 3080943 3082073 3090325 3093411 3097192
003572	PK338	0024092	11:30 - 13:00 MW	981248 1010605 1029713 1032290 1049279 1052076 1068656 1073179 1073672 1079224 1081394 1083355 1084609 1085466 1085971 1087771 1088535 1092760 1114293 1115327 1119061 1122130 1134634 1135650 1142038 1150110 1150448 1161753 1162892 1163179 3060791 3061460 3061759 3064819 3064869 3064906 3067156 3070887 3090316 3100385
011833	TH110	1084371	14:30 - 16:00 MW	981248
011943	PK338	3393009	9:00 - 10:00 M-F	981248 1029713 1076785 1079224 1084609 1161753 1161763 3070887 3084075
008765	PK338	0428728	14:30 - 16:00 MW	994458 1093772 1095145 1098264 3068444 3069585 3081720 3089555 3090752 3092091 3092411 3095908 3097009 3100468 3104489 3105866 3110627 3122181 3125873 3126731 3126930 3152667 3153473 3163183 3181938 3191210 3197905 3204248 3205324 3210000 3211081 3211478 3217434 3217793 3227175 3262172 3264020 3311410 3315934 3316693 3329187 3330986 3332978
002695	PK336	0138190	19:00 - 21:30 M	997873 1079912 3094422 3213968
010965	PK338	0897706	18:00 - 21:00 W	997873 3069455 3082688 3092012
004876	PK25	0032827	12:00 - 13:00 W	1000374 1071986 1161791 3060775 3064156 3072620 3088433
004011	PK338	3335907	11:30 - 13:00 TTH	1000704 1045484 1135712 3086995 3090312 3121966 3177063 3210877 3254237 3260308 3262890 3280006 3282664 3284809 3303921 3315632 3315776 3316906 3323189 3329172 3329671 3330095 3330337 3330439 3330627 3331638 3332421
003037	PK336	0222805	9:00 - 10:00 M-F	1001389 3069486 3071798 3077931
006042	PK338	0031454	14:30 - 16:00 M	1001389 1051891 1086556 1109564 1131814 1150429 1153554 1155813 1162725 1163719 3061686 3064899 3067610 3069894 3071798 3072895 3079774 3079866 3079871 3081951 3085643 3087527 3088264 3089384 3089555 3090752 3092408 3092532 3092830 3095021 3096963 3097592 3100728 3203791 3204306 3216580
009266	TH110	1083868	12:00 - 14:00 W	1001389 1088236 1097091 1150630 3069758
010942	PK338	0619470	13:00 - 14:30 TTH	1001389 1058218 1073075 1075264 1086556 1092958 1143387 1149469 1153554 3061686 3064630 3065016 3066088 3069893 3079866 3079871 3085421 3087527 3089555 3090752 3096963
004013	PK338	0031578	19:00 - 21:30 W	1003163 1158585 3084494 3095391 3095417 3105219 3109227 3113753 3114139 3150160 3151640 3177388 3179110 3190778 3204511 3208714 3210074 3211007 3211643 3214129 3214704 3214899 3216914 3228861 3254879 3260419 3265154 3268686 3302457 3306482 3308669 3317266 3323644
011957	PK336	1168460	17:30 - 20:00 W	1003163 1133031 3089763 3096355
011992	PK336	0694784	14:30 - 16:00 TTH	1003163 1079349 3082941 3093100 3093298 3095599 3096355 3153713
001851	EHII	0409956	14:00 - 16:00 F	1009914 1074737 1076479 1151485 3097588
006029	PK338	0031454	13:00 - 15:30 TH	1009914 1090070 3081951 3088071 3089580 3092411 3092781 3093246 3094263 3094744 3095908 3099184 3099423 3099745 3108691 3108886 3109227 3110627 3114251 3114853 3114872 3115257 3119909 3122857 3125856 3125873 3126433 3126731 3149019 3150160 3151640 3152572 3152667 3155346 3155695 3158474 3169335 3177873 3183942 3185122 3185620 3188399 3189051 3190685 3191834 3192657 3193288 3193776 3203991 3204279 3204495 3204644 3205324 3210876 3211360 3213412 3213727 3214138 3215784 3216633 3216906 3217313 3217371 3221143 3227175 3228759 3238414 3248326 3248716 3249841 3251946 3288377 3306482 3315084 3315957 3316614 3316819 3322141 3330431
003560	PK338	0031359	10:00 - 11:00 M-F	1010605 1017457 1049279 1073672 1085466 1092760 3061460 3064906 3065289 3066711 3073216 3080774 3081927 3152434 3165225 3306653
003500	PK25	3194193	14:00 - 16:00 M	1012792 1017457 1073316 1109564 3084658 3085407 3087948 3215635 3218335 3254053 3255502 3312113 3322949
001768	PK336	0027799	18:30 - 20:00 MW	1017457 1073316 1079912 1150110 1157995 1162493 3067585 3076209 3078232 3092012 3095290 3211396
002182	PK336	0428815	13:00 - 14:30 MW	1017882 3057362 3062766 3062860 3070495 3086192
002637	PK336	3393919	12:00 - 14:00 M	1019072 3084782 3087533 3094479 3097521 3239494
003447	PK25	0031359	12:00 - 14:00 TH	1024854 1059663 1070105 1092805 1135650 1150448 1154715 1157995 1162443 1163242 3079120 3082941 3103203 3104716 3121199 3122181 3152743 3216420 3217615 3329187
007920	PK336	0031386	14:00 - 15:30 F	1024854 1092805 3090029
011834	PK336	0470839	19:00 - 22:00 W	1072694 1076479 1079538 1081304 1097508 1115327 1133642 1159860 3068444 3081503 3084075 3107592 3191876 3219428 3306761 3332252
003424	PK25	3393009	14:00 - 16:00 W	1029713 1059663 1073428 1088535 1095145 1119061 1157995 3064819 3070887 3079829 3080539 3085846 3086455 3089115 3145695 3152743 3305222
003492	PK25	1084371	13:00 - 16:00 M	1029835 1059404 1068656 1087771 1093453 1129252 3061759 3064869 3066992 3069352 3099676 3205208 3215249 3216871 3315789 3322151
001843	PK25	0056992	14:30 - 16:00 M	1032290 1073230 1075264 1080980 1091600 1163245 3067214 3068911 3070045 3088010 3091370 3092151 3093208 3105382 3120137 3208714 3265450 3293645
008447	PK336	0132890	13:00 - 16:00 W	1080595 1090521 3065488 3163183 3211593 3217439 3218034
003270	PK338	0492451	14:30 - 16:30 T	1045484 1076785 1117207 3092604 3097075 3097709 3100468 3123316 3191191 3194873 3211393 3217195 3316273
011528	PK336	3310251	12:00 - 13:00 MW	1045484 3081927 3149019
005156	PK338	0493855	13:00 - 15:30 F	1048446 1080360 1126780 1162423 3067793 3073483 3081720 3084782 3091218 3098380 3103203 3169335 3179026 3213840 3217793 3233348 3254195 3292462 3317266 3330926 3331638 3332249
006525	EHII	0031573	8:00 - 9:00 M-F	1048446 1129252 3083207 3085302 3158474 3210027 3248179
008800	PK336	0031572	8:30 - 10:00 TTH	1048446 1079912 3067313 3161390 3192657 3212293 3307517
010944	EHII	0777265	12:00 - 14:00 W	1048446 1129252 3215241
001763	PK336	3393848	12:00 - 13:00 W	1049279 1154382 1154715 3152743 3177284 3204688 3214704 3311452
002375	TH110	0125630	13:00 - 16:00 M	1049332 3094744
002403	EHII	1137952	14:00 - 16:00 W	1093758 3151195
006026	PK338	0213446	11:00 - 12:00 MWF	1049332 1079503 1080542 1081207 1103971 1135650 1162725 3078066 3082488 3091221 3098243 3098983 3099257 3152623 3152743 3160933 3191191 3212784 3217313 3275971 3312113 3312114 3322663 3322722 3322740 3331618
011847	PK25	3195964	10:00 - 11:30 TTH	1049392 1052099 1073428 1139204 3065806 3095290
002643	TH110	0827051	14:30 - 16:30 M	1051315 1135687 3057461 3070231
002562	PK338	3398516	13:00 - 15:30 M	1051891 1079289 1090521 1149928 1163242 3062898 3114701 3121966 3151195 3166656 3205337 3211384 3211593 3211727 3212165 3215081 3215635 3218908 3220932 3311550 3322108 3331090
007049	PK25	0893542	9:00 - 10:00 M-F	1051891 1141987 1163270 3078066 3081073 3084853
001836	PK338	0898918	13:00 - 16:00 W	1051994 1096573 1112411 1162423 1162443 3068251 3081234 3085421 3088047 3088571 3089542 3090325 3091169 3091218 3091221 3091870 3092781 3097709 3098317 3126930 3142378 3152667 3177388 3183942 3185122 3185376 3189051 3193996 3194683 3204248 3204279 3205337 3209872 3209873 3210000 3210074 3211727 3213217 3214617 3215666 3217313 3219639 3231826 3232822 3260264 3261847 3262890 3265154 3276024 3304359 3307517 3309190 3315613 3315934 3322149 3322939 3322942 3323189 3323699 3331474 3331578 3331618 3332409 3332410
002175	PK336	3393271	14:30 - 16:00 MW	1051994 1093828 1109276 1112411 1126780 3062828
007087	PK336	0031573	12:00 - 13:00 MWF	1052099 1071318 1088574 3078232 3090776 3094575 3103193
002470	PK336	0697660	16:00 - 17:30 TTH	1056297 1131900 3066423 3188402
004872	PK25	0348369	11:00 - 12:00 M-F	1056297 1086904 1092760 1096573
005272	PK336	1137952	15:00 - 16:00 TH	1057174 1072725 1135687 3069585 3092091 3094738 3098224
001864	EHII	0031557	17:30 - 20:00 W	1057570 1076479 1087579 1091600 1135712
006846	PK336	3402332	14:00 - 16:00 W	1057570 1060971 1090070 1109742 1152580 1162384 3085126 3085596 3087231 3087533 3090752 3092411 3094802 3098983 3173096 3183942 3204517 3205454
007016	PK25	0316015	14:30 - 16:30 T	1057570 1141766 1141987 1163131 3067793 3078408 3080142 3087431 3092244 3093411 3110756 3135241 3191210 3203791 3250904 3302457
007026	PK336	3198619	19:00 - 21:30 T	1057570 1088574 1093758 1161679 3062862 3105292 3118027 3118090 3121966 3248179 3256812
004082	PK25	0031578	18:00 - 21:00 W	1058068 1071318 1071986 1077528 1088139 1091481 1093047 1150784 1163836 3062796 3066589 3070830 3097153
011828	EHII	1165592	12:00 - 13:00 W	1058068 1070105 1142038 3063516 3063573 3098496
