Course	Room	Teacher	Time	Students
001838	PK338	0168763	19:00 - 22:00 M	32177 847304 861504 906618 912695 916595 918775 920237 963528 976318 985094 989401 1000750 1003389 1025035 1034578 1037338 1057004 1057520 1065781 1068109 1076922 1077417 1077482 1077963 1078819 1079366 1080894 1086447 1121871 1128560 1131918 1169382 1170848 3077336 3078465 3081061
006023	PK338	0213446	13:00 - 14:30 F	32765 827772 850690 851545 859231 861504 869670 917040 967042 968216 986807 987937 988263 988620 992223 1005427 1009559 1018271 1019674 1020370 1020695 1023923 1030369 1039831 1041981 1047339 1056096 1056970 1057779 1059572 1059677 1064605 1065148 1065945 1066308 1066431 1067182 1067724 1068549 1076776 1076923 1077413 1078390 1079363 1079366 1079564 1079771 1080653 1080792 1081101 1082315 1082842 1083627 1084057 1084462 1086927 1087782 1087938 1088690 1089147 1090933 1096152 1096470 1100536 1100537 1100899 1101336 1103391 1104216 1105842 1111549 1116854 1129814 1134358 1139392 1140609 1143639 1143717 1144234 1150699 1150720 1160614 1160885 1169257 1169360 1170303 1170703 1170757 1170823 1171414 3068772 3069038 3070090 3070374 3070438 3072910 3073066 3073357 3073384 3073507 3073692 3074167 3075745 3076190 3076211 3077064 3077336 3080333 3080595 3085504 3085509
008479	TH110	0031619	12:00 - 14:00 M	534728 746213 896487 907596 913989 945635 972633 1017760
008500	PK25	0031619	13:00 - 14:30 WF	534728 803579 858864 859719 860532 861648 862152 871788 903222 1003539
003464	PK25	0599596	8:30 - 10:00 TTH	603589 897911 901539 903064 912333 914509 967042 988100 1004997 1006899 1010175 1066778 1170470
004833	TH110	0348369	19:00 - 22:00 T	672478 755872 897091 899292 901481 913946 914599 966125 967532 1003476 1018271 1041981 1063875 1077257 3078465
009304	TH110	0056990	11:00 - 12:00 M	672478 819263 823997 827772 865618 869670 883015 890945 918277
007007	PK338	0028980	13:00 - 16:00 MW	710449 902118 919283 960068 988245 992186 1001394 1013071 1017339 1020695 1021751 1024315 1025623 1027597 1030693 1057520 1057610 1066431 1081250 1082799 1084185 1145146 1146370 3070440 3074001 3081061 3085513
006518	PK25	0777265	9:00 - 12:00 T	731629 858181 904719 920261 998799 1004968 1064270 1066335 1076299
007372	TH110	0162977	13:00 - 15:00 M	731629 807767 849245 859564 900541 908375 914076 952594 958897 988245 989395 1001039 1015275 1039831 1065238 1067502 1083080 3086238
007375	TH110	0031631	12:00 - 13:00 MWF	731629 780450 822518 828394 861180 861730 887586 901946 902217 914076 952594 960497 986367 988100 989395 992577 993517 1003100 1004324 1055441 3080937
004014	PK338	1167978	13:00 - 14:30 MW	746210 773014 1005412 1023923 1041981 1058421 1059677 1066924 1077417 1078896 1079564 1088972 1095717 1169109 1169402
004274	PK338	3092832	9:00 - 10:00 TTH	747519 858527 995269 1007952 1030683 1039943 1044561 1044791 1047339 1064790 1065196 1067241 1067748 1076299 1078413 1078508 1079384 1081006 1083812 1086329 1086867 1087782 1105086 1141220 1157506 3073138
005869	DAL204	0031416	14:00 - 16:00 T	861648 888222
001213	PK338	0031471	14:00 - 16:00 T	748765 789284 819118 848492 858752 871255 881793 900409 903917 909675 911706 914260 915652 917702 966077 986807 991763 992189 992616 1016462
001248	PK338	0031471	13:00 - 14:00 MWF	748765 789284 828596 830197 858752 871255 881793 900409 909675 911706 914260 915652 1016462
001897	PK25	0826942	13:00 - 14:30 MW	748765 819816 848150 901539 909837 1016462
009232	TH110	1168236	13:00 - 16:00 F	748765 848150 852945 858034 906206 945584 950942
005724	TH110	0031392	8:30 - 10:00 TTH	751788 917040 1001394 1028249 1029737 1044791 1049050 1056203 1058242 1064148 1064385 1064605 1076854 1088192 1096113
008485	PK338	0031553	13:00 - 15:00 WF	860532 862152 902226
008488	PK338	0031553	13:00 - 16:00 F	751788 860532 862152 900409 902226 913989 972633
006865	PK338	3092559	11:00 - 12:00 M-F	754161 897310 899316 911598 957333 958186 989432 991769 1005059 1008387 1055590
006867	PK338	0824244	9:00 - 9:50 MWF	754161 822717 830862 860659 886011 889210 909585 958186 989432 991769 1005059
004888	TH110	0032827	10:00 - 11:30 TTH	755872 856959 859310 871309 899135 899292 911347 1003476
005154	DAL204	1020104	14:00 - 16:00 M	757188 779081 830862 901262 915648 1056722 1143228
006026	PK338	0213446	10:00 - 11:00 M-F	757188 865276 865894 897911 899135 904680 908002 908375 912699 967532 992189 1001394 1011104 1017840 1024213 1025035 1025379 1039868 1040868 1041559 1044157 1056281 1057779 1064385 1065196 1076854 1077065 1077380 1084363 1092187 1115477 1149344 1169331 1170860 3071734 3095924
001841	TH110	0814748	13:00 - 14:30 WF	757321 830280 849809 862176 865894 868541 892458 901688 904516 905540 906963 909692 1001613 1004733 1016793 1079771
001843	TH110	0056992	11:00 - 11:50 MWF	757321 820055 830197 845664 861391 865894 881793 903633 904516 908164 908461 912333 945809 970262 980693 989590 999833 1008967 1024315 1029737 1066309 1083594 1158007 1172397
002160	PK338	0004950	14:00 - 16:00 M	757321 828017 904516 904680 906963 911936 915885 988263 989590 992796 1003644 1004225 1006444 1006744 1009559 1009729 1017444 1020150 1025460 1025533 1025629 1029566 1029787 1032929 1035148 1036442 1038420 1038671 1040874 1049299 1055441 1066915 1067460 1067933 1068371 1076009 1076246 1078680 1078921 1084017 3070406
002992	PK338	0375562	14:00 - 16:00 W	757321 903222 913946 948095 984724 987243 1002248 1002606 1005102 1005112 1008967 1013071 1017444 1018271 1019025 1019940 1020727 1021017 1026650 1029787 1038303 1056963 1057610 1058223 1059677 1065142 1065781 1067862 1068383 1076923 1076989 1078648 1078896 1081249 1084187 1086867 1087960 1088690 1093044 1094929 1095349 1097648 1136830 1139392 1142227 1146782 1150720 1150758 1161132 1169968 1170567 1170848 1171002 1172030 3070440 3072208 3072477 3072910 3073004 3073066 3073143 3073169 3073384 3074570 3074930 3074936 3075745 3076618 3077472 3079376 3085403 3085513
001766	PK25	1165592	13:00 - 16:00 M	769851 855859 873190 953178 967411 980544 988355 1007348 1035148 1037541 1077380
009295	PK25	0057974	13:00 - 16:00 TH	832608 1056012
010728	PK338	0320266	11:00 - 12:00 F	769851 832608 847304 871309 897911 903229 903436 903633 905351 907665 908002 913115 914509 1005068 1056203
003026	TH110	3093799	9:00 - 10:00 MWF	770854 818674 848719 853970 868309 870907 872721 890945 896929 907155 910436 913466 967988 986262 1000895
004072	PK25	0031578	14:00 - 16:00 TH	770854 833188 864043 865645 867494 874063 899440 899481 965927 1065183
006042	PK338	0554585	8:30 - 10:00 TTH	770854 812824 823997 828036 850327 851310 853970 861690 865750 890665 899767 907914 910421 910436 945959 948095 958879 991769 999715 1001039 1005059 1013197 1086916
001183	TH110	0406445	13:00 - 14:00 MWF	773014 819118 858034 904540 907462 911856 917702 918064 985440 988620 1019006 1025569
005847	TH110	0467475	9:00 - 12:00 T	773276 1039868 1057779 1059654 1077257 1078646 1100129 3080937
007034	PK25	0031573	9:00 - 10:00 MWF	773276 913946 960068 980544 1008282 1021751 1056203 1076299 1077257 1077294 1077416
001164	TH110	0309967	14:30 - 16:00 TTH	773385 807767 848680 858114 858527 861815 871681 885444 885910 890199 902371 915652 915885 918064 951991 952211 954830 958897 958984 966299 986807 987937 988271 989520 991763 999733 1007554 1010643 1020083 1025569 1036225 1037745 1056096 1056600 1057520 1064045 1078680 1088180
001839	PK338	0898918	9:00 - 10:00 MTWF	773385 819118 828017 892236 902371 907897 911936 912781 915885 920095 946010 954240 954641 959200 960068 966299 989590 992616 993506 1002045 1016462 1029787 1064605 1084909 1088180 1172397
001862	PK338	0031557	16:00 - 17:30 MW	773385 858872 899636 902371 903278 908998 954240 958984 960068 993506 1004733 1088180
003277	DAL204	3094764	11:30 - 13:00 T	774062 908375 912333 915226
003514	PK25	0031477	12:00 - 14:30 F	774062 786916 859564 869575 873190 896979 910725 912699 915006 990668 1085631
002866	TH110	0467475	19:30 - 21:00 T	774831 780450 879882 896929 985440 988544 998799 1002241 1007196 1017412 1044157 1078646 1088180 1111901 1169341
007070	TH110	1168163	13:00 - 16:00 MW	779276 868309 870907 887130 896287 898741 918519 967793 1005068 1007134 1056203 1068052 1079614
007127	PK338	0028980	13:00 - 14:30 M	774831 779276 808392 824978 833188 850607 860204 867165 867494 887130 887647 898741 903229 905351 905954 906738 907493 907665 914509 914916
001180	TH110	0031388	13:00 - 15:00 WF	779081 871681 887467 904540 950504 954830 993551 1007842 1011104 1079993
001433	PK25	0031632	10:00 - 11:00 M-F	779081 869484 901732 1077815 1082919 1083627 1172355
001455	PK25	0020093	8:00 - 9:00 M-F	779081 851684 858527 1007196 1017840 1082919
001576	PK25	3093377	13:00 - 15:00 WF	781472 849809 850607 860265 888735 906738 907172 988631
002394	TH110	0020988	9:00 - 9:50 MWF	781472 851310 899767 911598 993169
001864	TH110	0031557	19:00 - 21:30 M	786916 830280 848492 862049 862152 892206 900429 901688 905540 909692 912781 1002364
006846	TH110	1167884	13:00 - 14:30 F	786916 901688 917334 920095 959200 966077 966299 972660 972861 988271 993506 999715 1002047 1002364 1036225 1045379 1056980 1065142 1080648 1172397 3079272
001566	PK338	3093377	13:00 - 16:00 M	789284 851403 873557 899767 903449 909662 966125 3071151 3082398
001568	PK338	3093377	13:00 - 16:00 TH	
004301	PK25	1165566	12:00 - 14:00 W	819816 909837
001892	PK25	0409956	13:00 - 16:00 T	799016 848492 858872 861391 903278 908164 918118
005157	PK25	1062910	17:30 - 20:00 W	807750 858181 871309 915648 988990 992186 993532 1010741 1010750 1017832 1032432 1057592 1067460 1084017 1096822 1128560
009299	TH110	3092667	20:00 - 22:00 TH	807750 850327 856959 859310 899292 911347 914599 950811 989401 1085324
007377	TH110	0031522	13:00 - 14:30 TTH	807767 848719 861180 887586 958897 967793 992577 993517 1003100 1007779 1025533 1067377 3072910
007087	PK25	0031573	13:00 - 16:00 F	808392 906738 913115
008765	PK338	0431786	19:00 - 21:00 T	808392 906085 911936 918549 987347 987861 1001894 1002047 1003128 1011104 1020478 1020695 1027597 1030369 1032769 1037541 1038420 1038671 1053105 1055590 1056217 1056970 1058058 1067377 1067483 1068371 1079085 1079384 1082150 1082907 1084363 1085631 1088636 1088882 1092187 1095814 1096470 1102030 1115477 1121871 1126492 1131602 1134015 1142309 1143723 1149270 1149344 1150965 1160885 1170470 3064977 3070438 3072594 3073300
002175	PK25	0168378	11:00 - 11:50 MWF	812300 847932 851403 861690 865276 868382 884876 886763 890199 897310 901946 911941 1015706
006044	PK338	0031526	13:00 - 14:30 WF	812300 812824 822717 822753 850327 851310 862049 865750 868382 888075 890043 890665 899419 910421 910436 914916 915622 945959 948095 954830 958879 964596 991769 1005059 1007196 1016434 1018936
