Course	Room	Teacher	Time	Students
007878	TAYE	0031386	19:00 - 21:30 T	171491 3421700 3426169 3432782 3458641
012330	PK338	3420576	11:00 - 12:00 MW	700408 3102995 3158316 3218454 3273028 3323851 3362442 3378849 3390102 3395937 3405144 3415407 3416750 3419470 3426666 3429733 3431260 3432447 3433929 3438068 3439387 3439475
008764	PK338	0899465	13:00 - 14:30 MW	750570 3091931 3217421 3263080 3322886 3330300 3331071 3337463 3339315 3343387 3343615 3351809 3352269 3359026 3374479 3374569 3375544 3396377 3401311 3415144 3417002 3418145 3430401 3430944 3431445 3431448 3431740 3432040 3432238 3432344 3433760 3435161 3435771 3437778 3438441 3438473 3439283 3458122
003270	PK229	3453358	9:00 - 10:00 MWF	900525 3094516 3133434 3196457 3250683 3266668 3316620 3413771 3418145 3418907 3431260 3431303 3437756
008501	PK338	0125630	11:30 - 13:00 MWF	900525 1086489 3075829 3170761 3180674 3199454 3212408 3216292 3223822 3224484 3225012 3225017 3225612 3323851
001837	PK338	3452118	10:00 - 11:30 TTH	959337 1077482 1165573 3205483 3217421 3223467 3224924 3249725 3250131 3303699 3324192 3324271 3324844 3331686 3340292 3352269 3363924 3364991 3365824 3366138 3375389 3375544 3379786 3380697 3382662 3388921 3389676 3395581 3396312 3396377 3396460 3397265 3397709 3404148 3404828 3405153 3411059 3411159 3411258 3411531 3412670 3413014 3414843 3415849 3416203 3416598 3420437 3421044 3425219 3425437 3429810 3429834 3431445 3432027 3432384 3432595 3433760 3434124 3435070 3435771 3436119 3439558
002153	PK338	0168378	19:00 - 21:30 TH	959337 3161291 3212266 3224924 3274299 3319602 3322886 3330906 3331180 3340879 3341079 3359596 3360165 3365824 3375120 3397565 3404693 3405145 3405422 3405744 3411646 3412670 3412825 3413451 3413521 3413728 3415619 3415849 3416232 3416536 3417172 3418120 3420437 3421700 3425578 3429810 3430196 3430383 3430401 3430786 3431294 3431629 3431672 3432238 3432344 3432384 3432595 3433760 3433961 3434130 3435039 3435313 3435384 3435692 3436930 3437365 3437379 3438033 3438374 3438669 3439437 3439670 3440175
006847	PK338	3427120	10:00 - 11:30 MW	3090430 3095526 3103486 3123570 3132705 3185451 3192954 3218584 3240228 3240400 3250227 3253100 3289325 3311586 3315095 3316273 3316768 3316863 3318430 3339051 3381050 3382205 3396292 3411154 3413582 3438669
003278	PK338	0675005	13:00 - 16:00 MW	1065796 3086698 3089636 3202451 3218971
003279	PK338	0675005	13:00 - 14:00 MWF	1065796 3086698 3089636 3202451 3218971
002161	PK338	0301910	10:00 - 11:00 M-F	1077482 1165573 3166052 3212408 3254633 3269425 3270468 3323859 3324271 3331686 3337246 3337851 3339567 3359188 3363924 3378849 3381050 3382205 3382662 3389676 3396292 3396312 3397709 3404828 3405153 3411154 3411159 3411258 3411531 3412864 3413014 3413582 3414273 3414843 3415044 3415615 3415852 3416203 3416398 3417370 3425437 3431449 3433663 3435248 3439328 3439558 3440036
001842	PK338	0031557	16:00 - 17:30 TTH	1080789 3099669 3100359 3108046 3128366 3134508 3153098 3160150 3202006 3211857 3212089 3212222 3212902 3217527 3223467 3224187 3227217 3244115 3253100 3258485 3269332 3274299 3278685 3295955 3319023 3322523 3323539 3324844 3330241 3338208 3339156 3339196 3339989 3381480 3415489 3417000
003019	TH110	0375562	8:00 - 9:00 TWTHF	1080789 3105170 3125668 3212089 3217578 3225363 3226257 3228721 3342984 3413193 3413923 3415627 3432243 3437295
004290	TAYE	3447501	18:30 - 21:15 T	1080789 3260251
012821	PK229	3448653	11:30 - 13:00 MW	1080789 3198788 3202006 3217605 3225612 3309945 3323345
002992	PK338	1083868	18:00 - 20:00 T	1082708 3198788 3213028 3227211 3275705 3319863 3330264 3342762 3350298 3375685 3377851 3381824 3404279 3412520 3413728 3415125 3415801 3418907 3419570 3420434 3421753 3424520 3426020 3426719 3428820 3429894 3431155 3431672 3432796 3433961 3436311 3437141 3437365 3438442 3438472 3440024
010845	PK229	3092941	13:30 - 16:00 M	1102723 3108728 3217605 3227767 3231817 3249725 3329409 3337335 3416073
001166	TH110	0135660	11:30 - 13:00 MW	1131918 3091931 3100359 3123570 3180861 3217410 3217451 3217652 3223347 3311586 3323354 3323535 3330767 3338762 3341874 3358960 3393147 3396422 3415217
012996	TH110	0408816	10:00 - 11:30 MW	1131918 3113981 3132900 3196371 3201250 3216872 3217451 3223179 3323859 3329727 3358339 3393147 3413255 3417002 3430944 3440606
011818	PK229	3453004	14:30 - 16:30 M	1146215 3105895 3168968 3212266 3212902 3225121 3326954 3337246 3340838 3396313 3412523 3412874 3417073 3417088 3438442
012304	PK229	0031572	19:00 - 21:30 M	1146215 3198776 3200866 3211826 3212197 3212716 3219871 3224993 3339989 3382410 3416998 3423723
001847	TH110	3422398	13:00 - 15:30 T	1163326 3093818 3113981 3224924 3250131 3254633 3289325 3316768 3319023 3331277 3340879 3397565
001893	PK229	0898918	13:00 - 16:00 F	1163326 3097120 3132705 3270468
