Class Times	100
Rooms	35
1	369
2	402
3	493
4	568
5	501
6	561
7	753
8	798
9	601
10	453
11	65
12	527
13	43
14	61
15	313
16	372
17	699
18	272
19	725
20	801
21	559
22	651
23	736
24	626
25	867
26	721
27	665
28	292
29	969
30	206
31	154
32	601
33	758
34	424
35	747
Classes	2000
Teachers	1000
1	695
2	151
3	395
4	431
5	763
6	917
7	451
8	156
9	19
10	835
11	469
12	449
13	189
14	856
15	715
16	214
17	634
18	189
19	191
20	852
21	930
22	778
23	845
24	183
25	37
26	272
27	885
28	976
29	681
30	129
31	391
32	511
33	832
34	714
35	469
36	122
37	625
38	459
39	8
40	224
41	901
42	962
43	520
44	565
45	228
46	985
47	650
48	202
49	401
50	334
51	203
52	789
53	702
54	447
55	364
56	649
57	590
58	941
59	504
60	765
61	766
62	520
63	154
64	386
65	293
66	279
67	552
68	587
69	325
70	74
71	498
72	483
73	178
74	891
75	5
76	408
77	716
78	52
79	551
80	396
81	951
82	75
83	397
84	413
85	165
86	580
87	740
88	961
89	963
90	12
91	57
92	511
93	223
94	218
95	483
96	552
97	719
98	77
99	733
100	553
101	999
102	909
103	995
104	224
105	248
106	330
107	317
108	129
109	192
110	297
111	703
112	930
113	340
114	341
115	131
116	409
117	52
118	543
119	635
120	711
121	191
122	580
123	104
124	94
125	611
126	693
127	234
128	348
129	97
130	588
131	752
132	258
133	751
134	925
135	463
136	101
137	446
138	990
139	324
140	739
141	939
142	743
143	719
144	30
145	426
146	234
147	640
148	813
149	738
150	266
151	48
152	878
153	512
154	614
155	118
156	43
157	535
158	297
159	371
160	653
161	55
162	731
163	254
164	598
165	281
166	801
167	960
168	849
169	992
170	61
171	331
172	808
173	400
174	714
175	193
176	732
177	998
178	707
179	465
180	413
181	476
182	779
183	699
184	201
185	208
186	725
187	166
188	789
189	734
190	236
191	369
192	561
193	954
194	640
195	505
196	404
197	845
198	744
199	338
200	931
201	851
202	902
203	595
204	901
205	57
206	881
207	986
208	147
209	948
210	61
211	564
212	229
213	911
214	180
215	721
216	614
217	388
218	397
219	912
220	894
221	309
222	505
223	865
224	258
225	516
226	37
227	314
228	85
229	683
230	954
231	607
232	6
233	428
234	912
235	255
236	295
237	322
238	634
239	780
240	967
241	783
242	620
243	545
244	596
245	612
246	344
247	5
248	775
249	132
250	850
251	869
252	672
253	919
254	516
255	839
256	688
257	71
258	739
259	778
260	186
261	360
262	878
263	937
264	641
265	713
266	774
267	192
268	729
269	105
270	392
271	403
272	288
273	209
274	39
275	85
276	345
277	440
278	463
279	542
280	277
281	175
282	79
283	721
284	460
285	849
286	147
287	817
288	673
289	40
290	889
291	658
292	891
293	822
294	112
295	195
296	731
297	292
298	589
299	771
300	509
301	403
302	972
303	957
304	526
305	144
306	679
307	29
308	673
309	629
