Class Times	20
Rooms	10000
1	485
2	960
3	294
4	703
5	640
6	861
7	532
8	226
9	771
10	875
11	269
12	650
13	183
14	433
15	527
16	985
17	36
18	621
19	310
20	728
21	472
22	70
23	426
24	967
25	545
26	417
27	511
28	130
29	189
30	226
31	316
32	50
33	563
34	606
35	11
36	649
37	420
38	472
39	470
40	844
41	898
42	431
43	968
44	467
45	255
46	724
47	459
48	702
49	159
50	385
51	866
52	486
53	974
54	772
55	859
56	796
57	603
58	180
59	656
60	380
61	217
62	828
63	80
64	618
65	898
66	937
67	433
68	847
69	242
70	104
71	494
72	573
73	108
74	459
75	241
76	88
77	894
78	377
79	432
80	577
81	379
82	376
83	738
84	28
85	309
86	504
87	258
88	293
89	32
90	40
91	109
92	483
93	439
94	145
95	579
96	660
97	52
98	377
99	697
100	885
101	363
102	616
103	798
104	393
105	552
106	471
107	131
108	837
109	569
110	837
111	937
112	951
113	797
114	763
115	774
116	586
117	335
118	189
119	528
120	841
121	468
122	707
123	220
124	908
125	496
126	936
127	196
128	779
129	53
130	498
131	758
132	921
133	434
134	459
135	796
136	733
137	963
138	911
139	23
140	716
141	207
142	422
143	139
144	735
145	54
146	777
147	516
148	871
149	32
150	649
151	670
152	617
153	490
154	362
155	301
156	406
157	339
158	815
159	417
160	27
161	386
162	231
163	978
164	712
165	599
166	954
167	656
168	262
169	137
170	388
171	897
172	876
173	985
174	148
175	270
176	816
177	778
178	223
179	830
180	636
181	780
182	850
183	282
184	658
185	470
186	739
187	296
188	160
189	39
190	533
191	643
192	724
193	668
194	841
195	519
196	897
197	695
198	608
199	454
200	461
201	797
202	814
203	104
204	624
205	844
206	719
207	404
208	502
209	207
210	125
211	662
212	805
213	97
214	308
215	942
216	151
217	141
218	573
219	155
220	653
221	550
222	684
223	431
224	618
225	616
226	389
227	986
228	118
229	29
230	769
231	451
232	645
233	497
234	190
235	911
236	252
237	118
238	73
239	847
240	383
241	128
242	36
243	272
244	666
245	54
246	189
247	35
248	220
249	268
250	699
251	378
252	684
253	961
254	211
255	718
256	620
257	784
258	945
259	960
260	336
261	201
262	325
263	964
264	752
265	722
266	232
267	695
268	319
269	928
270	887
271	837
272	208
273	11
274	429
275	557
276	552
277	184
278	647
279	278
280	889
281	10
282	479
283	251
284	998
285	659
286	174
287	593
288	875
289	589
290	332
291	738
292	58
293	595
294	748
295	389
296	520
297	53
298	640
299	836
300	838
301	851
302	835
303	936
304	199
305	550
306	753
307	944
308	587
309	118
310	818
311	807
312	612
313	359
314	927
315	223
316	151
317	954
318	413
319	973
320	518
321	75
322	588
323	923
324	712
325	868
326	177
327	750
328	486
329	588
330	305
331	210
332	873
333	148
334	724
335	699
336	369
337	307
338	594
339	300
340	957
341	577
342	990
343	983
344	855
345	303
346	154
347	987
348	926
349	715
350	477
351	856
352	620
353	949
354	956
355	331
356	938
357	62
358	827
359	493
360	366
361	398
362	988
363	483
364	28
365	296
366	321
367	59
368	294
369	773
370	465
371	368
372	231
373	232
374	506
375	608
376	371
377	62
378	463
379	755
380	86
381	389
382	369
383	480
384	924
385	465
386	657
387	629
388	58
389	747
390	478
391	758
392	249
393	241
394	117
395	938
396	335
397	242
398	190
399	932
400	846
401	573
402	744
403	343
404	163
405	814
406	804
407	994
408	468
409	995
410	831
411	137
412	553
413	29
